Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,274.3,235.8,1.095,false
1,263.5,235.8,1.144,false
2,263.3,235.7,1.193,false
3,272.4,235.6,1.226,false
4,281.2,235.6,1.276,false
5,290.0,235.4,1.27,false
6,290.6,235.2,1.316,false
7,300.7,235.1,1.32,false
8,306.0,235.1,1.343,false
9,306.1,235.3,1.329,false
10,306.3,235.2,1.354,false
11,306.9,235.5,1.359,false
12,307.5,235.3,1.367,false
13,312.8,235.3,1.371,false
14,312.9,235.5,1.372,false
15,313.2,235.4,1.381,false
16,313.4,235.5,1.376,false
17,313.7,235.5,1.345,false
18,313.9,235.3,1.377,false
19,314.2,235.3,1.359,false
20,314.3,235.4,1.377,false
21,314.6,235.4,1.365,false
22,314.7,235.4,1.378,false
23,315.0,235.2,1.384,false
24,315.4,235.2,1.374,false
25,315.3,235.2,1.399,false
26,315.6,235.7,1.351,false
27,315.5,235.9,1.381,false
28,315.6,235.9,1.381,false
29,315.7,235.7,1.377,false
30,315.7,235.5,1.393,false
31,315.8,235.6,1.376,false
32,315.9,235.8,1.379,false
33,316.0,235.7,1.323,false
34,316.0,235.8,1.38,false
35,316.0,235.8,1.383,false
36,316.2,235.7,1.377,false
37,316.2,235.7,1.379,false
38,316.3,235.3,1.385,false
39,316.4,234.9,1.386,false
40,316.6,235.1,1.383,false
41,316.6,235.1,1.379,false
42,316.6,235.1,1.382,false
43,316.5,235.1,1.389,false
44,316.6,234.9,1.379,false
45,316.8,235.0,1.384,false
46,316.9,235.0,1.386,false
47,316.8,235.0,1.384,false
48,316.6,235.0,1.388,false
49,316.7,235.1,1.387,false
50,316.8,235.1,1.37,false
51,316.7,235.2,1.381,false
52,316.8,235.3,1.371,false
53,316.7,235.5,1.383,false
54,316.8,235.9,1.373,false
55,316.8,236.3,1.379,false
56,317.0,236.4,1.367,false
57,316.9,236.4,1.38,false
58,317.1,236.4,1.369,false
59,316.9,236.7,1.376,false
60,317.1,236.7,1.367,false
61,317.0,236.6,1.378,false
62,317.0,236.6,1.379,false
63,316.9,236.9,1.374,false
64,316.9,236.9,1.388,false
65,317.1,236.8,1.381,false
66,317.2,236.8,1.376,false
67,317.2,236.9,1.375,false
68,317.3,237.0,1.38,false
69,317.4,236.9,1.374,false
70,317.2,236.8,1.374,false
71,317.1,236.9,1.376,false
72,317.2,236.9,1.38,false
73,317.2,236.9,1.381,false
74,317.0,236.9,1.382,false
75,317.2,237.0,1.381,false
76,317.2,237.0,1.378,false
77,317.3,236.9,1.381,false
78,317.3,236.8,1.378,false
79,317.3,236.7,1.377,false
80,317.3,236.9,1.379,false
81,317.5,236.9,1.381,false
82,317.4,237.0,1.377,false
83,317.4,237.0,1.375,false
84,317.2,237.0,1.383,false
85,317.3,237.0,1.38,false
86,317.2,237.0,1.358,false
87,317.0,236.9,1.379,false
88,317.2,236.8,1.385,false
89,317.3,236.9,1.38,false
90,317.2,236.7,1.392,false
91,317.5,236.8,1.37,false
92,317.5,236.7,1.381,false
93,317.6,236.8,1.362,false
94,317.5,236.6,1.379,false
95,317.6,236.6,1.368,false
96,317.7,236.5,1.383,false
97,317.8,236.6,1.362,false
98,317.8,236.3,1.385,false
99,317.9,236.5,1.377,false
100,317.6,236.4,1.381,false
101,317.8,236.4,1.384,false
102,318.0,236.2,1.387,false
103,318.1,236.4,1.382,false
104,318.0,236.6,1.384,false
105,318.1,236.7,1.381,false
106,318.1,236.4,1.382,false
107,318.4,236.5,1.388,false
108,318.4,236.7,1.383,false
109,318.4,236.7,1.386,false
110,318.5,236.6,1.396,false
111,318.5,236.6,1.387,false
112,318.7,236.6,1.385,false
113,318.4,236.7,1.379,false
114,318.4,236.6,1.379,false
115,318.3,236.7,1.382,false
116,318.4,236.7,1.383,false
117,318.4,236.5,1.386,false
118,318.5,236.7,1.385,false
119,318.7,236.6,1.385,false
120,318.7,236.6,1.385,false
121,318.7,236.7,1.385,false
122,318.8,236.7,1.38,false
123,318.6,236.8,1.385,false
124,318.7,236.8,1.382,false
125,318.6,236.7,1.388,false
126,318.8,236.8,1.382,false
127,318.8,236.8,1.384,false
128,319.0,236.8,1.392,false
129,319.0,236.9,1.381,false
130,319.0,236.8,1.379,false
131,319.0,236.9,1.388,false
132,319.0,236.7,1.366,false
133,319.0,236.8,1.382,false
134,319.0,236.8,1.362,false
135,318.9,236.8,1.386,false
136,319.1,236.8,1.375,false
137,318.8,236.7,1.383,false
138,318.9,236.5,1.383,false
139,318.7,236.6,1.383,false
140,318.7,236.6,1.386,false
141,318.9,236.7,1.386,false
142,319.1,236.8,1.389,false
143,318.8,236.7,1.382,false
144,318.7,236.5,1.385,false
145,318.5,236.5,1.386,false
146,318.6,236.8,1.343,false
147,318.1,236.8,1.403,false
