Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.3,236.6,1.151,false
1,278.5,236.8,1.147,false
2,259.5,236.6,1.204,false
3,271.3,236.6,1.245,false
4,280.9,236.5,1.262,false
5,286.8,236.6,1.287,false
6,294.0,236.5,1.309,false
7,299.4,236.6,1.333,false
8,300.0,236.5,1.332,false
9,308.4,236.4,1.346,false
10,308.4,236.3,1.351,false
11,308.6,236.4,1.363,false
12,308.9,236.5,1.317,false
13,309.2,236.4,1.359,false
14,309.6,236.4,1.353,false
15,310.0,236.4,1.367,false
16,310.3,236.4,1.37,false
17,316.0,236.3,1.368,false
18,315.8,236.3,1.378,false
19,315.9,236.4,1.365,false
20,315.7,236.3,1.37,false
21,315.8,236.4,1.382,false
22,315.7,236.4,1.354,false
23,315.7,236.4,1.36,false
24,315.4,236.3,1.376,false
25,315.5,236.4,1.376,false
26,315.5,236.4,1.378,false
27,315.5,236.3,1.372,false
28,315.5,236.5,1.38,false
29,315.5,236.5,1.391,false
30,315.7,236.7,1.38,false
31,315.7,236.4,1.372,false
32,315.7,236.4,1.332,false
33,315.1,236.6,1.338,false
34,315.1,236.5,1.372,false
35,315.1,236.5,1.376,false
36,315.3,236.5,1.379,false
37,315.2,236.7,1.38,false
38,315.3,236.6,1.377,false
39,315.5,236.6,1.37,false
40,315.7,236.7,1.376,false
41,315.7,236.7,1.378,false
42,315.9,236.7,1.341,false
43,315.6,236.5,1.381,false
44,315.7,236.7,1.387,false
45,315.6,236.6,1.382,false
46,315.8,236.7,1.379,false
47,315.4,236.7,1.381,false
48,315.6,236.7,1.374,false
49,315.6,236.7,1.377,false
50,315.9,236.6,1.368,false
51,316.0,236.6,1.379,false
52,316.2,236.8,1.275,false
53,315.8,236.7,1.356,false
54,315.9,236.5,1.394,false
55,316.2,236.6,1.383,false
56,316.4,236.5,1.385,false
57,316.5,236.5,1.38,false
58,316.5,236.7,1.344,false
59,316.4,236.7,1.389,false
60,316.6,236.8,1.382,false
61,316.7,236.6,1.378,false
62,316.7,236.3,1.369,false
63,316.6,236.3,1.384,false
64,316.7,236.5,1.384,false
65,317.0,236.5,1.377,false
66,317.0,236.4,1.386,false
