Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.2,236.3,1.13,false
1,276.4,235.9,1.23,false
2,265.4,236.1,1.193,false
3,265.8,235.8,1.236,false
4,279.6,235.9,1.27,false
5,287.6,236.1,1.293,false
6,294.6,236.0,1.316,false
7,295.2,235.9,1.331,false
8,303.1,235.9,1.342,false
9,308.2,235.9,1.353,false
10,308.1,235.7,1.355,false
11,308.5,236.0,1.361,false
12,308.8,235.9,1.38,false
13,314.0,235.7,1.37,false
14,314.0,235.9,1.363,false
15,313.9,235.7,1.389,false
16,314.1,235.9,1.376,false
17,314.2,235.9,1.396,false
18,314.6,235.8,1.374,false
19,314.6,235.9,1.374,false
20,314.9,235.8,1.374,false
21,315.0,235.4,1.36,false
22,315.1,235.6,1.399,false
23,315.3,235.8,1.377,false
24,315.5,235.7,1.375,false
25,315.3,235.7,1.381,false
26,315.6,235.8,1.407,false
27,315.8,235.8,1.378,false
28,315.9,235.5,1.344,false
29,315.8,235.7,1.381,false
30,316.0,235.7,1.342,false
31,315.9,235.6,1.357,false
32,316.0,235.6,1.375,false
33,316.1,235.7,1.38,false
34,316.0,235.6,1.382,false
35,315.8,235.7,1.381,false
36,316.0,235.9,1.374,false
37,316.1,235.7,1.379,false
38,316.2,235.6,1.38,false
39,315.9,235.6,1.385,false
40,316.0,235.6,1.382,false
41,316.3,235.8,1.377,false
42,316.1,235.7,1.38,false
43,316.1,235.5,1.386,false
44,316.3,235.5,1.391,false
45,316.3,235.7,1.383,false
46,316.6,235.6,1.386,false
47,316.6,235.5,1.389,false
48,316.6,235.4,1.39,false
49,316.7,235.3,1.382,false
50,316.5,235.4,1.385,false
51,316.7,235.4,1.385,false
52,316.7,235.5,1.348,false
53,316.6,235.4,1.393,false
54,316.9,235.5,1.379,false
55,316.9,235.5,1.388,false
56,317.0,235.5,1.385,false
57,317.1,235.6,1.384,false
58,317.0,235.4,1.387,false
59,317.1,235.5,1.39,false
60,317.2,235.5,1.385,false
61,317.3,235.5,1.36,false
62,317.1,235.4,1.383,false
63,317.2,235.4,1.394,false
64,317.3,235.4,1.387,false
65,317.4,235.4,1.376,false
66,317.4,235.7,1.386,false
67,317.4,235.8,1.379,false
68,317.2,235.5,1.394,false
69,317.4,235.4,1.385,false
70,317.4,235.7,1.386,false
71,317.5,235.5,1.387,false
72,317.6,235.4,1.387,false
73,317.7,235.6,1.39,false
74,317.6,235.4,1.383,false
75,317.7,235.6,1.39,false
76,317.6,235.5,1.383,false
77,317.7,235.6,1.39,false
78,317.4,235.4,1.387,false
79,317.4,235.7,1.394,false
80,317.6,235.5,1.387,false
81,317.8,235.7,1.384,false
82,317.7,235.4,1.382,false
83,317.7,235.5,1.385,false
84,317.8,235.3,1.388,false
85,318.0,235.6,1.383,false
86,318.0,235.5,1.389,false
87,318.0,235.6,1.367,false
88,317.9,235.4,1.389,false
89,317.8,235.7,1.388,false
90,318.0,235.5,1.388,false
91,317.9,235.4,1.379,false
92,317.8,235.4,1.389,false
93,317.9,235.6,1.408,false
94,317.9,235.5,1.393,false
95,318.1,235.7,1.387,false
96,318.2,235.6,1.387,false
97,318.1,235.6,1.392,false
98,318.2,235.6,1.409,false
99,318.3,235.6,1.395,false
100,318.4,235.5,1.392,false
101,318.5,235.5,1.386,false
102,318.4,235.6,1.392,false
103,318.4,235.2,1.393,false
104,318.4,235.0,1.391,false
105,318.4,235.1,1.391,false
106,318.5,235.1,1.399,false
107,318.4,234.9,1.395,false
108,318.5,235.1,1.363,false
109,318.4,235.1,1.397,false
110,318.5,235.2,1.39,false
111,318.5,235.3,1.399,false
112,318.5,235.2,1.392,false
113,318.4,235.3,1.387,false
114,318.5,235.3,1.395,false
115,318.6,235.0,1.395,false
116,318.8,235.1,1.397,false
117,318.6,235.1,1.396,false
118,318.6,235.2,1.333,false
119,309.8,234.9,1.378,false
120,309.7,234.9,1.366,false
121,309.9,235.0,1.388,false
122,310.4,235.0,1.355,false
123,310.0,234.8,1.299,false
124,299.7,235.1,1.321,false
125,300.3,234.9,1.401,false
126,310.3,235.0,1.348,false
127,310.7,235.0,1.349,false
128,310.4,234.9,1.352,false
129,310.4,234.9,1.375,false
130,310.5,234.6,1.372,false
131,302.8,234.9,1.395,false
132,303.3,234.7,1.384,false
133,316.4,235.4,1.38,false
134,315.9,235.3,1.362,false
135,309.2,235.4,1.372,false
136,309.2,235.3,1.375,false
137,309.7,235.3,1.333,false
138,310.0,235.2,1.376,false
139,310.5,235.3,1.403,false
140,316.0,235.6,1.377,false
141,316.1,235.3,1.408,false
142,316.2,235.8,1.372,false
143,316.2,235.4,1.369,false
144,315.8,235.6,1.385,false
145,315.8,235.4,1.383,false
146,315.8,235.6,1.366,false
147,315.9,235.5,1.375,false
148,315.2,235.8,1.324,false
149,308.1,235.7,1.32,false
150,307.6,235.8,1.332,false
151,307.0,235.8,1.357,false
152,307.0,235.6,1.335,false
153,307.3,235.8,1.356,false
154,312.5,235.8,1.325,false
155,312.5,235.5,1.324,false
156,312.1,235.7,1.378,false
157,304.1,235.8,1.361,false
158,312.5,235.7,1.348,false
159,312.3,235.7,1.39,false
160,312.6,235.8,1.385,false
161,319.6,235.9,1.401,false
162,319.6,235.8,1.389,false
163,319.5,235.7,1.393,false
164,319.5,235.7,1.38,false
165,319.5,235.6,1.388,false
166,319.4,235.8,1.393,false
167,319.2,235.5,1.41,false
168,319.5,235.7,1.394,false
169,319.3,235.6,1.393,false
170,319.4,236.0,1.389,false
171,319.3,235.8,1.399,false
172,319.6,235.9,1.379,false
173,319.6,235.8,1.394,false
174,319.6,235.9,1.394,false
175,319.6,235.8,1.394,false
176,319.6,235.9,1.404,false
177,319.6,235.8,1.387,false
178,319.5,235.9,1.383,false
179,319.5,235.8,1.39,false
180,319.4,236.0,1.393,false
181,319.5,235.8,1.386,false
182,319.4,236.0,1.396,false
183,319.7,235.8,1.392,false
184,319.5,236.0,1.387,false
185,319.6,236.0,1.387,false
186,319.6,236.2,1.388,false
187,319.6,236.0,1.399,false
188,319.4,236.1,1.394,false
189,319.4,236.0,1.393,false
190,319.4,236.1,1.392,false
191,319.5,236.1,1.409,false
192,319.6,235.9,1.391,false
193,319.8,236.1,1.413,false
194,320.0,236.1,1.39,false
195,320.0,236.1,1.387,false
196,320.0,236.1,1.391,false
197,319.8,236.1,1.396,false
198,319.9,236.2,1.391,false
199,319.9,236.1,1.38,false
200,319.9,236.1,1.391,false
201,320.0,236.3,1.396,false
202,319.9,236.3,1.388,false
203,319.9,236.1,1.386,false
204,320.0,236.2,1.393,false
205,320.0,236.4,1.388,false
206,320.1,236.1,1.385,false
207,320.3,236.1,1.391,false
208,320.2,236.2,1.395,false
209,320.3,236.3,1.389,false
210,320.2,236.2,1.394,false
211,320.2,236.3,1.395,false
212,320.3,236.2,1.389,false
213,320.4,236.1,1.361,false
214,320.1,236.3,1.393,false
215,320.2,236.4,1.367,false
216,320.1,236.1,1.411,false
217,320.3,236.2,1.394,false
218,320.3,236.1,1.391,false
219,320.1,236.2,1.395,false
220,320.0,236.1,1.397,false
221,320.2,236.3,1.4,false
222,314.6,236.2,1.394,false
223,320.4,236.3,1.402,false
224,320.4,236.4,1.39,false
225,320.3,236.2,1.395,false
226,320.3,236.3,1.393,false
227,320.2,236.3,1.392,false
228,320.3,236.4,1.395,false
229,320.4,236.2,1.391,false
230,320.4,236.4,1.388,false
231,320.4,236.2,1.399,false
232,320.4,236.2,1.395,false
233,320.4,236.3,1.39,false
234,320.4,236.2,1.387,false
235,320.4,236.4,1.391,false
236,320.4,236.3,1.38,false
237,320.2,236.1,1.395,false
238,320.3,236.4,1.36,false
239,320.2,236.2,1.391,false
240,320.2,236.3,1.394,false
241,320.2,236.4,1.403,false
242,320.5,236.2,1.385,false
243,320.3,236.4,1.391,false
244,320.4,236.2,1.393,false
245,320.4,236.5,1.388,false
246,320.3,236.5,1.388,false
247,320.4,236.2,1.401,false
248,320.5,236.2,1.379,false
249,320.2,236.2,1.398,false
250,320.4,236.0,1.392,false
251,320.3,235.9,1.411,false
252,320.4,235.9,1.394,false
253,320.4,236.0,1.39,false
254,320.5,236.0,1.398,false
255,320.7,236.1,1.398,false
256,320.6,236.2,1.392,false
257,320.5,236.2,1.392,false
258,320.4,236.0,1.403,false
259,320.4,236.0,1.392,false
260,320.4,236.1,1.396,false
261,320.4,236.2,1.395,false
262,320.4,236.1,1.394,false
263,320.5,236.1,1.392,false
264,320.4,236.1,1.4,false
265,320.6,236.1,1.389,false
266,320.4,236.1,1.39,false
267,320.4,236.0,1.397,false
268,320.4,236.3,1.394,false
269,320.4,236.3,1.402,false
270,320.3,236.2,1.406,false
271,320.5,236.1,1.386,false
272,320.5,236.2,1.395,false
273,320.6,236.0,1.369,false
274,320.4,235.9,1.389,false
275,320.4,235.9,1.396,false
276,320.4,235.9,1.395,false
277,320.4,235.8,1.392,false
278,320.3,235.6,1.398,false
279,320.3,235.6,1.388,false
280,320.5,235.8,1.398,false
281,320.5,235.8,1.383,false
282,320.3,235.9,1.408,false
283,320.4,235.4,1.398,false
284,320.4,235.7,1.392,false
285,320.5,235.7,1.379,false
286,320.4,235.4,1.397,false
287,320.4,235.3,1.394,false
288,320.4,235.5,1.395,false
289,320.6,235.5,1.4,false
290,320.6,235.3,1.397,false
291,320.6,235.2,1.408,false
292,320.7,234.9,1.402,false
293,320.8,235.0,1.394,false
294,320.7,234.9,1.402,false
295,320.8,235.0,1.399,false
296,320.9,235.0,1.402,false
297,320.8,235.0,1.395,false
298,320.8,235.1,1.4,false
299,320.8,235.1,1.397,false
300,320.8,235.1,1.402,false
301,320.8,235.0,1.407,false
302,320.9,234.9,1.419,false
303,321.0,235.0,1.399,false
304,321.0,235.0,1.399,false
305,320.9,235.0,1.404,false
306,321.0,235.1,1.404,false
307,321.1,235.1,1.399,false
308,321.1,235.2,1.401,false
309,321.1,235.2,1.404,false
310,321.2,235.2,1.411,false
311,321.3,235.1,1.407,false
312,321.4,234.9,1.406,false
313,321.4,234.9,1.401,false
314,321.4,235.1,1.395,false
315,321.5,236.0,1.4,false
316,321.6,236.0,1.404,false
317,321.6,235.8,1.394,false
318,321.5,236.0,1.372,false
319,321.4,235.9,1.399,false
320,321.5,236.1,1.398,false
321,321.4,236.0,1.408,false
322,321.4,235.9,1.39,false
323,321.4,236.1,1.394,false
324,321.4,236.0,1.391,false
325,321.3,236.0,1.389,false
326,321.2,236.3,1.393,false
327,321.1,236.1,1.391,false
328,321.1,236.1,1.4,false
329,321.0,236.3,1.389,false
330,321.0,236.1,1.392,false
331,321.1,236.2,1.38,false
332,321.0,236.1,1.398,false
333,321.0,236.2,1.394,false
334,320.8,236.4,1.386,false
335,320.7,236.2,1.393,false
336,320.6,236.4,1.396,false
337,320.6,236.3,1.397,false
338,320.8,236.5,1.391,false
339,320.8,236.3,1.394,false
340,320.6,236.4,1.396,false
341,320.7,236.1,1.417,false
342,320.6,236.2,1.397,false
343,320.7,236.4,1.394,false
344,320.7,236.2,1.395,false
345,320.7,236.4,1.391,false
346,320.6,236.2,1.396,false
347,320.8,236.1,1.397,false
348,320.8,236.2,1.388,false
349,320.7,236.0,1.39,false
350,320.6,236.0,1.398,false
351,320.7,236.1,1.4,false
352,320.8,236.0,1.399,false
353,320.7,236.0,1.395,false
354,320.8,236.2,1.392,false
355,320.9,236.3,1.395,false
356,320.9,236.3,1.399,false
357,320.9,236.4,1.397,false
358,320.8,236.1,1.393,false
359,320.8,236.1,1.398,false
360,320.8,236.2,1.388,false
361,320.8,235.9,1.423,false
362,320.9,236.3,1.384,false
363,320.9,236.1,1.392,false
364,320.9,236.2,1.399,false
365,321.0,236.3,1.395,false
366,320.9,236.3,1.398,false
367,320.9,236.1,1.399,false
368,320.8,236.4,1.395,false
369,320.8,236.4,1.413,false
370,320.9,236.3,1.398,false
371,320.9,236.4,1.398,false
372,321.0,236.4,1.412,false
373,320.7,236.5,1.396,false
374,320.8,236.4,1.396,false
375,320.8,236.6,1.39,false
376,320.8,236.6,1.396,false
377,320.6,236.4,1.391,false
378,320.8,236.5,1.395,false
379,320.7,236.6,1.396,false
380,320.7,236.5,1.389,false
381,320.6,236.7,1.399,false
382,320.6,236.8,1.394,false
383,320.6,236.8,1.397,false
384,320.8,236.7,1.396,false
385,320.8,236.8,1.391,false
386,321.0,236.7,1.397,false
387,321.0,236.8,1.393,false
388,321.1,236.8,1.402,false
389,321.5,236.8,1.415,false
390,321.6,236.7,1.396,false
391,321.5,236.8,1.407,false
392,321.6,236.7,1.366,false
393,321.3,236.8,1.393,false
394,321.4,236.7,1.383,false
395,321.3,236.6,1.395,false
396,321.4,236.7,1.39,false
397,321.3,236.9,1.397,false
398,321.4,237.0,1.387,false
399,321.3,236.9,1.398,false
400,321.4,236.9,1.394,false
401,321.1,236.7,1.385,false
402,321.0,236.8,1.389,false
403,321.1,236.7,1.396,false
404,321.1,236.6,1.395,false
405,321.2,236.7,1.397,false
406,321.3,236.7,1.417,false
407,321.4,236.6,1.396,false
408,321.6,236.7,1.395,false
409,321.5,236.7,1.399,false
410,321.5,236.8,1.394,false
411,321.5,236.7,1.405,false
412,321.5,236.8,1.397,false
413,321.4,236.8,1.391,false
414,321.3,236.8,1.389,false
415,321.4,236.8,1.406,false
416,321.5,236.7,1.399,false
417,321.6,236.6,1.397,false
418,321.4,236.4,1.406,false
419,315.7,236.6,1.334,false
420,315.5,236.5,1.382,false
421,315.5,236.5,1.35,false
422,315.7,236.4,1.361,false
423,315.5,236.3,1.356,false
424,315.5,236.3,1.382,false
425,315.8,236.5,1.366,false
426,315.1,236.5,1.363,false
427,314.7,236.3,1.362,false
428,314.3,236.4,1.378,false
429,314.3,236.5,1.364,false
430,314.3,236.2,1.37,false
431,314.5,236.3,1.393,false
432,314.9,236.5,1.376,false
433,315.0,236.4,1.382,false
434,315.4,236.7,1.374,false
435,320.5,236.9,1.383,false
436,320.2,236.8,1.369,false
437,319.8,236.7,1.385,false
438,319.2,236.9,1.368,false
439,318.7,236.7,1.382,false
440,318.5,236.7,1.381,false
441,318.0,236.7,1.397,false
442,317.9,236.6,1.381,false
443,317.8,236.6,1.416,false
444,317.7,236.8,1.368,false
445,317.3,236.5,1.379,false
446,317.0,236.7,1.394,false
447,317.1,236.7,1.388,false
448,316.9,236.5,1.352,false
449,316.5,236.7,1.335,false
450,306.6,236.9,1.312,false
451,306.9,236.5,1.388,false
452,315.6,236.7,1.36,false
453,315.2,236.7,1.376,false
454,315.3,236.7,1.374,false
455,315.5,236.7,1.384,false
456,315.1,236.5,1.381,false
457,315.4,236.5,1.369,false
458,315.3,236.2,1.382,false
459,315.7,236.2,1.402,false
460,316.3,236.4,1.401,false
461,322.6,236.2,1.4,false
462,322.1,236.5,1.413,false
463,322.1,236.3,1.396,false
464,321.9,236.4,1.395,false
465,321.9,236.3,1.4,false
466,321.9,236.4,1.403,false
467,321.8,236.3,1.389,false
468,321.7,236.5,1.396,false
469,321.7,236.2,1.393,false
470,321.7,236.4,1.394,false
471,321.7,236.6,1.404,false
472,321.8,236.8,1.39,false
473,321.7,236.9,1.387,false
474,321.6,236.7,1.392,false
475,321.6,236.9,1.395,false
476,321.6,236.7,1.393,false
477,321.6,237.0,1.395,false
478,321.6,236.9,1.39,false
479,321.6,236.8,1.395,false
480,321.6,236.9,1.399,false
481,315.4,236.6,1.405,false
482,322.6,236.5,1.39,false
483,322.4,236.8,1.392,false
484,322.2,236.7,1.397,false
485,322.2,236.9,1.399,false
486,322.2,236.8,1.388,false
487,322.0,236.9,1.415,false
488,322.3,236.7,1.397,false
489,322.1,236.8,1.395,false
490,322.0,236.6,1.398,false
491,322.1,236.5,1.383,false
492,322.0,236.8,1.385,false
493,322.1,236.6,1.398,false
494,322.0,236.4,1.397,false
495,322.0,236.7,1.395,false
496,322.0,236.5,1.391,false
497,322.0,236.5,1.392,false
498,321.9,236.9,1.333,false
499,295.8,236.7,1.407,false
500,323.2,236.6,1.396,false
501,322.9,236.7,1.398,false
502,322.7,236.5,1.395,false
503,322.6,236.4,1.399,false
504,322.5,236.6,1.397,false
505,322.5,236.5,1.402,false
506,322.5,236.3,1.399,false
507,322.4,236.4,1.401,false
508,322.3,236.5,1.393,false
509,322.4,236.4,1.403,false
510,322.4,236.3,1.4,false
511,322.3,236.4,1.406,false
512,322.0,236.4,1.394,false
513,321.9,236.2,1.398,false
514,321.9,236.5,1.398,false
515,321.9,236.5,1.391,false
516,321.8,236.2,1.412,false
517,322.0,236.2,1.395,false
518,321.8,236.4,1.391,false
519,321.9,236.3,1.394,false
520,321.8,236.2,1.391,false
