Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.4,237.5,1.112,false
1,276.4,237.4,1.153,false
2,259.8,237.5,1.183,false
3,269.9,237.3,1.242,false
4,280.1,237.3,1.279,false
5,290.6,237.0,1.285,false
6,290.8,236.9,1.305,false
7,299.1,237.1,1.32,false
8,299.5,237.1,1.345,false
9,308.4,237.3,1.342,false
10,308.4,237.3,1.351,false
11,308.5,237.2,1.354,false
12,308.9,237.4,1.347,false
13,309.1,237.3,1.363,false
14,316.8,237.3,1.355,false
15,316.3,237.1,1.363,false
16,316.0,237.2,1.366,false
17,315.7,237.3,1.384,false
18,315.9,237.2,1.366,false
19,315.7,237.0,1.371,false
20,315.6,237.0,1.368,false
21,315.2,237.1,1.373,false
22,315.2,237.3,1.366,false
23,315.4,237.1,1.366,false
24,315.4,237.1,1.372,false
25,315.3,237.0,1.372,false
26,315.4,236.9,1.357,false
27,315.3,237.1,1.374,false
28,315.4,237.0,1.378,false
29,315.3,236.8,1.371,false
30,315.4,236.8,1.359,false
31,315.4,236.8,1.372,false
32,315.6,236.8,1.364,false
33,315.6,236.6,1.384,false
34,315.9,236.9,1.372,false
35,315.8,236.8,1.371,false
36,315.8,236.9,1.374,false
37,315.9,236.9,1.377,false
38,316.0,237.0,1.378,false
39,316.0,237.0,1.375,false
40,316.1,237.0,1.373,false
41,316.2,236.8,1.373,false
42,316.2,237.0,1.374,false
43,315.9,237.1,1.383,false
44,316.1,236.9,1.323,false
45,315.8,237.0,1.382,false
46,316.1,236.9,1.377,false
47,316.1,236.8,1.375,false
48,315.9,236.7,1.371,false
49,316.1,236.7,1.377,false
50,316.1,236.7,1.374,false
51,316.2,236.9,1.38,false
52,316.3,236.9,1.379,false
53,316.4,236.9,1.375,false
54,316.5,236.8,1.377,false
55,316.7,236.8,1.37,false
56,316.5,236.8,1.378,false
57,316.6,236.9,1.376,false
58,316.5,236.8,1.374,false
59,316.6,236.8,1.381,false
60,316.7,236.7,1.391,false
61,316.7,236.8,1.359,false
62,316.3,236.8,1.377,false
63,316.6,236.9,1.359,false
64,316.5,236.7,1.377,false
65,316.6,236.7,1.356,false
66,316.6,236.9,1.399,false
67,316.8,236.9,1.369,false
68,316.8,236.8,1.38,false
69,317.1,236.9,1.364,false
70,317.1,236.9,1.378,false
71,317.2,236.9,1.375,false
72,317.0,236.8,1.376,false
73,317.0,236.8,1.381,false
74,316.9,236.7,1.377,false
75,317.0,236.9,1.378,false
76,317.0,237.0,1.398,false
77,317.2,237.0,1.38,false
78,317.3,236.8,1.377,false
79,317.3,236.9,1.341,false
80,316.9,237.0,1.366,false
81,316.7,237.0,1.371,false
82,316.7,236.9,1.382,false
83,317.0,237.0,1.375,false
84,317.1,236.9,1.361,false
85,317.2,236.9,1.384,false
86,317.4,236.9,1.383,false
87,317.6,236.8,1.379,false
88,317.8,236.9,1.378,false
89,317.8,236.9,1.378,false
90,317.8,236.9,1.381,false
91,317.5,236.9,1.382,false
92,317.6,236.6,1.38,false
93,317.8,236.8,1.378,false
94,317.8,236.7,1.381,false
95,317.7,236.7,1.381,false
96,317.7,236.9,1.372,false
97,317.5,236.9,1.383,false
98,317.6,236.7,1.369,false
99,317.8,236.7,1.379,false
100,317.8,236.8,1.4,false
101,317.8,236.6,1.379,false
102,317.7,236.7,1.377,false
103,317.7,236.8,1.395,false
104,317.8,236.6,1.347,false
105,317.4,236.6,1.384,false
106,317.6,236.7,1.384,false
107,317.6,236.6,1.386,false
108,317.7,236.5,1.403,false
109,317.9,236.7,1.382,false
110,317.9,236.7,1.377,false
111,317.6,236.7,1.378,false
112,317.6,236.6,1.387,false
