Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.0,236.7,1.114,false
1,272.6,236.7,1.148,false
2,258.5,236.7,1.217,false
3,273.9,236.8,1.245,false
4,284.4,237.0,1.26,false
5,284.8,236.9,1.279,false
6,293.2,236.9,1.305,false
7,298.8,237.0,1.326,false
8,299.3,236.9,1.376,false
9,308.9,237.0,1.343,false
10,308.8,237.0,1.349,false
11,309.0,236.9,1.358,false
12,309.1,236.9,1.363,false
13,309.7,237.0,1.36,false
14,310.0,237.0,1.364,false
15,310.3,237.1,1.363,false
16,310.6,237.0,1.389,false
17,311.2,237.0,1.383,false
18,311.8,236.9,1.371,false
19,312.2,236.9,1.374,false
20,312.5,236.8,1.374,false
21,313.0,236.8,1.374,false
22,313.3,237.0,1.381,false
23,313.5,237.0,1.372,false
24,313.6,237.1,1.367,false
25,313.7,236.8,1.386,false
26,313.9,237.0,1.37,false
27,314.2,237.1,1.369,false
28,314.3,237.1,1.372,false
29,314.4,236.8,1.396,false
30,314.7,237.0,1.373,false
31,314.9,237.2,1.37,false
32,315.0,237.1,1.37,false
33,315.2,237.0,1.37,false
34,315.2,237.0,1.391,false
35,315.5,237.0,1.366,false
36,315.4,237.2,1.362,false
37,315.3,237.1,1.369,false
38,315.3,237.1,1.361,false
39,315.5,236.9,1.376,false
40,315.5,237.0,1.348,false
41,315.4,237.0,1.368,false
42,315.5,237.0,1.371,false
43,315.5,237.1,1.373,false
44,315.4,237.0,1.367,false
45,315.5,236.9,1.376,false
46,315.6,236.9,1.375,false
47,315.6,237.1,1.372,false
48,315.7,236.9,1.4,false
49,315.7,237.0,1.371,false
50,315.7,237.2,1.366,false
51,315.7,237.0,1.378,false
52,316.0,237.3,1.37,false
53,316.0,237.0,1.378,false
54,316.1,237.3,1.363,false
55,316.0,237.1,1.375,false
56,315.8,237.2,1.373,false
57,315.8,237.0,1.366,false
58,315.8,237.3,1.363,false
59,315.9,237.1,1.375,false
60,316.0,237.3,1.358,false
61,316.0,237.2,1.373,false
62,316.2,237.1,1.371,false
63,316.2,237.2,1.379,false
64,316.4,237.0,1.375,false
65,316.2,237.2,1.338,false
66,300.9,237.0,1.333,false
67,300.4,237.1,1.308,false
68,300.8,237.2,1.354,false
69,306.3,237.1,1.341,false
70,306.3,237.0,1.354,false
71,306.6,237.3,1.327,false
72,306.5,237.3,1.319,false
73,306.3,237.0,1.355,false
74,306.8,237.1,1.327,false
75,306.8,237.2,1.322,false
76,306.5,237.2,1.345,false
77,306.1,237.0,1.359,false
78,311.7,237.1,1.325,false
79,311.1,237.1,1.359,false
80,304.1,236.9,1.342,false
81,304.3,237.0,1.33,false
82,304.6,237.0,1.353,false
83,311.2,236.9,1.369,false
84,311.4,236.8,1.353,false
85,311.8,236.7,1.346,false
86,311.8,236.6,1.374,false
87,312.1,236.9,1.375,false
88,312.0,236.8,1.335,false
89,311.5,236.8,1.37,false
90,311.0,236.8,1.344,false
91,310.6,236.9,1.348,false
92,310.1,237.1,1.271,false
93,297.5,236.9,1.322,false
94,298.0,236.9,1.322,false
95,304.4,237.1,1.326,false
96,304.9,237.0,1.325,false
97,304.9,236.9,1.351,false
98,305.2,236.9,1.343,false
99,305.3,237.1,1.355,false
100,305.6,237.1,1.344,false
101,310.8,236.9,1.366,false
102,310.3,236.8,1.349,false
103,309.9,237.1,1.35,false
104,310.0,237.1,1.381,false
105,316.0,236.9,1.363,false
106,315.4,236.9,1.384,false
107,315.7,236.8,1.384,false
108,315.9,236.9,1.381,false
109,316.1,236.8,1.393,false
110,316.4,236.7,1.38,false
111,316.7,236.7,1.381,false
112,316.8,236.9,1.383,false
113,317.1,236.9,1.385,false
114,317.0,236.8,1.382,false
115,317.4,236.7,1.385,false
116,317.5,236.8,1.382,false
117,317.5,237.0,1.376,false
118,317.4,236.9,1.383,false
119,317.4,236.7,1.379,false
120,317.3,236.7,1.382,false
121,317.6,236.9,1.38,false
122,317.6,236.8,1.381,false
123,317.7,236.7,1.381,false
124,317.5,236.9,1.382,false
125,317.6,236.9,1.379,false
126,317.5,236.7,1.394,false
127,317.6,236.4,1.374,false
128,317.6,236.5,1.376,false
129,317.6,236.4,1.374,false
130,317.6,236.3,1.385,false
131,317.7,236.2,1.376,false
132,317.7,236.3,1.401,false
133,317.8,236.3,1.376,false
134,317.6,236.2,1.388,false
135,317.8,236.4,1.384,false
136,317.8,236.4,1.383,false
137,317.8,236.2,1.382,false
138,317.7,236.4,1.395,false
139,317.8,236.3,1.386,false
140,317.9,236.2,1.381,false
141,317.9,236.2,1.387,false
142,317.9,236.3,1.387,false
143,318.0,236.3,1.392,false
144,318.0,236.3,1.386,false
145,317.9,236.2,1.392,false
146,318.0,236.0,1.384,false
147,317.9,236.0,1.387,false
148,317.9,236.2,1.39,false
149,317.7,236.3,1.389,false
150,317.9,236.1,1.382,false
151,317.8,236.0,1.385,false
152,317.9,236.5,1.382,false
153,318.0,236.5,1.386,false
154,318.0,236.4,1.385,false
155,318.0,236.3,1.383,false
156,318.2,236.3,1.388,false
157,318.4,236.6,1.368,false
158,318.1,236.5,1.395,false
159,318.1,236.3,1.384,false
160,318.0,236.5,1.383,false
161,318.0,236.5,1.378,false
162,318.2,236.3,1.384,false
163,318.3,236.6,1.385,false
164,318.3,236.4,1.384,false
165,318.2,236.3,1.382,false
166,318.3,236.5,1.383,false
167,318.4,236.3,1.383,false
168,318.5,236.5,1.398,false
169,318.3,236.3,1.379,false
170,318.3,236.5,1.389,false
171,318.5,236.3,1.388,false
172,318.4,236.4,1.363,false
173,318.4,236.2,1.382,false
174,318.3,236.3,1.392,false
175,318.4,236.3,1.384,false
176,318.5,236.1,1.39,false
177,318.6,236.3,1.388,false
178,318.7,236.0,1.385,false
179,318.3,236.2,1.387,false
180,318.4,236.1,1.388,false
181,318.3,236.3,1.388,false
182,318.5,236.2,1.388,false
183,318.5,236.2,1.383,false
184,318.5,236.3,1.387,false
185,318.6,236.1,1.39,false
186,318.7,236.2,1.38,false
187,318.8,236.1,1.391,false
188,318.9,236.1,1.387,false
189,318.8,236.4,1.39,false
190,318.9,236.3,1.383,false
191,319.0,236.3,1.388,false
192,319.0,236.4,1.387,false
193,319.1,236.2,1.39,false
194,319.0,236.5,1.387,false
195,319.1,236.4,1.387,false
196,319.0,236.3,1.388,false
197,319.1,236.4,1.39,false
198,319.2,236.4,1.39,false
199,319.2,236.3,1.39,false
200,319.2,236.3,1.387,false
201,319.3,236.5,1.383,false
202,319.2,236.5,1.405,false
203,319.4,236.3,1.382,false
204,319.4,236.3,1.392,false
205,319.4,236.4,1.389,false
206,319.5,236.1,1.388,false
207,319.5,236.2,1.387,false
208,319.7,236.2,1.396,false
209,319.5,236.4,1.387,false
210,319.4,236.2,1.391,false
211,319.5,236.3,1.388,false
212,319.4,236.5,1.387,false
213,319.5,236.3,1.383,false
214,319.4,236.4,1.385,false
215,319.6,236.4,1.394,false
216,319.5,236.3,1.385,false
217,319.4,236.2,1.401,false
218,319.5,236.4,1.404,false
219,319.5,236.4,1.385,false
220,319.4,236.4,1.388,false
221,319.3,236.1,1.387,false
222,319.5,236.3,1.389,false
223,319.6,236.3,1.389,false
224,319.5,236.5,1.384,false
225,319.3,236.4,1.393,false
226,319.4,236.5,1.392,false
227,319.3,236.6,1.403,false
228,319.4,236.5,1.401,false
229,319.5,236.3,1.382,false
230,319.5,236.5,1.386,false
231,319.3,236.5,1.383,false
232,319.3,236.3,1.39,false
233,319.3,236.3,1.381,false
234,319.3,236.5,1.389,false
235,319.4,236.5,1.389,false
236,319.3,236.5,1.382,false
237,319.3,236.4,1.385,false
238,319.2,236.7,1.367,false
239,319.1,236.6,1.375,false
240,319.0,236.5,1.383,false
241,319.0,236.7,1.408,false
242,319.2,236.7,1.389,false
243,319.2,236.6,1.399,false
244,319.4,236.8,1.383,false
245,319.2,236.8,1.39,false
246,319.2,236.6,1.388,false
247,319.3,236.7,1.384,false
248,319.3,236.9,1.37,false
249,319.3,236.7,1.39,false
250,319.4,236.5,1.389,false
251,319.4,236.6,1.387,false
252,319.4,236.6,1.394,false
253,319.4,236.8,1.387,false
254,319.5,236.7,1.384,false
255,319.5,236.6,1.387,false
256,319.5,236.5,1.393,false
257,319.3,236.7,1.392,false
258,319.4,236.7,1.392,false
259,319.5,236.6,1.387,false
260,319.5,236.9,1.389,false
261,319.7,236.9,1.387,false
262,319.7,236.8,1.389,false
263,319.7,236.6,1.388,false
264,319.7,236.6,1.387,false
265,319.6,236.7,1.387,false
266,319.5,236.7,1.39,false
267,319.5,236.7,1.395,false
268,319.6,236.6,1.39,false
269,319.7,236.5,1.392,false
270,319.7,236.6,1.388,false
271,319.8,236.6,1.39,false
272,319.8,236.7,1.388,false
273,319.8,236.7,1.384,false
274,319.7,236.8,1.4,false
275,319.9,236.8,1.389,false
276,319.9,236.8,1.389,false
277,319.8,236.8,1.387,false
278,319.7,236.7,1.376,false
279,319.7,236.6,1.375,false
280,319.3,236.8,1.355,false
281,319.2,236.7,1.383,false
282,319.3,236.8,1.39,false
283,319.6,236.7,1.389,false
284,319.3,236.6,1.389,false
285,319.4,236.6,1.384,false
286,319.3,236.6,1.401,false
287,319.5,236.7,1.392,false
288,319.5,236.8,1.373,false
289,319.5,236.7,1.417,false
290,319.6,236.7,1.39,false
291,319.8,236.6,1.387,false
292,319.7,236.5,1.394,false
293,319.9,236.6,1.388,false
294,319.7,236.5,1.39,false
295,319.7,236.5,1.384,false
