Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.5,236.2,1.123,false
1,273.5,236.4,1.158,false
2,259.5,236.3,1.212,false
3,274.7,236.3,1.238,false
4,280.9,236.2,1.277,false
5,290.5,236.5,1.295,false
6,291.0,236.3,1.308,false
7,298.0,236.3,1.325,false
8,303.3,236.3,1.337,false
9,303.9,236.1,1.365,false
10,309.2,236.1,1.349,false
11,309.3,236.2,1.359,false
12,309.3,236.2,1.376,false
13,309.9,236.0,1.361,false
14,310.0,236.0,1.37,false
15,310.5,236.2,1.296,false
16,297.7,236.1,1.317,false
17,297.7,236.5,1.299,false
18,298.3,236.4,1.337,false
19,303.6,236.3,1.333,false
20,303.7,236.5,1.312,false
21,303.3,236.2,1.331,false
22,302.9,236.3,1.347,false
23,302.9,236.5,1.309,false
24,302.8,236.3,1.339,false
25,302.9,236.3,1.32,false
26,302.9,236.4,1.363,false
27,303.2,236.2,1.349,false
28,303.7,236.6,1.343,false
29,312.0,236.7,1.351,false
30,311.5,236.4,1.359,false
31,311.1,236.7,1.352,false
32,311.0,236.7,1.367,false
33,310.7,236.5,1.335,false
34,310.6,236.6,1.328,false
35,303.1,236.4,1.339,false
36,303.5,236.7,1.347,false
37,303.3,236.5,1.296,false
38,295.4,236.6,1.281,false
39,295.5,236.7,1.323,false
40,300.9,236.5,1.339,false
41,300.9,236.5,1.334,false
42,301.4,236.5,1.322,false
43,301.4,236.6,1.339,false
44,301.3,236.7,1.298,false
45,301.1,236.6,1.327,false
46,301.1,236.6,1.319,false
47,301.3,236.6,1.364,false
48,308.2,236.5,1.319,false
49,307.9,236.4,1.34,false
50,307.4,236.5,1.341,false
51,307.2,236.6,1.34,false
52,307.3,236.4,1.325,false
53,307.2,236.5,1.333,false
54,307.5,236.6,1.294,false
55,307.0,236.2,1.373,false
56,314.8,236.2,1.367,false
57,314.7,236.2,1.374,false
58,314.9,236.4,1.343,false
59,315.1,236.3,1.38,false
60,315.2,236.2,1.375,false
61,315.3,236.3,1.372,false
62,315.3,236.5,1.379,false
63,315.4,236.4,1.377,false
64,315.3,236.1,1.376,false
65,315.6,236.0,1.376,false
66,315.5,236.3,1.385,false
67,315.9,236.3,1.379,false
68,315.8,236.2,1.374,false
69,316.1,236.0,1.369,false
70,315.9,236.0,1.37,false
71,316.0,236.1,1.377,false
72,315.9,236.1,1.377,false
73,316.0,236.2,1.333,false
74,315.7,235.9,1.396,false
75,316.0,235.9,1.37,false
76,315.9,235.8,1.381,false
77,316.1,236.0,1.373,false
78,315.9,236.0,1.375,false
79,316.1,235.9,1.355,false
80,316.2,235.9,1.376,false
81,316.3,235.8,1.376,false
82,316.2,235.9,1.376,false
83,316.3,236.1,1.369,false
84,316.1,236.0,1.381,false
85,316.3,236.0,1.384,false
86,316.4,236.1,1.352,false
87,316.2,236.1,1.302,false
88,315.9,236.0,1.379,false
89,316.1,236.1,1.35,false
90,315.6,235.7,1.398,false
91,316.0,235.9,1.376,false
92,316.1,236.1,1.381,false
93,316.3,236.1,1.379,false
94,316.3,236.0,1.378,false
95,316.3,235.9,1.395,false
96,316.5,236.0,1.381,false
97,316.6,236.2,1.388,false
98,316.9,236.2,1.379,false
99,316.9,236.0,1.38,false
100,316.7,236.0,1.38,false
101,316.3,236.0,1.378,false
102,316.5,236.0,1.404,false
103,316.9,235.9,1.382,false
104,317.0,235.9,1.381,false
105,316.7,236.0,1.378,false
106,316.8,236.0,1.383,false
107,316.8,235.9,1.385,false
108,317.0,235.8,1.382,false
109,316.9,235.8,1.378,false
110,317.0,235.7,1.382,false
111,317.1,235.6,1.387,false
112,317.3,235.6,1.407,false
113,317.5,235.6,1.382,false
114,317.6,235.7,1.384,false
115,317.5,235.6,1.386,false
116,317.6,235.7,1.367,false
117,317.5,235.5,1.396,false
118,317.7,235.4,1.36,false
119,317.2,235.4,1.382,false
120,317.3,235.8,1.384,false
121,317.4,236.0,1.386,false
122,317.6,236.3,1.365,false
123,317.6,236.1,1.384,false
124,317.8,236.2,1.384,false
125,317.8,236.0,1.383,false
126,317.8,236.2,1.36,false
127,317.7,236.4,1.383,false
128,317.8,236.4,1.385,false
129,318.1,236.4,1.399,false
130,318.3,236.4,1.381,false
131,318.2,236.4,1.382,false
132,318.2,236.3,1.383,false
133,318.1,236.2,1.382,false
134,318.1,236.2,1.38,false
135,318.1,236.1,1.381,false
136,318.2,236.4,1.384,false
137,318.2,236.4,1.381,false
138,318.3,236.2,1.387,false
139,318.3,236.1,1.385,false
140,318.2,236.3,1.378,false
141,318.3,236.5,1.384,false
142,318.3,236.3,1.374,false
