Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.6,236.9,1.124,false
1,277.5,236.7,1.145,false
2,259.2,236.7,1.195,false
3,272.0,236.7,1.231,false
4,280.7,236.7,1.258,false
5,287.4,236.7,1.316,false
6,298.1,236.6,1.312,false
7,298.3,236.6,1.332,false
8,303.7,236.7,1.336,false
9,304.2,236.7,1.349,false
10,304.7,236.7,1.253,false
11,304.9,236.6,1.351,false
12,305.5,236.7,1.36,false
13,311.2,236.6,1.37,false
14,311.5,236.6,1.365,false
15,311.8,236.5,1.37,false
16,312.1,236.5,1.375,false
17,312.5,236.4,1.37,false
18,313.0,236.5,1.372,false
19,313.3,236.7,1.367,false
20,313.5,236.7,1.376,false
21,313.9,236.7,1.383,false
22,314.2,236.7,1.368,false
23,314.4,236.6,1.377,false
24,314.5,236.6,1.37,false
25,314.7,236.7,1.381,false
26,315.0,236.7,1.372,false
27,315.2,236.7,1.377,false
28,315.2,236.6,1.375,false
29,315.4,236.7,1.367,false
30,315.4,236.6,1.386,false
31,315.6,236.6,1.364,false
32,315.8,236.6,1.379,false
33,316.0,236.8,1.378,false
34,315.9,236.7,1.38,false
35,316.0,236.7,1.376,false
36,316.1,236.7,1.378,false
37,316.3,236.7,1.363,false
38,316.3,236.7,1.38,false
39,316.3,236.8,1.326,false
40,316.2,236.6,1.37,false
41,316.0,236.7,1.379,false
42,316.0,236.8,1.337,false
43,315.8,236.7,1.377,false
44,315.9,236.6,1.381,false
45,316.2,236.6,1.376,false
46,316.3,236.6,1.378,false
47,316.5,236.5,1.373,false
48,316.6,236.7,1.376,false
49,316.6,236.7,1.363,false
50,316.7,236.7,1.375,false
51,316.8,236.5,1.382,false
52,316.9,236.6,1.373,false
53,316.7,236.7,1.376,false
54,316.7,236.6,1.379,false
55,316.8,236.5,1.378,false
56,316.8,236.9,1.297,false
57,306.9,236.8,1.379,false
58,318.1,236.5,1.374,false
59,317.8,236.6,1.395,false
60,317.9,236.5,1.375,false
61,317.5,236.7,1.377,false
62,317.6,236.6,1.371,false
63,317.2,236.6,1.383,false
64,317.3,236.6,1.383,false
65,317.5,236.6,1.381,false
66,317.6,236.6,1.376,false
67,317.6,236.6,1.381,false
68,317.6,236.6,1.382,false
69,317.5,236.7,1.389,false
70,317.6,236.5,1.373,false
71,317.6,236.5,1.381,false
72,317.6,236.6,1.373,false
73,317.5,236.6,1.378,false
74,317.5,236.6,1.383,false
75,317.6,236.7,1.38,false
76,317.7,236.6,1.378,false
77,317.7,236.6,1.381,false
78,317.8,236.7,1.375,false
79,317.6,236.6,1.376,false
80,317.5,236.6,1.368,false
81,317.6,236.7,1.38,false
82,317.6,236.5,1.384,false
83,317.5,236.5,1.385,false
84,317.7,236.6,1.383,false
85,317.8,236.7,1.377,false
86,317.8,236.7,1.383,false
87,317.8,236.6,1.394,false
88,318.0,236.7,1.377,false
89,317.7,236.7,1.365,false
90,317.6,236.8,1.391,false
91,317.8,236.7,1.373,false
92,317.8,236.6,1.383,false
93,317.8,236.6,1.384,false
94,317.5,236.6,1.383,false
95,317.6,236.7,1.378,false
96,317.7,236.8,1.394,false
97,318.0,236.5,1.376,false
98,317.8,236.4,1.386,false
99,317.8,236.7,1.378,false
100,317.6,236.6,1.369,false
101,317.6,236.5,1.381,false
102,317.7,236.8,1.329,false
103,317.4,236.7,1.38,false
104,317.2,236.5,1.386,false
105,317.5,236.8,1.375,false
106,317.6,236.7,1.386,false
107,317.7,236.5,1.373,false
