Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.6,236.0,1.123,false
1,269.8,235.7,1.163,false
2,264.0,235.8,1.226,false
3,278.2,235.5,1.25,false
4,287.6,235.3,1.274,false
5,287.9,235.4,1.297,false
6,297.2,235.5,1.315,false
7,297.6,235.3,1.317,false
8,303.9,235.4,1.366,false
9,309.6,235.9,1.351,false
10,309.5,235.8,1.325,false
11,309.6,235.7,1.356,false
12,309.8,235.6,1.394,false
13,310.4,235.4,1.369,false
14,310.8,235.4,1.375,false
15,311.3,235.1,1.373,false
16,311.6,235.3,1.391,false
17,316.8,235.2,1.381,false
18,316.6,234.8,1.377,false
19,316.6,235.0,1.376,false
20,316.4,235.3,1.342,false
21,316.2,235.3,1.377,false
22,316.1,235.2,1.378,false
23,316.1,235.0,1.382,false
24,316.1,235.0,1.384,false
25,316.3,235.2,1.377,false
26,316.1,235.4,1.379,false
27,316.0,235.4,1.384,false
28,316.3,235.4,1.382,false
29,316.6,235.2,1.383,false
30,316.7,235.2,1.385,false
31,316.4,234.6,1.38,false
32,316.5,234.7,1.386,false
33,316.4,235.0,1.39,false
34,316.9,235.5,1.38,false
35,316.8,235.6,1.384,false
36,316.9,235.3,1.37,false
37,316.6,235.5,1.399,false
38,316.8,235.5,1.38,false
39,316.6,235.8,1.376,false
40,316.6,235.7,1.261,false
41,316.0,235.9,1.387,false
42,316.3,235.9,1.383,false
43,316.3,235.7,1.382,false
44,316.6,235.7,1.369,false
45,316.2,235.7,1.385,false
46,316.5,236.0,1.377,false
47,316.5,236.0,1.388,false
48,316.8,236.0,1.347,false
49,316.5,235.8,1.371,false
50,316.7,235.8,1.37,false
51,316.6,235.9,1.381,false
52,316.8,236.0,1.367,false
53,316.7,235.8,1.384,false
54,317.1,235.9,1.385,false
55,317.2,236.0,1.387,false
56,317.1,236.0,1.383,false
57,317.1,236.0,1.388,false
58,317.3,236.0,1.396,false
59,317.3,236.0,1.38,false
60,317.4,236.0,1.357,false
61,317.3,235.9,1.39,false
62,317.4,235.9,1.388,false
63,317.6,236.1,1.395,false
64,317.7,235.9,1.385,false
65,317.9,236.0,1.378,false
66,317.8,236.0,1.383,false
67,317.8,236.2,1.374,false
68,317.9,236.2,1.396,false
69,318.1,236.0,1.387,false
70,318.1,235.9,1.381,false
71,318.1,236.0,1.391,false
72,317.8,235.9,1.389,false
73,317.8,235.6,1.406,false
74,317.9,235.6,1.387,false
75,318.0,235.8,1.384,false
76,318.0,235.8,1.386,false
77,318.0,235.7,1.387,false
78,318.0,235.7,1.388,false
79,318.1,235.7,1.391,false
80,318.1,235.7,1.365,false
81,318.0,235.7,1.376,false
82,317.8,235.9,1.383,false
83,317.9,235.9,1.371,false
84,317.9,235.8,1.399,false
85,318.1,235.8,1.391,false
86,318.2,235.9,1.391,false
87,318.4,235.7,1.384,false
88,318.4,235.7,1.388,false
89,318.5,235.9,1.342,false
