Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,271.3,236.6,1.104,false
1,271.4,236.6,1.138,false
2,258.9,236.6,1.226,false
3,273.9,236.6,1.25,false
4,282.5,236.4,1.288,false
5,291.3,236.4,1.291,false
6,291.9,236.5,1.308,false
7,299.1,236.6,1.325,false
8,299.5,236.5,1.336,false
9,307.9,236.4,1.343,false
10,307.9,236.3,1.352,false
11,308.1,236.2,1.355,false
12,308.4,236.3,1.36,false
13,308.9,236.0,1.358,false
14,309.2,236.0,1.366,false
15,309.6,236.3,1.362,false
16,310.2,236.0,1.372,false
17,310.7,235.9,1.357,false
18,311.0,235.9,1.373,false
19,311.4,235.9,1.338,false
20,311.6,235.9,1.372,false
21,316.7,235.9,1.371,false
22,316.3,235.8,1.374,false
23,316.0,236.3,1.377,false
24,316.0,236.1,1.374,false
25,316.1,236.0,1.378,false
26,316.0,235.9,1.372,false
27,315.9,235.9,1.376,false
28,316.1,235.9,1.359,false
29,315.9,236.1,1.379,false
30,315.8,236.2,1.362,false
31,315.8,236.2,1.382,false
32,315.9,236.3,1.365,false
33,315.9,236.4,1.374,false
34,315.6,236.3,1.366,false
35,315.6,236.5,1.391,false
36,316.0,236.4,1.371,false
37,316.1,236.4,1.375,false
38,316.2,236.4,1.374,false
39,316.0,236.3,1.38,false
40,315.9,236.3,1.378,false
41,315.8,236.3,1.376,false
42,316.0,236.2,1.377,false
43,315.9,236.3,1.379,false
44,315.9,236.2,1.379,false
45,315.9,236.0,1.393,false
46,316.0,236.0,1.382,false
47,316.1,236.2,1.377,false
48,316.0,236.3,1.374,false
49,316.0,236.2,1.379,false
50,315.9,236.2,1.382,false
51,316.1,236.1,1.375,false
52,316.1,236.2,1.379,false
53,316.1,236.3,1.371,false
54,315.9,236.2,1.376,false
55,316.1,236.3,1.376,false
56,316.2,236.2,1.376,false
57,316.4,236.3,1.375,false
58,316.4,236.3,1.374,false
59,316.5,236.3,1.372,false
60,316.4,236.3,1.366,false
61,316.5,236.2,1.269,false
62,310.9,236.1,1.381,false
63,317.8,236.0,1.377,false
64,317.6,236.0,1.385,false
65,317.6,236.0,1.379,false
66,317.6,235.9,1.4,false
67,317.8,236.4,1.382,false
68,317.6,236.6,1.379,false
69,317.6,236.5,1.379,false
70,317.3,236.5,1.376,false
71,317.0,236.5,1.378,false
72,317.1,236.3,1.376,false
73,317.2,236.4,1.373,false
74,317.1,236.3,1.381,false
75,317.3,236.4,1.382,false
76,317.3,236.4,1.384,false
77,317.5,236.5,1.373,false
78,317.6,236.6,1.381,false
79,317.6,236.6,1.381,false
80,317.5,236.6,1.371,false
81,317.1,236.7,1.377,false
82,317.1,236.7,1.378,false
83,317.3,236.7,1.382,false
84,317.3,236.3,1.38,false
85,317.4,236.5,1.385,false
86,317.6,236.3,1.384,false
87,317.7,236.3,1.378,false
88,317.8,236.5,1.378,false
89,317.7,236.9,1.379,false
90,317.6,236.8,1.376,false
91,317.6,236.6,1.383,false
92,317.8,237.0,1.144,false
93,296.9,236.7,1.379,false
94,319.4,236.6,1.379,false
95,319.0,236.7,1.386,false
96,318.8,236.8,1.375,false
97,318.7,237.0,1.38,false
98,318.7,236.9,1.379,false
99,318.6,236.7,1.361,false
100,318.3,236.8,1.385,false
101,318.4,237.0,1.381,false
102,317.8,237.0,1.38,false
103,317.9,236.8,1.382,false
104,318.0,237.0,1.379,false
105,318.1,237.1,1.376,false
106,317.8,237.0,1.38,false
107,318.0,237.1,1.376,false
108,317.8,237.0,1.38,false
109,317.9,237.0,1.375,false
110,317.9,237.1,1.377,false
111,317.9,237.0,1.384,false
112,317.9,237.1,1.367,false
113,317.6,237.2,1.348,false
114,317.1,236.8,1.38,false
115,317.2,236.8,1.373,false
116,317.3,237.5,1.375,false
117,317.3,237.6,1.37,false
118,317.3,237.6,1.394,false
119,312.0,237.4,1.381,false
120,319.6,237.5,1.378,false
121,319.4,237.7,1.36,false
122,319.2,237.6,1.377,false
123,319.0,237.5,1.377,false
124,319.0,237.4,1.377,false
125,318.8,237.7,1.374,false
126,318.8,237.5,1.373,false
127,318.6,237.5,1.378,false
128,318.3,237.7,1.378,false
129,318.3,237.7,1.385,false
130,318.5,237.6,1.371,false
131,318.2,237.5,1.376,false
132,318.2,237.5,1.371,false
133,318.2,237.7,1.381,false
134,318.0,237.7,1.372,false
135,318.1,237.8,1.377,false
136,318.2,237.7,1.38,false
137,318.3,237.6,1.378,false
138,318.3,237.6,1.379,false
139,318.1,237.5,1.376,false
140,318.0,237.6,1.372,false
141,317.8,237.6,1.386,false
142,318.2,237.5,1.369,false
143,317.9,237.6,1.378,false
144,317.9,237.6,1.382,false
145,317.9,237.7,1.383,false
146,318.1,237.7,1.38,false
147,318.0,237.6,1.375,false
148,318.2,237.7,1.376,false
149,318.2,237.5,1.387,false
150,318.2,237.4,1.384,false
151,318.4,237.4,1.386,false
152,318.6,237.6,1.376,false
153,318.6,237.6,1.38,false
154,318.7,237.3,1.358,false
155,318.7,237.4,1.381,false
156,318.7,237.5,1.376,false
157,318.8,237.4,1.38,false
158,318.8,237.3,1.38,false
159,318.7,237.5,1.381,false
160,318.5,237.3,1.373,false
161,318.5,237.5,1.386,false
162,318.7,237.6,1.376,false
163,318.7,237.3,1.381,false
164,318.6,237.4,1.382,false
165,318.7,237.3,1.387,false
166,318.8,237.4,1.383,false
167,318.9,237.5,1.386,false
168,319.0,237.3,1.38,false
169,318.9,237.3,1.381,false
170,318.9,237.2,1.391,false
171,319.2,237.3,1.38,false
172,319.3,237.2,1.387,false
173,319.3,237.3,1.367,false
174,318.8,237.4,1.384,false
175,319.0,237.4,1.375,false
176,318.9,237.4,1.374,false
177,318.9,237.1,1.386,false
178,319.1,237.1,1.382,false
179,319.2,237.1,1.387,false
180,319.2,237.1,1.393,false
181,319.4,237.3,1.381,false
182,319.3,237.2,1.382,false
183,319.2,237.3,1.39,false
184,319.5,237.4,1.381,false
185,319.5,237.3,1.383,false
186,319.3,237.3,1.387,false
187,319.4,237.2,1.384,false
188,319.4,237.2,1.382,false
189,319.4,237.2,1.402,false
190,319.5,237.2,1.385,false
191,319.4,237.2,1.386,false
192,319.5,237.2,1.384,false
193,319.5,237.2,1.389,false
194,319.4,237.1,1.381,false
195,319.3,237.3,1.377,false
196,319.3,237.3,1.384,false
197,319.4,237.1,1.386,false
198,319.4,237.3,1.378,false
199,319.4,237.3,1.387,false
200,319.4,237.1,1.4,false
201,319.5,237.3,1.385,false
202,319.3,237.1,1.387,false
203,319.3,237.1,1.384,false
204,319.3,237.4,1.381,false
205,319.4,237.1,1.384,false
206,319.3,237.1,1.383,false
207,319.3,237.2,1.386,false
208,319.5,237.0,1.388,false
209,319.5,237.2,1.383,false
210,319.4,236.9,1.385,false
211,319.3,237.0,1.392,false
212,319.6,237.3,1.348,false
213,319.3,237.0,1.385,false
214,319.3,237.0,1.382,false
215,319.4,237.2,1.382,false
216,319.5,237.1,1.393,false
217,319.3,236.9,1.384,false
218,319.3,237.2,1.388,false
219,319.3,237.0,1.38,false
220,319.3,236.9,1.381,false
221,318.9,236.8,1.386,false
222,319.1,236.8,1.384,false
223,318.9,236.7,1.389,false
224,319.1,236.7,1.381,false
225,318.9,236.6,1.381,false
226,319.0,236.5,1.378,false
227,319.0,236.4,1.387,false
228,319.2,236.4,1.383,false
229,319.2,236.5,1.389,false
230,319.2,236.5,1.387,false
231,319.3,236.5,1.384,false
232,319.2,236.5,1.371,false
233,319.2,236.7,1.387,false
234,319.2,236.7,1.368,false
235,319.1,236.6,1.39,false
236,319.4,236.6,1.391,false
237,319.1,236.5,1.388,false
238,319.2,236.5,1.385,false
239,319.3,236.4,1.387,false
240,319.1,236.4,1.386,false
241,319.1,236.5,1.398,false
242,319.3,236.6,1.396,false
243,319.4,236.5,1.389,false
244,319.5,236.6,1.389,false
245,319.5,236.3,1.388,false
246,319.6,236.3,1.399,false
247,319.8,236.3,1.381,false
248,319.3,236.3,1.389,false
249,319.3,236.4,1.362,false
250,319.3,236.3,1.332,false
251,313.2,236.2,1.36,false
252,312.9,236.3,1.348,false
253,313.3,236.5,1.365,false
254,313.5,236.4,1.365,false
255,314.0,236.3,1.377,false
256,314.3,236.6,1.377,false
257,314.6,236.6,1.381,false
258,314.9,236.4,1.383,false
259,315.3,236.4,1.375,false
260,315.7,236.7,1.376,false
261,316.1,236.7,1.377,false
262,316.2,236.7,1.378,false
263,316.7,236.6,1.382,false
264,316.8,236.5,1.366,false
265,310.8,236.6,1.362,false
266,310.8,236.5,1.355,false
267,311.1,236.6,1.354,false
268,311.6,236.5,1.365,false
269,311.8,236.6,1.392,false
270,318.1,236.6,1.336,false
271,311.7,236.7,1.363,false
272,311.9,236.6,1.374,false
273,312.0,236.5,1.371,false
274,312.1,236.3,1.379,false
275,312.3,236.4,1.386,false
276,312.6,236.3,1.37,false
277,312.9,236.2,1.366,false
278,312.9,235.8,1.391,false
279,312.9,235.8,1.369,false
280,313.4,235.9,1.386,false
281,314.0,235.9,1.37,false
282,314.4,236.0,1.384,false
283,314.9,235.7,1.383,false
284,315.3,235.9,1.375,false
285,315.6,235.7,1.378,false
286,315.9,236.2,1.372,false
287,316.0,236.1,1.333,false
288,309.6,236.3,1.353,false
289,309.6,236.1,1.37,false
290,309.8,236.3,1.368,false
291,314.9,236.9,1.353,false
292,314.7,236.7,1.389,false
293,321.9,236.9,1.401,false
294,321.3,236.7,1.387,false
295,321.2,237.0,1.388,false
296,321.1,236.6,1.392,false
297,321.0,236.7,1.389,false
298,320.7,236.6,1.386,false
299,320.7,236.7,1.395,false
300,320.7,236.9,1.388,false
301,320.7,236.7,1.385,false
302,320.6,236.8,1.389,false
303,320.6,236.8,1.39,false
304,320.5,236.7,1.388,false
305,320.5,236.8,1.39,false
306,320.4,237.0,1.387,false
307,320.5,236.9,1.386,false
308,320.4,237.0,1.39,false
309,320.4,237.0,1.377,false
310,320.3,237.1,1.384,false
311,320.2,237.0,1.387,false
312,320.4,236.9,1.391,false
313,320.4,237.0,1.361,false
314,320.1,237.0,1.39,false
315,320.1,237.1,1.384,false
316,319.9,237.1,1.393,false
317,319.9,237.0,1.381,false
318,320.0,236.7,1.388,false
319,320.0,237.0,1.386,false
320,320.2,236.7,1.387,false
321,320.2,237.0,1.391,false
322,320.2,236.7,1.389,false
323,320.2,236.8,1.391,false
324,320.2,237.0,1.386,false
325,320.3,237.0,1.383,false
326,320.2,237.1,1.391,false
