Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,282.0,236.2,1.103,false
1,253.4,236.2,1.162,false
2,264.1,235.8,1.206,false
3,278.5,235.8,1.254,false
4,278.8,235.8,1.271,false
5,292.2,235.7,1.294,false
6,292.7,235.6,1.306,false
7,300.2,235.8,1.322,false
8,300.5,235.6,1.335,false
9,309.0,235.6,1.342,false
10,309.0,235.7,1.35,false
11,308.9,235.7,1.354,false
12,309.1,235.6,1.358,false
13,309.5,235.7,1.355,false
14,309.6,235.6,1.363,false
15,310.0,235.6,1.368,false
16,310.3,235.7,1.34,false
17,310.5,235.6,1.37,false
18,311.0,235.5,1.37,false
19,311.4,235.5,1.373,false
20,311.6,235.5,1.371,false
21,312.0,235.5,1.365,false
22,312.3,235.3,1.365,false
23,312.3,235.3,1.371,false
24,312.4,235.4,1.358,false
25,312.4,235.3,1.344,false
26,312.6,235.5,1.352,false
27,312.6,235.6,1.375,false
28,313.0,235.6,1.371,false
29,313.1,235.7,1.361,false
30,313.4,235.7,1.37,false
31,313.6,235.9,1.37,false
32,313.8,236.2,1.365,false
33,313.8,236.1,1.371,false
34,314.0,236.2,1.399,false
35,314.2,236.0,1.342,false
36,314.3,236.0,1.364,false
37,314.4,236.1,1.369,false
38,314.5,236.1,1.394,false
39,314.6,236.2,1.371,false
40,314.8,236.2,1.366,false
41,315.1,236.2,1.375,false
42,315.2,236.2,1.374,false
43,315.3,236.2,1.371,false
44,315.3,236.2,1.364,false
45,315.3,236.1,1.365,false
46,315.3,236.1,1.374,false
47,315.1,236.0,1.378,false
48,315.1,236.1,1.383,false
49,315.1,236.1,1.379,false
50,315.3,235.8,1.39,false
51,315.4,235.7,1.379,false
52,315.6,235.5,1.379,false
53,315.5,235.7,1.377,false
54,315.4,235.7,1.376,false
55,315.5,235.5,1.374,false
56,315.5,235.5,1.379,false
57,315.4,235.5,1.378,false
58,315.4,235.6,1.376,false
59,315.6,235.7,1.365,false
60,315.5,235.7,1.377,false
61,315.7,235.7,1.37,false
62,315.7,235.7,1.381,false
63,315.8,236.0,1.377,false
64,316.0,236.2,1.381,false
65,316.3,236.1,1.358,false
66,316.2,236.2,1.376,false
67,316.2,236.1,1.374,false
68,316.3,236.3,1.374,false
69,316.4,236.2,1.378,false
70,316.5,236.1,1.367,false
71,316.5,236.2,1.381,false
72,316.6,236.1,1.376,false
73,316.5,236.1,1.381,false
74,316.5,236.3,1.394,false
75,316.6,236.3,1.385,false
76,316.7,236.1,1.373,false
77,316.7,236.1,1.362,false
78,316.7,236.0,1.376,false
79,316.5,236.1,1.372,false
80,316.5,236.0,1.379,false
81,316.6,236.0,1.382,false
82,316.9,236.2,1.38,false
83,316.9,236.3,1.381,false
84,316.9,236.2,1.376,false
85,317.0,236.2,1.381,false
86,317.0,236.1,1.396,false
87,317.4,236.1,1.381,false
88,317.5,236.1,1.377,false
89,317.4,236.1,1.381,false
90,317.3,236.0,1.401,false
91,317.5,235.9,1.384,false
92,317.5,236.0,1.383,false
93,317.4,236.1,1.38,false
94,317.5,236.0,1.384,false
95,317.5,236.1,1.375,false
96,317.5,236.1,1.378,false
97,317.4,236.2,1.377,false
98,317.4,236.2,1.382,false
99,317.4,236.1,1.378,false
100,317.3,236.2,1.372,false
101,317.2,236.2,1.383,false
102,317.4,236.2,1.375,false
103,317.4,236.3,1.388,false
104,317.5,236.4,1.38,false
105,317.5,236.4,1.36,false
106,317.4,236.5,1.375,false
107,317.5,236.4,1.375,false
108,317.4,236.3,1.383,false
109,317.1,236.3,1.378,false
110,316.9,236.2,1.38,false
111,316.9,236.1,1.376,false
112,317.0,236.1,1.388,false
113,317.2,236.3,1.382,false
114,317.3,236.3,1.378,false
115,317.2,236.3,1.371,false
116,317.2,236.2,1.383,false
117,317.3,236.2,1.378,false
118,317.3,236.1,1.392,false
119,317.5,236.2,1.378,false
120,317.5,236.3,1.377,false
121,317.5,236.2,1.383,false
122,317.6,236.1,1.383,false
123,310.8,236.1,1.387,false
124,318.0,236.0,1.387,false
125,317.9,235.9,1.365,false
126,317.7,235.8,1.38,false
127,317.7,235.9,1.394,false
128,317.9,235.9,1.38,false
129,317.8,235.9,1.361,false
130,317.6,235.7,1.378,false
131,317.6,235.7,1.383,false
132,317.7,235.7,1.381,false
133,317.5,236.0,1.379,false
134,317.6,236.1,1.378,false
135,317.4,236.0,1.389,false
136,317.6,235.9,1.384,false
137,317.7,235.9,1.384,false
138,317.8,235.9,1.368,false
139,317.8,235.9,1.379,false
140,317.6,235.9,1.385,false
141,317.7,235.8,1.386,false
142,317.7,235.8,1.385,false
143,317.8,235.9,1.383,false
144,317.6,235.9,1.385,false
145,317.6,235.9,1.341,false
146,317.5,235.7,1.383,false
147,317.6,235.7,1.382,false
148,317.7,235.6,1.377,false
149,317.8,235.7,1.38,false
150,317.7,235.7,1.381,false
151,317.7,235.6,1.385,false
152,317.7,235.6,1.381,false
153,317.7,235.4,1.393,false
154,318.0,235.0,1.383,false
155,318.0,235.0,1.362,false
156,317.8,234.9,1.387,false
157,317.8,234.9,1.39,false
158,317.9,234.9,1.389,false
159,317.9,235.0,1.407,false
160,318.3,235.5,1.386,false
161,318.3,235.5,1.39,false
162,318.4,235.5,1.391,false
163,318.5,235.5,1.396,false
164,318.6,235.4,1.386,false
165,318.5,235.5,1.39,false
166,318.5,235.5,1.357,false
167,318.4,235.4,1.39,false
168,318.4,235.3,1.402,false
169,318.4,235.3,1.395,false
170,318.5,235.2,1.38,false
171,318.5,235.3,1.39,false
172,318.6,235.4,1.388,false
173,318.8,235.3,1.385,false
174,318.8,235.2,1.391,false
175,318.6,235.3,1.363,false
176,318.5,235.6,1.384,false
177,318.4,235.6,1.385,false
178,318.6,235.4,1.388,false
179,318.5,235.4,1.388,false
180,318.7,235.4,1.386,false
181,318.8,235.3,1.378,false
182,318.8,235.3,1.386,false
183,318.9,235.2,1.387,false
184,318.9,235.8,1.382,false
185,318.9,235.8,1.364,false
186,318.5,235.7,1.383,false
187,318.1,235.7,1.366,false
188,317.6,235.7,1.386,false
189,317.3,235.6,1.383,false
190,317.5,235.7,1.359,false
191,317.1,235.9,1.361,false
192,312.0,235.9,1.375,false
193,312.2,235.8,1.338,false
194,312.0,236.0,1.324,false
195,311.9,235.9,1.382,false
196,312.1,235.9,1.324,false
197,304.9,235.7,1.341,false
198,305.3,235.4,1.342,false
199,305.3,235.7,1.364,false
200,313.5,235.7,1.371,false
201,313.3,235.8,1.368,false
202,313.3,235.8,1.405,false
203,313.7,235.7,1.372,false
204,313.8,235.8,1.291,false
205,307.3,235.6,1.378,false
206,315.2,235.7,1.361,false
207,314.7,235.5,1.367,false
208,314.5,235.6,1.316,false
209,314.2,235.5,1.344,false
210,314.2,235.4,1.409,false
211,314.5,235.5,1.369,false
212,314.4,235.6,1.326,false
213,314.0,235.8,1.388,false
214,314.2,235.8,1.335,false
215,314.1,235.8,1.361,false
216,314.2,235.7,1.368,false
217,314.0,235.8,1.375,false
218,314.1,235.4,1.39,false
219,314.5,235.7,1.368,false
220,307.7,235.8,1.328,false
221,307.4,235.8,1.354,false
222,307.7,235.9,1.373,false
223,308.0,235.8,1.351,false
224,308.3,235.7,1.379,false
225,308.7,235.7,1.373,false
226,318.8,235.8,1.381,false
227,318.8,235.8,1.387,false
228,318.9,235.8,1.384,false
229,318.7,235.9,1.382,false
230,318.7,235.9,1.401,false
231,318.8,236.0,1.38,false
232,318.9,236.0,1.381,false
233,318.8,236.1,1.39,false
234,318.9,236.1,1.383,false
235,318.8,236.3,1.371,false
236,318.7,236.2,1.386,false
237,318.8,236.3,1.388,false
238,318.6,236.2,1.39,false
239,318.7,236.1,1.386,false
240,318.7,236.1,1.383,false
241,318.8,236.1,1.382,false
242,318.8,236.1,1.381,false
243,318.8,236.2,1.386,false
244,318.7,236.2,1.383,false
245,318.8,236.2,1.389,false
246,318.7,236.1,1.382,false
247,318.9,236.1,1.388,false
248,319.0,236.2,1.39,false
249,319.1,236.2,1.38,false
250,318.8,236.2,1.386,false
251,318.8,236.2,1.392,false
252,319.1,236.3,1.38,false
253,319.1,236.4,1.385,false
254,319.1,236.4,1.388,false
255,319.1,236.4,1.384,false
256,319.1,236.4,1.376,false
257,319.2,236.4,1.387,false
258,319.2,236.2,1.407,false
259,319.4,236.2,1.389,false
260,319.5,236.4,1.385,false
261,319.5,236.4,1.396,false
262,319.7,236.5,1.382,false
263,319.6,236.3,1.39,false
264,319.4,236.4,1.378,false
265,319.5,236.5,1.385,false
266,319.4,236.3,1.377,false
267,319.4,236.4,1.381,false
268,319.3,236.5,1.382,false
269,319.4,236.5,1.385,false
270,319.4,236.5,1.38,false
271,319.4,236.5,1.384,false
272,319.4,236.4,1.387,false
273,319.5,236.3,1.389,false
274,319.5,236.3,1.381,false
275,319.3,236.3,1.386,false
276,319.3,236.3,1.386,false
277,319.4,236.2,1.389,false
278,319.4,236.2,1.409,false
279,319.6,236.2,1.386,false
280,319.5,236.2,1.387,false
281,319.5,236.3,1.381,false
282,319.5,236.2,1.381,false
283,319.5,236.2,1.381,false
284,319.4,236.2,1.388,false
285,319.4,236.3,1.384,false
286,319.5,236.4,1.381,false
287,319.3,236.2,1.392,false
288,319.4,236.2,1.382,false
289,319.5,236.3,1.387,false
290,319.4,236.3,1.388,false
291,319.5,236.3,1.39,false
292,319.5,236.1,1.392,false
293,319.7,236.2,1.386,false
294,319.7,236.2,1.384,false
295,319.7,236.2,1.388,false
296,319.5,236.2,1.386,false
297,319.5,236.2,1.384,false
298,319.5,236.4,1.385,false
299,319.5,236.2,1.391,false
300,319.6,236.2,1.361,false
301,319.2,236.2,1.388,false
302,319.2,236.4,1.384,false
303,319.1,236.4,1.384,false
304,319.2,236.3,1.387,false
305,319.2,236.1,1.383,false
306,319.3,236.5,1.386,false
