Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.3,235.6,1.112,false
1,268.7,235.6,1.157,false
2,268.5,235.5,1.2,false
3,268.9,235.5,1.24,false
4,281.7,235.4,1.287,false
5,290.6,235.4,1.29,false
6,298.3,235.3,1.313,false
7,298.6,235.4,1.314,false
8,303.7,235.3,1.344,false
9,309.2,235.2,1.345,false
10,309.0,235.3,1.346,false
11,309.0,235.3,1.364,false
12,309.2,235.3,1.362,false
13,309.7,235.4,1.366,false
14,310.0,235.4,1.368,false
15,310.5,235.5,1.365,false
16,310.8,235.4,1.359,false
17,311.3,235.5,1.383,false
18,311.7,235.5,1.376,false
19,312.1,235.5,1.375,false
20,312.5,235.3,1.373,false
21,312.8,235.3,1.398,false
22,313.2,235.5,1.375,false
23,313.5,235.4,1.375,false
24,313.8,235.6,1.364,false
25,313.8,235.6,1.378,false
26,314.1,235.6,1.396,false
27,314.3,235.7,1.377,false
28,314.5,235.8,1.367,false
29,314.5,235.8,1.377,false
30,314.6,235.9,1.381,false
31,314.7,235.9,1.392,false
32,315.2,235.8,1.38,false
33,315.2,235.7,1.374,false
34,315.4,235.6,1.373,false
35,315.2,235.6,1.373,false
36,315.2,235.5,1.381,false
37,315.5,235.7,1.381,false
38,315.5,235.9,1.378,false
39,315.7,235.7,1.38,false
40,315.6,235.7,1.38,false
41,315.7,235.9,1.381,false
42,315.6,235.9,1.377,false
43,315.8,235.9,1.372,false
44,315.9,235.9,1.375,false
45,316.0,236.1,1.375,false
46,316.3,235.9,1.379,false
47,316.2,235.8,1.38,false
48,316.3,235.9,1.382,false
49,316.4,235.9,1.376,false
50,316.4,235.7,1.395,false
51,316.3,235.9,1.367,false
52,316.2,235.7,1.384,false
53,316.3,235.9,1.385,false
54,316.4,235.7,1.383,false
55,316.5,235.8,1.379,false
56,316.6,235.7,1.382,false
57,316.8,235.6,1.355,false
58,316.6,235.7,1.38,false
59,316.7,235.9,1.382,false
60,316.6,236.0,1.393,false
61,316.4,235.8,1.385,false
62,316.3,235.8,1.377,false
63,316.3,235.8,1.383,false
64,316.3,236.1,1.384,false
65,316.1,236.0,1.374,false
66,316.1,236.0,1.399,false
67,316.4,236.0,1.39,false
68,316.5,236.0,1.381,false
69,316.6,235.9,1.382,false
70,316.4,235.9,1.399,false
71,316.5,235.8,1.385,false
72,316.5,235.7,1.385,false
73,316.6,235.8,1.386,false
74,316.7,235.7,1.388,false
75,316.9,235.5,1.37,false
76,316.9,235.7,1.385,false
77,317.0,235.7,1.382,false
78,317.2,235.7,1.387,false
79,317.3,235.6,1.391,false
80,317.4,235.7,1.365,false
81,317.3,235.7,1.377,false
82,316.9,235.5,1.387,false
83,317.2,235.6,1.372,false
84,317.1,235.5,1.386,false
85,317.4,235.5,1.384,false
86,317.2,235.6,1.383,false
87,317.1,235.7,1.386,false
88,312.0,235.7,1.387,false
89,317.6,235.7,1.382,false
90,317.7,235.9,1.381,false
91,317.5,235.8,1.384,false
92,317.6,236.0,1.38,false
93,317.4,236.0,1.382,false
94,317.4,236.2,1.39,false
95,317.6,235.9,1.38,false
96,317.6,235.9,1.386,false
97,317.4,236.1,1.385,false
98,317.5,235.9,1.384,false
99,317.6,236.0,1.389,false
100,317.7,236.2,1.385,false
101,317.6,235.9,1.382,false
102,317.7,236.2,1.383,false
