Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.1,237.0,1.099,false
1,269.5,237.0,1.148,false
2,262.4,236.7,1.201,false
3,274.5,236.7,1.244,false
4,283.3,236.7,1.271,false
5,290.2,236.8,1.286,false
6,295.8,236.8,1.31,false
7,296.3,236.9,1.316,false
8,303.3,236.8,1.339,false
9,310.0,236.7,1.34,false
10,309.7,236.7,1.352,false
11,309.8,236.6,1.362,false
12,310.0,236.6,1.368,false
13,310.6,236.6,1.365,false
14,310.8,236.6,1.365,false
15,310.9,236.2,1.369,false
16,311.0,236.3,1.368,false
17,316.7,236.3,1.382,false
18,316.6,236.4,1.368,false
19,316.3,236.5,1.374,false
20,315.9,236.5,1.377,false
21,316.0,236.5,1.393,false
22,316.1,236.5,1.377,false
23,316.0,236.5,1.333,false
24,315.7,236.4,1.378,false
25,315.7,236.2,1.387,false
26,315.6,236.3,1.376,false
27,315.7,236.3,1.376,false
28,315.7,236.5,1.366,false
29,315.5,236.5,1.366,false
30,315.6,236.2,1.391,false
31,315.9,236.2,1.373,false
32,315.9,236.3,1.38,false
33,316.1,236.1,1.369,false
34,316.0,236.1,1.376,false
35,316.2,236.3,1.373,false
36,316.0,236.2,1.372,false
37,315.9,236.1,1.376,false
38,315.9,236.2,1.382,false
39,315.8,236.2,1.377,false
40,316.1,236.0,1.371,false
41,316.2,235.8,1.38,false
42,316.4,236.1,1.368,false
43,316.5,236.4,1.376,false
44,316.5,236.3,1.401,false
45,316.0,236.3,1.381,false
46,316.1,236.2,1.378,false
47,316.0,236.4,1.377,false
48,316.2,236.4,1.384,false
49,316.3,236.3,1.383,false
50,316.6,236.2,1.373,false
51,316.7,236.3,1.38,false
52,316.8,236.4,1.375,false
53,316.7,236.4,1.392,false
54,317.1,236.0,1.39,false
55,317.1,236.1,1.385,false
56,317.2,236.3,1.383,false
57,317.1,236.5,1.383,false
58,317.3,236.6,1.383,false
59,317.4,236.4,1.378,false
60,317.6,236.4,1.385,false
61,317.7,236.5,1.378,false
62,317.7,236.8,1.38,false
63,317.6,236.6,1.383,false
64,317.8,236.6,1.377,false
65,317.9,236.8,1.379,false
66,317.8,236.8,1.367,false
67,317.5,236.5,1.384,false
68,317.6,236.6,1.328,false
69,317.5,236.8,1.377,false
70,317.7,236.8,1.382,false
71,317.7,236.6,1.383,false
72,317.8,236.4,1.38,false
73,317.8,236.6,1.383,false
74,317.9,236.6,1.384,false
75,317.9,236.6,1.383,false
76,318.0,236.5,1.384,false
77,318.1,236.6,1.387,false
78,318.2,236.5,1.39,false
79,318.0,236.4,1.384,false
80,318.1,236.5,1.393,false
81,318.3,236.4,1.382,false
82,318.2,236.5,1.385,false
83,318.2,236.4,1.38,false
84,318.1,236.4,1.347,false
85,318.0,236.6,1.331,false
86,317.9,236.5,1.385,false
87,318.0,236.6,1.385,false
88,318.0,236.2,1.374,false
89,318.0,236.1,1.388,false
90,318.4,236.4,1.389,false
91,318.6,236.5,1.39,false
92,318.5,236.6,1.382,false
93,318.5,236.4,1.383,false
94,318.4,236.5,1.384,false
95,318.5,236.5,1.389,false
96,318.3,236.6,1.402,false
97,318.4,236.8,1.383,false
98,318.3,236.6,1.392,false
99,318.3,236.6,1.389,false
100,318.5,236.5,1.384,false
101,318.6,236.6,1.385,false
102,318.6,236.5,1.385,false
103,318.5,236.8,1.386,false
104,318.6,236.7,1.382,false
105,318.1,236.8,1.385,false
106,318.1,236.8,1.386,false
107,318.1,236.7,1.38,false
108,318.2,236.7,1.381,false
109,318.1,236.7,1.386,false
110,318.2,236.5,1.382,false
111,317.9,236.5,1.384,false
112,318.0,236.5,1.382,false
113,317.9,236.7,1.38,false
114,318.0,236.8,1.381,false
115,317.7,236.8,1.384,false
116,317.9,236.6,1.377,false
117,317.7,236.5,1.385,false
118,317.8,236.5,1.368,false
119,317.9,236.6,1.384,false
120,318.3,236.6,1.371,false
121,318.5,236.7,1.386,false
122,318.6,236.7,1.326,false
123,318.4,236.6,1.385,false
124,318.5,236.6,1.375,false
125,318.3,236.5,1.383,false
126,318.6,236.6,1.386,false
127,318.3,236.4,1.387,false
128,318.5,236.6,1.39,false
129,318.5,236.6,1.385,false
130,318.7,236.6,1.403,false
131,319.1,236.9,1.384,false
132,319.3,236.9,1.385,false
133,319.2,236.8,1.379,false
134,319.2,236.7,1.389,false
135,319.1,236.8,1.372,false
136,318.8,236.8,1.381,false
137,318.9,236.9,1.387,false
138,319.0,237.0,1.364,false
139,318.9,237.0,1.385,false
140,319.1,236.8,1.389,false
141,319.2,236.9,1.382,false
142,319.2,236.9,1.404,false
143,319.3,236.9,1.376,false
144,319.3,236.5,1.39,false
145,319.1,236.6,1.388,false
146,319.0,236.5,1.388,false
147,319.1,236.5,1.393,false
148,319.1,236.6,1.388,false
149,319.2,236.5,1.391,false
150,319.3,236.4,1.394,false
151,319.3,236.5,1.394,false
152,319.4,236.5,1.388,false
153,319.4,236.5,1.382,false
154,319.3,236.5,1.388,false
155,319.1,236.3,1.388,false
156,319.2,236.4,1.392,false
157,319.2,236.3,1.385,false
158,319.2,236.4,1.397,false
159,319.1,236.3,1.376,false
160,319.1,236.1,1.391,false
161,319.3,236.3,1.389,false
162,319.6,236.5,1.391,false
163,319.6,236.5,1.39,false
164,319.7,236.5,1.388,false
165,319.5,236.6,1.39,false
166,319.3,236.6,1.379,false
167,319.7,236.7,1.391,false
168,319.6,236.8,1.395,false
169,319.6,236.7,1.39,false
170,319.5,236.9,1.39,false
171,319.5,237.0,1.385,false
172,319.7,237.1,1.39,false
173,319.7,237.1,1.389,false
174,319.8,237.2,1.387,false
175,319.6,237.1,1.386,false
176,319.6,237.2,1.389,false
177,319.6,237.1,1.387,false
178,319.7,236.9,1.386,false
179,319.7,236.8,1.391,false
180,319.8,236.6,1.391,false
181,319.7,236.8,1.39,false
182,320.0,237.0,1.385,false
183,320.0,236.8,1.388,false
184,319.9,236.8,1.388,false
185,319.6,236.9,1.39,false
186,319.7,236.9,1.389,false
187,319.8,236.7,1.39,false
188,319.8,236.7,1.395,false
189,319.8,236.9,1.387,false
190,319.9,236.7,1.388,false
191,319.9,236.6,1.382,false
192,320.0,236.5,1.379,false
193,320.0,236.7,1.385,false
194,319.9,236.5,1.375,false
195,319.9,236.6,1.39,false
196,319.9,236.7,1.383,false
197,319.9,236.8,1.289,false
198,319.9,236.5,1.382,false
199,319.9,236.3,1.393,false
200,320.1,236.3,1.395,false
201,320.1,236.1,1.391,false
202,320.2,236.1,1.388,false
203,320.2,236.2,1.393,false
204,320.3,236.0,1.395,false
205,320.2,236.0,1.39,false
206,320.1,236.0,1.388,false
207,320.3,236.0,1.393,false
208,320.3,235.8,1.387,false
209,320.3,235.9,1.392,false
210,320.4,236.0,1.39,false
211,320.3,236.0,1.392,false
212,320.4,235.8,1.389,false
213,320.3,235.8,1.407,false
214,320.4,235.8,1.394,false
215,320.4,236.1,1.392,false
216,320.2,236.1,1.392,false
217,320.2,236.2,1.391,false
218,320.1,236.0,1.395,false
219,319.6,236.0,1.395,false
220,319.6,235.8,1.389,false
221,319.7,236.0,1.396,false
222,319.8,236.2,1.394,false
223,320.0,236.2,1.399,false
224,319.8,236.2,1.392,false
225,319.9,236.4,1.361,false
226,319.7,236.6,1.392,false
227,319.8,236.6,1.389,false
228,320.0,236.4,1.4,false
229,319.9,236.5,1.384,false
230,320.0,236.6,1.391,false
231,320.0,236.6,1.388,false
232,320.0,236.6,1.384,false
233,320.1,236.3,1.39,false
234,320.1,236.3,1.389,false
235,319.9,236.4,1.348,false
236,309.6,236.3,1.364,false
237,309.3,236.4,1.367,false
238,309.9,236.5,1.371,false
239,316.5,236.5,1.361,false
240,316.5,236.5,1.368,false
241,316.1,236.5,1.347,false
242,315.6,236.4,1.369,false
243,315.1,236.5,1.154,false
244,296.4,236.6,1.325,false
245,313.6,236.5,1.319,false
246,313.4,236.4,1.362,false
247,313.8,236.5,1.344,false
248,313.9,236.7,1.377,false
249,313.7,236.6,1.38,false
250,314.0,236.7,1.372,false
251,314.4,236.8,1.33,false
252,314.0,236.5,1.417,false
253,314.4,236.7,1.388,false
254,314.6,236.8,1.341,false
255,314.5,236.8,1.339,false
256,313.8,236.8,1.352,false
257,308.4,236.7,1.36,false
258,308.8,236.7,1.383,false
259,316.4,236.7,1.378,false
260,316.4,236.7,1.383,false
261,316.7,236.7,1.379,false
262,316.8,236.6,1.382,false
263,316.8,236.6,1.389,false
264,317.1,236.7,1.386,false
265,316.7,236.6,1.365,false
266,316.2,236.5,1.371,false
267,316.2,236.7,1.375,false
268,316.1,236.6,1.357,false
269,316.0,236.6,1.399,false
270,316.1,236.7,1.359,false
271,316.1,236.6,1.376,false
272,316.0,236.6,1.375,false
273,315.9,236.5,1.386,false
274,316.0,236.6,1.31,false
275,315.6,236.3,1.384,false
276,315.9,236.5,1.396,false
277,316.4,236.4,1.39,false
278,322.6,236.6,1.396,false
279,322.2,236.8,1.383,false
280,321.9,236.7,1.39,false
281,321.7,236.6,1.385,false
282,321.4,236.7,1.389,false
283,321.3,236.9,1.385,false
284,321.2,236.9,1.39,false
285,321.1,236.9,1.39,false
286,321.1,236.8,1.388,false
287,320.9,236.9,1.391,false
288,320.9,236.8,1.401,false
289,320.6,236.7,1.39,false
290,320.7,236.5,1.387,false
291,320.5,236.6,1.401,false
292,320.7,236.7,1.396,false
293,320.9,236.5,1.39,false
294,320.9,236.6,1.387,false
295,320.4,236.6,1.388,false
296,320.2,236.6,1.394,false
297,320.2,236.4,1.389,false
298,320.2,236.6,1.393,false
299,320.3,236.4,1.396,false
300,320.4,236.5,1.389,false
301,320.3,236.6,1.392,false
302,320.2,236.4,1.393,false
303,320.2,236.5,1.389,false
304,320.3,236.4,1.388,false
305,320.2,236.1,1.409,false
306,320.5,236.4,1.389,false
307,320.7,236.2,1.387,false
308,320.6,236.4,1.389,false
309,320.5,236.3,1.386,false
310,320.5,236.3,1.394,false
311,320.4,236.5,1.387,false
312,320.4,236.3,1.392,false
