Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.2,239.6,1.096,false
1,274.3,239.7,1.127,false
2,259.5,239.5,1.18,false
3,273.7,239.3,1.226,false
4,282.8,239.5,1.266,false
5,292.2,239.5,1.258,false
6,292.4,239.5,1.296,false
7,300.2,239.3,1.304,false
8,300.5,239.3,1.362,false
9,309.3,239.2,1.317,false
10,309.1,239.3,1.34,false
11,309.2,239.3,1.337,false
12,309.2,239.4,1.347,false
13,309.7,239.4,1.347,false
14,310.3,239.3,1.353,false
15,310.6,239.2,1.357,false
16,311.1,239.4,1.346,false
17,311.5,239.4,1.362,false
18,312.0,239.2,1.358,false
19,312.4,239.4,1.338,false
20,312.7,239.4,1.352,false
21,312.9,239.5,1.36,false
22,313.4,239.2,1.359,false
23,313.7,239.2,1.363,false
24,313.9,239.4,1.351,false
25,313.7,239.4,1.363,false
26,314.0,239.3,1.359,false
27,314.3,239.1,1.362,false
28,314.5,239.1,1.367,false
29,314.5,239.4,1.347,false
30,314.7,239.4,1.36,false
31,315.0,239.3,1.364,false
32,315.2,239.3,1.363,false
33,315.2,239.4,1.378,false
34,315.6,239.5,1.364,false
35,315.7,239.3,1.369,false
36,315.9,239.4,1.358,false
37,315.8,239.6,1.36,false
38,316.0,239.4,1.371,false
39,316.1,239.4,1.344,false
40,316.1,239.5,1.355,false
41,316.2,239.7,1.362,false
42,316.2,239.5,1.336,false
43,316.0,239.6,1.365,false
44,316.2,239.6,1.36,false
45,316.3,239.5,1.364,false
46,316.5,239.7,1.326,false
47,316.4,239.5,1.36,false
48,316.6,239.6,1.365,false
49,316.4,239.6,1.369,false
50,316.4,239.5,1.362,false
51,316.6,239.6,1.359,false
52,316.4,239.4,1.364,false
53,316.4,239.4,1.366,false
54,316.5,239.5,1.361,false
55,316.4,239.4,1.363,false
56,316.6,239.4,1.366,false
57,316.7,239.7,1.362,false
58,316.7,239.4,1.366,false
59,316.8,239.6,1.36,false
60,308.4,239.6,1.367,false
61,318.3,239.4,1.359,false
62,318.0,239.4,1.365,false
63,318.0,239.5,1.349,false
64,317.8,239.1,1.367,false
65,317.9,239.3,1.364,false
66,317.8,239.4,1.371,false
67,317.8,239.6,1.367,false
68,317.7,239.6,1.365,false
69,317.9,239.7,1.322,false
70,317.5,239.4,1.361,false
71,317.5,239.6,1.369,false
72,317.5,239.7,1.368,false
73,317.6,239.5,1.364,false
74,317.8,239.6,1.372,false
75,317.8,239.4,1.363,false
76,317.6,239.6,1.372,false
77,317.8,239.3,1.365,false
78,317.8,239.4,1.37,false
79,317.9,239.1,1.364,false
80,317.8,239.3,1.366,false
81,317.7,239.1,1.361,false
82,317.6,239.3,1.368,false
83,317.7,239.2,1.372,false
84,317.8,239.5,1.372,false
85,318.0,239.4,1.354,false
86,318.0,239.5,1.372,false
87,318.1,239.5,1.368,false
88,318.1,239.3,1.369,false
89,318.1,239.4,1.357,false
90,318.1,239.2,1.374,false
91,318.2,239.3,1.371,false
92,318.3,239.4,1.373,false
93,318.3,239.4,1.37,false
94,318.2,239.5,1.367,false
95,318.2,239.7,1.373,false
96,318.4,239.7,1.372,false
97,318.4,239.6,1.372,false
98,318.4,239.5,1.369,false
99,318.4,239.5,1.321,false
100,318.1,239.5,1.348,false
101,317.8,239.6,1.285,false
102,305.7,239.6,1.304,false
103,305.6,239.4,1.322,false
104,305.9,239.6,1.328,false
105,305.9,239.5,1.346,false
106,306.5,239.6,1.324,false
107,311.6,239.7,1.357,false
108,311.5,239.6,1.341,false
109,310.9,239.6,1.338,false
110,305.8,239.5,1.335,false
111,305.5,239.6,1.304,false
112,304.9,239.6,1.33,false
113,304.8,239.5,1.337,false
114,305.0,239.6,1.324,false
115,310.3,239.6,1.333,false
116,309.8,239.7,1.337,false
117,309.6,239.6,1.326,false
118,309.3,239.8,1.3,false
119,308.7,239.7,1.353,false
120,308.9,239.6,1.338,false
121,308.8,239.6,1.361,false
122,315.7,239.7,1.352,false
123,315.5,239.8,1.347,false
124,315.1,239.6,1.352,false
125,315.2,239.7,1.354,false
126,314.9,239.6,1.364,false
127,307.3,239.5,1.355,false
128,312.8,239.6,1.321,false
129,312.8,239.5,1.359,false
130,312.5,239.6,1.34,false
131,312.3,239.6,1.356,false
132,312.0,239.6,1.344,false
133,311.7,239.5,1.323,false
134,306.5,239.7,1.291,false
135,311.6,239.5,1.357,false
136,311.0,239.4,1.345,false
137,311.4,239.6,1.333,false
138,311.2,239.4,1.324,false
139,310.8,239.5,1.33,false
140,310.7,239.3,1.345,false
141,310.6,239.4,1.394,false
142,319.9,239.1,1.371,false
143,319.6,239.3,1.374,false
144,319.4,239.2,1.375,false
145,319.3,239.2,1.374,false
146,319.2,239.2,1.371,false
147,319.1,239.2,1.375,false
148,319.1,239.3,1.372,false
149,318.9,239.4,1.36,false
150,318.8,239.3,1.376,false
151,318.7,239.2,1.385,false
152,318.8,239.2,1.372,false
153,318.7,239.1,1.371,false
154,318.8,239.0,1.375,false
155,318.7,239.1,1.377,false
156,318.8,239.1,1.372,false
157,318.9,239.0,1.374,false
158,318.9,239.0,1.38,false
159,318.7,239.1,1.369,false
160,318.8,239.0,1.369,false
161,318.8,239.1,1.376,false
162,318.7,239.1,1.368,false
163,318.8,239.0,1.376,false
164,318.8,238.9,1.375,false
165,319.0,238.8,1.379,false
166,318.9,238.8,1.374,false
167,319.1,239.0,1.374,false
168,319.1,238.9,1.375,false
169,319.0,239.0,1.373,false
170,319.1,239.0,1.38,false
171,319.3,238.9,1.376,false
172,319.2,239.1,1.379,false
173,319.1,239.1,1.378,false
174,319.2,239.1,1.376,false
175,319.2,239.1,1.382,false
176,319.3,239.2,1.376,false
