Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.7,237.1,1.104,false
1,272.9,236.9,1.145,false
2,259.5,236.9,1.2,false
3,270.7,236.9,1.228,false
4,283.9,236.7,1.263,false
5,284.3,236.8,1.29,false
6,294.5,236.8,1.31,false
7,300.9,236.8,1.326,false
8,301.2,236.7,1.377,false
9,308.1,236.8,1.346,false
10,308.2,236.8,1.354,false
11,308.4,236.7,1.353,false
12,308.8,236.6,1.364,false
13,309.4,236.5,1.366,false
14,309.9,236.6,1.367,false
15,310.4,236.5,1.388,false
16,316.8,236.6,1.341,false
17,305.2,236.7,1.373,false
18,316.4,236.8,1.321,false
19,316.0,236.7,1.372,false
20,316.1,236.5,1.384,false
21,316.2,236.3,1.372,false
22,316.0,236.4,1.328,false
23,315.7,236.4,1.378,false
24,315.8,236.5,1.361,false
25,315.8,236.4,1.374,false
26,316.0,236.3,1.35,false
27,315.7,236.5,1.376,false
28,315.9,236.5,1.376,false
29,315.9,236.4,1.402,false
30,316.1,236.4,1.379,false
31,316.2,236.4,1.377,false
32,316.4,236.4,1.371,false
33,316.4,236.5,1.356,false
34,316.5,236.4,1.379,false
35,316.5,236.5,1.322,false
36,310.8,236.5,1.349,false
37,315.9,236.4,1.387,false
38,316.0,236.4,1.382,false
39,316.2,236.3,1.388,false
40,316.2,236.4,1.382,false
41,316.4,236.4,1.376,false
42,316.3,236.4,1.369,false
43,316.7,236.3,1.385,false
44,316.7,236.4,1.382,false
45,316.8,236.3,1.382,false
46,316.9,236.4,1.389,false
47,317.0,236.3,1.39,false
48,317.2,236.3,1.382,false
49,317.0,236.2,1.384,false
50,317.0,236.2,1.384,false
51,317.1,236.1,1.38,false
52,317.0,236.2,1.374,false
53,317.3,236.3,1.375,false
54,317.3,236.5,1.383,false
55,317.4,236.4,1.354,false
56,317.2,236.4,1.37,false
57,317.0,236.5,1.346,false
58,317.0,236.5,1.383,false
59,317.2,236.5,1.382,false
60,317.0,236.4,1.385,false
61,317.2,236.4,1.331,false
62,316.9,236.6,1.36,false
63,316.9,236.6,1.348,false
64,316.8,236.5,1.383,false
65,317.0,236.5,1.384,false
66,317.2,236.6,1.387,false
67,317.3,236.6,1.382,false
68,317.5,236.5,1.379,false
69,317.7,236.5,1.384,false
70,317.7,236.6,1.38,false
71,317.8,236.6,1.386,false
72,317.7,236.5,1.389,false
73,317.6,236.5,1.384,false
74,317.6,236.4,1.386,false
75,317.7,236.6,1.38,false
76,317.7,236.7,1.386,false
77,317.6,236.7,1.389,false
78,317.9,236.7,1.403,false
79,317.8,236.7,1.383,false
80,318.0,236.5,1.384,false
81,318.0,236.6,1.378,false
82,317.9,236.6,1.376,false
83,317.7,236.6,1.379,false
84,317.8,236.7,1.383,false
85,318.0,236.8,1.382,false
86,318.1,236.8,1.384,false
87,318.2,236.6,1.387,false
88,318.4,236.7,1.382,false
89,318.4,236.6,1.379,false
90,318.4,236.7,1.374,false
91,318.3,236.6,1.38,false
92,318.2,236.7,1.383,false
93,318.0,236.8,1.371,false
94,318.2,236.7,1.401,false
95,318.4,236.6,1.38,false
96,318.2,236.6,1.339,false
97,317.9,236.8,1.397,false
98,318.2,236.8,1.373,false
99,318.2,236.7,1.387,false
100,318.3,236.8,1.375,false
101,318.4,236.8,1.386,false
102,318.5,236.6,1.369,false
103,318.4,236.6,1.389,false
104,318.5,236.8,1.386,false
105,318.6,236.7,1.382,false
106,318.7,236.5,1.368,false
107,318.4,236.6,1.383,false
108,318.5,236.8,1.39,false
109,318.6,236.8,1.385,false
110,318.7,236.6,1.384,false
111,318.9,236.6,1.383,false
112,318.9,236.6,1.384,false
113,318.9,236.7,1.389,false
114,319.0,236.7,1.384,false
115,319.1,235.4,1.392,false
116,318.8,235.7,1.385,false
117,318.8,235.8,1.395,false
118,318.8,235.5,1.391,false
119,318.8,235.7,1.393,false
120,318.8,235.7,1.394,false
121,318.9,235.6,1.393,false
122,319.0,235.6,1.42,false
123,319.2,235.6,1.389,false
124,319.1,235.3,1.396,false
125,319.1,235.3,1.393,false
126,319.3,235.2,1.384,false
127,319.2,235.3,1.397,false
128,319.2,235.4,1.415,false
129,319.6,235.4,1.393,false
130,319.5,235.5,1.393,false
131,319.5,235.4,1.392,false
132,319.5,235.6,1.374,false
133,319.3,235.6,1.387,false
134,319.3,235.4,1.403,false
135,319.5,235.5,1.387,false
136,319.4,235.2,1.4,false
137,319.5,235.2,1.388,false
138,319.6,235.2,1.398,false
139,319.8,235.5,1.38,false
140,319.7,235.5,1.398,false
141,319.7,235.5,1.397,false
142,319.5,235.4,1.387,false
143,319.6,235.4,1.406,false
144,319.8,235.4,1.403,false
145,320.0,235.3,1.395,false
146,320.0,235.5,1.385,false
147,319.9,235.4,1.398,false
148,320.0,235.3,1.399,false
149,320.2,235.2,1.401,false
150,320.2,235.5,1.398,false
151,320.2,235.5,1.395,false
152,320.2,235.3,1.392,false
153,319.8,235.3,1.362,false
154,319.7,235.5,1.39,false
155,319.6,235.4,1.39,false
156,319.5,235.3,1.398,false
157,319.6,235.3,1.395,false
158,319.7,235.5,1.394,false
159,319.6,235.4,1.415,false
160,319.9,235.2,1.391,false
161,319.7,235.2,1.399,false
162,319.8,235.4,1.372,false
163,319.6,235.1,1.399,false
164,319.7,235.2,1.393,false
165,319.7,235.5,1.397,false
166,319.7,235.4,1.36,false
167,319.6,235.3,1.396,false
168,319.6,235.6,1.373,false
169,319.5,235.3,1.399,false
170,319.8,235.2,1.386,false
171,319.7,235.4,1.398,false
172,319.8,235.4,1.378,false
173,319.5,235.1,1.392,false
174,319.6,235.3,1.41,false
175,319.9,235.4,1.375,false
176,319.8,235.4,1.394,false
177,319.9,235.2,1.399,false
178,319.9,235.3,1.396,false
179,319.9,235.3,1.417,false
180,320.2,235.3,1.399,false
181,320.1,235.4,1.393,false
182,319.9,235.2,1.4,false
183,320.0,235.3,1.388,false
184,319.8,235.4,1.398,false
185,319.9,235.4,1.423,false
186,320.0,235.4,1.386,false
187,320.0,235.3,1.396,false
188,319.9,235.3,1.397,false
189,319.9,235.4,1.395,false
190,319.9,235.2,1.397,false
191,320.0,235.2,1.401,false
192,320.1,235.4,1.395,false
193,320.2,235.2,1.397,false
194,320.2,235.4,1.4,false
195,320.2,235.5,1.399,false
