Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,271.8,235.8,1.108,false
1,272.3,235.9,1.152,false
2,261.1,235.4,1.202,false
3,272.1,235.6,1.243,false
4,280.7,235.5,1.267,false
5,290.2,235.6,1.295,false
6,290.8,235.4,1.318,false
7,300.4,235.4,1.329,false
8,300.7,235.6,1.326,false
9,306.3,235.4,1.376,false
10,312.0,235.6,1.324,false
11,311.8,235.7,1.358,false
12,311.7,235.4,1.355,false
13,311.6,235.6,1.361,false
14,312.1,235.3,1.37,false
15,312.1,235.5,1.38,false
16,312.6,235.7,1.352,false
17,312.3,235.6,1.376,false
18,312.3,235.6,1.379,false
19,312.8,235.6,1.364,false
20,313.2,235.7,1.387,false
21,313.7,235.3,1.384,false
22,313.9,235.7,1.378,false
23,314.4,235.7,1.384,false
24,314.5,235.8,1.377,false
25,314.7,235.6,1.386,false
26,314.7,235.7,1.382,false
27,315.0,235.5,1.381,false
28,315.1,235.5,1.383,false
29,315.3,235.3,1.366,false
30,315.2,235.4,1.382,false
31,315.5,235.4,1.383,false
32,315.7,235.2,1.383,false
33,315.9,235.2,1.368,false
34,315.7,235.1,1.385,false
35,315.8,235.1,1.398,false
36,315.8,235.7,1.385,false
37,315.8,235.6,1.379,false
38,315.7,235.4,1.381,false
39,315.9,235.6,1.356,false
40,315.3,235.6,1.385,false
41,315.5,235.7,1.376,false
42,315.8,235.8,1.382,false
43,316.0,235.8,1.37,false
44,316.1,235.7,1.384,false
45,316.1,235.7,1.363,false
46,316.1,235.9,1.381,false
47,316.3,236.0,1.361,false
48,316.4,236.0,1.381,false
49,316.6,235.9,1.375,false
50,316.4,236.0,1.392,false
51,316.6,236.0,1.388,false
52,316.9,235.9,1.383,false
53,317.0,236.2,1.385,false
54,317.0,235.9,1.38,false
55,316.8,236.1,1.385,false
56,310.1,236.1,1.317,false
57,309.7,236.4,1.368,false
58,309.4,236.2,1.349,false
59,309.3,236.0,1.362,false
60,309.6,236.3,1.357,false
61,309.5,236.1,1.402,false
62,309.9,236.0,1.361,false
63,310.2,235.9,1.363,false
64,310.2,235.9,1.357,false
65,310.3,235.6,1.347,false
66,309.9,235.6,1.378,false
67,309.7,235.8,1.328,false
68,309.3,235.7,1.336,false
69,308.8,235.4,1.361,false
70,308.7,235.5,1.287,false
71,296.7,235.5,1.341,false
72,302.6,235.5,1.362,false
73,309.6,235.3,1.347,false
74,309.2,235.2,1.36,false
75,309.2,235.3,1.34,false
76,308.8,235.3,1.332,false
77,308.5,235.4,1.352,false
78,308.4,235.5,1.332,false
79,307.9,235.2,1.403,false
80,308.5,235.3,1.348,false
81,307.9,235.4,1.354,false
82,307.5,235.4,1.343,false
