Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.8,235.0,1.12,false
1,278.7,235.1,1.15,false
2,263.0,234.8,1.256,false
3,273.4,234.8,1.245,false
4,281.5,235.0,1.159,false
5,281.9,234.6,1.297,false
6,294.5,234.9,1.313,false
7,299.7,234.8,1.327,false
8,300.0,234.7,1.34,false
9,308.4,234.8,1.339,false
10,308.2,234.9,1.356,false
11,308.4,234.8,1.333,false
12,308.5,234.7,1.391,false
13,309.0,234.8,1.357,false
14,309.6,234.7,1.372,false
15,310.1,234.7,1.358,false
16,310.4,234.8,1.385,false
17,311.0,234.7,1.379,false
18,311.4,234.8,1.378,false
19,311.8,234.8,1.379,false
20,312.0,234.8,1.377,false
21,312.6,234.7,1.376,false
22,312.7,234.7,1.378,false
23,313.0,234.7,1.377,false
24,313.2,234.7,1.375,false
25,313.6,234.9,1.369,false
26,313.7,234.8,1.375,false
27,313.7,234.8,1.337,false
28,313.9,234.9,1.367,false
29,314.0,235.0,1.383,false
30,314.5,234.9,1.377,false
31,314.4,234.9,1.378,false
32,314.4,234.9,1.381,false
33,314.6,234.7,1.384,false
34,314.9,234.7,1.401,false
35,315.1,234.8,1.363,false
36,315.2,234.7,1.384,false
37,315.2,234.8,1.326,false
38,315.1,234.6,1.393,false
39,315.3,234.4,1.387,false
40,315.6,234.5,1.383,false
41,315.4,234.5,1.388,false
42,315.3,234.7,1.382,false
43,315.4,234.8,1.379,false
44,315.6,234.9,1.374,false
45,315.6,234.8,1.37,false
46,315.8,234.8,1.374,false
47,315.8,234.7,1.363,false
48,315.8,234.7,1.376,false
49,316.0,234.7,1.379,false
50,316.1,234.7,1.39,false
51,316.2,234.6,1.384,false
52,316.3,234.6,1.389,false
53,316.3,234.8,1.381,false
54,316.4,234.7,1.381,false
55,316.3,234.7,1.386,false
56,316.4,234.8,1.379,false
57,316.3,234.7,1.387,false
58,316.6,234.7,1.342,false
59,316.2,234.7,1.379,false
60,316.3,234.8,1.367,false
61,315.8,234.7,1.388,false
62,316.1,234.8,1.381,false
63,315.9,234.8,1.387,false
64,316.1,234.8,1.385,false
65,316.3,234.9,1.356,false
66,316.2,234.8,1.384,false
67,316.2,234.8,1.385,false
68,316.2,234.9,1.405,false
69,316.4,234.8,1.383,false
70,316.4,234.8,1.386,false
71,316.5,234.9,1.387,false
72,316.6,234.9,1.388,false
73,316.7,234.9,1.381,false
74,316.8,234.7,1.385,false
75,316.7,234.8,1.359,false
76,316.6,234.9,1.385,false
77,316.5,234.9,1.326,false
78,309.3,234.8,1.341,false
