Time (s),Power (W),Voltage (V),Amps (A)
0,252.4,236.3,1.096
1,252.4,236.3,1.106
2,252.3,236.5,1.1
3,252.3,236.4,1.099
4,252.3,236.4,1.091
5,252.7,236.2,1.092
6,252.6,236.1,1.099
7,252.4,235.9,1.146
8,252.6,235.9,1.096
9,252.5,235.8,1.1
10,252.3,235.8,1.093
11,252.4,235.8,1.105
12,252.4,235.8,1.092
13,252.2,236.0,1.094
14,252.8,235.7,1.093
15,253.0,235.9,1.087
16,252.9,236.0,1.095
17,252.7,235.8,1.139
18,252.9,235.8,1.091
19,252.7,236.1,1.096
20,252.5,236.2,1.096
21,252.5,236.0,1.089
22,252.3,236.2,1.09
23,252.2,236.1,1.092
24,252.2,236.1,1.093
25,252.6,236.4,1.089
26,252.4,236.5,1.088
27,252.3,236.8,1.13
28,252.5,236.9,1.092
29,252.5,237.3,1.084
30,252.1,237.2,1.09
31,252.1,237.3,1.084
32,251.9,237.3,1.091
33,252.1,237.5,1.091
34,252.1,237.6,1.087
35,252.4,237.4,1.089
36,252.2,237.6,1.105
37,252.2,237.3,1.131
38,252.4,237.4,1.096
39,252.2,237.6,1.084
40,252.0,237.5,1.097
41,252.1,237.6,1.085
42,251.8,237.5,1.1
43,251.7,237.4,1.086
44,251.6,237.7,1.104
45,252.0,237.6,1.085
46,251.9,237.7,1.098
47,251.8,237.6,1.119
48,252.0,237.7,1.092
49,252.0,237.5,1.082
50,251.9,237.5,1.1
51,252.1,237.6,1.086
52,251.9,237.5,1.087
53,251.8,237.6,1.085
54,251.6,237.8,1.086
55,252.1,237.6,1.086
56,252.0,237.7,1.085
57,252.0,237.5,1.127
58,252.2,237.7,1.089
59,252.0,237.6,1.087
60,251.8,237.5,1.093
61,251.8,237.6,1.086
62,251.6,237.5,1.088
63,251.3,237.7,1.09
64,251.5,237.8,1.088
65,251.8,237.7,1.092
66,251.9,237.8,1.087
67,251.7,237.6,1.116
68,251.9,237.7,1.088
69,251.7,238.2,1.089
70,251.6,238.1,1.085
71,251.6,237.9,1.081
72,251.5,238.1,1.097
73,251.5,238.2,1.083
74,251.5,238.0,1.085
75,251.8,238.0,1.097
76,257.6,238.0,1.084
77,251.8,238.1,1.118
78,252.1,238.2,1.089
79,252.0,238.2,1.092
80,251.9,238.2,1.096
81,251.9,238.1,1.096
82,252.0,238.1,1.088
83,251.9,238.1,1.088
84,251.9,238.0,1.097
85,252.3,238.0,1.101
86,252.4,238.0,1.105
87,252.5,238.1,1.124
88,252.8,238.1,1.086
89,252.6,238.3,1.1
90,252.4,238.3,1.102
91,252.5,238.2,1.104
92,252.5,238.2,1.086
93,252.2,238.2,1.098
94,252.3,238.2,1.085
95,252.5,237.9,1.097
96,252.4,237.7,1.087
97,252.2,237.8,1.118
98,252.5,237.8,1.093
99,252.3,237.5,1.093
100,252.2,237.5,1.091
101,252.2,237.6,1.084
102,252.1,237.6,1.089
103,251.9,237.6,1.086
104,252.0,237.7,1.082
105,252.2,237.9,1.087
106,252.2,238.0,1.095
107,252.2,238.2,1.112
108,252.6,238.1,1.088
109,252.4,237.9,1.086
110,252.2,238.1,1.094
111,252.3,238.0,1.091
112,252.1,237.9,1.084
113,252.1,237.8,1.089
114,252.1,237.9,1.088
115,252.4,237.5,1.096
116,252.2,237.8,1.099
117,252.2,238.0,1.106
118,252.4,238.0,1.086
119,252.3,237.9,1.091
120,252.1,238.1,1.091
121,252.2,238.0,1.101
122,252.2,238.4,1.086
123,252.0,238.1,1.085
124,252.1,238.1,1.082
125,252.3,238.2,1.086
126,252.0,238.3,1.086
127,251.8,238.0,1.108
128,252.1,238.3,1.082
129,251.9,238.4,1.09
130,251.9,238.3,1.096
131,252.1,238.3,1.081
132,251.8,238.3,1.082
133,251.7,238.3,1.083
134,251.6,238.4,1.087
135,252.0,238.4,1.089
136,251.9,238.2,1.092
137,251.7,238.1,1.103
138,251.9,238.3,1.103
139,252.0,238.2,1.089
140,251.7,238.0,1.101
141,251.8,238.2,1.093
142,251.8,238.2,1.099
143,251.8,238.2,1.086
144,251.7,238.3,1.093
145,252.1,238.3,1.091
146,252.0,238.4,1.085
147,252.0,238.1,1.105
148,252.2,238.1,1.082
149,252.1,238.1,1.08
150,251.8,238.1,1.09
151,252.0,238.2,1.091
152,252.0,238.2,1.082
153,251.7,237.9,1.084
154,251.8,237.9,1.095
155,252.1,237.9,1.081
156,252.0,237.9,1.096
157,252.0,237.8,1.105
158,252.2,237.6,1.092
159,252.1,237.7,1.085
160,251.9,238.1,1.083
161,251.9,238.0,1.085
162,251.9,237.8,1.087
163,251.7,237.8,1.084
164,251.8,238.0,1.091
165,252.2,238.0,1.092
166,252.7,237.7,1.086
167,252.5,237.8,1.106
168,252.7,237.9,1.081
169,252.5,237.7,1.085
170,252.4,238.0,1.092
171,252.3,238.1,1.106
172,252.3,237.8,1.084
173,252.0,237.9,1.089
174,252.1,237.7,1.091
175,252.3,237.7,1.092
176,252.2,238.0,1.083
177,251.9,237.9,1.106
178,252.4,237.8,1.085
179,252.1,237.9,1.095
180,251.9,238.0,1.087
181,251.8,237.9,1.092
182,251.8,237.9,1.093
183,251.7,237.6,1.098
184,251.9,237.9,1.087
185,252.1,237.7,1.11
186,252.1,237.6,1.086
187,251.9,237.8,1.123
188,252.3,237.8,1.085
189,252.0,237.7,1.098
190,252.1,237.6,1.087
191,252.1,237.7,1.093
192,252.0,237.7,1.097
193,252.0,237.7,1.087
194,252.1,237.7,1.09
195,252.3,237.5,1.085
196,252.4,237.7,1.085
197,252.1,237.6,1.109
198,252.6,237.8,1.093
199,252.5,237.9,1.093
200,252.4,237.8,1.092
201,252.4,237.7,1.111
202,252.4,237.7,1.087
203,252.3,237.8,1.085
204,252.3,238.0,1.092
205,252.6,238.1,1.088
206,252.3,237.9,1.089
207,252.2,237.9,1.098
208,252.5,238.0,1.09
209,252.4,238.0,1.082
210,252.1,237.8,1.091
211,252.3,237.6,1.093
212,252.2,237.8,1.082
213,252.0,237.8,1.088
214,252.1,237.5,1.098
215,252.3,237.6,1.083
216,252.0,237.8,1.09
217,252.0,237.6,1.096
218,252.1,237.6,1.095
219,252.0,237.8,1.094
220,251.8,237.6,1.09
221,251.8,237.6,1.095
222,251.8,237.5,1.088
223,251.7,237.4,1.087
224,251.8,237.4,1.106
225,252.1,236.9,1.092
226,252.0,236.9,1.097
227,251.9,236.8,1.101
228,252.1,236.6,1.103
229,252.1,236.8,1.107
230,252.2,236.5,1.124
231,252.4,236.6,1.102
232,252.5,236.4,1.098
233,252.5,236.3,1.102
234,252.7,236.3,1.105
235,253.0,236.2,1.101
236,253.0,236.3,1.097
237,252.9,236.0,1.105
238,253.3,236.0,1.1
239,253.2,235.8,1.105
240,253.0,235.8,1.098
241,253.1,236.0,1.107
242,253.0,235.9,1.101
243,252.9,235.7,1.106
244,253.2,235.9,1.117
245,253.4,235.9,1.102
246,253.4,236.1,1.097
247,253.2,236.2,1.108
248,253.5,236.1,1.099
249,253.4,236.2,1.099
250,253.2,235.9,1.102
251,253.2,236.0,1.105
252,253.1,235.8,1.108
253,253.0,236.0,1.099
254,253.0,235.8,1.124
255,253.3,235.8,1.109
256,253.3,235.9,1.099
