Time (s),Power (W),Voltage (V),Amps (A)
0,254.9,241.2,1.077
1,254.6,241.1,1.071
2,254.1,241.1,1.087
3,254.0,239.2,1.1
4,253.8,239.1,1.104
5,253.7,239.0,1.095
6,253.7,238.9,1.103
7,253.6,239.0,1.094
8,253.6,238.7,1.111
9,253.7,238.7,1.117
10,254.2,238.7,1.09
11,254.1,238.6,1.095
12,254.0,238.6,1.092
13,254.0,238.6,1.116
14,254.0,238.6,1.093
15,253.7,238.7,1.091
16,253.8,238.3,1.093
17,253.6,238.7,1.11
18,253.7,238.6,1.101
19,253.7,238.7,1.103
20,253.9,238.6,1.091
21,253.8,238.6,1.096
22,253.7,238.7,1.088
23,253.7,238.5,1.113
24,253.8,238.5,1.096
25,253.7,238.6,1.099
26,253.7,238.4,1.092
27,253.5,238.3,1.099
28,253.4,238.5,1.098
29,253.5,238.4,1.105
30,253.7,238.3,1.09
31,253.6,238.3,1.091
32,253.5,238.1,1.103
33,253.8,238.2,1.105
34,253.6,238.5,1.087
35,253.4,238.3,1.093
36,253.5,238.7,1.09
37,253.3,238.6,1.094
38,253.4,238.8,1.093
39,253.3,238.8,1.106
40,253.7,238.9,1.09
41,253.6,238.6,1.091
42,253.5,238.7,1.104
43,261.9,238.7,1.092
44,255.8,238.6,1.118
45,255.3,238.6,1.094
46,254.9,238.7,1.09
47,254.5,238.5,1.096
48,254.0,238.8,1.108
49,254.0,238.8,1.086
50,254.1,238.6,1.088
51,253.8,238.6,1.081
52,253.6,238.5,1.089
53,253.5,238.5,1.085
54,253.1,238.6,1.092
55,253.1,238.4,1.092
56,253.0,238.8,1.088
57,252.8,238.8,1.093
58,252.5,238.8,1.099
59,252.7,238.7,1.085
60,252.8,238.8,1.088
61,252.6,238.7,1.093
62,252.6,238.8,1.104
63,252.8,238.8,1.089
64,252.6,238.6,1.088
65,252.4,238.6,1.084
66,252.3,238.6,1.09
67,252.1,239.0,1.082
68,252.0,238.9,1.084
69,252.0,238.8,1.091
70,252.3,238.7,1.09
71,252.2,238.7,1.084
72,252.1,238.7,1.081
73,252.2,238.7,1.086
74,252.2,239.0,1.084
75,252.1,238.9,1.084
76,252.1,239.0,1.088
77,252.0,238.7,1.098
78,251.9,238.7,1.095
79,251.9,238.8,1.088
80,252.2,238.8,1.087
81,252.1,238.6,1.096
82,252.3,238.6,1.084
83,252.3,238.3,1.09
84,252.3,238.4,1.089
85,252.1,238.3,1.098
86,258.9,238.3,1.083
87,250.5,238.3,1.089
88,250.6,238.3,1.096
89,250.7,238.1,1.092
90,251.2,238.1,1.086
91,251.1,238.3,1.091
92,251.4,238.2,1.104
93,251.7,238.0,1.092
94,251.7,238.1,1.09
95,251.7,238.4,1.095
96,252.0,238.4,1.084
97,251.8,238.4,1.091
98,251.8,238.4,1.102
99,251.9,238.5,1.098
100,252.3,238.2,1.094
101,252.2,238.3,1.098
102,252.2,238.4,1.083
103,252.3,238.2,1.093
104,252.4,238.2,1.091
105,252.2,238.4,1.11
106,252.4,238.3,1.136
107,252.5,238.3,1.108
108,252.6,238.3,1.089
109,252.5,238.5,1.092
110,252.8,238.3,1.084
111,252.4,238.2,1.081
112,252.5,238.4,1.083
113,252.4,238.5,1.086
114,252.3,238.7,1.089
115,252.4,238.4,1.085
116,252.4,238.6,1.086
117,252.4,238.7,1.092
118,252.2,238.6,1.088
119,252.2,238.7,1.083
120,252.5,238.6,1.082
121,252.3,238.5,1.084
122,252.4,238.6,1.105
123,258.1,238.6,1.082
124,251.3,238.3,1.081
125,251.3,238.5,1.083
126,251.3,238.5,1.082
127,251.3,238.2,1.088
128,251.3,238.3,1.09
129,251.5,238.4,1.09
130,251.9,238.5,1.083
131,251.8,238.5,1.091
132,251.8,238.6,1.081
133,252.0,238.8,1.084
134,251.9,238.6,1.088
135,251.9,238.7,1.086
136,251.9,238.6,1.087
137,251.8,238.7,1.097
138,251.7,238.5,1.088
139,251.8,238.8,1.082
140,251.9,239.0,1.1
141,252.0,239.3,1.086
142,252.2,239.0,1.094
143,252.2,239.4,1.079
144,251.9,239.2,1.103
145,252.0,239.3,1.09
146,252.0,239.3,1.094
147,251.9,239.1,1.083
148,251.8,239.2,1.093
149,251.9,239.1,1.08
150,252.0,239.4,1.109
151,252.0,239.0,1.09
152,252.0,239.2,1.102
153,252.3,239.5,1.084
154,252.0,239.2,1.089
155,252.1,239.4,1.083
156,251.9,239.3,1.078
157,251.7,239.4,1.085
158,251.6,239.3,1.085
159,251.7,239.2,1.081
160,252.0,239.3,1.081
161,251.9,239.1,1.08
162,252.0,239.2,1.094
163,252.0,239.1,1.081
164,251.8,239.0,1.08
165,251.6,239.2,1.089
166,251.8,239.1,1.086
167,251.7,239.1,1.098
168,251.8,239.1,1.087
169,251.8,239.0,1.084
170,252.1,239.2,1.082
171,252.0,238.9,1.085
172,252.2,239.1,1.079
173,252.1,239.1,1.08
174,251.9,239.0,1.085
175,252.1,239.2,1.086
176,252.3,239.2,1.088
177,252.2,239.1,1.099
178,252.1,239.1,1.087
179,252.0,239.1,1.089
180,252.4,239.0,1.084
181,252.2,239.1,1.09
182,252.5,239.0,1.101
183,252.4,239.0,1.091
184,252.4,239.1,1.091
185,252.5,239.0,1.101
186,252.5,238.7,1.094
187,252.4,238.7,1.106
188,252.3,238.9,1.097
189,252.4,238.8,1.116
190,252.8,238.8,1.084
191,252.7,238.9,1.098
192,252.7,238.8,1.095
193,252.6,238.9,1.09
194,252.6,239.0,1.091
195,252.7,239.0,1.088
196,252.7,239.1,1.079
197,252.4,239.2,1.087
198,252.4,239.1,1.089
199,252.4,239.4,1.086
200,252.7,239.2,1.081
