Time (s),Power (W),Voltage (V),Amps (A)
0,250.7,237.2,1.087
1,250.9,237.3,1.083
2,251.0,237.2,1.089
3,251.0,237.2,1.095
4,251.2,237.3,1.089
5,251.1,237.4,1.085
6,251.0,237.4,1.094
7,250.9,237.1,1.09
8,251.0,237.2,1.09
9,250.9,237.2,1.085
10,250.9,237.1,1.102
11,251.1,237.2,1.087
12,251.3,237.2,1.099
13,251.2,237.2,1.09
14,251.3,237.3,1.089
15,251.2,237.1,1.084
16,250.9,237.1,1.092
17,250.8,237.1,1.089
18,250.8,237.0,1.144
19,258.7,237.0,1.088
20,250.2,237.1,1.106
21,250.4,237.2,1.084
22,250.7,237.1,1.104
23,250.6,237.2,1.092
24,250.8,237.0,1.096
25,250.9,237.0,1.081
26,250.8,237.1,1.095
27,250.8,237.1,1.09
28,250.8,237.1,1.107
29,250.9,237.2,1.084
30,250.8,237.2,1.088
31,250.9,237.1,1.087
32,251.1,237.1,1.098
33,251.0,236.9,1.094
34,251.2,237.1,1.086
35,251.1,237.0,1.084
36,250.9,237.0,1.084
37,250.7,237.1,1.086
38,250.8,237.0,1.086
39,250.7,237.0,1.085
40,250.7,237.1,1.102
41,250.9,236.9,1.086
42,251.2,237.0,1.091
43,251.2,237.1,1.104
44,251.5,236.9,1.088
45,251.4,237.0,1.092
46,251.5,236.7,1.093
47,251.3,236.9,1.107
48,251.4,236.8,1.093
49,251.4,236.9,1.096
50,251.3,236.7,1.089
51,251.4,236.8,1.092
52,251.8,236.9,1.088
53,251.5,236.7,1.119
54,251.7,236.9,1.089
55,251.5,236.7,1.102
56,251.4,237.0,1.094
57,251.1,236.7,1.105
58,251.3,236.9,1.092
59,251.2,236.6,1.098
60,251.2,237.0,1.092
61,251.3,236.7,1.097
62,251.6,237.0,1.095
63,251.3,236.8,1.13
64,251.7,237.0,1.093
65,251.4,236.8,1.092
66,251.3,236.9,1.091
67,251.1,237.0,1.091
68,251.2,236.9,1.092
69,251.0,236.9,1.089
70,251.0,237.0,1.09
71,251.1,236.9,1.088
72,251.4,237.1,1.089
73,251.4,236.9,1.097
74,251.5,237.1,1.09
75,251.4,236.9,1.086
76,251.2,237.1,1.092
77,251.1,236.8,1.088
78,251.2,236.9,1.092
79,251.1,236.9,1.1
80,251.0,237.0,1.087
81,251.1,237.0,1.096
82,251.3,236.9,1.095
83,251.3,236.9,1.098
84,251.3,237.1,1.092
85,251.2,237.2,1.083
86,250.9,237.2,1.093
87,250.9,237.2,1.089
88,250.9,237.2,1.098
89,250.8,237.1,1.086
90,250.7,237.1,1.097
91,256.9,236.9,1.09
92,256.2,236.9,1.095
93,250.2,236.8,1.097
94,250.3,236.8,1.095
95,250.4,236.8,1.081
96,250.2,236.7,1.096
97,250.2,236.8,1.086
98,250.2,236.7,1.104
99,250.2,236.7,1.112
100,250.3,236.8,1.104
101,250.6,236.6,1.094
102,250.8,236.5,1.108
103,251.0,236.5,1.097
104,251.1,236.6,1.103
105,251.1,236.5,1.085
106,250.8,236.5,1.103
107,250.7,236.6,1.087
108,250.7,236.5,1.109
109,250.7,236.6,1.09
110,250.6,236.5,1.098
111,250.8,236.4,1.083
112,251.0,236.3,1.091
113,250.9,236.5,1.1
114,251.0,236.4,1.086
115,250.9,236.2,1.083
116,250.6,236.2,1.087
117,250.4,236.3,1.101
118,250.6,236.4,1.09
119,250.6,236.3,1.085
120,250.4,236.1,1.096
121,250.6,236.1,1.085
122,250.8,236.1,1.113
123,250.7,236.2,1.104
124,251.0,235.9,1.109
125,250.9,235.9,1.087
126,250.8,236.2,1.088
127,250.5,236.3,1.089
128,250.6,236.3,1.093
129,250.5,236.1,1.113
130,250.6,236.1,1.092
131,250.7,236.0,1.089
132,251.0,236.1,1.097
133,251.0,236.1,1.103
134,251.3,236.2,1.092
135,251.0,236.2,1.09
136,250.9,236.2,1.09
137,250.6,236.9,1.092
138,250.7,236.9,1.091
139,250.6,236.6,1.089
140,250.5,236.7,1.106
141,250.6,236.6,1.093
142,251.0,236.7,1.097
143,250.8,236.6,1.112
144,251.2,236.5,1.09
145,250.9,236.7,1.106
146,250.8,236.8,1.091
147,250.6,236.6,1.104
148,250.8,236.8,1.105
149,250.9,236.8,1.105
150,250.7,236.8,1.098
151,251.0,236.9,1.103
152,251.4,236.6,1.094
153,251.3,236.9,1.113
154,251.6,236.7,1.095
155,251.4,236.7,1.093
156,251.4,236.8,1.096
157,251.2,236.6,1.123
158,256.9,236.8,1.091
159,250.5,236.7,1.093
160,250.5,236.8,1.095
161,250.6,236.9,1.104
162,251.2,236.7,1.095
163,251.3,236.8,1.117
164,251.7,236.9,1.094
165,251.6,236.7,1.089
166,251.4,236.8,1.091
167,251.4,236.7,1.092
168,251.4,236.7,1.105
169,251.6,236.6,1.089
170,251.5,236.6,1.094
171,251.7,236.8,1.094
172,251.8,236.7,1.099
173,251.8,236.7,1.117
174,251.9,236.7,1.089
175,251.7,236.8,1.088
176,251.4,236.9,1.082
177,251.3,236.8,1.088
178,251.2,237.0,1.088
179,251.2,236.8,1.088
180,251.0,237.1,1.092
181,251.1,237.0,1.097
182,251.3,236.9,1.097
183,251.2,236.7,1.114
184,251.3,237.0,1.093
185,251.2,236.9,1.083
186,250.9,236.9,1.101
187,250.9,236.6,1.088
188,250.9,236.7,1.099
189,250.9,236.7,1.088
190,250.8,236.8,1.107
191,251.0,237.0,1.097
192,251.2,236.7,1.112
193,251.2,236.9,1.117
194,251.5,236.9,1.099
195,251.5,236.7,1.097
196,251.3,236.9,1.094
197,251.2,237.0,1.087
198,251.1,236.8,1.089
199,251.0,237.0,1.103
200,251.1,236.8,1.111
201,251.3,236.7,1.093
202,251.4,237.0,1.094
203,251.2,236.8,1.11
204,251.3,237.0,1.091
205,251.2,236.9,1.086
206,251.0,236.8,1.088
207,250.9,236.8,1.092
