Time (s),Power (W),Voltage (V),Amps (A)
0,251.6,240.2,1.096
1,251.7,240.1,1.087
2,251.7,240.1,1.077
3,251.4,240.4,1.101
4,251.6,240.4,1.092
5,251.9,240.4,1.083
6,252.0,240.3,1.077
7,251.8,240.4,1.078
8,252.2,240.4,1.079
9,251.9,240.3,1.078
10,251.8,240.5,1.084
11,251.9,240.5,1.075
12,251.7,240.7,1.073
13,251.5,240.4,1.1
14,251.6,240.7,1.088
15,251.8,240.6,1.08
16,251.7,240.6,1.073
17,251.5,240.7,1.086
18,251.7,240.5,1.081
19,251.5,240.5,1.086
20,251.4,240.6,1.086
21,251.4,240.8,1.083
22,251.3,240.5,1.073
23,251.2,240.4,1.112
24,251.4,240.7,1.088
25,251.5,240.5,1.072
26,251.4,240.4,1.069
27,251.1,240.7,1.069
28,251.4,240.7,1.079
29,251.3,240.6,1.071
30,251.2,240.7,1.08
31,251.3,240.7,1.072
32,251.1,240.4,1.075
33,251.0,240.6,1.101
34,251.1,240.5,1.098
35,251.4,240.4,1.072
36,251.3,240.5,1.071
37,251.2,240.5,1.077
38,251.5,240.5,1.084
39,251.4,240.3,1.082
40,251.4,240.5,1.087
41,251.7,240.4,1.078
42,251.4,240.3,1.074
43,251.3,240.2,1.106
44,251.3,240.5,1.09
45,251.7,240.3,1.072
46,251.4,240.4,1.076
47,251.4,240.3,1.078
48,251.6,240.5,1.085
49,252.2,240.3,1.07
50,251.9,240.5,1.084
51,251.9,240.3,1.072
52,251.6,240.3,1.077
53,251.6,240.5,1.098
54,251.6,240.4,1.094
55,251.8,240.5,1.073
56,251.6,240.5,1.084
57,251.5,240.4,1.077
58,251.7,240.5,1.094
59,251.5,240.7,1.08
60,251.4,240.5,1.095
61,251.6,240.5,1.088
62,251.6,240.7,1.087
63,251.5,240.6,1.103
64,251.5,240.7,1.101
65,251.8,240.8,1.079
66,251.7,240.5,1.087
67,251.6,240.7,1.085
68,252.0,240.6,1.088
69,251.9,240.8,1.074
70,251.6,240.5,1.084
71,251.8,240.8,1.089
72,251.7,240.6,1.074
73,251.6,240.5,1.098
74,251.6,240.6,1.086
75,252.0,240.5,1.076
76,251.8,240.7,1.073
77,251.7,240.5,1.08
78,251.9,240.7,1.081
79,251.8,240.6,1.074
80,251.6,240.7,1.095
81,251.7,240.6,1.078
82,251.6,240.8,1.079
83,251.4,240.6,1.101
84,251.6,240.8,1.089
85,251.8,240.6,1.077
86,251.9,240.8,1.076
87,251.6,240.6,1.084
88,252.0,240.8,1.077
89,251.8,240.6,1.079
90,251.7,240.7,1.081
91,251.8,240.5,1.077
92,251.7,240.7,1.074
93,251.6,240.5,1.104
94,251.7,240.8,1.09
95,251.9,240.6,1.078
96,251.9,240.8,1.077
97,251.7,240.5,1.089
98,252.1,240.7,1.081
99,252.0,240.5,1.087
100,252.1,240.6,1.092
101,252.5,240.4,1.094
102,252.5,240.5,1.089
103,252.6,240.4,1.106
104,252.7,240.4,1.098
105,253.1,240.6,1.09
106,253.1,240.4,1.09
107,253.0,240.4,1.088
108,253.4,240.5,1.088
109,253.2,240.5,1.083
110,253.0,240.4,1.09
111,253.2,240.5,1.081
112,253.0,240.6,1.086
113,253.0,240.6,1.098
114,253.0,240.5,1.097
115,253.3,240.5,1.084
116,253.2,240.7,1.083
117,253.1,240.5,1.084
118,253.4,240.4,1.087
119,253.3,240.6,1.081
120,253.2,240.6,1.095
121,253.3,240.5,1.092
122,253.2,240.6,1.09
123,253.1,240.7,1.112
124,253.2,240.4,1.094
125,253.5,240.6,1.081
126,253.3,240.5,1.083
127,253.2,240.4,1.084
128,253.5,240.6,1.089
129,253.4,240.4,1.079
130,253.1,240.6,1.096
131,253.4,240.6,1.083
132,253.3,240.6,1.086
133,253.2,240.6,1.097
134,253.2,240.4,1.093
135,253.4,240.4,1.098
136,253.4,240.6,1.086
137,253.9,240.4,1.078
138,254.1,240.4,1.083
139,253.7,240.5,1.074
140,253.3,240.4,1.089
141,253.1,240.4,1.08
142,252.8,240.6,1.072
143,252.5,240.5,1.088
144,252.4,240.3,1.086
145,252.4,240.5,1.079
146,252.3,240.4,1.077
