Time (s),Power (W),Voltage (V),Amps (A)
0,252.8,237.4,1.091
1,252.7,237.6,1.099
2,252.7,237.5,1.101
3,252.8,237.4,1.098
4,253.1,237.7,1.092
5,253.0,237.4,1.092
6,253.0,237.6,1.09
7,253.0,237.6,1.098
8,252.8,237.6,1.091
9,252.6,237.7,1.104
10,252.6,237.6,1.103
11,252.7,237.6,1.107
12,252.6,237.7,1.098
13,252.7,237.8,1.104
14,252.9,237.8,1.094
15,252.7,237.7,1.095
16,252.8,237.7,1.12
17,253.1,237.3,1.089
18,252.8,237.7,1.095
19,252.9,237.7,1.09
20,252.9,237.8,1.095
21,253.0,237.7,1.087
22,252.7,237.6,1.096
23,252.8,237.6,1.092
24,253.0,237.5,1.087
25,252.8,237.6,1.093
26,252.7,237.8,1.086
27,252.7,237.7,1.09
28,252.5,237.5,1.091
29,252.4,237.8,1.089
30,252.4,237.6,1.088
31,252.5,237.4,1.093
32,252.3,237.5,1.097
33,252.4,237.6,1.092
34,252.6,237.3,1.09
35,252.4,237.3,1.089
36,252.4,237.1,1.095
37,252.5,237.0,1.097
38,252.4,237.1,1.099
39,252.3,237.0,1.095
40,252.3,236.9,1.095
41,252.3,236.9,1.094
42,252.2,236.9,1.098
43,252.4,236.8,1.097
44,252.5,236.7,1.09
45,252.4,236.5,1.089
46,252.4,236.7,1.107
47,252.5,236.5,1.1
48,252.5,236.9,1.097
49,252.4,236.9,1.096
50,252.5,236.7,1.103
51,252.6,236.7,1.093
52,252.3,236.6,1.111
53,252.6,236.7,1.099
54,252.8,236.7,1.092
55,252.5,236.5,1.094
56,252.5,237.3,1.094
57,252.6,237.0,1.1
58,252.5,237.1,1.09
59,252.4,237.2,1.11
60,252.6,237.4,1.089
61,252.6,237.8,1.104
62,252.5,237.7,1.091
63,252.6,237.9,1.09
64,252.8,237.7,1.089
65,252.6,238.1,1.088
66,252.6,238.0,1.086
67,252.6,238.1,1.093
68,252.4,238.0,1.088
69,252.2,238.2,1.093
70,252.3,238.1,1.085
71,252.3,237.9,1.087
72,252.1,238.1,1.087
73,252.2,238.2,1.088
74,252.5,238.1,1.084
75,252.3,238.2,1.095
76,252.3,238.2,1.104
77,252.4,238.0,1.096
78,252.4,238.1,1.104
79,252.5,238.2,1.096
