Time (s),Power (W),Voltage (V),Amps (A)
0,254.3,237.6,1.088
1,253.9,237.5,1.112
2,254.2,237.3,1.092
3,253.9,237.4,1.087
4,253.5,237.3,1.131
5,253.7,237.0,1.097
6,253.4,237.1,1.093
7,253.1,237.2,1.088
8,253.0,237.1,1.094
9,252.8,237.0,1.092
10,252.8,237.1,1.093
11,252.6,236.9,1.088
12,252.9,237.1,1.102
13,252.8,236.9,1.089
14,252.6,237.2,1.139
15,252.9,237.0,1.093
16,252.7,237.3,1.097
17,252.6,237.4,1.094
18,252.5,237.1,1.1
19,252.4,237.3,1.093
20,252.3,237.4,1.104
21,252.2,237.5,1.101
22,252.6,237.6,1.096
23,252.5,237.5,1.09
24,252.3,237.5,1.132
25,252.5,237.7,1.093
26,252.2,237.6,1.085
27,252.1,237.4,1.106
28,252.3,237.5,1.087
29,252.2,237.8,1.095
30,252.2,237.9,1.094
31,252.2,238.4,1.116
32,252.7,238.5,1.083
33,252.7,238.3,1.085
34,252.5,238.6,1.129
35,252.7,238.2,1.086
36,252.5,238.1,1.091
37,252.3,238.1,1.087
38,252.3,238.1,1.089
39,252.3,238.2,1.092
40,252.3,238.0,1.086
41,252.1,238.1,1.093
42,252.6,238.0,1.087
43,252.5,237.9,1.092
44,252.4,238.2,1.132
45,252.7,238.3,1.085
46,252.7,238.0,1.087
47,252.5,238.0,1.096
48,252.6,238.0,1.088
49,252.4,238.0,1.093
50,252.4,238.1,1.094
51,252.4,238.1,1.096
52,252.8,238.1,1.091
53,252.8,237.8,1.087
54,252.8,237.7,1.126
55,253.0,238.0,1.085
56,252.8,237.8,1.095
57,252.7,237.8,1.1
58,252.8,237.9,1.091
59,252.7,238.1,1.092
60,252.9,238.4,1.094
61,253.0,238.2,1.123
62,260.6,238.2,1.092
63,252.6,238.3,1.096
64,252.5,238.1,1.119
65,252.6,238.0,1.097
66,252.6,238.2,1.088
67,252.5,238.0,1.1
68,252.5,238.2,1.091
69,252.4,238.1,1.108
70,252.5,238.1,1.089
71,252.4,238.3,1.101
72,252.9,238.2,1.094
73,252.8,238.4,1.097
74,252.7,238.6,1.127
75,252.8,238.4,1.087
76,252.7,238.9,1.094
77,252.5,238.9,1.094
78,252.7,238.7,1.088
79,252.5,238.7,1.087
80,252.5,238.9,1.084
81,252.4,238.9,1.085
82,252.6,238.9,1.09
83,252.7,238.9,1.09
84,252.6,239.1,1.117
85,252.7,238.9,1.084
86,252.5,238.9,1.081
87,252.4,239.0,1.083
88,252.3,239.0,1.09
89,252.3,238.9,1.092
90,252.2,238.9,1.084
91,252.3,238.9,1.118
92,252.7,239.1,1.085
93,252.7,239.1,1.093
94,252.5,239.0,1.123
95,252.9,239.0,1.088
96,252.9,239.1,1.086
97,252.8,239.0,1.093
98,252.9,238.9,1.093
99,252.8,239.0,1.097
100,252.7,238.9,1.088
101,252.7,239.1,1.093
102,253.0,239.1,1.085
103,253.0,239.0,1.082
104,252.8,239.0,1.114
105,253.0,239.2,1.088
106,253.0,239.1,1.096
107,252.9,238.9,1.112
108,253.0,239.1,1.096
109,252.8,239.1,1.095
110,252.7,238.9,1.09
111,252.7,238.9,1.087
112,252.8,239.1,1.089
113,252.7,239.0,1.088
114,252.7,239.1,1.123
115,252.9,239.1,1.096
116,252.8,239.2,1.101
117,252.9,239.3,1.088
118,252.8,239.2,1.087
119,252.9,239.3,1.097
120,252.9,239.2,1.081
121,252.9,239.0,1.114
122,253.3,239.3,1.092
123,253.2,239.2,1.09
124,253.1,239.3,1.107
125,253.2,239.3,1.085
126,253.0,239.1,1.094
127,252.9,239.4,1.092
128,252.9,239.3,1.086
129,252.6,239.3,1.083
130,252.6,239.2,1.086
131,252.5,239.2,1.09
132,252.9,239.2,1.082
133,252.7,239.3,1.086
134,252.6,239.1,1.107
135,252.8,239.3,1.084
136,252.7,239.3,1.081
137,252.5,239.1,1.091
138,252.6,239.2,1.087
139,252.4,239.1,1.092
140,252.4,239.3,1.087
141,252.4,239.2,1.096
142,252.8,239.2,1.084
143,252.7,239.1,1.084
144,252.5,239.2,1.112
145,252.7,239.2,1.089
146,252.6,239.0,1.092
147,252.5,239.2,1.096
148,252.6,239.1,1.086
149,252.5,239.2,1.096
150,252.6,238.9,1.086
151,252.6,238.9,1.185
152,260.5,239.0,1.085
153,252.1,239.2,1.097
154,252.0,239.0,1.103
155,252.3,239.2,1.098
156,252.3,239.0,1.087
157,252.2,239.2,1.094
158,252.4,239.0,1.088
159,252.3,239.0,1.092
160,252.4,239.0,1.091
161,252.4,239.0,1.09
162,252.6,238.9,1.098
163,252.6,238.9,1.084
164,252.4,239.0,1.114
165,252.7,238.6,1.085
166,252.7,239.0,1.093
167,252.6,238.7,1.099
168,252.7,238.7,1.086
169,252.5,238.6,1.089
170,252.5,238.6,1.09
171,252.6,238.7,1.084
172,252.8,238.5,1.092
173,252.7,238.5,1.084
174,252.4,238.5,1.109
175,252.7,238.4,1.086
176,252.4,238.5,1.088
177,252.3,238.4,1.087
178,252.2,238.7,1.085
179,252.2,238.7,1.092
180,252.1,238.4,1.094
181,252.5,238.5,1.107
182,252.8,238.4,1.089
183,252.7,238.6,1.083
184,252.5,238.6,1.11
185,252.7,238.5,1.087
186,252.5,238.3,1.087
187,252.5,238.5,1.097
188,252.6,238.3,1.092
189,252.4,238.3,1.086
190,252.3,238.5,1.092
191,252.4,238.2,1.085
192,252.5,238.5,1.097
193,252.5,238.3,1.086
194,252.4,238.5,1.109
195,252.6,238.3,1.099
196,252.5,238.5,1.1
197,252.5,238.6,1.092
198,252.5,238.3,1.1
199,252.3,238.6,1.087
200,252.1,238.5,1.098
201,252.2,238.4,1.093
202,252.5,238.6,1.1
203,252.5,238.7,1.087
204,252.4,238.3,1.101
205,252.5,238.5,1.088
206,252.4,238.4,1.089
207,252.3,238.8,1.09
208,252.3,238.7,1.083
209,252.2,238.7,1.111
210,252.2,238.6,1.095
211,252.3,238.7,1.106
212,252.7,238.9,1.091
213,252.8,238.7,1.084
214,252.5,238.6,1.107
215,252.8,238.7,1.084
216,252.6,238.6,1.086
217,252.4,238.9,1.092
218,252.4,238.7,1.084
219,252.3,238.8,1.087
220,252.2,238.9,1.095
221,252.3,238.7,1.085
222,252.5,238.9,1.102
223,252.4,238.8,1.097
224,252.5,238.9,1.097
