Time (s),Power (W),Voltage (V),Amps (A)
0,253.9,238.6,1.112
1,254.1,238.7,1.136
2,254.2,238.8,1.088
3,253.9,238.7,1.086
4,253.6,238.6,1.093
5,253.5,238.5,1.095
6,253.6,238.7,1.094
7,253.4,238.5,1.084
8,253.2,238.7,1.1
9,253.3,238.6,1.093
10,253.2,238.7,1.092
11,253.0,238.2,1.133
12,253.1,238.6,1.087
13,252.8,238.6,1.084
14,252.6,238.7,1.091
15,252.5,238.5,1.084
16,252.3,238.6,1.091
17,252.3,238.3,1.085
18,252.2,238.6,1.093
19,252.3,238.3,1.093
20,252.5,238.5,1.087
21,252.5,238.5,1.14
22,252.7,238.6,1.093
23,252.6,238.6,1.094
24,252.4,238.8,1.087
25,252.3,238.7,1.09
26,252.3,238.5,1.086
27,252.2,238.7,1.084
28,252.1,238.4,1.083
29,252.2,238.6,1.096
30,252.3,238.6,1.082
31,252.0,238.4,1.14
32,252.4,238.5,1.08
33,252.1,238.6,1.088
34,252.0,238.3,1.083
35,251.9,238.4,1.095
36,252.0,238.3,1.085
37,251.9,238.5,1.099
38,251.8,238.5,1.082
39,251.9,238.3,1.092
40,252.0,238.3,1.086
41,251.7,238.2,1.144
42,252.2,238.0,1.139
43,252.6,238.2,1.089
44,252.4,238.3,1.083
45,252.1,238.3,1.088
46,252.0,238.3,1.097
47,251.9,238.4,1.093
48,251.8,238.3,1.081
49,252.0,238.2,1.096
50,251.9,238.4,1.091
51,251.9,238.0,1.137
52,252.1,238.1,1.084
53,252.1,238.3,1.08
54,251.8,238.1,1.085
55,251.7,238.2,1.086
56,251.6,238.1,1.087
57,251.5,238.1,1.087
58,251.5,238.2,1.089
59,251.8,238.1,1.089
60,251.7,237.9,1.085
61,251.7,237.9,1.139
62,251.9,237.9,1.089
63,251.9,238.0,1.088
64,251.7,237.8,1.087
65,251.7,237.8,1.088
66,251.8,237.9,1.097
67,252.1,237.7,1.084
68,252.0,237.5,1.093
69,252.3,237.7,1.09
70,252.1,237.4,1.093
71,252.0,237.3,1.14
72,252.1,237.6,1.094
73,252.1,237.7,1.086
74,251.9,237.7,1.094
75,251.9,237.7,1.083
76,251.7,237.8,1.098
77,251.7,237.8,1.084
78,251.5,237.9,1.097
79,251.8,237.9,1.1
80,251.8,237.9,1.102
81,251.8,237.9,1.144
82,252.0,237.6,1.098
83,252.1,237.6,1.08
84,251.8,237.5,1.097
85,251.8,237.6,1.084
86,251.6,237.5,1.101
87,251.6,237.6,1.091
88,251.4,237.8,1.102
89,251.7,237.7,1.092
90,251.8,237.8,1.099
91,251.8,237.8,1.146
92,252.0,237.6,1.104
93,252.1,237.7,1.09
94,251.9,237.7,1.088
95,251.9,237.9,1.084
96,251.9,238.0,1.088
97,251.8,237.9,1.087
98,251.8,237.7,1.089
99,252.1,238.0,1.09
100,252.1,237.9,1.085
101,251.9,237.8,1.142
102,252.0,237.7,1.096
103,252.1,237.8,1.09
104,252.0,237.8,1.087
105,252.0,237.7,1.085
106,252.2,237.4,1.091
107,252.4,237.3,1.086
108,252.3,237.2,1.09
109,252.5,237.4,1.093
110,252.5,237.2,1.091
111,252.3,237.0,1.148
112,252.6,237.1,1.096
113,252.5,237.1,1.095
114,252.4,237.2,1.09
115,252.3,237.1,1.091
116,252.3,237.1,1.09
117,252.1,237.1,1.093
118,252.0,237.5,1.09
119,252.2,237.2,1.092
120,252.2,236.9,1.099
121,252.2,236.7,1.143
122,252.4,236.9,1.09
123,252.3,236.9,1.093
124,252.1,236.9,1.095
125,252.1,236.8,1.096
126,252.2,236.7,1.098
127,252.1,236.5,1.093
128,252.0,236.5,1.096
129,252.1,236.5,1.1
130,252.2,236.5,1.093
131,251.9,236.8,1.146
132,252.1,236.8,1.088
133,252.0,236.8,1.106
134,252.1,236.7,1.091
135,252.1,236.7,1.11
136,252.1,236.8,1.098
137,252.0,236.7,1.116
138,251.9,236.9,1.093
139,252.1,236.7,1.099
140,252.1,236.9,1.091
141,252.0,236.9,1.138
142,252.3,237.0,1.092
143,252.2,237.0,1.099
144,252.1,237.1,1.093
145,251.9,237.0,1.087
146,251.8,237.2,1.091
147,251.7,237.9,1.082
148,251.5,238.0,1.099
149,251.8,237.9,1.093
150,251.9,238.0,1.088
151,251.7,238.0,1.14
152,251.9,238.0,1.087
153,251.8,237.9,1.089
154,251.6,238.0,1.087
155,251.6,237.9,1.085
156,251.6,238.0,1.089
157,251.6,238.2,1.085
158,251.4,238.3,1.087
159,251.7,238.3,1.089
160,251.7,238.1,1.089
161,251.6,238.2,1.128
162,251.8,238.4,1.093
163,251.7,238.4,1.091
164,251.5,238.2,1.085
165,251.7,238.4,1.083
166,251.6,238.2,1.085
167,251.5,238.3,1.08
168,251.3,238.4,1.085
169,251.6,238.5,1.087
170,251.6,238.2,1.097
171,251.5,238.2,1.141
172,251.6,238.3,1.094
173,251.7,238.4,1.079
174,251.5,238.4,1.099
175,251.6,238.5,1.085
176,251.4,238.3,1.108
177,251.4,238.3,1.083
178,251.3,238.4,1.104
179,251.5,238.1,1.087
180,251.5,237.9,1.096
181,251.4,238.1,1.131
182,251.6,237.9,1.093
183,251.5,238.0,1.09
184,251.4,238.0,1.093
185,251.5,238.1,1.087
186,251.7,238.0,1.089
187,251.7,237.8,1.085
188,251.6,237.9,1.084
189,251.8,237.9,1.087
190,251.7,237.6,1.081
191,251.6,237.6,1.135
192,251.8,237.8,1.091
193,251.8,237.8,1.086
194,251.6,237.8,1.091
195,251.7,237.8,1.093
196,251.8,237.7,1.2
197,252.4,237.9,1.092
198,252.3,237.9,1.087
199,252.4,237.9,1.093
200,252.5,237.9,1.103
201,252.3,237.5,1.122
202,252.5,237.7,1.098
203,252.4,237.9,1.085
204,252.2,237.8,1.09
205,252.1,237.8,1.082
206,252.0,238.0,1.086
207,251.9,238.2,1.094
208,251.9,238.1,1.089
209,252.0,238.2,1.096
210,252.1,238.2,1.089
211,251.8,238.2,1.124
212,252.1,238.1,1.098
213,251.9,238.1,1.09
214,251.8,238.2,1.088
215,251.8,238.1,1.097
216,252.0,238.1,1.093
217,251.9,238.2,1.092
218,251.9,238.0,1.092
219,252.1,238.0,1.108
220,252.2,237.9,1.088
221,252.1,238.2,1.154
222,252.3,238.2,1.108
223,252.1,238.3,1.092
224,251.9,238.2,1.086
225,251.8,238.2,1.102
226,251.9,238.1,1.085
227,251.9,238.1,1.086
228,251.8,238.3,1.088
229,251.8,238.5,1.089
230,251.9,238.3,1.087
231,251.8,238.3,1.12
232,252.0,238.2,1.099
233,252.0,238.3,1.081
234,251.8,238.3,1.085
235,251.7,238.3,1.081
236,251.6,238.3,1.087
237,251.6,238.5,1.085
238,251.5,238.4,1.094
239,251.7,238.2,1.091
240,251.7,238.2,1.096
241,251.7,238.3,1.138
242,251.9,238.4,1.089
243,251.9,238.5,1.083
244,251.7,238.3,1.085
245,251.6,238.1,1.09
246,251.7,238.2,1.085
247,251.6,238.1,1.085
248,251.5,238.3,1.084
249,251.8,238.2,1.089
250,251.8,238.1,1.087
251,251.7,238.0,1.13
252,251.9,238.1,1.097
253,252.0,238.1,1.081
254,251.7,238.1,1.102
255,251.7,238.2,1.082
256,251.7,238.2,1.1
257,251.8,238.4,1.084
258,251.6,238.3,1.095
259,251.8,238.5,1.1
260,251.9,238.4,1.108
261,251.9,238.4,1.117
262,252.0,238.5,1.108
263,252.1,238.4,1.088
264,252.0,238.3,1.098
265,252.1,238.4,1.1
266,252.3,238.5,1.1
267,252.5,238.5,1.09
268,252.5,238.4,1.094
269,252.8,238.5,1.097
270,253.0,238.6,1.095
271,252.9,238.5,1.137
272,253.2,238.4,1.094
273,253.1,238.2,1.098
274,253.1,238.5,1.094
275,253.0,238.2,1.088
276,253.1,238.3,1.097
277,253.0,238.4,1.097
278,253.0,238.5,1.093
279,253.2,238.3,1.109
280,253.3,238.3,1.094
281,253.2,238.0,1.131
282,253.4,237.9,1.094
283,253.3,238.0,1.092
284,253.4,237.9,1.098
285,253.3,238.0,1.095
286,253.4,238.0,1.096
287,253.4,238.0,1.089
288,253.3,238.2,1.094
289,253.6,238.1,1.102
290,253.7,238.0,1.094
291,254.1,238.0,1.129
292,254.4,238.2,1.093
293,254.4,238.3,1.093
294,254.1,238.3,1.101
295,254.0,238.1,1.089
296,253.9,238.3,1.11
297,253.9,238.7,1.09
298,253.8,238.6,1.094
299,254.1,238.7,1.103
300,254.0,238.5,1.094
301,253.9,238.6,1.129
302,254.0,238.6,1.101
303,253.9,238.4,1.091
304,253.6,238.5,1.093
305,253.5,238.5,1.084
306,253.5,238.5,1.095
307,253.2,238.7,1.087
308,252.9,238.8,1.092
309,253.1,238.7,1.093
310,253.0,238.8,1.094
311,252.8,238.7,1.126
312,252.9,238.6,1.097
313,252.7,238.8,1.093
314,252.6,238.6,1.094
315,252.4,238.7,1.089
316,252.3,238.7,1.098
317,252.3,238.7,1.106
318,252.4,238.7,1.083
319,252.5,238.7,1.085
320,252.5,238.6,1.085
321,252.3,238.7,1.122
322,252.5,238.7,1.089
323,252.4,238.7,1.079
324,252.2,238.7,1.092
325,252.1,238.9,1.084
326,252.0,238.8,1.085
327,251.8,238.5,1.092
328,251.7,238.6,1.092
