Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1109.0,31.04,630.0,0.95,0.0,0.0,0.0,0.055
1,0.031,1051.0,13.08,617.0,1.98,0.0,0.0,0.0,0.031
2,0.031,1062.0,14.28,615.0,1.87,0.0,0.0,0.0,0.031
3,0.029,1052.0,14.39,615.0,1.15,0.0,0.0,0.0,0.029
4,0.032,1062.0,14.0,620.0,1.99,0.0,0.0,0.0,0.032
5,0.029,1050.0,13.8,613.0,1.15,0.0,0.0,0.0,0.029
6,0.029,1051.0,13.85,617.0,1.15,0.0,0.0,0.0,0.029
7,0.031,1052.0,14.23,616.0,1.67,0.0,0.0,0.0,0.031
8,0.03,1052.0,14.39,619.0,1.02,0.0,0.0,0.0,0.03
9,0.032,1064.0,15.82,623.0,1.47,0.0,712.0,0.41,0.032
10,0.029,1041.0,12.25,612.0,1.65,0.0,0.0,0.0,0.029
11,0.015,997.0,7.35,610.0,1.37,0.0,0.0,0.0,0.015
12,0.049,1113.0,23.47,611.0,1.19,0.001,703.0,0.22,0.05
13,0.03,1056.0,14.0,619.0,1.04,0.0,0.0,0.0,0.03
14,0.031,1052.0,13.37,619.0,1.05,0.0,0.0,0.0,0.031
15,0.03,1038.0,10.61,618.0,1.02,0.0,0.0,0.0,0.03
16,0.037,1058.0,27.02,615.0,1.09,0.0,0.0,0.0,0.037
17,0.04,1055.0,34.19,613.0,1.17,0.0,0.0,0.0,0.04
18,0.03,1051.0,13.82,619.0,1.01,0.0,0.0,0.0,0.03
19,0.033,1060.0,15.13,622.0,1.57,0.0,0.0,0.0,0.033
20,0.031,1057.0,13.29,622.0,1.59,0.0,0.0,0.0,0.031
21,0.028,1055.0,14.95,615.0,0.81,0.0,0.0,0.0,0.028
22,0.029,1057.0,14.62,612.0,0.91,0.0,0.0,0.0,0.029
23,0.028,1054.0,14.74,611.0,1.36,0.0,0.0,0.0,0.028
24,0.039,1063.0,14.74,777.0,2.11,0.0,709.0,0.54,0.039
25,0.03,1052.0,13.81,616.0,1.38,0.0,0.0,0.0,0.03
26,0.031,1052.0,14.83,617.0,1.93,0.0,0.0,0.0,0.031
27,0.034,1045.0,14.11,615.0,1.67,0.0,0.0,0.0,0.034
28,0.017,996.0,8.74,608.0,1.23,0.0,0.0,0.0,0.017
29,0.027,1046.0,11.41,612.0,1.62,0.0,0.0,0.0,0.027
30,0.031,1056.0,13.33,616.0,1.98,0.0,0.0,0.0,0.031
31,0.029,1050.0,14.9,614.0,1.16,0.0,0.0,0.0,0.029
32,0.031,1052.0,14.91,619.0,1.04,0.0,0.0,0.0,0.031
33,0.029,1055.0,13.41,617.0,1.41,0.0,0.0,0.0,0.029
34,0.029,1045.0,11.87,613.0,1.14,0.0,0.0,0.0,0.029
35,0.03,1038.0,11.13,619.0,1.04,0.0,0.0,0.0,0.03
36,0.03,1055.0,13.78,619.0,1.05,0.0,0.0,0.0,0.03
37,0.029,1051.0,14.7,618.0,1.25,0.0,0.0,0.0,0.029
38,0.033,1058.0,13.97,619.0,1.7,0.0,0.0,0.0,0.033
39,0.031,1050.0,12.77,618.0,1.66,0.0,0.0,0.0,0.031
40,0.03,1059.0,14.18,618.0,1.08,0.0,0.0,0.0,0.03
41,0.03,1055.0,14.71,616.0,1.05,0.0,0.0,0.0,0.03
42,0.028,1060.0,14.45,612.0,1.31,0.0,0.0,0.0,0.028
43,0.03,1055.0,14.05,613.0,1.23,0.0,0.0,0.0,0.03
44,0.03,1044.0,11.53,614.0,1.71,0.0,0.0,0.0,0.03
45,0.018,1001.0,5.9,612.0,1.89,0.0,0.0,0.0,0.018
46,0.045,1052.0,42.15,608.0,0.98,0.0,0.0,0.0,0.045
47,0.032,1056.0,13.6,619.0,1.63,0.0,0.0,0.0,0.032
48,0.033,1058.0,15.94,621.0,1.61,0.0,0.0,0.0,0.033
49,0.028,1060.0,14.05,614.0,1.25,0.0,0.0,0.0,0.028
50,0.029,1055.0,14.15,613.0,1.13,0.0,0.0,0.0,0.029
51,0.031,1051.0,15.02,619.0,1.04,0.0,0.0,0.0,0.031
52,0.031,1057.0,13.64,622.0,1.57,0.0,0.0,0.0,0.031
53,0.03,1054.0,14.09,619.0,1.03,0.0,0.0,0.0,0.03
54,0.029,1042.0,11.19,615.0,0.98,0.0,0.0,0.0,0.029
55,0.029,1044.0,10.85,612.0,1.19,0.0,0.0,0.0,0.029
56,0.031,1056.0,15.42,618.0,1.26,0.0,0.0,0.0,0.031
57,0.029,1055.0,13.95,616.0,1.2,0.0,0.0,0.0,0.029
58,0.029,1046.0,16.59,615.0,0.74,0.0,0.0,0.0,0.029
59,0.031,1056.0,13.87,619.0,1.17,0.0,0.0,0.0,0.031
60,0.031,1064.0,13.29,615.0,1.32,0.0,0.0,0.0,0.031
61,0.028,1048.0,15.11,609.0,0.82,0.0,0.0,0.0,0.028
62,0.019,1011.0,8.6,616.0,1.46,0.0,0.0,0.0,0.019
63,0.022,1034.0,8.78,616.0,1.71,0.0,0.0,0.0,0.022
64,0.028,1052.0,14.39,615.0,0.7,0.0,0.0,0.0,0.028
65,0.029,1056.0,14.25,616.0,1.29,0.0,0.0,0.0,0.029
66,0.03,1052.0,14.59,617.0,1.0,0.0,0.0,0.0,0.03
67,0.033,1063.0,14.91,620.0,2.02,0.0,0.0,0.0,0.033
68,0.03,1066.0,13.88,614.0,1.17,0.0,0.0,0.0,0.03
69,0.029,1051.0,14.39,618.0,1.26,0.0,0.0,0.0,0.029
70,0.059,1122.0,26.37,772.0,1.59,0.0,713.0,0.51,0.059
71,0.032,1055.0,14.3,620.0,1.62,0.0,0.0,0.0,0.032
72,0.029,1050.0,13.31,618.0,1.03,0.0,0.0,0.0,0.029
73,0.029,1050.0,13.97,619.0,1.02,0.0,0.0,0.0,0.029
74,0.031,1043.0,10.39,616.0,1.31,0.0,0.0,0.0,0.031
75,0.047,1036.0,43.56,613.0,1.26,0.0,0.0,0.0,0.047
76,0.032,1055.0,16.42,618.0,1.07,0.0,0.0,0.0,0.032
77,0.03,1057.0,14.99,616.0,1.41,0.0,0.0,0.0,0.03
78,0.031,1058.0,14.02,615.0,1.77,0.0,0.0,0.0,0.031
79,0.02,1007.0,9.7,615.0,1.09,0.0,0.0,0.0,0.02
80,0.022,1025.0,9.73,612.0,1.22,0.0,0.0,0.0,0.022
81,0.029,1055.0,14.45,617.0,1.19,0.0,0.0,0.0,0.029
82,0.051,1085.0,20.32,766.0,1.59,0.0,710.0,0.32,0.051
83,0.031,1058.0,13.52,620.0,1.7,0.0,0.0,0.0,0.031
84,0.032,1056.0,14.49,621.0,1.62,0.0,0.0,0.0,0.032
85,0.032,1055.0,16.01,619.0,1.05,0.0,0.0,0.0,0.032
86,0.03,1051.0,15.14,619.0,1.07,0.0,0.0,0.0,0.03
87,0.034,1061.0,13.75,621.0,1.58,0.0,0.0,0.0,0.034
88,0.03,1054.0,14.66,618.0,0.99,0.0,0.0,0.0,0.03
89,0.032,1064.0,12.8,621.0,2.18,0.0,0.0,0.0,0.032
90,0.03,1061.0,15.13,613.0,1.33,0.0,0.0,0.0,0.03
91,0.044,1068.0,21.64,616.0,1.58,0.0,0.0,0.0,0.044
92,0.031,1051.0,15.07,619.0,1.04,0.0,0.0,0.0,0.031
93,0.03,1052.0,14.53,618.0,1.24,0.0,0.0,0.0,0.03
94,0.029,1044.0,11.54,615.0,1.14,0.0,0.0,0.0,0.029
95,0.034,1050.0,12.78,615.0,1.71,0.0,0.0,0.0,0.034
96,0.021,1002.0,9.79,619.0,1.81,0.0,0.0,0.0,0.021
97,0.025,1036.0,10.59,614.0,2.1,0.0,0.0,0.0,0.025
98,0.032,1055.0,13.99,615.0,1.67,0.0,0.0,0.0,0.032
99,0.03,1053.0,14.39,617.0,1.25,0.0,0.0,0.0,0.03
100,0.031,1057.0,13.64,616.0,2.02,0.0,0.0,0.0,0.031
101,0.057,1122.0,21.26,775.0,2.5,0.0,709.0,0.32,0.057
102,0.028,1052.0,13.58,612.0,1.14,0.0,0.0,0.0,0.028
103,0.029,1041.0,14.26,609.0,1.32,0.0,0.0,0.0,0.029
104,0.045,1055.0,45.39,610.0,1.41,0.0,0.0,0.0,0.045
105,0.033,1061.0,14.77,609.0,1.6,0.0,0.0,0.0,0.033
106,0.029,1049.0,13.9,610.0,1.21,0.0,0.0,0.0,0.029
107,0.029,1048.0,13.06,616.0,1.04,0.0,0.0,0.0,0.029
108,0.027,1045.0,15.39,615.0,0.72,0.0,0.0,0.0,0.027
109,0.028,1053.0,14.58,612.0,0.75,0.0,0.0,0.0,0.028
110,0.03,1054.0,14.35,616.0,1.06,0.0,0.0,0.0,0.03
111,0.03,1051.0,14.19,617.0,1.28,0.0,0.0,0.0,0.03
112,0.029,1045.0,11.7,615.0,1.85,0.0,0.0,0.0,0.029
113,0.013,994.0,6.36,610.0,1.18,0.0,0.0,0.0,0.013
114,0.03,1042.0,10.63,611.0,1.27,0.0,0.0,0.0,0.03
115,0.033,1038.0,16.57,612.0,1.38,0.0,0.0,0.0,0.033
116,0.032,1057.0,14.42,621.0,1.64,0.0,0.0,0.0,0.032
117,0.028,1050.0,14.88,615.0,0.85,0.0,0.0,0.0,0.028
118,0.029,1056.0,13.38,615.0,1.14,0.0,0.0,0.0,0.029
119,0.032,1059.0,12.87,623.0,1.72,0.0,0.0,0.0,0.032
120,0.032,1056.0,13.72,620.0,1.74,0.0,0.0,0.0,0.032
121,0.031,1058.0,12.88,619.0,1.59,0.0,0.0,0.0,0.031
122,0.028,1064.0,14.13,609.0,1.08,0.0,0.0,0.0,0.028
123,0.029,1053.0,13.3,611.0,1.21,0.0,0.0,0.0,0.029
124,0.029,1054.0,13.54,617.0,1.22,0.0,0.0,0.0,0.029
125,0.028,1050.0,14.06,615.0,1.17,0.0,0.0,0.0,0.028
126,0.03,1055.0,14.69,619.0,1.08,0.0,0.0,0.0,0.03
127,0.028,1050.0,14.36,615.0,1.04,0.0,0.0,0.0,0.028
128,0.035,1065.0,17.89,664.0,1.25,0.0,711.0,0.73,0.035
129,0.053,1107.0,24.16,611.0,1.09,0.0,0.0,0.0,0.053
130,0.019,1006.0,7.17,616.0,1.86,0.0,0.0,0.0,0.019
131,0.03,1055.0,13.9,617.0,1.41,0.0,0.0,0.0,0.03
132,0.031,1050.0,13.91,615.0,1.32,0.0,0.0,0.0,0.031
133,0.034,1049.0,22.18,616.0,1.29,0.0,0.0,0.0,0.034
134,0.044,1038.0,29.52,611.0,1.24,0.0,0.0,0.0,0.044
135,0.032,1052.0,12.96,617.0,1.78,0.0,0.0,0.0,0.032
136,0.031,1048.0,18.27,614.0,0.73,0.0,0.0,0.0,0.031
137,0.03,1053.0,13.86,616.0,1.12,0.0,0.0,0.0,0.03
138,0.032,1052.0,14.3,617.0,1.93,0.0,0.0,0.0,0.032
139,0.03,1055.0,14.71,614.0,1.16,0.0,0.0,0.0,0.03
140,0.031,1051.0,13.55,622.0,1.61,0.0,0.0,0.0,0.031
141,0.042,1069.0,18.87,626.0,1.17,0.003,716.0,0.81,0.045
142,0.03,1054.0,14.85,618.0,1.58,0.0,0.0,0.0,0.03
143,0.032,1064.0,15.42,611.0,1.38,0.0,0.0,0.0,0.032
144,0.031,1058.0,15.93,613.0,1.29,0.0,0.0,0.0,0.031
145,0.035,1068.0,15.69,619.0,1.89,0.0,0.0,0.0,0.035
146,0.031,1051.0,13.43,615.0,1.77,0.0,0.0,0.0,0.031
147,0.018,996.0,6.91,616.0,1.8,0.0,0.0,0.0,0.018
148,0.025,1039.0,11.88,611.0,1.23,0.0,0.0,0.0,0.025
149,0.032,1054.0,14.51,619.0,1.24,0.0,0.0,0.0,0.032
150,0.031,1061.0,14.16,616.0,1.45,0.0,0.0,0.0,0.031
151,0.029,1056.0,12.98,616.0,1.76,0.0,0.0,0.0,0.029
152,0.029,1057.0,14.86,615.0,1.13,0.0,0.0,0.0,0.029
153,0.03,1053.0,14.9,610.0,1.61,0.0,0.0,0.0,0.03
154,0.03,1040.0,10.62,612.0,1.53,0.0,0.0,0.0,0.03
155,0.032,1052.0,14.54,613.0,1.15,0.0,0.0,0.0,0.032
156,0.032,1053.0,14.24,622.0,1.59,0.0,0.0,0.0,0.032
157,0.03,1062.0,13.38,619.0,1.12,0.0,0.0,0.0,0.03
158,0.03,1051.0,15.03,616.0,1.1,0.0,0.0,0.0,0.03
159,0.033,1063.0,14.12,621.0,1.6,0.0,0.0,0.0,0.033
160,0.028,1051.0,14.28,615.0,1.29,0.0,0.0,0.0,0.028
161,0.027,1048.0,14.47,611.0,0.85,0.0,0.0,0.0,0.027
162,0.03,1062.0,13.63,617.0,1.26,0.0,0.0,0.0,0.03
163,0.045,1055.0,50.73,610.0,0.65,0.0,0.0,0.0,0.045
164,0.021,1005.0,8.96,616.0,1.87,0.0,0.0,0.0,0.021
165,0.024,1033.0,10.88,611.0,1.28,0.0,0.0,0.0,0.024
166,0.03,1059.0,13.01,618.0,1.64,0.0,0.0,0.0,0.03
167,0.03,1057.0,13.65,618.0,1.17,0.0,0.0,0.0,0.03
168,0.03,1054.0,14.09,618.0,1.1,0.0,0.0,0.0,0.03
169,0.029,1057.0,15.1,615.0,0.68,0.0,0.0,0.0,0.029
170,0.031,1053.0,12.71,620.0,1.93,0.0,0.0,0.0,0.031
171,0.032,1054.0,15.6,614.0,1.35,0.0,0.0,0.0,0.032
172,0.029,1056.0,14.15,617.0,1.03,0.0,0.0,0.0,0.029
173,0.032,1058.0,12.88,621.0,1.72,0.0,0.0,0.0,0.032
174,0.041,1048.0,15.99,623.0,1.56,0.0,709.0,0.32,0.041
175,0.065,1091.0,16.85,759.0,2.26,0.0,711.0,0.63,0.065
176,0.031,1057.0,14.71,616.0,1.55,0.0,0.0,0.0,0.031
177,0.031,1060.0,13.7,614.0,1.77,0.0,0.0,0.0,0.031
178,0.029,1059.0,13.87,612.0,1.5,0.0,0.0,0.0,0.029
179,0.032,1063.0,12.79,615.0,2.32,0.0,0.0,0.0,0.032
180,0.03,1055.0,12.9,618.0,1.71,0.0,0.0,0.0,0.03
181,0.023,1019.0,10.68,615.0,1.16,0.0,0.0,0.0,0.023
182,0.019,1025.0,6.83,612.0,2.08,0.0,0.0,0.0,0.019
183,0.029,1063.0,13.34,612.0,1.59,0.0,0.0,0.0,0.029
184,0.034,1063.0,13.9,617.0,2.01,0.0,0.0,0.0,0.034
185,0.028,1058.0,15.02,610.0,1.08,0.0,0.0,0.0,0.028
