Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.056,1092.0,28.78,628.0,0.9,0.0,0.0,0.0,0.056
1,0.03,1051.0,14.79,618.0,1.08,0.0,0.0,0.0,0.03
2,0.032,1051.0,13.49,622.0,1.73,0.0,0.0,0.0,0.032
3,0.031,1049.0,12.73,619.0,1.02,0.0,0.0,0.0,0.031
4,0.031,1038.0,11.0,618.0,1.29,0.0,0.0,0.0,0.031
5,0.03,1056.0,13.98,615.0,1.35,0.0,0.0,0.0,0.03
6,0.029,1057.0,13.13,615.0,1.14,0.0,0.0,0.0,0.029
7,0.033,1063.0,16.86,614.0,1.96,0.001,713.0,0.51,0.034
8,0.029,1061.0,13.8,611.0,1.59,0.0,0.0,0.0,0.029
9,0.032,1062.0,14.75,618.0,1.98,0.0,711.0,0.42,0.032
10,0.022,1007.0,7.76,616.0,1.59,0.0,0.0,0.0,0.022
11,0.04,1034.0,38.33,615.0,2.05,0.0,0.0,0.0,0.04
12,0.03,1052.0,13.79,615.0,1.36,0.0,0.0,0.0,0.03
13,0.031,1052.0,16.08,617.0,1.11,0.0,0.0,0.0,0.031
14,0.032,1050.0,14.54,622.0,1.69,0.0,0.0,0.0,0.032
15,0.032,1052.0,14.37,617.0,1.14,0.0,0.0,0.0,0.032
16,0.031,1059.0,13.97,618.0,1.59,0.0,0.0,0.0,0.031
17,0.031,1058.0,12.78,621.0,1.8,0.0,0.0,0.0,0.031
18,0.032,1067.0,15.7,614.0,1.54,0.001,714.0,0.61,0.033
19,0.031,1049.0,15.09,614.0,1.17,0.0,0.0,0.0,0.031
20,0.03,1058.0,15.55,615.0,1.23,0.0,0.0,0.0,0.03
21,0.03,1051.0,15.41,611.0,1.22,0.0,0.0,0.0,0.03
22,0.03,1059.0,13.97,618.0,1.21,0.0,0.0,0.0,0.03
23,0.032,1059.0,14.78,620.0,1.7,0.0,0.0,0.0,0.032
24,0.031,1037.0,11.02,615.0,1.14,0.0,0.0,0.0,0.031
25,0.031,1060.0,12.35,616.0,1.91,0.0,0.0,0.0,0.031
26,0.031,1058.0,12.77,615.0,2.09,0.0,0.0,0.0,0.031
27,0.021,1009.0,8.22,612.0,1.61,0.0,0.0,0.0,0.021
28,0.02,1023.0,10.23,609.0,0.86,0.0,0.0,0.0,0.02
29,0.031,1063.0,14.99,617.0,1.33,0.0,0.0,0.0,0.031
30,0.029,1052.0,13.72,617.0,1.08,0.0,0.0,0.0,0.029
31,0.029,1054.0,14.34,613.0,1.32,0.0,0.0,0.0,0.029
32,0.031,1056.0,14.91,614.0,1.2,0.0,0.0,0.0,0.031
33,0.03,1056.0,13.89,619.0,1.9,0.0,0.0,0.0,0.03
34,0.032,1058.0,13.9,617.0,1.65,0.0,0.0,0.0,0.032
35,0.029,1057.0,14.34,617.0,1.18,0.0,0.0,0.0,0.029
36,0.029,1053.0,14.36,615.0,1.23,0.0,0.0,0.0,0.029
37,0.027,1053.0,15.18,614.0,0.69,0.0,0.0,0.0,0.027
38,0.03,1060.0,14.28,616.0,1.06,0.0,0.0,0.0,0.03
39,0.03,1049.0,14.41,619.0,1.01,0.0,0.0,0.0,0.03
40,0.049,1062.0,52.01,621.0,1.81,0.0,0.0,0.0,0.049
41,0.03,1052.0,15.04,612.0,1.25,0.0,0.0,0.0,0.03
42,0.03,1054.0,13.78,608.0,1.55,0.0,0.0,0.0,0.03
43,0.027,1041.0,12.33,607.0,0.84,0.0,0.0,0.0,0.027
44,0.015,989.0,5.55,608.0,1.21,0.0,0.0,0.0,0.015
45,0.024,1024.0,7.83,610.0,1.57,0.0,0.0,0.0,0.024
46,0.042,1058.0,14.47,743.0,1.5,0.0,713.0,0.51,0.042
47,0.047,1109.0,22.74,618.0,1.25,0.0,0.0,0.0,0.047
48,0.029,1046.0,16.03,613.0,0.77,0.0,0.0,0.0,0.029
49,0.027,1056.0,14.46,613.0,0.84,0.0,0.0,0.0,0.027
50,0.029,1045.0,14.42,612.0,1.24,0.0,0.0,0.0,0.029
51,0.031,1054.0,15.11,619.0,1.04,0.0,0.0,0.0,0.031
52,0.032,1052.0,13.83,621.0,1.67,0.0,0.0,0.0,0.032
53,0.03,1055.0,14.59,615.0,1.08,0.0,0.0,0.0,0.03
54,0.03,1048.0,14.09,618.0,1.33,0.0,0.0,0.0,0.03
55,0.028,1049.0,13.58,614.0,1.17,0.0,0.0,0.0,0.028
56,0.031,1052.0,13.87,621.0,1.75,0.0,0.0,0.0,0.031
57,0.031,1056.0,14.38,613.0,1.51,0.0,0.0,0.0,0.031
58,0.03,1058.0,13.48,614.0,1.76,0.0,0.0,0.0,0.03
59,0.031,1052.0,13.73,620.0,1.14,0.0,0.0,0.0,0.031
60,0.029,1052.0,13.23,617.0,1.28,0.0,0.0,0.0,0.029
61,0.021,1006.0,8.55,615.0,1.72,0.0,0.0,0.0,0.021
62,0.022,1029.0,10.16,612.0,1.19,0.0,0.0,0.0,0.022
63,0.032,1060.0,13.67,620.0,1.98,0.0,0.0,0.0,0.032
