Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.039,1063.0,17.9,631.0,1.06,0.0,0.0,0.0,0.039
1,0.064,1105.0,42.19,614.0,1.52,0.0,0.0,0.0,0.064
2,0.032,1052.0,14.01,614.0,1.25,0.0,0.0,0.0,0.032
3,0.033,1054.0,14.2,618.0,1.14,0.0,0.0,0.0,0.033
4,0.031,1047.0,14.53,617.0,1.48,0.0,0.0,0.0,0.031
5,0.033,1055.0,15.72,615.0,1.21,0.0,712.0,0.42,0.033
6,0.047,1055.0,16.51,618.0,1.02,0.0,0.0,0.0,0.047
7,0.031,1044.0,14.26,614.0,0.89,0.0,0.0,0.0,0.031
8,0.02,995.0,8.23,609.0,1.3,0.0,0.0,0.0,0.02
9,0.029,1054.0,12.9,614.0,1.87,0.001,712.0,0.41,0.03
10,0.032,1039.0,10.59,610.0,1.59,0.0,0.0,0.0,0.032
11,0.035,1050.0,14.46,612.0,1.15,0.0,0.0,0.0,0.035
12,0.031,1047.0,13.7,619.0,1.24,0.0,0.0,0.0,0.031
13,0.031,1047.0,15.44,612.0,0.84,0.0,0.0,0.0,0.031
14,0.031,1044.0,14.09,617.0,1.03,0.0,0.0,0.0,0.031
15,0.032,1053.0,13.6,620.0,1.05,0.0,0.0,0.0,0.032
16,0.05,1045.0,35.7,617.0,1.31,0.0,709.0,0.32,0.05
17,0.039,1072.0,19.45,611.0,1.61,0.0,0.0,0.0,0.039
18,0.033,1055.0,16.74,613.0,1.19,0.0,0.0,0.0,0.033
19,0.036,1067.0,19.05,616.0,1.33,0.0,0.0,0.0,0.036
20,0.03,1058.0,13.88,615.0,1.25,0.0,0.0,0.0,0.03
21,0.036,1057.0,18.12,616.0,1.22,0.0,704.0,0.22,0.036
22,0.034,1062.0,16.37,611.0,1.57,0.0,0.0,0.0,0.034
23,0.029,1050.0,14.69,613.0,1.19,0.0,0.0,0.0,0.029
