Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.057,1108.0,30.22,629.0,1.58,0.0,0.0,0.0,0.057
1,0.029,1056.0,15.34,614.0,1.05,0.0,0.0,0.0,0.029
2,0.032,1051.0,18.01,609.0,0.92,0.0,0.0,0.0,0.032
3,0.044,1064.0,16.72,617.0,1.06,0.0,0.0,0.0,0.044
4,0.031,1058.0,13.48,619.0,1.03,0.0,0.0,0.0,0.031
5,0.03,1065.0,13.29,616.0,1.36,0.0,0.0,0.0,0.03
6,0.03,1054.0,14.92,613.0,1.37,0.0,0.0,0.0,0.03
7,0.032,1055.0,14.7,619.0,1.74,0.0,0.0,0.0,0.032
8,0.032,1061.0,15.22,619.0,1.93,0.0,0.0,0.0,0.032
9,0.032,1050.0,14.37,616.0,2.23,0.001,712.0,0.41,0.033
10,0.029,1045.0,11.73,613.0,1.64,0.0,0.0,0.0,0.029
11,0.017,997.0,8.58,609.0,1.24,0.0,0.0,0.0,0.017
12,0.042,1088.0,15.04,611.0,1.77,0.0,0.0,0.0,0.042
13,0.032,1059.0,16.1,610.0,1.56,0.0,703.0,0.22,0.032
14,0.067,1115.0,56.15,612.0,1.21,0.0,714.0,0.51,0.067
15,0.032,1050.0,14.66,619.0,1.04,0.0,0.0,0.0,0.032
16,0.031,1051.0,16.07,619.0,1.03,0.0,0.0,0.0,0.031
17,0.031,1053.0,13.78,622.0,1.72,0.0,0.0,0.0,0.031
18,0.03,1051.0,14.19,615.0,1.06,0.0,0.0,0.0,0.03
19,0.031,1058.0,15.5,617.0,1.47,0.0,0.0,0.0,0.031
20,0.029,1063.0,13.29,610.0,1.62,0.0,0.0,0.0,0.029
21,0.031,1061.0,13.37,614.0,2.2,0.0,0.0,0.0,0.031
22,0.029,1040.0,11.91,613.0,1.22,0.0,0.0,0.0,0.029
23,0.029,1038.0,10.16,617.0,1.03,0.0,0.0,0.0,0.029
24,0.029,1049.0,13.89,618.0,1.23,0.0,0.0,0.0,0.029
25,0.029,1056.0,14.32,615.0,1.06,0.0,0.0,0.0,0.029
