Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1099.0,27.37,631.0,0.89,0.0,0.0,0.0,0.055
1,0.049,1055.0,43.23,616.0,1.43,0.0,0.0,0.0,0.049
2,0.03,1057.0,13.85,612.0,1.43,0.0,0.0,0.0,0.03
3,0.029,1056.0,15.29,616.0,1.57,0.0,0.0,0.0,0.029
4,0.03,1049.0,13.75,611.0,1.2,0.0,0.0,0.0,0.03
5,0.031,1050.0,13.1,622.0,1.58,0.0,0.0,0.0,0.031
6,0.031,1058.0,12.97,621.0,1.87,0.0,0.0,0.0,0.031
7,0.03,1053.0,14.75,615.0,1.14,0.0,0.0,0.0,0.03
8,0.031,1053.0,17.62,615.0,0.73,0.001,714.0,0.61,0.032
9,0.035,1064.0,16.3,649.0,1.24,0.001,709.0,0.76,0.036
10,0.034,1046.0,9.26,617.0,1.45,0.0,0.0,0.0,0.034
11,0.031,1053.0,16.52,612.0,1.37,0.0,0.0,0.0,0.031
12,0.032,1053.0,14.89,615.0,1.34,0.0,0.0,0.0,0.032
13,0.032,1047.0,15.53,612.0,1.21,0.0,0.0,0.0,0.032
14,0.031,1047.0,13.67,617.0,1.04,0.0,0.0,0.0,0.031
15,0.018,999.0,7.78,610.0,1.08,0.0,0.0,0.0,0.018
16,0.026,1039.0,10.39,610.0,1.55,0.0,0.0,0.0,0.026
17,0.03,1050.0,13.47,610.0,1.27,0.0,0.0,0.0,0.03
18,0.032,1044.0,16.79,610.0,0.71,0.0,0.0,0.0,0.032
19,0.032,1059.0,13.57,618.0,1.52,0.0,0.0,0.0,0.032
20,0.03,1047.0,15.51,615.0,0.6,0.0,0.0,0.0,0.03
21,0.032,1062.0,12.48,619.0,1.81,0.0,0.0,0.0,0.032
22,0.034,1050.0,14.19,614.0,1.97,0.0,0.0,0.0,0.034
23,0.029,1051.0,14.77,608.0,0.99,0.0,0.0,0.0,0.029
24,0.029,1047.0,13.62,611.0,1.09,0.0,0.0,0.0,0.029
25,0.032,1054.0,14.06,618.0,1.25,0.0,0.0,0.0,0.032
26,0.03,1049.0,13.3,614.0,1.52,0.0,0.0,0.0,0.03
27,0.031,1047.0,14.51,610.0,1.25,0.0,0.0,0.0,0.031
28,0.03,1053.0,13.83,615.0,0.97,0.0,0.0,0.0,0.03
29,0.031,1048.0,13.4,619.0,1.43,0.0,0.0,0.0,0.031
30,0.049,1035.0,48.9,611.0,1.3,0.0,0.0,0.0,0.049
31,0.031,1051.0,11.65,613.0,1.43,0.0,0.0,0.0,0.031
32,0.03,1038.0,13.54,610.0,0.94,0.0,0.0,0.0,0.03
33,0.017,993.0,5.55,612.0,1.58,0.0,0.0,0.0,0.017
34,0.03,1044.0,12.82,618.0,0.89,0.0,0.0,0.0,0.03
35,0.032,1057.0,12.9,620.0,1.66,0.0,0.0,0.0,0.032
36,0.032,1051.0,13.15,613.0,1.55,0.0,0.0,0.0,0.032
37,0.03,1052.0,13.22,619.0,0.86,0.0,0.0,0.0,0.03
38,0.031,1050.0,14.54,619.0,0.85,0.0,0.0,0.0,0.031
39,0.03,1047.0,13.7,618.0,1.04,0.0,0.0,0.0,0.03
40,0.031,1050.0,13.47,614.0,1.63,0.0,0.0,0.0,0.031
41,0.04,1059.0,15.53,749.0,2.1,0.0,708.0,0.32,0.04
42,0.049,1136.0,22.7,606.0,0.99,0.0,0.0,0.0,0.049
43,0.033,1048.0,11.38,610.0,1.6,0.0,0.0,0.0,0.033
44,0.031,1053.0,12.24,611.0,1.65,0.0,0.0,0.0,0.031
45,0.03,1044.0,12.33,612.0,1.21,0.0,0.0,0.0,0.03
46,0.031,1045.0,13.93,611.0,0.79,0.0,0.0,0.0,0.031
47,0.043,1064.0,21.39,612.0,1.16,0.0,0.0,0.0,0.043
48,0.032,1049.0,14.87,617.0,1.09,0.0,0.0,0.0,0.032
49,0.03,1051.0,12.7,609.0,1.05,0.0,0.0,0.0,0.03
50,0.017,990.0,7.1,609.0,1.2,0.0,0.0,0.0,0.017
51,0.029,1031.0,8.49,610.0,1.32,0.0,0.0,0.0,0.029
52,0.034,1049.0,13.59,618.0,1.17,0.0,0.0,0.0,0.034
53,0.032,1051.0,13.44,617.0,1.42,0.0,0.0,0.0,0.032
54,0.03,1054.0,12.97,614.0,1.41,0.0,0.0,0.0,0.03
55,0.03,1047.0,13.16,618.0,1.06,0.0,0.0,0.0,0.03
56,0.031,1047.0,14.34,615.0,0.87,0.0,0.0,0.0,0.031
57,0.051,1110.0,19.74,675.0,1.35,0.001,710.0,0.32,0.052
58,0.031,1052.0,14.4,614.0,0.97,0.0,0.0,0.0,0.031
59,0.045,1056.0,44.87,609.0,1.32,0.0,0.0,0.0,0.045
60,0.038,1057.0,22.0,611.0,1.23,0.0,0.0,0.0,0.038
61,0.031,1050.0,14.95,614.0,1.28,0.0,0.0,0.0,0.031
62,0.031,1047.0,16.28,609.0,1.21,0.0,0.0,0.0,0.031
63,0.032,1056.0,13.17,611.0,1.23,0.0,0.0,0.0,0.032
64,0.03,1043.0,13.59,619.0,1.01,0.0,0.0,0.0,0.03
65,0.032,1051.0,13.58,619.0,1.04,0.0,0.0,0.0,0.032
66,0.031,1050.0,16.11,617.0,0.73,0.0,713.0,0.51,0.031
67,0.029,1042.0,11.7,613.0,0.93,0.0,0.0,0.0,0.029
68,0.019,1000.0,7.18,610.0,1.39,0.0,0.0,0.0,0.019
69,0.032,1057.0,12.89,614.0,2.17,0.0,0.0,0.0,0.032
70,0.03,1053.0,14.8,608.0,1.01,0.0,0.0,0.0,0.03
71,0.034,1044.0,11.79,612.0,1.22,0.0,0.0,0.0,0.034
