Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.042,1048.0,18.97,632.0,0.99,0.0,0.0,0.0,0.042
1,0.036,1048.0,17.13,618.0,1.04,0.0,0.0,0.0,0.036
2,0.032,1047.0,14.09,617.0,1.14,0.0,0.0,0.0,0.032
3,0.033,1058.0,15.0,616.0,1.17,0.0,0.0,0.0,0.033
4,0.033,1057.0,13.96,613.0,1.54,0.0,0.0,0.0,0.033
5,0.045,1080.0,20.46,621.0,1.82,0.001,709.0,0.64,0.046
6,0.04,1058.0,16.97,619.0,1.28,0.0,0.0,0.0,0.04
7,0.046,1072.0,20.33,612.0,1.52,0.0,0.0,0.0,0.046
8,0.032,1053.0,16.62,614.0,1.57,0.0,0.0,0.0,0.032
9,0.035,1057.0,18.43,611.0,0.87,0.0,0.0,0.0,0.035
10,0.044,1074.0,33.89,617.0,1.09,0.0,714.0,0.83,0.044
11,0.039,1059.0,26.64,607.0,1.28,0.0,0.0,0.0,0.039
12,0.032,1051.0,16.56,612.0,1.67,0.0,0.0,0.0,0.032
13,0.036,1063.0,20.29,610.0,1.0,0.0,712.0,0.42,0.036
14,0.019,1000.0,9.83,609.0,1.15,0.0,0.0,0.0,0.019
15,0.042,1098.0,19.12,614.0,1.54,0.0,705.0,0.23,0.042
16,0.057,1108.0,23.36,621.0,1.07,0.0,704.0,0.22,0.057
17,0.033,1045.0,11.9,621.0,1.08,0.0,0.0,0.0,0.033
18,0.031,1057.0,16.38,617.0,1.05,0.0,0.0,0.0,0.031
19,0.036,1068.0,18.43,610.0,1.62,0.0,0.0,0.0,0.036
20,0.032,1055.0,15.52,613.0,1.29,0.0,0.0,0.0,0.032
21,0.031,1063.0,14.63,618.0,1.48,0.0,0.0,0.0,0.031
22,0.032,1060.0,15.99,613.0,1.32,0.0,0.0,0.0,0.032
23,0.033,1062.0,15.92,615.0,1.35,0.0,0.0,0.0,0.033
24,0.03,1057.0,13.99,615.0,1.52,0.0,0.0,0.0,0.03
25,0.033,1055.0,16.49,616.0,1.5,0.0,0.0,0.0,0.033
26,0.032,1066.0,15.41,619.0,1.17,0.0,0.0,0.0,0.032
27,0.031,1055.0,14.73,616.0,1.72,0.0,0.0,0.0,0.031
28,0.031,1060.0,16.87,612.0,1.04,0.0,0.0,0.0,0.031
29,0.033,1064.0,19.69,613.0,1.32,0.0,0.0,0.0,0.033
30,0.042,1058.0,17.52,766.0,1.29,0.0,712.0,0.41,0.042
31,0.032,1062.0,17.62,613.0,0.83,0.0,0.0,0.0,0.032
32,0.028,1029.0,11.42,619.0,1.85,0.0,0.0,0.0,0.028
33,0.022,1020.0,11.37,611.0,1.34,0.0,0.0,0.0,0.022
34,0.032,1059.0,14.41,617.0,1.11,0.0,0.0,0.0,0.032
35,0.033,1064.0,16.39,620.0,1.09,0.0,0.0,0.0,0.033
36,0.034,1062.0,16.99,621.0,1.08,0.0,0.0,0.0,0.034
37,0.037,1086.0,17.63,621.0,1.8,0.0,0.0,0.0,0.037
38,0.038,1062.0,16.66,614.0,1.49,0.0,709.0,0.32,0.038
39,0.034,1052.0,16.57,611.0,1.52,0.0,0.0,0.0,0.034
40,0.049,1055.0,35.66,615.0,1.18,0.0,0.0,0.0,0.049
41,0.033,1062.0,15.47,617.0,1.15,0.0,0.0,0.0,0.033
42,0.034,1061.0,15.79,617.0,1.12,0.0,0.0,0.0,0.034
43,0.032,1064.0,15.77,621.0,1.08,0.0,0.0,0.0,0.032
44,0.031,1060.0,15.14,618.0,1.32,0.0,0.0,0.0,0.031
45,0.032,1058.0,16.06,613.0,1.54,0.0,0.0,0.0,0.032
46,0.035,1057.0,15.6,618.0,2.22,0.0,0.0,0.0,0.035
47,0.041,1219.0,18.48,668.0,1.89,0.0,0.0,0.0,0.041
48,0.034,1059.0,17.98,611.0,1.41,0.0,0.0,0.0,0.034
49,0.031,1057.0,15.54,611.0,1.29,0.0,0.0,0.0,0.031
50,0.026,1032.0,12.94,612.0,1.09,0.0,0.0,0.0,0.026
51,0.021,1013.0,9.2,609.0,1.2,0.0,0.0,0.0,0.021
52,0.031,1050.0,14.06,618.0,1.71,0.0,0.0,0.0,0.031
53,0.033,1063.0,13.63,624.0,2.24,0.0,0.0,0.0,0.033
54,0.034,1063.0,16.74,612.0,1.28,0.0,0.0,0.0,0.034
55,0.037,1059.0,18.98,619.0,1.83,0.0,712.0,0.42,0.037
56,0.033,1055.0,14.92,621.0,1.82,0.0,0.0,0.0,0.033
57,0.034,1057.0,16.84,621.0,1.07,0.0,0.0,0.0,0.034
58,0.033,1064.0,14.19,624.0,1.72,0.0,0.0,0.0,0.033
59,0.033,1064.0,14.27,617.0,1.93,0.0,0.0,0.0,0.033
60,0.033,1043.0,12.15,611.0,1.66,0.0,0.0,0.0,0.033
61,0.032,1055.0,12.5,615.0,2.14,0.0,0.0,0.0,0.032
62,0.065,1117.0,18.65,668.0,3.78,0.001,712.0,0.83,0.066
63,0.035,1053.0,14.43,616.0,2.32,0.0,0.0,0.0,0.035
64,0.034,1051.0,16.62,613.0,1.22,0.0,0.0,0.0,0.034
65,0.039,1062.0,17.62,620.0,1.05,0.002,714.0,0.61,0.041
66,0.033,1060.0,15.21,618.0,1.34,0.0,0.0,0.0,0.033
67,0.035,1055.0,17.58,611.0,1.45,0.001,704.0,0.22,0.036
68,0.043,1091.0,22.99,614.0,1.68,0.001,709.0,0.63,0.044
69,0.041,1009.0,40.65,609.0,1.04,0.0,0.0,0.0,0.041
70,0.027,1033.0,13.7,612.0,1.44,0.0,0.0,0.0,0.027
71,0.033,1056.0,15.89,612.0,1.49,0.0,0.0,0.0,0.033
