Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.054,1082.0,26.87,629.0,0.56,0.0,703.0,0.22,0.054
1,0.032,1050.0,16.62,618.0,0.75,0.0,0.0,0.0,0.032
2,0.031,1052.0,14.79,616.0,1.27,0.0,0.0,0.0,0.031
3,0.031,1056.0,14.95,615.0,1.14,0.0,0.0,0.0,0.031
4,0.03,1056.0,14.28,618.0,1.19,0.0,0.0,0.0,0.03
5,0.031,1052.0,14.88,614.0,1.2,0.0,0.0,0.0,0.031
6,0.029,1054.0,14.1,614.0,1.27,0.0,0.0,0.0,0.029
7,0.03,1063.0,13.94,617.0,1.67,0.0,0.0,0.0,0.03
8,0.03,1064.0,13.41,611.0,1.8,0.0,0.0,0.0,0.03
9,0.031,1053.0,13.95,615.0,1.84,0.0,711.0,0.41,0.031
10,0.032,1053.0,15.03,619.0,1.03,0.0,0.0,0.0,0.032
11,0.03,1048.0,13.64,621.0,1.57,0.0,0.0,0.0,0.03
12,0.03,1034.0,12.13,615.0,0.78,0.0,0.0,0.0,0.03
13,0.031,1049.0,13.41,617.0,1.26,0.0,0.0,0.0,0.031
14,0.029,1055.0,14.02,615.0,1.24,0.0,0.0,0.0,0.029
15,0.03,1051.0,13.47,616.0,1.76,0.0,0.0,0.0,0.03
16,0.026,1029.0,10.6,618.0,1.55,0.0,0.0,0.0,0.026
17,0.018,1005.0,8.08,611.0,1.08,0.0,0.0,0.0,0.018
18,0.028,1050.0,12.92,619.0,1.34,0.0,0.0,0.0,0.028
19,0.027,1051.0,15.11,611.0,0.81,0.0,0.0,0.0,0.027
20,0.049,1056.0,49.46,617.0,1.03,0.0,0.0,0.0,0.049
21,0.031,1060.0,13.16,618.0,1.72,0.0,0.0,0.0,0.031
22,0.03,1053.0,15.46,612.0,1.17,0.0,0.0,0.0,0.03
23,0.036,1065.0,20.84,618.0,1.28,0.0,0.0,0.0,0.036
24,0.029,1056.0,13.91,613.0,1.44,0.0,0.0,0.0,0.029
25,0.031,1053.0,15.33,614.0,1.35,0.0,0.0,0.0,0.031
26,0.029,1049.0,13.78,616.0,1.09,0.0,0.0,0.0,0.029
27,0.03,1052.0,14.18,619.0,1.02,0.0,0.0,0.0,0.03
28,0.028,1057.0,13.74,617.0,1.45,0.0,0.0,0.0,0.028
29,0.03,1054.0,14.06,613.0,1.64,0.0,0.0,0.0,0.03
30,0.031,1058.0,12.69,615.0,2.07,0.0,0.0,0.0,0.031
31,0.027,1051.0,14.67,610.0,1.09,0.0,0.0,0.0,0.027
