Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.071,1099.0,46.64,623.0,0.98,0.0,0.0,0.0,0.071
1,0.029,1046.0,12.97,610.0,1.52,0.0,0.0,0.0,0.029
2,0.03,1054.0,13.6,612.0,1.51,0.0,0.0,0.0,0.03
3,0.022,1017.0,10.15,611.0,1.14,0.0,0.0,0.0,0.022
4,0.019,998.0,5.25,612.0,1.35,0.0,0.0,0.0,0.019
5,0.031,1036.0,10.67,619.0,1.08,0.0,0.0,0.0,0.031
6,0.03,1056.0,13.97,619.0,1.05,0.0,0.0,0.0,0.03
7,0.029,1052.0,14.25,616.0,1.24,0.0,0.0,0.0,0.029
8,0.028,1048.0,14.09,611.0,1.39,0.0,0.0,0.0,0.028
9,0.034,1057.0,15.72,624.0,1.32,0.001,710.0,0.74,0.035
10,0.031,1057.0,12.79,621.0,1.64,0.0,0.0,0.0,0.031
11,0.033,1059.0,14.07,619.0,1.95,0.0,0.0,0.0,0.033
12,0.029,1047.0,13.92,613.0,1.44,0.0,0.0,0.0,0.029
13,0.031,1057.0,14.0,617.0,1.04,0.0,0.0,0.0,0.031
14,0.029,1057.0,14.57,614.0,0.98,0.0,0.0,0.0,0.029
15,0.031,1058.0,15.07,612.0,1.23,0.0,0.0,0.0,0.031
16,0.028,1045.0,14.99,616.0,1.24,0.0,0.0,0.0,0.028
17,0.029,1049.0,14.19,613.0,1.21,0.0,0.0,0.0,0.029
18,0.038,1061.0,18.11,618.0,1.19,0.0,0.0,0.0,0.038
19,0.031,1052.0,13.11,620.0,1.68,0.0,0.0,0.0,0.031
20,0.026,1028.0,12.58,615.0,1.01,0.0,0.0,0.0,0.026
21,0.018,1005.0,7.7,611.0,1.1,0.0,0.0,0.0,0.018
22,0.032,1055.0,14.16,620.0,1.02,0.0,0.0,0.0,0.032
23,0.031,1062.0,12.9,621.0,1.79,0.0,0.0,0.0,0.031
24,0.031,1038.0,10.16,616.0,1.46,0.0,0.0,0.0,0.031
25,0.032,1052.0,13.32,616.0,1.84,0.0,0.0,0.0,0.032
26,0.03,1060.0,13.54,616.0,1.06,0.0,0.0,0.0,0.03
27,0.031,1051.0,15.42,619.0,1.05,0.0,0.0,0.0,0.031
28,0.05,1102.0,24.35,681.0,1.24,0.001,712.0,0.41,0.051
29,0.044,1054.0,45.0,610.0,1.36,0.0,0.0,0.0,0.044
30,0.033,1052.0,23.65,608.0,0.9,0.0,0.0,0.0,0.033
31,0.03,1059.0,14.4,616.0,1.6,0.0,0.0,0.0,0.03
32,0.026,1049.0,15.05,607.0,0.83,0.0,0.0,0.0,0.026
33,0.031,1057.0,14.14,613.0,1.36,0.0,0.0,0.0,0.031
34,0.029,1058.0,13.24,617.0,1.8,0.0,0.0,0.0,0.029
35,0.03,1048.0,14.48,611.0,1.23,0.0,0.0,0.0,0.03
36,0.035,1055.0,13.46,621.0,1.75,0.001,713.0,0.51,0.036
37,0.028,1051.0,13.97,614.0,1.17,0.0,0.0,0.0,0.028
38,0.019,1001.0,8.39,610.0,1.17,0.0,0.0,0.0,0.019
39,0.025,1042.0,13.94,608.0,1.13,0.0,0.0,0.0,0.025
40,0.03,1063.0,15.56,608.0,1.27,0.0,0.0,0.0,0.03
41,0.032,1062.0,15.07,613.0,2.11,0.0,0.0,0.0,0.032
42,0.029,1056.0,13.35,615.0,1.74,0.0,0.0,0.0,0.029
43,0.031,1055.0,12.9,621.0,1.73,0.0,0.0,0.0,0.031
44,0.031,1037.0,10.81,618.0,1.07,0.0,0.0,0.0,0.031
45,0.033,1058.0,14.26,621.0,1.58,0.0,0.0,0.0,0.033
46,0.029,1054.0,15.03,618.0,1.24,0.0,0.0,0.0,0.029
47,0.029,1055.0,13.7,616.0,1.35,0.0,0.0,0.0,0.029
48,0.03,1051.0,13.85,614.0,1.2,0.0,0.0,0.0,0.03
49,0.028,1050.0,14.12,614.0,1.29,0.0,0.0,0.0,0.028
50,0.031,1057.0,13.87,614.0,2.22,0.0,0.0,0.0,0.031
51,0.031,1058.0,13.8,614.0,2.14,0.0,0.0,0.0,0.031
52,0.03,1050.0,14.27,613.0,1.28,0.0,0.0,0.0,0.03
53,0.03,1049.0,14.09,615.0,1.09,0.0,0.0,0.0,0.03
54,0.029,1047.0,13.7,618.0,1.03,0.0,0.0,0.0,0.029
55,0.021,1003.0,8.41,618.0,1.67,0.0,0.0,0.0,0.021
56,0.025,1041.0,9.99,615.0,1.73,0.0,0.0,0.0,0.025
57,0.03,1060.0,13.01,619.0,1.9,0.0,0.0,0.0,0.03
58,0.033,1060.0,19.34,613.0,1.74,0.0,0.0,0.0,0.033
59,0.047,1046.0,35.81,613.0,1.57,0.0,0.0,0.0,0.047
60,0.029,1049.0,14.41,615.0,1.16,0.0,0.0,0.0,0.029
61,0.03,1055.0,15.27,614.0,1.14,0.0,0.0,0.0,0.03
62,0.031,1056.0,14.22,618.0,1.05,0.0,0.0,0.0,0.031
63,0.03,1042.0,13.18,619.0,1.02,0.0,0.0,0.0,0.03
64,0.03,1036.0,11.15,621.0,1.81,0.0,0.0,0.0,0.03
65,0.031,1057.0,13.8,614.0,1.18,0.0,0.0,0.0,0.031
66,0.032,1058.0,14.41,621.0,1.8,0.0,0.0,0.0,0.032
67,0.028,1060.0,13.74,614.0,1.53,0.0,0.0,0.0,0.028
68,0.031,1052.0,12.77,616.0,1.7,0.0,0.0,0.0,0.031
