Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.047,1046.0,25.16,630.0,0.86,0.0,0.0,0.0,0.047
1,0.032,1040.0,13.53,615.0,2.13,0.001,705.0,0.22,0.033
2,0.034,1059.0,13.35,615.0,2.04,0.0,0.0,0.0,0.034
3,0.033,1061.0,14.66,610.0,1.59,0.0,0.0,0.0,0.033
4,0.031,1047.0,14.4,613.0,1.22,0.0,0.0,0.0,0.031
5,0.039,1061.0,17.51,619.0,1.91,0.0,0.0,0.0,0.039
6,0.032,1038.0,12.41,609.0,1.38,0.0,0.0,0.0,0.032
7,0.033,1046.0,13.63,613.0,1.23,0.0,0.0,0.0,0.033
8,0.031,1057.0,17.85,614.0,0.71,0.0,0.0,0.0,0.031
9,0.033,1058.0,14.55,613.0,1.09,0.0,709.0,0.32,0.033
10,0.031,1059.0,16.0,618.0,1.26,0.001,703.0,0.22,0.032
11,0.035,1064.0,17.61,611.0,1.45,0.0,703.0,0.22,0.035
12,0.039,1052.0,16.12,611.0,1.42,0.0,0.0,0.0,0.039
13,0.032,1057.0,16.3,611.0,1.25,0.0,0.0,0.0,0.032
14,0.031,1055.0,15.51,613.0,1.24,0.0,0.0,0.0,0.031
15,0.034,1053.0,14.43,618.0,1.62,0.0,0.0,0.0,0.034
16,0.031,1049.0,15.4,618.0,1.18,0.0,0.0,0.0,0.031
17,0.034,1044.0,15.24,614.0,1.52,0.0,0.0,0.0,0.034
18,0.027,1003.0,12.18,613.0,1.99,0.0,0.0,0.0,0.027
19,0.031,1049.0,16.22,608.0,1.15,0.0,0.0,0.0,0.031
20,0.035,1049.0,19.3,612.0,1.51,0.0,0.0,0.0,0.035
21,0.035,1069.0,16.84,617.0,1.66,0.0,715.0,0.7,0.035
22,0.048,1059.0,44.57,611.0,1.32,0.0,705.0,0.22,0.048
23,0.035,1050.0,18.4,616.0,1.74,0.0,0.0,0.0,0.035
24,0.032,1056.0,16.42,613.0,1.41,0.0,0.0,0.0,0.032
25,0.031,1061.0,14.87,611.0,1.59,0.0,0.0,0.0,0.031
26,0.032,1061.0,17.07,610.0,1.1,0.0,709.0,0.32,0.032
27,0.035,1040.0,14.52,609.0,1.27,0.0,0.0,0.0,0.035
28,0.032,1047.0,14.1,610.0,1.51,0.0,0.0,0.0,0.032
29,0.035,1054.0,16.04,613.0,1.8,0.0,0.0,0.0,0.035
30,0.034,1051.0,16.87,611.0,0.9,0.0,0.0,0.0,0.034
31,0.035,1062.0,15.14,617.0,2.06,0.0,0.0,0.0,0.035
32,0.031,1058.0,14.5,611.0,1.56,0.0,0.0,0.0,0.031
33,0.037,1053.0,16.74,616.0,2.04,0.0,0.0,0.0,0.037
34,0.036,1061.0,16.68,614.0,2.07,0.0,0.0,0.0,0.036
35,0.034,1053.0,16.4,610.0,1.27,0.0,0.0,0.0,0.034
36,0.019,1000.0,9.76,609.0,1.15,0.0,0.0,0.0,0.019
37,0.027,1033.0,11.93,612.0,1.19,0.0,0.0,0.0,0.027
38,0.032,1053.0,14.06,618.0,1.56,0.0,0.0,0.0,0.032
39,0.032,1048.0,14.26,612.0,1.2,0.0,0.0,0.0,0.032
40,0.033,1050.0,13.62,620.0,1.94,0.0,0.0,0.0,0.033
41,0.031,1048.0,13.81,611.0,1.45,0.0,0.0,0.0,0.031
42,0.031,1053.0,14.03,614.0,1.5,0.0,0.0,0.0,0.031
43,0.062,1139.0,29.36,680.0,2.49,0.0,0.0,0.0,0.062
44,0.032,1053.0,14.19,614.0,1.08,0.0,0.0,0.0,0.032
45,0.031,1046.0,14.25,618.0,0.99,0.0,0.0,0.0,0.031
46,0.031,1051.0,14.76,615.0,0.64,0.0,0.0,0.0,0.031
47,0.032,1053.0,14.55,615.0,0.99,0.0,0.0,0.0,0.032
48,0.034,1042.0,10.88,618.0,1.43,0.0,0.0,0.0,0.034
49,0.03,1051.0,13.78,611.0,1.38,0.0,0.0,0.0,0.03
50,0.033,1048.0,14.26,616.0,1.73,0.0,0.0,0.0,0.033
51,0.05,1056.0,31.43,619.0,1.89,0.0,0.0,0.0,0.05
52,0.029,1054.0,15.22,607.0,1.03,0.0,0.0,0.0,0.029
53,0.028,1026.0,11.88,608.0,1.24,0.0,0.0,0.0,0.028
54,0.02,1009.0,7.39,613.0,1.59,0.0,0.0,0.0,0.02
55,0.118,1276.0,41.93,698.0,1.27,0.0,712.0,0.42,0.118
56,0.033,1057.0,14.91,616.0,1.49,0.0,0.0,0.0,0.033
