Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.056,1103.0,30.72,634.0,1.43,0.0,0.0,0.0,0.056
1,0.031,1051.0,15.92,618.0,1.02,0.0,0.0,0.0,0.031
2,0.03,1050.0,15.4,615.0,0.72,0.0,0.0,0.0,0.03
3,0.028,1053.0,13.72,616.0,1.38,0.0,0.0,0.0,0.028
4,0.04,1063.0,18.27,613.0,1.33,0.0,0.0,0.0,0.04
5,0.028,1055.0,13.7,613.0,1.43,0.0,0.0,0.0,0.028
6,0.029,1053.0,14.36,609.0,1.08,0.0,0.0,0.0,0.029
7,0.025,1042.0,12.18,607.0,0.69,0.0,0.0,0.0,0.025
8,0.028,1056.0,12.48,607.0,1.22,0.0,0.0,0.0,0.028
9,0.051,1092.0,42.56,623.0,1.62,0.0,712.0,0.41,0.051
10,0.029,1046.0,13.14,613.0,1.19,0.0,0.0,0.0,0.029
11,0.03,1053.0,14.99,614.0,1.08,0.0,0.0,0.0,0.03
12,0.03,1047.0,15.08,612.0,1.15,0.0,0.0,0.0,0.03
13,0.031,1052.0,14.99,619.0,1.11,0.0,0.0,0.0,0.031
14,0.029,1046.0,12.04,614.0,1.48,0.0,0.0,0.0,0.029
15,0.015,999.0,6.29,611.0,1.54,0.0,0.0,0.0,0.015
16,0.03,1045.0,9.99,612.0,1.45,0.001,714.0,0.61,0.031
17,0.031,1035.0,10.93,611.0,1.2,0.0,0.0,0.0,0.031
18,0.028,1057.0,14.63,616.0,1.06,0.0,0.0,0.0,0.028
19,0.052,1116.0,27.29,617.0,1.09,0.0,711.0,0.42,0.052
20,0.031,1062.0,14.0,619.0,1.97,0.0,0.0,0.0,0.031
21,0.029,1050.0,15.39,612.0,1.45,0.0,0.0,0.0,0.029
22,0.03,1054.0,14.59,614.0,1.2,0.0,0.0,0.0,0.03
23,0.031,1050.0,15.27,618.0,1.03,0.0,0.0,0.0,0.031
24,0.029,1046.0,13.8,619.0,1.03,0.0,0.0,0.0,0.029
25,0.03,1049.0,13.73,616.0,1.29,0.0,0.0,0.0,0.03
26,0.029,1054.0,14.65,611.0,1.43,0.0,0.0,0.0,0.029
27,0.03,1054.0,12.87,618.0,1.65,0.0,0.0,0.0,0.03
28,0.027,1055.0,13.83,615.0,0.88,0.0,0.0,0.0,0.027
29,0.033,1059.0,13.58,619.0,1.76,0.0,0.0,0.0,0.033
30,0.03,1059.0,14.15,617.0,1.04,0.0,0.0,0.0,0.03
31,0.032,1047.0,13.4,617.0,1.46,0.0,0.0,0.0,0.032
32,0.022,1021.0,8.97,758.0,1.43,0.001,712.0,0.93,0.023
33,0.027,1054.0,11.84,615.0,1.48,0.0,0.0,0.0,0.027
34,0.031,1056.0,13.77,616.0,2.08,0.0,0.0,0.0,0.031
35,0.031,1043.0,12.61,613.0,1.22,0.0,0.0,0.0,0.031
36,0.03,1040.0,10.77,618.0,1.22,0.0,0.0,0.0,0.03
37,0.031,1051.0,13.64,621.0,1.62,0.0,0.0,0.0,0.031
38,0.03,1052.0,16.68,615.0,1.03,0.0,0.0,0.0,0.03
39,0.047,1052.0,44.97,612.0,1.18,0.0,0.0,0.0,0.047
40,0.03,1051.0,14.55,619.0,1.08,0.0,0.0,0.0,0.03
41,0.032,1056.0,15.63,617.0,1.12,0.0,0.0,0.0,0.032
42,0.029,1053.0,15.5,611.0,0.75,0.0,710.0,0.31,0.029
43,0.029,1057.0,13.86,614.0,1.12,0.0,0.0,0.0,0.029
44,0.03,1057.0,13.81,614.0,1.15,0.0,0.0,0.0,0.03
45,0.033,1052.0,14.54,622.0,1.68,0.0,0.0,0.0,0.033
46,0.031,1056.0,14.9,618.0,1.08,0.0,0.0,0.0,0.031
47,0.03,1056.0,12.61,620.0,1.95,0.0,0.0,0.0,0.03
48,0.03,1028.0,13.44,613.0,1.69,0.0,0.0,0.0,0.03
49,0.017,1012.0,7.46,611.0,1.52,0.0,0.0,0.0,0.017
50,0.032,1057.0,13.86,615.0,1.99,0.0,0.0,0.0,0.032
51,0.032,1059.0,14.1,618.0,1.63,0.0,0.0,0.0,0.032
52,0.031,1058.0,13.56,622.0,1.55,0.0,0.0,0.0,0.031
53,0.029,1051.0,14.09,618.0,1.05,0.0,0.0,0.0,0.029
54,0.03,1058.0,14.38,618.0,1.07,0.0,0.0,0.0,0.03
55,0.044,1056.0,14.61,618.0,1.27,0.0,0.0,0.0,0.044
56,0.032,1049.0,12.41,620.0,1.97,0.0,0.0,0.0,0.032
57,0.036,1069.0,18.49,615.0,1.34,0.0,0.0,0.0,0.036
58,0.028,1056.0,13.9,615.0,1.48,0.0,0.0,0.0,0.028
59,0.034,1053.0,13.92,618.0,1.83,0.0,0.0,0.0,0.034
60,0.031,1051.0,15.27,616.0,1.04,0.0,0.0,0.0,0.031
61,0.126,1384.0,44.07,616.0,1.42,0.0,0.0,0.0,0.126
62,0.028,1053.0,15.36,610.0,0.92,0.0,0.0,0.0,0.028
63,0.032,1062.0,13.47,620.0,1.58,0.0,0.0,0.0,0.032
64,0.141,1352.0,42.45,615.0,1.02,0.0,0.0,0.0,0.141
65,0.049,1117.0,20.36,708.0,1.38,0.0,712.0,0.42,0.049
66,0.037,1059.0,18.49,610.0,1.44,0.0,0.0,0.0,0.037
67,0.029,1051.0,12.37,616.0,1.98,0.0,0.0,0.0,0.029
68,0.048,1054.0,49.49,618.0,1.11,0.0,0.0,0.0,0.048
69,0.032,1062.0,14.12,617.0,1.7,0.0,0.0,0.0,0.032
70,0.031,1058.0,15.3,609.0,1.59,0.0,0.0,0.0,0.031
71,0.084,1057.0,63.75,609.0,1.23,0.0,704.0,0.22,0.084
72,0.099,1072.0,57.35,613.0,1.24,0.0,0.0,0.0,0.099
73,0.055,1062.0,35.43,639.0,1.36,0.0,708.0,0.54,0.055
74,0.414,1358.0,84.56,615.0,1.59,0.0,0.0,0.0,0.414
75,0.292,1522.0,55.52,631.0,2.48,0.002,709.0,0.63,0.293
76,0.075,1081.0,15.54,613.0,1.26,0.0,0.0,0.0,0.075
77,0.034,1052.0,14.95,620.0,1.8,0.0,0.0,0.0,0.034
78,0.034,1050.0,18.37,616.0,1.2,0.0,0.0,0.0,0.034
79,0.216,1196.0,40.62,731.0,8.68,0.0,0.0,0.0,0.216
80,0.03,1055.0,16.08,614.0,0.8,0.0,0.0,0.0,0.03
81,0.033,1058.0,15.16,618.0,2.1,0.0,0.0,0.0,0.033
82,0.031,1056.0,17.29,612.0,1.29,0.0,0.0,0.0,0.031
83,0.027,1030.0,12.03,614.0,1.64,0.0,0.0,0.0,0.027
84,0.02,1012.0,8.04,615.0,1.74,0.0,0.0,0.0,0.02
85,0.033,1057.0,12.95,618.0,1.24,0.0,712.0,0.42,0.033
86,0.031,1053.0,15.99,616.0,1.2,0.0,0.0,0.0,0.031
87,0.03,1056.0,14.95,615.0,1.09,0.0,0.0,0.0,0.03
88,0.031,1054.0,13.59,619.0,1.05,0.0,0.0,0.0,0.031
89,0.077,1154.0,26.77,617.0,1.23,0.0,0.0,0.0,0.077
90,0.047,1101.0,21.67,615.0,1.34,0.0,0.0,0.0,0.047
91,0.033,1056.0,16.2,616.0,1.1,0.0,704.0,0.22,0.033
92,0.051,1117.0,24.5,619.0,1.04,0.0,0.0,0.0,0.051
93,0.03,1052.0,14.57,618.0,1.02,0.0,0.0,0.0,0.03
94,0.033,1053.0,14.75,620.0,1.06,0.0,0.0,0.0,0.033
95,0.03,1051.0,14.23,619.0,1.04,0.0,0.0,0.0,0.03
96,0.035,1040.0,14.96,618.0,1.28,0.0,705.0,0.22,0.035
97,0.05,1035.0,41.24,616.0,1.17,0.0,0.0,0.0,0.05
98,0.033,1055.0,15.89,616.0,1.43,0.0,704.0,0.22,0.033
99,0.051,1108.0,21.8,613.0,1.17,0.0,0.0,0.0,0.051
100,0.027,1033.0,11.26,617.0,1.51,0.0,0.0,0.0,0.027
101,0.018,1005.0,9.51,608.0,1.02,0.0,0.0,0.0,0.018
102,0.029,1058.0,12.55,615.0,1.7,0.0,0.0,0.0,0.029
103,0.032,1052.0,16.08,619.0,1.03,0.0,0.0,0.0,0.032
104,0.031,1061.0,13.11,621.0,1.59,0.0,0.0,0.0,0.031
105,0.032,1062.0,13.4,620.0,1.54,0.0,0.0,0.0,0.032
106,0.036,1061.0,18.42,618.0,1.28,0.0,0.0,0.0,0.036
107,0.03,1057.0,13.07,618.0,1.79,0.0,0.0,0.0,0.03
108,0.032,1053.0,13.85,618.0,1.69,0.0,0.0,0.0,0.032
109,0.033,1057.0,14.05,622.0,1.55,0.0,0.0,0.0,0.033
