Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.054,1117.0,31.91,626.0,0.5,0.0,0.0,0.0,0.054
1,0.033,1060.0,15.87,615.0,1.21,0.001,709.0,0.32,0.034
2,0.032,1050.0,16.4,610.0,0.94,0.0,0.0,0.0,0.032
3,0.044,1082.0,18.58,612.0,1.33,0.0,0.0,0.0,0.044
4,0.034,1062.0,15.9,617.0,1.11,0.0,705.0,0.22,0.034
5,0.029,1056.0,14.37,617.0,1.25,0.0,0.0,0.0,0.029
6,0.031,1063.0,13.07,614.0,2.09,0.0,0.0,0.0,0.031
7,0.032,1062.0,15.46,615.0,1.22,0.0,0.0,0.0,0.032
8,0.033,1054.0,16.03,618.0,1.11,0.0,0.0,0.0,0.033
9,0.032,1063.0,14.67,618.0,1.66,0.0,710.0,0.53,0.032
10,0.016,998.0,5.94,611.0,1.64,0.0,0.0,0.0,0.016
11,0.025,1048.0,11.74,612.0,1.42,0.0,0.0,0.0,0.025
12,0.031,1048.0,11.51,616.0,1.35,0.0,0.0,0.0,0.031
13,0.03,1040.0,11.68,613.0,1.22,0.0,0.0,0.0,0.03
14,0.028,1050.0,13.74,615.0,1.08,0.0,0.0,0.0,0.028
15,0.029,1055.0,13.39,618.0,1.28,0.0,0.0,0.0,0.029
16,0.053,1117.0,21.38,615.0,1.15,0.0,0.0,0.0,0.053
17,0.068,1141.0,23.64,617.0,1.39,0.0,0.0,0.0,0.068
18,0.029,1053.0,15.72,612.0,1.31,0.0,0.0,0.0,0.029
19,0.03,1052.0,14.65,613.0,1.12,0.0,0.0,0.0,0.03
20,0.03,1055.0,13.42,618.0,1.34,0.0,0.0,0.0,0.03
21,0.031,1055.0,13.5,618.0,1.67,0.0,0.0,0.0,0.031
22,0.029,1050.0,13.51,617.0,1.43,0.0,0.0,0.0,0.029
23,0.029,1050.0,14.22,612.0,1.45,0.0,0.0,0.0,0.029
24,0.031,1050.0,13.3,615.0,1.14,0.0,0.0,0.0,0.031
25,0.032,1055.0,18.0,615.0,1.17,0.0,0.0,0.0,0.032
26,0.058,1078.0,48.14,608.0,1.15,0.0,0.0,0.0,0.058
27,0.019,1005.0,8.95,610.0,1.22,0.0,0.0,0.0,0.019
28,0.03,1048.0,14.71,613.0,1.57,0.0,0.0,0.0,0.03
29,0.033,1056.0,14.01,620.0,1.98,0.0,0.0,0.0,0.033
30,0.03,1051.0,14.23,614.0,1.17,0.0,0.0,0.0,0.03
31,0.031,1058.0,13.3,621.0,1.63,0.0,0.0,0.0,0.031
32,0.031,1035.0,11.62,618.0,1.03,0.0,0.0,0.0,0.031
33,0.033,1053.0,11.49,621.0,1.56,0.0,0.0,0.0,0.033
34,0.029,1053.0,14.06,616.0,1.39,0.0,0.0,0.0,0.029
35,0.029,1050.0,13.81,614.0,1.19,0.0,0.0,0.0,0.029
36,0.029,1058.0,13.57,618.0,1.62,0.0,0.0,0.0,0.029
37,0.029,1054.0,14.12,611.0,1.31,0.0,0.0,0.0,0.029
38,0.037,1060.0,20.9,615.0,1.08,0.0,0.0,0.0,0.037
39,0.032,1057.0,13.27,622.0,1.56,0.0,0.0,0.0,0.032
40,0.027,1048.0,14.71,615.0,0.72,0.0,0.0,0.0,0.027
41,0.032,1057.0,12.8,620.0,1.82,0.0,0.0,0.0,0.032
42,0.032,1062.0,13.68,616.0,2.05,0.0,0.0,0.0,0.032
43,0.035,1052.0,18.31,611.0,1.58,0.0,0.0,0.0,0.035
44,0.015,1000.0,6.22,611.0,1.54,0.0,0.0,0.0,0.015
45,0.028,1058.0,11.83,614.0,2.08,0.0,0.0,0.0,0.028
46,0.028,1056.0,14.33,609.0,1.07,0.0,0.0,0.0,0.028
47,0.03,1050.0,15.16,611.0,1.54,0.0,0.0,0.0,0.03
48,0.03,1050.0,14.51,613.0,1.32,0.0,0.0,0.0,0.03
49,0.031,1055.0,12.87,619.0,1.65,0.0,0.0,0.0,0.031
50,0.027,1051.0,14.71,614.0,0.68,0.0,0.0,0.0,0.027
51,0.03,1052.0,14.36,615.0,1.08,0.0,0.0,0.0,0.03
52,0.031,1038.0,12.0,616.0,1.26,0.0,0.0,0.0,0.031
53,0.026,1041.0,11.47,609.0,1.2,0.0,0.0,0.0,0.026
54,0.029,1056.0,13.94,611.0,1.21,0.0,0.0,0.0,0.029
55,0.049,1045.0,39.02,619.0,1.04,0.0,0.0,0.0,0.049
56,0.03,1051.0,14.0,617.0,1.36,0.0,0.0,0.0,0.03
57,0.032,1054.0,15.48,614.0,1.16,0.0,0.0,0.0,0.032
58,0.032,1053.0,13.91,622.0,1.76,0.0,0.0,0.0,0.032
59,0.031,1055.0,14.25,620.0,1.33,0.0,0.0,0.0,0.031
60,0.029,1050.0,15.8,618.0,1.16,0.0,705.0,0.21,0.029
61,0.046,1085.0,18.66,668.0,1.56,0.001,714.0,0.52,0.047
62,0.024,1023.0,10.6,609.0,1.67,0.001,713.0,0.72,0.025
63,0.03,1058.0,12.93,615.0,2.08,0.0,0.0,0.0,0.03
64,0.03,1055.0,14.26,614.0,1.15,0.0,0.0,0.0,0.03
65,0.033,1051.0,16.4,617.0,1.0,0.0,0.0,0.0,0.033
66,0.032,1057.0,15.22,617.0,1.06,0.0,0.0,0.0,0.032
67,0.03,1059.0,15.75,616.0,1.44,0.0,0.0,0.0,0.03
68,0.032,1056.0,13.75,616.0,1.75,0.0,0.0,0.0,0.032
69,0.028,1050.0,15.65,615.0,0.71,0.0,0.0,0.0,0.028
70,0.029,1051.0,13.44,616.0,1.32,0.0,0.0,0.0,0.029
