Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1085.0,26.49,631.0,1.14,0.0,0.0,0.0,0.055
1,0.03,1047.0,13.45,616.0,1.34,0.0,0.0,0.0,0.03
2,0.029,1041.0,11.26,615.0,1.13,0.0,0.0,0.0,0.029
3,0.031,1060.0,12.9,617.0,1.64,0.0,0.0,0.0,0.031
4,0.05,1053.0,38.93,617.0,1.44,0.0,0.0,0.0,0.05
5,0.029,1049.0,14.05,612.0,1.35,0.0,0.0,0.0,0.029
6,0.03,1055.0,14.11,614.0,1.18,0.0,0.0,0.0,0.03
7,0.03,1059.0,13.91,615.0,1.86,0.0,0.0,0.0,0.03
8,0.021,1013.0,9.47,611.0,1.79,0.0,0.0,0.0,0.021
9,0.046,1122.0,22.7,613.0,1.62,0.002,710.0,0.73,0.048
10,0.031,1058.0,13.76,613.0,1.27,0.0,0.0,0.0,0.031
11,0.031,1057.0,13.92,621.0,1.56,0.0,0.0,0.0,0.031
12,0.031,1053.0,13.72,622.0,1.53,0.0,0.0,0.0,0.031
13,0.03,1050.0,14.67,618.0,1.19,0.0,0.0,0.0,0.03
14,0.031,1061.0,13.08,619.0,2.0,0.0,0.0,0.0,0.031
15,0.032,1058.0,15.38,617.0,1.72,0.002,712.0,0.42,0.034
16,0.031,1050.0,16.59,618.0,1.36,0.0,0.0,0.0,0.031
17,0.029,1053.0,14.64,614.0,1.26,0.0,0.0,0.0,0.029
18,0.029,1056.0,14.05,611.0,1.62,0.0,0.0,0.0,0.029
19,0.029,1056.0,14.16,611.0,1.12,0.0,0.0,0.0,0.029
20,0.03,1056.0,13.38,614.0,1.74,0.0,0.0,0.0,0.03
21,0.03,1043.0,11.48,618.0,1.14,0.0,0.0,0.0,0.03
22,0.04,1044.0,14.43,613.0,1.24,0.0,0.0,0.0,0.04
23,0.083,1087.0,54.69,615.0,1.73,0.0,0.0,0.0,0.083
24,0.036,1054.0,16.95,622.0,1.6,0.0,0.0,0.0,0.036
25,0.021,1011.0,10.41,614.0,0.92,0.0,0.0,0.0,0.021
26,0.021,1027.0,9.68,611.0,1.51,0.0,0.0,0.0,0.021
27,0.03,1051.0,15.03,612.0,1.42,0.0,0.0,0.0,0.03
28,0.03,1050.0,14.85,615.0,1.13,0.0,0.0,0.0,0.03
29,0.064,1121.0,21.75,615.0,1.22,0.0,0.0,0.0,0.064
30,0.06,1134.0,21.36,617.0,1.63,0.0,0.0,0.0,0.06
31,0.029,1061.0,12.72,616.0,2.0,0.0,0.0,0.0,0.029
32,0.031,1052.0,13.68,615.0,1.92,0.0,0.0,0.0,0.031
33,0.042,1056.0,32.6,611.0,1.09,0.0,0.0,0.0,0.042
34,0.036,1054.0,30.46,612.0,1.17,0.0,0.0,0.0,0.036
35,0.034,1050.0,16.5,694.0,1.5,0.0,712.0,0.41,0.034
36,0.031,1063.0,16.43,614.0,1.22,0.0,0.0,0.0,0.031
37,0.031,1050.0,15.94,611.0,1.23,0.0,0.0,0.0,0.031
38,0.03,1058.0,13.67,621.0,1.55,0.0,0.0,0.0,0.03
39,0.049,1078.0,16.46,614.0,0.64,0.0,704.0,0.22,0.049
40,0.032,1053.0,15.92,614.0,1.3,0.0,711.0,0.42,0.032
41,0.031,1057.0,13.36,618.0,1.66,0.0,0.0,0.0,0.031
42,0.032,1037.0,11.8,619.0,1.02,0.0,0.0,0.0,0.032
43,0.023,1003.0,9.83,618.0,1.61,0.0,0.0,0.0,0.023
44,0.023,1030.0,9.69,608.0,1.21,0.0,0.0,0.0,0.023
45,0.028,1046.0,13.22,607.0,1.03,0.0,0.0,0.0,0.028
46,0.028,1054.0,11.27,609.0,1.42,0.0,0.0,0.0,0.028
47,0.032,1059.0,12.34,611.0,1.64,0.0,0.0,0.0,0.032
48,0.029,1048.0,13.64,613.0,1.16,0.0,0.0,0.0,0.029
49,0.03,1041.0,14.54,619.0,1.01,0.0,0.0,0.0,0.03
50,0.027,1047.0,14.68,615.0,0.71,0.0,0.0,0.0,0.027
51,0.029,1054.0,13.41,617.0,1.03,0.0,0.0,0.0,0.029
52,0.028,1051.0,13.62,616.0,1.05,0.0,0.0,0.0,0.028
53,0.027,1058.0,13.98,609.0,0.79,0.0,0.0,0.0,0.027
54,0.031,1057.0,14.25,613.0,1.13,0.0,0.0,0.0,0.031
55,0.031,1061.0,14.4,616.0,1.36,0.0,0.0,0.0,0.031
56,0.027,1046.0,14.47,610.0,0.87,0.0,0.0,0.0,0.027
57,0.03,1058.0,13.04,618.0,2.09,0.0,0.0,0.0,0.03
58,0.029,1049.0,14.17,613.0,1.17,0.0,0.0,0.0,0.029
59,0.03,1057.0,13.82,616.0,1.32,0.0,0.0,0.0,0.03
60,0.019,996.0,7.19,613.0,1.85,0.0,0.0,0.0,0.019
61,0.022,1040.0,11.27,608.0,0.88,0.0,0.0,0.0,0.022
62,0.031,1039.0,10.52,617.0,1.05,0.0,0.0,0.0,0.031
