Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.042,1049.0,14.66,630.0,1.56,0.0,0.0,0.0,0.042
1,0.12,1113.0,44.08,615.0,1.14,0.001,711.0,0.41,0.121
2,0.053,1065.0,31.08,624.0,1.87,0.002,709.0,0.32,0.055
3,0.032,1052.0,15.71,618.0,1.08,0.001,711.0,0.42,0.033
4,0.029,1059.0,14.15,618.0,1.26,0.0,0.0,0.0,0.029
5,0.032,1066.0,13.79,619.0,2.08,0.0,0.0,0.0,0.032
6,0.033,1060.0,13.98,618.0,1.9,0.0,0.0,0.0,0.033
7,0.034,1048.0,19.52,619.0,1.04,0.0,0.0,0.0,0.034
8,0.025,1016.0,10.24,617.0,1.53,0.0,0.0,0.0,0.025
9,0.021,1019.0,10.03,614.0,1.26,0.0,713.0,0.51,0.021
10,0.032,1058.0,14.38,621.0,1.62,0.0,0.0,0.0,0.032
11,0.029,1051.0,15.44,615.0,0.72,0.0,0.0,0.0,0.029
12,0.03,1057.0,14.78,617.0,1.05,0.0,0.0,0.0,0.03
13,0.03,1058.0,13.9,618.0,1.27,0.0,0.0,0.0,0.03
14,0.497,1312.0,51.92,966.0,15.53,0.001,710.0,0.31,0.498
15,0.031,1056.0,14.4,616.0,1.46,0.0,0.0,0.0,0.031
16,0.033,1053.0,16.95,614.0,1.39,0.001,713.0,0.52,0.034
17,0.031,1035.0,11.82,614.0,1.16,0.0,0.0,0.0,0.031
18,0.032,1052.0,15.86,619.0,1.06,0.0,0.0,0.0,0.032
19,0.032,1060.0,13.89,622.0,1.58,0.0,0.0,0.0,0.032
20,0.029,1053.0,14.33,615.0,1.02,0.0,0.0,0.0,0.029
21,0.03,1056.0,13.3,614.0,1.69,0.0,0.0,0.0,0.03
22,0.03,1053.0,14.56,619.0,1.04,0.0,0.0,0.0,0.03
23,0.031,1058.0,13.18,622.0,1.58,0.0,0.0,0.0,0.031
24,0.049,1053.0,47.04,617.0,1.19,0.0,0.0,0.0,0.049
25,0.03,1046.0,12.17,614.0,1.58,0.0,0.0,0.0,0.03
26,0.02,1031.0,9.17,622.0,1.88,0.0,709.0,0.32,0.02
27,0.028,1050.0,11.08,615.0,1.96,0.0,0.0,0.0,0.028
28,0.033,1057.0,13.9,621.0,1.59,0.0,0.0,0.0,0.033
29,0.033,1058.0,13.99,623.0,1.69,0.0,0.0,0.0,0.033
30,0.032,1057.0,14.53,620.0,1.6,0.0,0.0,0.0,0.032
31,0.031,1055.0,14.45,617.0,1.37,0.0,0.0,0.0,0.031
32,0.03,1056.0,14.12,614.0,1.14,0.0,0.0,0.0,0.03
33,0.031,1057.0,13.77,622.0,1.56,0.0,0.0,0.0,0.031
34,0.031,1057.0,13.27,621.0,1.65,0.0,0.0,0.0,0.031
35,0.031,1053.0,15.01,617.0,1.06,0.0,0.0,0.0,0.031
36,0.032,1054.0,13.81,618.0,1.28,0.0,0.0,0.0,0.032
37,0.031,1040.0,11.37,616.0,1.13,0.0,0.0,0.0,0.031
38,0.087,1135.0,20.95,706.0,3.01,0.0,711.0,0.42,0.087
39,0.03,1056.0,14.73,613.0,1.41,0.0,0.0,0.0,0.03
40,0.028,1051.0,16.26,610.0,0.91,0.0,0.0,0.0,0.028
41,0.032,1063.0,13.02,618.0,1.96,0.0,0.0,0.0,0.032
42,0.028,1045.0,12.12,611.0,1.62,0.0,0.0,0.0,0.028
43,0.016,997.0,6.84,610.0,1.36,0.0,0.0,0.0,0.016
44,0.031,1068.0,13.7,612.0,1.46,0.0,0.0,0.0,0.031
45,0.034,1058.0,16.69,618.0,1.69,0.0,712.0,0.41,0.034
46,0.032,1055.0,14.54,621.0,1.82,0.0,0.0,0.0,0.032
