Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.057,1112.0,30.77,637.0,1.5,0.0,0.0,0.0,0.057
1,0.032,1056.0,14.64,616.0,1.12,0.0,0.0,0.0,0.032
2,0.027,1045.0,11.94,613.0,0.9,0.0,0.0,0.0,0.027
3,0.019,1005.0,6.95,613.0,1.94,0.0,0.0,0.0,0.019
4,0.027,1054.0,12.12,609.0,1.58,0.0,0.0,0.0,0.027
5,0.03,1062.0,12.91,616.0,1.76,0.0,0.0,0.0,0.03
6,0.03,1058.0,14.14,617.0,1.42,0.0,0.0,0.0,0.03
7,0.03,1051.0,13.24,616.0,1.72,0.0,0.0,0.0,0.03
8,0.031,1038.0,10.42,618.0,1.02,0.0,0.0,0.0,0.031
9,0.029,1045.0,11.93,621.0,1.42,0.0,709.0,0.32,0.029
10,0.031,1050.0,14.81,613.0,1.25,0.0,0.0,0.0,0.031
11,0.028,1047.0,15.53,615.0,1.01,0.0,0.0,0.0,0.028
12,0.032,1053.0,14.08,614.0,1.73,0.0,0.0,0.0,0.032
13,0.031,1053.0,13.66,621.0,1.77,0.0,0.0,0.0,0.031
14,0.03,1056.0,13.97,617.0,1.47,0.0,0.0,0.0,0.03
15,0.03,1055.0,14.81,614.0,1.14,0.0,0.0,0.0,0.03
16,0.044,1069.0,20.33,619.0,1.06,0.0,0.0,0.0,0.044
17,0.036,1057.0,24.47,617.0,1.5,0.0,0.0,0.0,0.036
18,0.044,1056.0,40.14,614.0,1.73,0.0,0.0,0.0,0.044
19,0.03,1051.0,12.87,614.0,1.47,0.0,0.0,0.0,0.03
20,0.024,1011.0,14.19,609.0,1.18,0.0,0.0,0.0,0.024
21,0.028,1052.0,11.23,614.0,2.07,0.0,0.0,0.0,0.028
22,0.043,1068.0,20.82,612.0,1.42,0.0,0.0,0.0,0.043
23,0.028,1049.0,14.07,614.0,1.19,0.0,0.0,0.0,0.028
24,0.039,1067.0,16.87,775.0,1.27,0.001,713.0,0.51,0.04
25,0.03,1052.0,16.14,615.0,0.76,0.0,0.0,0.0,0.03
26,0.031,1056.0,14.33,617.0,2.0,0.0,0.0,0.0,0.031
27,0.03,1062.0,12.7,615.0,2.16,0.0,0.0,0.0,0.03
28,0.031,1037.0,13.91,609.0,0.86,0.0,0.0,0.0,0.031
29,0.034,1049.0,13.23,615.0,1.54,0.0,0.0,0.0,0.034
30,0.032,1052.0,16.38,615.0,1.17,0.0,0.0,0.0,0.032
31,0.03,1050.0,15.11,618.0,1.03,0.0,0.0,0.0,0.03
32,0.031,1056.0,15.21,617.0,1.32,0.0,0.0,0.0,0.031
33,0.03,1057.0,13.63,615.0,1.76,0.0,0.0,0.0,0.03
34,0.032,1052.0,14.68,618.0,1.24,0.0,0.0,0.0,0.032
35,0.035,1076.0,16.84,621.0,1.52,0.0,0.0,0.0,0.035
36,0.029,1050.0,14.65,618.0,1.45,0.0,0.0,0.0,0.029
37,0.02,1006.0,8.42,614.0,1.75,0.0,0.0,0.0,0.02
38,0.062,1115.0,25.74,653.0,1.85,0.0,0.0,0.0,0.062
39,0.056,1112.0,25.08,719.0,1.98,0.0,714.0,0.61,0.056
40,0.03,1059.0,15.41,619.0,1.47,0.0,0.0,0.0,0.03
41,0.028,1054.0,15.03,610.0,0.85,0.0,0.0,0.0,0.028
42,0.03,1059.0,14.3,616.0,1.23,0.0,0.0,0.0,0.03
