Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.057,1110.0,24.05,624.0,1.31,0.0,0.0,0.0,0.057
1,0.03,1059.0,13.89,612.0,1.56,0.0,0.0,0.0,0.03
2,0.03,1058.0,14.54,612.0,1.64,0.0,0.0,0.0,0.03
3,0.031,1057.0,13.32,616.0,1.71,0.0,0.0,0.0,0.031
4,0.027,1033.0,11.01,618.0,1.69,0.0,0.0,0.0,0.027
5,0.019,1011.0,7.14,614.0,1.73,0.0,0.0,0.0,0.019
6,0.03,1057.0,12.59,622.0,1.58,0.0,0.0,0.0,0.03
7,0.03,1055.0,15.99,615.0,0.72,0.0,0.0,0.0,0.03
8,0.033,1062.0,14.93,619.0,2.04,0.0,0.0,0.0,0.033
9,0.032,1063.0,14.21,625.0,1.87,0.003,711.0,0.41,0.035
10,0.032,1056.0,14.56,621.0,1.58,0.0,0.0,0.0,0.032
11,0.032,1059.0,14.26,619.0,1.05,0.0,0.0,0.0,0.032
12,0.032,1058.0,13.71,621.0,1.54,0.0,0.0,0.0,0.032
13,0.029,1056.0,14.25,618.0,1.23,0.0,0.0,0.0,0.029
14,0.029,1053.0,13.93,617.0,1.03,0.0,0.0,0.0,0.029
15,0.031,1054.0,13.29,622.0,1.56,0.0,0.0,0.0,0.031
16,0.031,1058.0,13.99,619.0,1.86,0.0,0.0,0.0,0.031
17,0.05,1048.0,39.44,614.0,1.24,0.0,0.0,0.0,0.05
18,0.031,1057.0,14.13,619.0,1.8,0.0,0.0,0.0,0.031
19,0.031,1052.0,14.69,613.0,1.17,0.0,0.0,0.0,0.031
20,0.031,1040.0,10.44,619.0,1.04,0.0,0.0,0.0,0.031
21,0.03,1042.0,11.1,616.0,1.04,0.0,0.0,0.0,0.03
22,0.017,996.0,6.06,612.0,1.88,0.0,0.0,0.0,0.017
23,0.028,1044.0,14.44,612.0,0.81,0.0,0.0,0.0,0.028
24,0.029,1056.0,13.28,616.0,1.42,0.0,0.0,0.0,0.029
25,0.032,1063.0,15.18,622.0,1.51,0.0,711.0,0.42,0.032
26,0.049,1139.0,23.34,611.0,1.51,0.0,0.0,0.0,0.049
27,0.028,1046.0,12.83,610.0,1.32,0.0,0.0,0.0,0.028
28,0.029,1053.0,12.27,609.0,1.29,0.0,0.0,0.0,0.029
29,0.036,1052.0,14.88,614.0,1.94,0.0,0.0,0.0,0.036
30,0.027,1046.0,13.62,612.0,1.08,0.0,0.0,0.0,0.027
31,0.031,1046.0,13.79,610.0,1.17,0.0,0.0,0.0,0.031
32,0.028,1056.0,13.96,617.0,1.03,0.0,0.0,0.0,0.028
33,0.029,1050.0,13.64,614.0,1.12,0.0,0.0,0.0,0.029
34,0.029,1053.0,13.65,615.0,1.1,0.0,0.0,0.0,0.029
35,0.028,1057.0,13.59,612.0,1.22,0.0,0.0,0.0,0.028
36,0.032,1057.0,15.21,616.0,1.27,0.0,0.0,0.0,0.032
37,0.036,1058.0,18.67,612.0,1.23,0.0,0.0,0.0,0.036
38,0.03,1052.0,13.98,618.0,0.99,0.0,0.0,0.0,0.03
39,0.02,996.0,9.19,618.0,1.63,0.0,0.0,0.0,0.02
40,0.026,1042.0,9.68,615.0,1.75,0.0,0.0,0.0,0.026
41,0.032,1035.0,12.19,618.0,1.0,0.0,0.0,0.0,0.032
42,0.031,1050.0,12.88,622.0,1.69,0.0,0.0,0.0,0.031
43,0.031,1051.0,13.54,622.0,1.57,0.0,0.0,0.0,0.031
44,0.031,1057.0,13.3,621.0,1.77,0.0,0.0,0.0,0.031
45,0.028,1047.0,15.02,613.0,0.77,0.0,0.0,0.0,0.028
46,0.038,1061.0,29.53,614.0,1.16,0.0,0.0,0.0,0.038
47,0.039,1053.0,32.19,611.0,1.21,0.0,0.0,0.0,0.039
48,0.031,1056.0,14.56,618.0,1.05,0.0,0.0,0.0,0.031
49,0.034,1061.0,16.36,619.0,1.06,0.0,0.0,0.0,0.034
50,0.031,1052.0,13.74,622.0,1.59,0.0,0.0,0.0,0.031
51,0.032,1053.0,13.47,621.0,1.59,0.0,0.0,0.0,0.032
52,0.042,1068.0,16.49,615.0,1.3,0.0,0.0,0.0,0.042
53,0.037,1049.0,13.05,698.0,2.0,0.0,713.0,0.51,0.037
