Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1096.0,24.35,630.0,0.57,0.0,0.0,0.0,0.051
1,0.029,1061.0,14.72,615.0,1.22,0.0,0.0,0.0,0.029
2,0.03,1055.0,13.33,616.0,1.88,0.0,0.0,0.0,0.03
3,0.029,1049.0,13.96,614.0,1.17,0.0,0.0,0.0,0.029
4,0.05,1052.0,38.82,617.0,1.37,0.0,0.0,0.0,0.05
5,0.029,1053.0,14.21,612.0,1.54,0.0,0.0,0.0,0.029
6,0.032,1053.0,16.08,613.0,1.57,0.0,0.0,0.0,0.032
7,0.029,1050.0,13.86,612.0,1.36,0.0,0.0,0.0,0.029
8,0.029,1055.0,13.99,615.0,1.46,0.0,0.0,0.0,0.029
9,0.036,1071.0,16.17,619.0,2.41,0.0,709.0,0.32,0.036
10,0.032,1036.0,10.54,616.0,1.44,0.0,0.0,0.0,0.032
11,0.032,1056.0,14.52,616.0,1.3,0.0,713.0,0.52,0.032
12,0.032,1059.0,13.71,618.0,1.64,0.0,0.0,0.0,0.032
13,0.03,1054.0,14.57,618.0,1.42,0.0,0.0,0.0,0.03
14,0.031,1058.0,16.48,613.0,1.47,0.0,0.0,0.0,0.031
15,0.03,1051.0,13.16,612.0,1.63,0.0,0.0,0.0,0.03
16,0.019,998.0,8.2,612.0,1.91,0.0,0.0,0.0,0.019
17,0.029,1048.0,10.95,615.0,1.99,0.0,0.0,0.0,0.029
18,0.035,1054.0,15.97,615.0,1.22,0.0,0.0,0.0,0.035
19,0.039,1070.0,22.0,618.0,1.62,0.0,0.0,0.0,0.039
20,0.033,1057.0,14.4,616.0,1.78,0.0,0.0,0.0,0.033
21,0.032,1053.0,16.42,618.0,1.2,0.0,0.0,0.0,0.032
22,0.029,1053.0,13.65,618.0,1.34,0.0,0.0,0.0,0.029
23,0.031,1058.0,13.5,618.0,1.72,0.0,0.0,0.0,0.031
24,0.029,1056.0,14.25,617.0,1.43,0.0,0.0,0.0,0.029
25,0.032,1056.0,13.88,615.0,1.7,0.0,0.0,0.0,0.032
26,0.031,1052.0,15.92,619.0,1.02,0.0,0.0,0.0,0.031
27,0.031,1058.0,13.57,621.0,1.75,0.0,0.0,0.0,0.031
28,0.029,1050.0,13.63,616.0,1.57,0.0,0.0,0.0,0.029
29,0.056,1128.0,24.85,748.0,1.52,0.0,715.0,0.71,0.056
30,0.031,1037.0,10.44,621.0,1.16,0.0,0.0,0.0,0.031
31,0.032,1057.0,13.22,617.0,1.91,0.0,0.0,0.0,0.032
32,0.027,1042.0,11.43,613.0,1.62,0.0,0.0,0.0,0.027
33,0.035,1002.0,42.63,611.0,1.08,0.0,0.0,0.0,0.035
34,0.031,1055.0,11.87,621.0,1.75,0.0,0.0,0.0,0.031
35,0.033,1065.0,15.91,616.0,1.08,0.0,0.0,0.0,0.033
36,0.029,1059.0,14.52,616.0,1.08,0.0,0.0,0.0,0.029
37,0.028,1062.0,14.16,616.0,1.12,0.0,0.0,0.0,0.028
38,0.03,1052.0,14.11,615.0,1.22,0.0,0.0,0.0,0.03
39,0.03,1057.0,13.27,616.0,2.03,0.0,0.0,0.0,0.03
40,0.032,1058.0,14.1,614.0,2.25,0.0,0.0,0.0,0.032
41,0.028,1047.0,15.26,610.0,0.84,0.0,0.0,0.0,0.028
42,0.029,1061.0,13.05,617.0,1.72,0.0,0.0,0.0,0.029
43,0.027,1050.0,13.33,607.0,1.14,0.0,0.0,0.0,0.027
44,0.028,1040.0,12.39,610.0,1.39,0.0,0.0,0.0,0.028
45,0.03,1052.0,13.97,609.0,1.31,0.0,0.0,0.0,0.03
46,0.03,1059.0,12.19,610.0,1.67,0.0,0.0,0.0,0.03
47,0.027,1050.0,12.89,610.0,1.33,0.0,0.0,0.0,0.027
48,0.029,1051.0,14.06,612.0,1.17,0.0,0.0,0.0,0.029
49,0.023,1020.0,10.71,615.0,1.03,0.0,0.0,0.0,0.023
50,0.021,1014.0,9.95,608.0,0.94,0.0,0.0,0.0,0.021
51,0.027,1033.0,9.28,612.0,1.41,0.0,0.0,0.0,0.027
52,0.031,1060.0,13.13,616.0,1.35,0.0,0.0,0.0,0.031
53,0.03,1051.0,12.95,617.0,1.65,0.0,0.0,0.0,0.03
54,0.05,1112.0,21.9,618.0,1.7,0.0,0.0,0.0,0.05
55,0.036,1056.0,15.25,665.0,2.01,0.0,712.0,0.42,0.036
56,0.031,1051.0,14.57,619.0,1.07,0.0,0.0,0.0,0.031
57,0.028,1046.0,14.27,618.0,1.25,0.0,0.0,0.0,0.028
58,0.028,1054.0,14.02,613.0,1.25,0.0,0.0,0.0,0.028
59,0.03,1058.0,14.59,611.0,1.3,0.0,0.0,0.0,0.03
60,0.03,1054.0,13.62,614.0,1.17,0.0,0.0,0.0,0.03
61,0.031,1057.0,15.05,619.0,1.05,0.0,0.0,0.0,0.031
62,0.047,1048.0,37.17,615.0,1.05,0.0,0.0,0.0,0.047
63,0.03,1055.0,17.42,609.0,1.54,0.0,0.0,0.0,0.03
64,0.029,1052.0,14.73,615.0,1.16,0.0,0.0,0.0,0.029
65,0.033,1053.0,15.7,619.0,1.04,0.0,0.0,0.0,0.033
66,0.126,1129.0,44.2,652.0,1.33,0.0,710.0,0.63,0.126
67,0.091,998.0,82.75,610.0,1.34,0.0,0.0,0.0,0.091
68,0.111,1050.0,95.09,613.0,1.3,0.0,709.0,0.32,0.111
69,0.032,1057.0,17.88,614.0,1.41,0.0,711.0,0.42,0.032
70,0.033,1052.0,15.5,613.0,1.37,0.0,704.0,0.22,0.033
71,0.029,1037.0,10.67,612.0,1.19,0.0,0.0,0.0,0.029
72,0.032,1052.0,17.65,618.0,1.17,0.0,0.0,0.0,0.032
73,0.031,1052.0,14.51,616.0,1.12,0.0,0.0,0.0,0.031
74,0.03,1047.0,15.29,619.0,1.03,0.0,0.0,0.0,0.03
75,0.03,1050.0,14.2,619.0,1.05,0.0,0.0,0.0,0.03
76,0.03,1051.0,15.22,619.0,1.03,0.0,0.0,0.0,0.03
77,0.03,1055.0,13.56,620.0,1.05,0.0,0.0,0.0,0.03
78,0.029,1053.0,14.5,618.0,1.08,0.0,0.0,0.0,0.029
79,0.03,1054.0,14.72,615.0,1.24,0.0,0.0,0.0,0.03
80,0.032,1060.0,14.23,617.0,1.08,0.0,0.0,0.0,0.032
81,0.033,1061.0,15.08,618.0,1.1,0.0,0.0,0.0,0.033
82,0.066,1054.0,34.72,613.0,1.09,0.0,0.0,0.0,0.066
83,0.127,1061.0,99.73,680.0,1.67,0.0,709.0,0.32,0.127
84,0.255,1161.0,99.41,634.0,1.33,0.0,0.0,0.0,0.255
85,0.122,1036.0,75.84,609.0,1.42,0.0,703.0,0.45,0.123
86,0.151,1048.0,99.88,608.0,1.18,0.0,0.0,0.0,0.159
87,0.185,1057.0,100.0,609.0,1.41,0.0,0.0,0.0,0.185
88,0.198,1062.0,99.87,609.0,1.25,0.0,711.0,0.42,0.198
89,0.19,1057.0,100.0,609.0,1.39,0.0,0.0,0.0,0.19
90,0.198,1058.0,99.9,609.0,1.29,0.0,704.0,0.22,0.198
91,0.206,1064.0,99.97,608.0,1.27,0.0,0.0,0.0,0.206
92,0.145,1046.0,100.0,609.0,1.38,0.0,704.0,0.22,0.145
93,0.121,1052.0,99.89,611.0,1.25,0.0,0.0,0.0,0.121
94,0.125,1059.0,98.77,608.0,1.23,0.0,706.0,0.22,0.125
95,0.121,1058.0,98.49,608.0,1.14,0.0,0.0,0.0,0.121
96,0.127,1055.0,97.71,609.0,1.3,0.0,0.0,0.0,0.127
97,0.123,1056.0,99.41,609.0,1.4,0.0,0.0,0.0,0.123
98,0.125,1058.0,98.15,612.0,1.39,0.0,0.0,0.0,0.125
99,0.123,1052.0,99.92,610.0,1.25,0.0,0.0,0.0,0.123
100,0.126,1055.0,100.0,611.0,1.75,0.0,0.0,0.0,0.126
101,0.125,1060.0,100.0,608.0,1.21,0.0,0.0,0.0,0.125
102,0.122,1039.0,99.92,608.0,1.19,0.0,0.0,0.0,0.122
103,0.101,1008.0,100.0,609.0,1.35,0.0,0.0,0.0,0.101
104,0.126,1059.0,99.91,609.0,1.43,0.0,0.0,0.0,0.126
105,0.123,1055.0,100.0,611.0,1.32,0.0,0.0,0.0,0.123
106,0.125,1056.0,99.92,609.0,1.41,0.0,0.0,0.0,0.125
107,0.123,1055.0,100.0,611.0,1.34,0.0,0.0,0.0,0.123
108,0.123,1054.0,100.0,609.0,1.24,0.0,0.0,0.0,0.123
109,0.118,1056.0,99.61,609.0,1.31,0.0,0.0,0.0,0.118
110,0.123,1054.0,99.3,608.0,1.2,0.0,0.0,0.0,0.123
111,0.142,1095.0,99.93,629.0,1.66,0.0,710.0,0.63,0.142
112,0.128,1059.0,99.97,609.0,1.39,0.0,0.0,0.0,0.128
113,0.13,1053.0,99.95,609.0,1.46,0.0,705.0,0.22,0.13
114,0.125,1047.0,100.0,609.0,1.32,0.0,0.0,0.0,0.125
115,0.12,1038.0,100.0,609.0,1.17,0.0,0.0,0.0,0.12
116,0.121,1056.0,100.0,611.0,1.44,0.0,0.0,0.0,0.121
117,0.12,1060.0,100.0,612.0,1.3,0.0,0.0,0.0,0.12
118,0.119,1056.0,100.0,608.0,1.26,0.0,0.0,0.0,0.119
119,0.153,1059.0,99.85,609.0,1.51,0.0,0.0,0.0,0.153
120,0.056,1061.0,39.44,614.0,1.93,0.0,0.0,0.0,0.056
121,0.045,1004.0,47.04,612.0,1.16,0.0,709.0,0.32,0.045
122,0.026,1037.0,10.82,615.0,1.73,0.0,0.0,0.0,0.026
123,0.032,1054.0,15.05,622.0,1.7,0.0,0.0,0.0,0.032
124,0.032,1058.0,13.91,619.0,1.05,0.0,0.0,0.0,0.032
125,0.029,1053.0,14.69,616.0,1.42,0.0,0.0,0.0,0.029
126,0.031,1057.0,14.0,613.0,1.46,0.0,0.0,0.0,0.031
127,0.029,1055.0,14.27,614.0,1.27,0.0,0.0,0.0,0.029
128,0.032,1064.0,15.75,617.0,1.46,0.0,713.0,0.73,0.032
129,0.03,1054.0,15.14,613.0,1.18,0.0,0.0,0.0,0.03
130,0.031,1055.0,13.49,621.0,1.58,0.0,0.0,0.0,0.031
131,0.031,1063.0,14.94,617.0,1.37,0.0,0.0,0.0,0.031
132,0.029,1064.0,16.46,608.0,1.21,0.0,0.0,0.0,0.029
133,0.033,1053.0,15.31,614.0,2.12,0.0,0.0,0.0,0.033
134,0.033,1054.0,17.64,611.0,1.28,0.0,0.0,0.0,0.033
135,0.035,1039.0,15.13,611.0,1.27,0.0,712.0,0.41,0.035
136,0.029,1047.0,12.24,612.0,1.23,0.0,0.0,0.0,0.029
137,0.03,1062.0,14.28,616.0,2.0,0.0,0.0,0.0,0.03
138,0.026,1026.0,10.75,613.0,1.79,0.0,0.0,0.0,0.026
139,0.019,1008.0,6.7,615.0,2.16,0.0,0.0,0.0,0.019
140,0.086,1063.0,72.08,612.0,1.21,0.0,705.0,0.22,0.086
141,0.158,1100.0,100.0,629.0,1.5,0.0,0.0,0.0,0.158
142,3.034,1715.0,75.51,2564.0,74.4,0.0,710.0,0.21,3.034
143,0.837,1150.0,30.24,1188.0,18.32,0.0,0.0,0.0,0.837
144,0.036,1060.0,14.45,618.0,2.11,0.0,705.0,0.22,0.036
145,0.031,1056.0,13.3,617.0,1.87,0.0,0.0,0.0,0.031
146,0.032,1052.0,21.69,615.0,0.78,0.0,0.0,0.0,0.032
147,0.093,1193.0,34.02,618.0,1.12,0.0,706.0,0.22,0.093
148,0.033,1050.0,16.02,618.0,1.03,0.0,0.0,0.0,0.033
149,0.034,1049.0,15.44,620.0,1.13,0.0,705.0,0.22,0.034
150,0.053,1053.0,41.81,613.0,0.94,0.0,0.0,0.0,0.053
151,0.031,1053.0,14.81,614.0,2.28,0.0,0.0,0.0,0.031
152,0.031,1056.0,14.58,611.0,2.0,0.0,0.0,0.0,0.031
153,0.03,1055.0,13.75,608.0,1.21,0.0,0.0,0.0,0.03
154,0.029,1046.0,14.1,611.0,1.5,0.0,0.0,0.0,0.029
155,0.03,1052.0,11.6,610.0,1.05,0.0,0.0,0.0,0.03
156,0.016,989.0,6.16,609.0,1.41,0.0,0.0,0.0,0.016
157,0.047,1088.0,17.21,611.0,1.18,0.0,709.0,0.32,0.047
158,0.027,1047.0,14.05,614.0,0.67,0.0,0.0,0.0,0.027
159,0.029,1050.0,13.61,616.0,1.12,0.0,0.0,0.0,0.029
160,0.03,1052.0,14.47,619.0,1.05,0.0,0.0,0.0,0.03
161,0.031,1055.0,13.89,619.0,1.06,0.0,0.0,0.0,0.031
162,0.032,1057.0,14.19,619.0,1.91,0.0,0.0,0.0,0.032
163,0.031,1059.0,12.37,616.0,1.78,0.0,0.0,0.0,0.031
164,0.031,1059.0,14.42,619.0,1.06,0.0,0.0,0.0,0.031
165,0.026,1049.0,15.29,614.0,0.73,0.0,0.0,0.0,0.026
166,0.031,1048.0,13.91,616.0,1.24,0.0,0.0,0.0,0.031
167,0.03,1047.0,14.71,619.0,1.11,0.0,0.0,0.0,0.03
168,0.03,1054.0,13.89,619.0,1.03,0.0,0.0,0.0,0.03
169,0.026,1045.0,14.7,615.0,0.73,0.0,0.0,0.0,0.026
170,0.032,1060.0,13.36,616.0,1.02,0.0,0.0,0.0,0.032
171,0.03,1053.0,14.18,616.0,1.22,0.0,706.0,0.23,0.03
172,0.039,1062.0,15.25,689.0,2.45,0.0,715.0,0.61,0.039
173,0.02,1000.0,9.66,611.0,1.46,0.0,0.0,0.0,0.02
174,0.038,1055.0,17.38,612.0,1.29,0.0,709.0,0.63,0.038
175,0.031,1053.0,13.88,619.0,1.81,0.0,0.0,0.0,0.031
176,0.033,1034.0,11.76,619.0,1.07,0.0,0.0,0.0,0.033
177,0.031,1051.0,11.54,622.0,1.5,0.0,0.0,0.0,0.031
178,0.029,1058.0,13.04,616.0,1.33,0.0,0.0,0.0,0.029
179,0.037,1061.0,26.53,611.0,1.55,0.0,0.0,0.0,0.037
180,0.038,1053.0,34.05,609.0,0.91,0.0,0.0,0.0,0.038
181,0.034,1064.0,16.35,614.0,1.23,0.0,0.0,0.0,0.034
182,0.03,1054.0,14.86,610.0,1.6,0.0,0.0,0.0,0.03
183,0.031,1056.0,13.45,617.0,1.7,0.0,0.0,0.0,0.031
184,0.059,1063.0,38.78,657.0,1.96,0.0,712.0,0.42,0.059
185,0.103,1053.0,80.06,612.0,1.29,0.0,0.0,0.0,0.103
186,0.046,1068.0,20.93,618.0,1.01,0.0,710.0,0.64,0.046
187,0.034,1054.0,15.45,619.0,1.38,0.0,0.0,0.0,0.034
188,0.034,1060.0,15.74,619.0,2.05,0.0,712.0,0.42,0.034
189,0.035,1054.0,15.53,611.0,1.66,0.0,0.0,0.0,0.035
190,0.025,1021.0,11.24,613.0,1.61,0.0,0.0,0.0,0.025
191,0.02,1013.0,9.8,611.0,1.59,0.0,0.0,0.0,0.02
192,0.032,1058.0,13.61,618.0,1.84,0.0,0.0,0.0,0.032
193,0.03,1056.0,13.96,614.0,1.18,0.0,0.0,0.0,0.03
194,0.031,1053.0,14.34,613.0,1.47,0.0,0.0,0.0,0.031
195,0.032,1057.0,13.89,617.0,1.75,0.0,0.0,0.0,0.032
196,0.033,1040.0,13.82,617.0,1.39,0.0,0.0,0.0,0.033
197,0.028,1040.0,12.04,614.0,1.15,0.0,0.0,0.0,0.028
198,0.03,1057.0,14.63,616.0,1.32,0.0,0.0,0.0,0.03
199,0.031,1048.0,14.58,613.0,1.22,0.0,0.0,0.0,0.031
200,0.03,1052.0,14.39,619.0,1.05,0.0,0.0,0.0,0.03
201,0.032,1048.0,15.26,617.0,1.17,0.0,0.0,0.0,0.032
202,0.03,1058.0,15.27,614.0,1.52,0.0,0.0,0.0,0.03
203,0.041,1059.0,18.06,734.0,1.85,0.0,703.0,0.22,0.041
204,0.031,1048.0,15.31,614.0,1.2,0.0,0.0,0.0,0.031
205,0.031,1064.0,15.06,616.0,1.19,0.0,0.0,0.0,0.031
206,0.03,1056.0,13.96,617.0,1.71,0.0,0.0,0.0,0.03
207,0.027,1032.0,11.17,612.0,1.59,0.0,0.0,0.0,0.027
208,0.019,1006.0,7.04,614.0,1.59,0.0,0.0,0.0,0.019
209,0.05,1050.0,42.06,621.0,1.36,0.0,0.0,0.0,0.05
210,0.034,1062.0,13.4,618.0,2.03,0.0,0.0,0.0,0.034
211,0.03,1053.0,15.28,613.0,1.17,0.0,0.0,0.0,0.03
212,0.033,1057.0,14.72,622.0,1.56,0.0,0.0,0.0,0.033
213,0.034,1053.0,14.43,618.0,1.1,0.0,0.0,0.0,0.034
214,0.029,1050.0,14.78,612.0,0.77,0.0,0.0,0.0,0.029
215,0.035,1053.0,14.24,620.0,1.55,0.0,0.0,0.0,0.035
216,0.032,1045.0,12.74,619.0,0.98,0.0,0.0,0.0,0.032
217,0.034,1035.0,13.29,619.0,1.1,0.0,711.0,0.42,0.034
218,0.029,1053.0,15.1,612.0,1.0,0.0,0.0,0.0,0.029
219,0.033,1071.0,15.03,612.0,1.86,0.001,712.0,0.41,0.034
220,0.029,1054.0,16.24,608.0,0.92,0.0,0.0,0.0,0.029
221,0.034,1058.0,16.09,620.0,1.56,0.0,0.0,0.0,0.034
222,0.031,1055.0,15.76,619.0,1.03,0.0,0.0,0.0,0.031
223,0.032,1052.0,14.09,622.0,1.56,0.0,0.0,0.0,0.032
224,0.03,1054.0,12.73,615.0,1.09,0.0,0.0,0.0,0.03
225,0.018,999.0,7.42,611.0,1.79,0.0,0.0,0.0,0.018
226,0.027,1049.0,10.41,614.0,2.09,0.0,0.0,0.0,0.027
227,0.029,1050.0,15.28,614.0,1.17,0.0,0.0,0.0,0.029
228,0.031,1051.0,13.97,618.0,1.02,0.0,0.0,0.0,0.031
229,0.028,1051.0,16.35,615.0,0.71,0.0,0.0,0.0,0.028
230,0.051,1120.0,24.02,617.0,1.78,0.0,0.0,0.0,0.051
231,0.029,1046.0,14.79,612.0,1.33,0.0,0.0,0.0,0.029
232,0.033,1054.0,13.69,618.0,1.85,0.0,0.0,0.0,0.033
233,0.03,1055.0,14.24,614.0,1.49,0.0,0.0,0.0,0.03
234,0.035,1057.0,15.73,616.0,1.69,0.0,0.0,0.0,0.035
235,0.031,1057.0,14.06,620.0,1.78,0.0,0.0,0.0,0.031
236,0.029,1055.0,14.3,615.0,1.62,0.0,0.0,0.0,0.029
237,0.031,1040.0,11.02,610.0,1.58,0.0,0.0,0.0,0.031
238,0.051,1043.0,39.61,624.0,1.46,0.0,0.0,0.0,0.051
239,0.034,1043.0,15.51,617.0,1.25,0.0,0.0,0.0,0.034
240,0.034,1052.0,14.58,617.0,1.05,0.0,0.0,0.0,0.034
241,0.034,1049.0,15.26,622.0,1.51,0.0,0.0,0.0,0.034
242,0.031,1040.0,12.99,614.0,0.86,0.0,0.0,0.0,0.031
243,0.021,1000.0,9.56,609.0,1.1,0.0,0.0,0.0,0.021
244,0.027,1043.0,10.73,612.0,1.8,0.0,0.0,0.0,0.027
245,0.035,1055.0,15.61,617.0,1.85,0.0,713.0,0.51,0.035
246,0.032,1053.0,15.78,615.0,0.91,0.0,0.0,0.0,0.032
247,0.03,1051.0,14.1,610.0,1.08,0.0,0.0,0.0,0.03
248,0.036,1052.0,16.76,620.0,0.99,0.001,705.0,0.22,0.037
249,0.031,1063.0,14.59,616.0,1.3,0.0,0.0,0.0,0.031
250,0.036,1051.0,18.79,609.0,0.79,0.0,0.0,0.0,0.036
251,0.033,1053.0,15.21,617.0,1.18,0.0,0.0,0.0,0.033
252,0.032,1048.0,13.7,617.0,1.55,0.0,0.0,0.0,0.032
253,0.032,1054.0,13.76,618.0,1.34,0.0,0.0,0.0,0.032
254,0.031,1053.0,14.28,611.0,1.06,0.0,0.0,0.0,0.031
255,0.032,1051.0,13.89,618.0,1.19,0.0,0.0,0.0,0.032
256,0.032,1060.0,12.74,615.0,1.77,0.0,0.0,0.0,0.032
257,0.031,1052.0,13.26,613.0,1.6,0.0,0.0,0.0,0.031
258,0.034,1040.0,10.93,619.0,1.34,0.0,0.0,0.0,0.034
259,0.033,1047.0,11.74,616.0,1.69,0.0,0.0,0.0,0.033
260,0.026,1017.0,11.47,616.0,1.63,0.0,0.0,0.0,0.026
261,0.023,1024.0,8.55,614.0,1.54,0.0,0.0,0.0,0.023
262,0.032,1053.0,13.53,617.0,1.08,0.0,0.0,0.0,0.032
263,0.033,1050.0,14.68,615.0,1.68,0.0,0.0,0.0,0.033
264,0.032,1056.0,13.04,615.0,1.48,0.0,0.0,0.0,0.032
265,0.029,1052.0,14.16,617.0,1.12,0.0,0.0,0.0,0.029
266,0.031,1062.0,14.43,613.0,0.79,0.0,0.0,0.0,0.031
267,0.045,1053.0,38.02,611.0,1.12,0.0,0.0,0.0,0.045
268,0.03,1035.0,21.16,606.0,0.65,0.0,0.0,0.0,0.03
269,0.033,1054.0,14.09,608.0,1.38,0.0,0.0,0.0,0.033
270,0.031,1054.0,12.96,611.0,1.6,0.0,0.0,0.0,0.031
271,0.032,1053.0,13.45,611.0,1.57,0.0,0.0,0.0,0.032
272,0.03,1039.0,13.12,611.0,1.34,0.0,0.0,0.0,0.03
273,0.03,1049.0,13.3,616.0,1.08,0.0,0.0,0.0,0.03
274,0.031,1045.0,15.3,615.0,0.68,0.0,0.0,0.0,0.031
275,0.03,1052.0,12.91,617.0,1.01,0.0,0.0,0.0,0.03
276,0.032,1050.0,15.4,615.0,0.91,0.0,0.0,0.0,0.032
277,0.029,1047.0,12.94,610.0,1.6,0.0,0.0,0.0,0.029
278,0.022,1004.0,9.23,609.0,1.13,0.0,0.0,0.0,0.022
279,0.029,1042.0,14.95,611.0,1.29,0.0,0.0,0.0,0.029
280,0.034,1036.0,10.51,617.0,1.12,0.0,0.0,0.0,0.034
281,0.033,1045.0,13.4,619.0,1.01,0.0,0.0,0.0,0.033
282,0.032,1049.0,13.62,618.0,1.16,0.0,0.0,0.0,0.032
283,0.032,1047.0,14.28,614.0,1.34,0.0,0.0,0.0,0.032
284,0.031,1053.0,14.3,614.0,1.53,0.0,0.0,0.0,0.031
285,0.032,1048.0,14.88,613.0,1.12,0.0,0.0,0.0,0.032
286,0.051,1063.0,18.33,619.0,1.03,0.0,712.0,0.42,0.051
287,0.032,1057.0,14.0,616.0,1.28,0.0,704.0,0.22,0.032
288,0.032,1050.0,14.27,614.0,1.18,0.0,0.0,0.0,0.032
289,0.051,1099.0,23.58,615.0,0.69,0.0,0.0,0.0,0.051
290,0.03,1055.0,14.68,613.0,0.98,0.0,0.0,0.0,0.03
291,0.029,1044.0,15.09,608.0,0.87,0.0,0.0,0.0,0.029
292,0.031,1056.0,13.3,615.0,1.44,0.0,0.0,0.0,0.031
293,0.031,1056.0,13.51,611.0,1.53,0.0,0.0,0.0,0.031
294,0.032,1055.0,14.23,612.0,1.19,0.0,0.0,0.0,0.032
295,0.031,1050.0,13.96,616.0,1.17,0.0,0.0,0.0,0.031
296,0.028,1018.0,9.97,609.0,1.37,0.0,0.0,0.0,0.028
297,0.036,1021.0,33.41,610.0,1.29,0.0,0.0,0.0,0.036
298,0.033,1057.0,13.0,614.0,2.04,0.0,0.0,0.0,0.033
299,0.035,1053.0,14.28,614.0,1.27,0.0,0.0,0.0,0.035
300,0.033,1042.0,11.98,616.0,1.37,0.0,0.0,0.0,0.033
301,0.031,1037.0,11.32,614.0,1.11,0.0,0.0,0.0,0.031
302,0.033,1051.0,13.36,618.0,1.25,0.0,0.0,0.0,0.033
303,0.033,1059.0,13.37,613.0,1.54,0.0,0.0,0.0,0.033
304,0.037,1061.0,15.79,766.0,1.36,0.0,713.0,0.51,0.037
305,0.031,1058.0,14.78,614.0,0.63,0.0,0.0,0.0,0.031
306,0.032,1057.0,13.55,614.0,1.39,0.0,0.0,0.0,0.032
307,0.033,1053.0,15.1,613.0,1.15,0.0,0.0,0.0,0.033
308,0.032,1051.0,14.78,617.0,1.31,0.0,0.0,0.0,0.032
309,0.032,1048.0,15.03,614.0,1.21,0.0,0.0,0.0,0.032
310,0.033,1052.0,14.47,615.0,1.29,0.0,0.0,0.0,0.033
311,0.031,1053.0,13.65,614.0,1.16,0.0,0.0,0.0,0.031
312,0.029,1051.0,14.14,610.0,1.3,0.0,0.0,0.0,0.029
313,0.032,1046.0,14.66,610.0,1.23,0.0,0.0,0.0,0.032
314,0.026,1023.0,10.56,612.0,1.06,0.0,0.0,0.0,0.026
315,0.02,1014.0,8.64,610.0,1.49,0.0,0.0,0.0,0.02
316,0.031,1052.0,13.07,613.0,1.37,0.0,0.0,0.0,0.031
317,0.03,1058.0,15.36,611.0,0.75,0.0,0.0,0.0,0.03
318,0.034,1061.0,14.92,614.0,2.03,0.0,0.0,0.0,0.034
319,0.03,1050.0,15.16,609.0,0.85,0.0,0.0,0.0,0.03
320,0.035,1062.0,13.5,620.0,1.51,0.0,0.0,0.0,0.035
321,0.03,1046.0,12.89,614.0,0.62,0.0,0.0,0.0,0.03
322,0.031,1040.0,11.32,613.0,1.16,0.0,0.0,0.0,0.031
323,0.037,1046.0,14.84,643.0,1.25,0.0,709.0,0.32,0.037
324,0.031,1047.0,13.58,618.0,1.04,0.0,0.0,0.0,0.031
325,0.03,1048.0,14.64,615.0,0.69,0.0,0.0,0.0,0.03
326,0.049,1054.0,45.9,617.0,1.05,0.0,0.0,0.0,0.049
327,0.033,1055.0,13.78,616.0,1.03,0.0,0.0,0.0,0.033
328,0.033,1047.0,15.09,613.0,1.16,0.0,0.0,0.0,0.033
329,0.032,1050.0,14.13,620.0,1.17,0.0,0.0,0.0,0.032
330,0.031,1054.0,14.08,614.0,1.11,0.0,0.0,0.0,0.031
331,0.031,1048.0,13.95,612.0,1.2,0.0,0.0,0.0,0.031
332,0.028,1029.0,11.22,615.0,1.08,0.0,0.0,0.0,0.028
333,0.02,1006.0,7.41,609.0,1.37,0.0,0.0,0.0,0.02
334,0.031,1052.0,12.16,614.0,2.04,0.0,0.0,0.0,0.031
335,0.029,1049.0,15.13,611.0,0.83,0.0,0.0,0.0,0.029
336,0.03,1047.0,13.78,616.0,1.12,0.0,0.0,0.0,0.03
337,0.031,1050.0,15.58,611.0,0.68,0.0,0.0,0.0,0.031
