Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.056,1129.0,26.69,665.0,1.69,0.0,0.0,0.0,0.056
1,0.034,1056.0,14.02,621.0,1.76,0.0,0.0,0.0,0.034
2,0.029,1048.0,15.65,615.0,0.74,0.0,0.0,0.0,0.029
3,0.144,1168.0,31.69,685.0,5.04,0.002,712.0,0.42,0.146
4,0.042,1089.0,21.87,615.0,1.53,0.0,704.0,0.22,0.042
5,0.033,1040.0,12.65,617.0,1.06,0.0,0.0,0.0,0.033
6,0.03,1040.0,12.87,618.0,1.26,0.0,0.0,0.0,0.03
7,0.032,1066.0,13.95,619.0,2.28,0.0,0.0,0.0,0.032
8,0.031,1058.0,13.76,611.0,1.58,0.0,0.0,0.0,0.031
9,0.033,1066.0,15.16,619.0,1.77,0.0,711.0,0.53,0.033
10,0.031,1059.0,15.5,618.0,1.28,0.0,0.0,0.0,0.031
11,0.031,1066.0,15.33,615.0,1.43,0.0,0.0,0.0,0.031
12,0.029,1050.0,14.3,612.0,1.15,0.0,0.0,0.0,0.029
13,0.02,994.0,10.01,613.0,1.15,0.0,0.0,0.0,0.02
14,0.031,1040.0,20.39,609.0,1.31,0.0,0.0,0.0,0.031
15,0.044,1054.0,26.92,617.0,2.05,0.0,0.0,0.0,0.044
16,0.032,1053.0,15.82,614.0,1.17,0.0,0.0,0.0,0.032
17,0.032,1053.0,14.32,622.0,1.69,0.0,0.0,0.0,0.032
18,0.032,1051.0,15.51,618.0,1.51,0.0,0.0,0.0,0.032
19,0.029,1049.0,14.58,610.0,1.35,0.0,0.0,0.0,0.029
20,0.033,1055.0,13.94,619.0,1.8,0.0,0.0,0.0,0.033
21,0.032,1056.0,14.25,621.0,1.65,0.0,0.0,0.0,0.032
22,0.031,1055.0,14.75,617.0,1.09,0.0,0.0,0.0,0.031
23,0.032,1054.0,15.85,618.0,1.32,0.0,0.0,0.0,0.032
24,0.03,1053.0,14.06,618.0,1.67,0.0,0.0,0.0,0.03
25,0.029,1049.0,15.11,615.0,0.73,0.0,0.0,0.0,0.029
26,0.035,1056.0,13.98,615.0,1.44,0.0,0.0,0.0,0.035
27,0.031,1056.0,12.79,615.0,1.75,0.0,0.0,0.0,0.031
28,0.03,1058.0,13.75,617.0,2.0,0.0,0.0,0.0,0.03
29,0.034,1061.0,14.31,618.0,1.96,0.0,0.0,0.0,0.034
30,0.022,1016.0,10.58,614.0,1.13,0.0,0.0,0.0,0.022
31,0.021,1028.0,8.14,613.0,2.1,0.0,0.0,0.0,0.021
32,0.03,1058.0,13.12,616.0,1.99,0.0,0.0,0.0,0.03
33,0.03,1052.0,14.37,617.0,1.07,0.0,0.0,0.0,0.03
34,0.031,1056.0,14.27,619.0,1.76,0.0,0.0,0.0,0.031
35,0.031,1060.0,13.6,615.0,2.02,0.0,0.0,0.0,0.031
36,0.031,1051.0,13.06,616.0,2.05,0.0,0.0,0.0,0.031
37,0.03,1058.0,13.94,616.0,1.03,0.0,0.0,0.0,0.03
38,0.033,1057.0,16.09,619.0,1.03,0.0,0.0,0.0,0.033
39,0.031,1059.0,17.05,614.0,0.89,0.0,0.0,0.0,0.031
40,0.03,1050.0,13.72,615.0,1.79,0.0,0.0,0.0,0.03
41,0.031,1054.0,14.86,614.0,1.47,0.0,0.0,0.0,0.031
42,0.032,1065.0,13.12,614.0,1.93,0.0,0.0,0.0,0.032
43,0.037,1071.0,16.46,725.0,1.8,0.001,712.0,0.84,0.038
44,0.063,1103.0,57.55,612.0,1.37,0.0,711.0,0.42,0.063
45,0.031,1059.0,14.37,616.0,1.7,0.0,0.0,0.0,0.031
46,0.032,1037.0,11.34,616.0,1.27,0.0,0.0,0.0,0.032
47,0.027,1029.0,9.93,612.0,1.75,0.0,0.0,0.0,0.027
48,0.017,1007.0,7.7,610.0,1.43,0.0,0.0,0.0,0.017
49,0.027,1052.0,14.71,608.0,1.25,0.0,0.0,0.0,0.027
50,0.029,1056.0,14.79,610.0,1.36,0.0,0.0,0.0,0.029
51,0.031,1058.0,13.8,609.0,1.27,0.0,0.0,0.0,0.031
52,0.028,1047.0,12.9,608.0,1.14,0.0,0.0,0.0,0.028
53,0.032,1058.0,13.44,608.0,1.22,0.0,0.0,0.0,0.032
54,0.031,1053.0,11.83,613.0,1.91,0.0,0.0,0.0,0.031
55,0.031,1050.0,12.88,616.0,1.04,0.0,0.0,0.0,0.031
56,0.028,1048.0,13.54,615.0,1.38,0.0,0.0,0.0,0.028
57,0.03,1051.0,14.27,612.0,1.52,0.0,0.0,0.0,0.03
58,0.031,1060.0,14.91,615.0,1.16,0.0,0.0,0.0,0.031
59,0.03,1057.0,15.08,616.0,1.21,0.0,0.0,0.0,0.03
60,0.031,1057.0,14.09,612.0,1.24,0.0,0.0,0.0,0.031
61,0.029,1046.0,15.25,617.0,1.19,0.0,0.0,0.0,0.029
62,0.03,1050.0,13.88,619.0,1.66,0.0,0.0,0.0,0.03
63,0.033,1058.0,12.82,622.0,1.58,0.0,0.0,0.0,0.033
64,0.027,1043.0,13.21,614.0,0.95,0.0,0.0,0.0,0.027
65,0.016,995.0,7.79,608.0,1.19,0.0,0.0,0.0,0.016
66,0.026,1049.0,13.01,609.0,1.29,0.0,0.0,0.0,0.026
67,0.031,1038.0,10.61,610.0,1.58,0.0,0.0,0.0,0.031
68,0.032,1048.0,13.58,614.0,1.16,0.0,0.0,0.0,0.032
69,0.032,1057.0,15.05,618.0,1.04,0.0,0.0,0.0,0.032
70,0.087,1136.0,23.07,692.0,2.4,0.0,710.0,0.32,0.087
71,0.029,1051.0,16.2,614.0,0.8,0.0,0.0,0.0,0.029
72,0.032,1054.0,13.77,620.0,1.6,0.0,0.0,0.0,0.032
73,0.05,1050.0,38.82,619.0,1.06,0.0,712.0,0.42,0.05
74,0.03,1049.0,14.29,619.0,1.05,0.0,0.0,0.0,0.03
75,0.031,1060.0,14.93,617.0,1.43,0.0,0.0,0.0,0.031
76,0.03,1055.0,15.65,615.0,1.4,0.0,0.0,0.0,0.03
77,0.033,1057.0,16.82,617.0,1.03,0.0,0.0,0.0,0.033
78,0.034,1056.0,15.55,620.0,1.86,0.0,0.0,0.0,0.034
79,0.029,1057.0,13.2,616.0,1.81,0.0,0.0,0.0,0.029
80,0.03,1053.0,14.68,615.0,1.1,0.0,0.0,0.0,0.03
81,0.029,1057.0,13.83,615.0,0.97,0.0,0.0,0.0,0.029
82,0.017,999.0,7.78,609.0,1.27,0.0,0.0,0.0,0.017
83,0.028,1047.0,10.23,614.0,2.02,0.0,0.0,0.0,0.028
84,0.029,1052.0,14.5,615.0,1.14,0.0,0.0,0.0,0.029
85,0.029,1058.0,15.04,614.0,0.87,0.0,0.0,0.0,0.029
86,0.031,1058.0,12.91,614.0,1.76,0.0,0.0,0.0,0.031
