Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1126.0,27.15,628.0,1.17,0.0,0.0,0.0,0.055
1,0.023,1022.0,11.1,610.0,1.03,0.0,0.0,0.0,0.023
2,0.02,1014.0,9.51,612.0,1.24,0.0,0.0,0.0,0.02
3,0.033,1055.0,16.51,620.0,1.58,0.0,0.0,0.0,0.033
4,0.032,1061.0,13.54,620.0,2.0,0.0,0.0,0.0,0.032
5,0.031,1053.0,14.61,613.0,1.15,0.0,0.0,0.0,0.031
6,0.031,1056.0,12.72,622.0,1.6,0.0,0.0,0.0,0.031
7,0.033,1043.0,12.22,617.0,1.39,0.0,0.0,0.0,0.033
8,0.03,1039.0,12.31,613.0,1.2,0.0,0.0,0.0,0.03
9,0.031,1080.0,14.84,640.0,1.83,0.001,709.0,0.32,0.032
10,0.045,1053.0,43.81,611.0,1.11,0.0,0.0,0.0,0.045
11,0.031,1056.0,22.99,608.0,1.13,0.0,0.0,0.0,0.031
12,0.032,1050.0,15.01,613.0,2.06,0.0,0.0,0.0,0.032
13,0.031,1058.0,15.38,614.0,1.58,0.0,0.0,0.0,0.031
14,0.03,1048.0,13.46,618.0,1.9,0.0,0.0,0.0,0.03
15,0.031,1061.0,13.73,618.0,1.64,0.0,0.0,0.0,0.031
16,0.03,1055.0,14.46,612.0,1.23,0.0,0.0,0.0,0.03
17,0.03,1056.0,16.0,615.0,1.13,0.0,0.0,0.0,0.03
18,0.031,1052.0,15.03,609.0,1.17,0.0,0.0,0.0,0.031
19,0.017,996.0,8.44,611.0,1.52,0.0,0.0,0.0,0.017
20,0.024,1044.0,10.53,611.0,1.42,0.0,0.0,0.0,0.024
21,0.028,1049.0,15.52,611.0,1.04,0.0,0.0,0.0,0.028
22,0.032,1053.0,15.91,614.0,1.26,0.0,0.0,0.0,0.032
