Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.172,1204.0,37.76,720.0,3.23,0.001,709.0,0.32,0.173
1,0.033,1055.0,16.82,622.0,1.1,0.0,704.0,0.22,0.033
2,0.035,1058.0,18.33,617.0,1.42,0.0,0.0,0.0,0.035
3,0.034,1054.0,15.93,614.0,2.07,0.0,0.0,0.0,0.034
4,0.03,1060.0,14.37,609.0,1.48,0.0,0.0,0.0,0.03
5,0.031,1059.0,15.08,613.0,1.23,0.0,0.0,0.0,0.031
6,0.049,1111.0,24.47,618.0,1.2,0.0,0.0,0.0,0.049
7,0.033,1059.0,16.09,620.0,1.18,0.0,713.0,0.51,0.033
8,0.04,1020.0,42.39,615.0,1.57,0.0,0.0,0.0,0.04
9,0.022,1017.0,9.15,615.0,1.91,0.0,705.0,0.23,0.022
10,0.029,1055.0,15.0,614.0,0.73,0.0,0.0,0.0,0.029
11,0.03,1060.0,14.65,615.0,1.25,0.0,0.0,0.0,0.03
12,0.033,1058.0,15.04,618.0,1.62,0.0,0.0,0.0,0.033
13,0.031,1053.0,15.53,618.0,1.19,0.0,0.0,0.0,0.031
14,0.031,1054.0,14.58,618.0,1.33,0.0,0.0,0.0,0.031
15,0.032,1058.0,14.52,619.0,1.68,0.0,0.0,0.0,0.032
16,0.033,1035.0,12.21,619.0,1.06,0.0,0.0,0.0,0.033
17,0.032,1048.0,11.7,622.0,1.53,0.0,0.0,0.0,0.032
18,0.033,1062.0,15.78,620.0,1.95,0.0,0.0,0.0,0.033
19,0.031,1058.0,14.12,612.0,1.54,0.0,0.0,0.0,0.031
20,0.032,1056.0,14.07,618.0,1.97,0.0,0.0,0.0,0.032
21,0.031,1051.0,13.79,616.0,2.05,0.0,0.0,0.0,0.031
22,0.03,1049.0,14.44,614.0,1.18,0.0,0.0,0.0,0.03
23,0.032,1058.0,15.2,616.0,1.42,0.0,0.0,0.0,0.032
24,0.03,1053.0,13.79,612.0,1.47,0.0,0.0,0.0,0.03
25,0.018,998.0,9.35,612.0,1.38,0.0,0.0,0.0,0.018
26,0.025,1034.0,11.37,614.0,1.21,0.0,0.0,0.0,0.025
27,0.029,1047.0,14.29,619.0,1.05,0.0,0.0,0.0,0.029
28,0.029,1055.0,15.07,615.0,0.72,0.0,0.0,0.0,0.029
29,0.033,1058.0,14.28,622.0,1.73,0.0,0.0,0.0,0.033
30,0.032,1063.0,13.46,618.0,2.09,0.0,0.0,0.0,0.032
31,0.033,1056.0,14.0,615.0,2.13,0.0,0.0,0.0,0.033
32,0.028,1052.0,15.75,611.0,0.78,0.0,0.0,0.0,0.028
33,0.032,1060.0,14.86,616.0,1.68,0.0,0.0,0.0,0.032
34,0.03,1053.0,14.91,618.0,1.09,0.0,0.0,0.0,0.03
35,0.032,1061.0,12.93,618.0,2.01,0.0,0.0,0.0,0.032
36,0.055,1117.0,18.17,613.0,1.58,0.0,0.0,0.0,0.055
37,0.079,1113.0,44.66,613.0,1.13,0.0,0.0,0.0,0.079
38,0.03,1055.0,14.3,619.0,1.08,0.0,0.0,0.0,0.03
39,0.029,1055.0,14.6,614.0,0.98,0.0,0.0,0.0,0.029
40,0.032,1068.0,13.24,613.0,2.22,0.0,0.0,0.0,0.032
41,0.032,1059.0,16.0,612.0,1.24,0.0,0.0,0.0,0.032
42,0.026,1025.0,12.13,615.0,1.04,0.0,0.0,0.0,0.026
43,0.019,1010.0,9.15,611.0,1.33,0.0,0.0,0.0,0.019
44,0.031,1050.0,14.81,616.0,1.13,0.0,0.0,0.0,0.031
