Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.117,1300.0,37.03,624.0,0.76,0.0,0.0,0.0,0.117
1,0.024,997.0,18.82,609.0,1.3,0.0,714.0,0.61,0.024
2,0.04,1051.0,22.4,613.0,1.3,0.0,0.0,0.0,0.04
3,0.032,1055.0,16.94,619.0,1.07,0.0,0.0,0.0,0.032
4,0.05,1119.0,22.65,617.0,1.08,0.0,0.0,0.0,0.05
5,0.031,1042.0,12.92,617.0,1.04,0.0,0.0,0.0,0.031
6,0.028,1054.0,15.05,607.0,0.88,0.0,0.0,0.0,0.028
7,0.031,1059.0,15.22,615.0,1.2,0.0,0.0,0.0,0.031
8,0.032,1059.0,15.24,622.0,1.87,0.0,0.0,0.0,0.032
9,0.031,1057.0,14.89,613.0,1.26,0.0,0.0,0.0,0.031
10,0.031,1054.0,15.59,620.0,1.52,0.0,0.0,0.0,0.031
11,0.03,1060.0,14.48,615.0,1.47,0.0,0.0,0.0,0.03
12,0.034,1055.0,13.62,613.0,1.92,0.0,0.0,0.0,0.034
13,0.038,1069.0,15.97,678.0,2.41,0.001,709.0,0.32,0.039
14,0.041,1067.0,19.55,617.0,1.87,0.0,708.0,0.32,0.041
15,0.03,1047.0,17.52,611.0,1.43,0.0,0.0,0.0,0.03
16,0.034,1059.0,14.48,624.0,2.06,0.0,0.0,0.0,0.034
17,0.094,1177.0,32.38,612.0,1.07,0.0,0.0,0.0,0.094
18,0.057,1170.0,27.74,614.0,1.28,0.0,0.0,0.0,0.057
19,0.023,1008.0,9.67,625.0,1.79,0.0,0.0,0.0,0.023
20,0.024,1029.0,12.78,612.0,1.68,0.0,0.0,0.0,0.024
21,0.031,1058.0,14.77,615.0,1.16,0.0,0.0,0.0,0.031
22,0.031,1055.0,13.52,623.0,1.93,0.0,0.0,0.0,0.031
23,0.11,1254.0,29.61,615.0,1.35,0.0,0.0,0.0,0.11
24,0.031,1058.0,14.73,612.0,1.52,0.0,0.0,0.0,0.031
25,0.033,1055.0,13.53,619.0,2.25,0.0,0.0,0.0,0.033
26,0.162,1432.0,45.13,634.0,0.98,0.0,710.0,0.31,0.162
27,0.065,1129.0,22.45,620.0,1.14,0.0,0.0,0.0,0.065
28,0.032,1056.0,16.54,621.0,1.13,0.0,705.0,0.22,0.032
29,0.032,1053.0,14.91,619.0,1.67,0.0,0.0,0.0,0.032
30,0.033,1069.0,16.91,615.0,1.29,0.0,712.0,0.42,0.033
31,0.05,1065.0,44.83,615.0,1.31,0.0,711.0,0.42,0.05
32,0.031,1057.0,15.28,613.0,1.21,0.0,0.0,0.0,0.031
33,0.107,1078.0,66.24,619.0,1.13,0.0,704.0,0.22,0.107
34,0.067,1055.0,47.81,618.0,2.04,0.0,0.0,0.0,0.067
35,0.205,1180.0,44.78,656.0,0.83,0.0,0.0,0.0,0.205
36,0.381,1335.0,90.2,643.0,1.97,0.0,0.0,0.0,0.381
37,0.119,1335.0,39.12,608.0,1.24,0.0,704.0,0.22,0.119
38,0.049,1080.0,21.64,609.0,1.37,0.0,0.0,0.0,0.049
39,0.047,1066.0,15.63,612.0,2.02,0.0,0.0,0.0,0.047
40,0.041,1077.0,19.35,616.0,2.3,0.0,704.0,0.22,0.041
41,0.193,1222.0,48.46,713.0,8.18,0.0,0.0,0.0,0.193
42,0.035,1060.0,16.42,619.0,2.03,0.0,0.0,0.0,0.035
43,0.033,1058.0,15.25,625.0,1.84,0.0,0.0,0.0,0.033
44,0.032,1058.0,19.36,618.0,0.74,0.0,704.0,0.22,0.032
45,0.033,1061.0,13.78,619.0,2.02,0.0,0.0,0.0,0.033
46,0.03,1049.0,17.17,609.0,0.87,0.0,0.0,0.0,0.03
47,0.034,1049.0,14.52,620.0,1.09,0.0,705.0,0.22,0.034
48,0.033,1040.0,13.92,621.0,1.09,0.0,0.0,0.0,0.033
49,0.031,1060.0,15.41,620.0,1.29,0.0,0.0,0.0,0.031
50,0.032,1061.0,15.59,615.0,1.44,0.0,0.0,0.0,0.032
51,0.031,1058.0,14.68,614.0,1.54,0.0,0.0,0.0,0.031
52,0.032,1058.0,16.7,612.0,1.48,0.0,0.0,0.0,0.032
53,0.051,1107.0,21.83,610.0,1.17,0.0,0.0,0.0,0.051
54,0.034,1059.0,16.06,616.0,2.24,0.0,704.0,0.22,0.034
55,0.025,1022.0,11.03,613.0,1.75,0.0,0.0,0.0,0.025
56,0.023,1027.0,11.96,612.0,1.23,0.0,0.0,0.0,0.023
57,0.03,1059.0,13.87,621.0,1.18,0.0,0.0,0.0,0.03
58,0.035,1058.0,17.64,620.0,1.78,0.0,705.0,0.22,0.035
59,0.037,1057.0,15.81,622.0,2.1,0.0,0.0,0.0,0.037
