Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
35,4.629,1700.0,13.73,3069.0,100.0,0.0,0.0,0.0,4.629,1217.53,1141.3
36,4.664,1684.0,19.39,3068.0,100.0,0.0,0.0,0.0,4.664,1217.22,1157.3
37,4.643,1697.0,13.93,3067.0,100.0,0.0,0.0,0.0,4.643,1220.73,1146.49
38,4.652,1702.0,12.4,3068.0,100.0,0.0,0.0,0.0,4.652,1219.07,1148.67
39,4.689,1732.0,10.45,3062.0,100.0,0.0,0.0,0.0,4.689,1212.82,1146.47
40,4.665,1721.0,11.92,3064.0,100.0,0.0,0.0,0.0,4.665,1206.87,1147.45
41,4.675,1734.0,10.26,3062.0,100.0,0.0,0.0,0.0,4.675,1220.86,1138.02
42,4.658,1688.0,10.79,3064.0,100.0,0.0,0.0,0.0,4.658,1214.75,1156.56
43,4.677,1731.0,16.83,3067.0,100.0,0.0,714.0,0.41,4.677,1219.05,1149.72
44,4.653,1661.0,11.64,3069.0,100.0,0.0,0.0,0.0,4.653,1221.96,1148.93
45,4.649,1717.0,14.94,3068.0,100.0,0.0,0.0,0.0,4.649,1219.09,1148.22
46,4.671,1710.0,12.76,3064.0,100.0,0.001,709.0,0.22,4.672,1217.38,1139.35
47,4.686,1722.0,10.6,3063.0,100.0,0.0,0.0,0.0,4.686,1212.34,1156.07
48,4.687,1674.0,13.41,3065.0,100.0,0.0,708.0,0.22,4.687,1221.34,1150.89
49,4.68,1632.0,12.36,3069.0,100.0,0.0,0.0,0.0,4.68,1229.22,1152.56
50,4.643,1714.0,13.62,3066.0,100.0,0.0,0.0,0.0,4.643,1217.17,1141.22
51,4.682,1737.0,9.95,3063.0,100.0,0.0,0.0,0.0,4.682,1207.87,1151.18
52,4.658,1671.0,12.83,3068.0,100.0,0.0,0.0,0.0,4.658,1225.55,1148.15
53,4.672,1695.0,12.01,3065.0,100.0,0.0,0.0,0.0,4.672,1215.75,1143.27
54,4.62,1735.0,16.06,3070.0,100.0,0.0,0.0,0.0,4.62,1216.7,1156.57
55,4.686,1767.0,10.28,3062.0,100.0,0.0,0.0,0.0,4.686,1214.01,1140.87
56,4.7,1699.0,25.27,3069.0,100.0,0.0,0.0,0.0,4.7,1224.61,1158.56
57,4.652,1703.0,12.93,3066.0,100.0,0.0,0.0,0.0,4.652,1217.28,1144.64
58,4.658,1718.0,13.55,3068.0,100.0,0.0,0.0,0.0,4.658,1220.45,1149.73
59,4.683,1791.0,10.15,3063.0,100.0,0.0,0.0,0.0,4.683,1207.37,1143.02
60,4.681,1720.0,11.51,3064.0,100.0,0.0,0.0,0.0,4.681,1214.15,1149.18
61,4.666,1710.0,9.9,3065.0,100.0,0.0,0.0,0.0,4.666,1208.07,1149.59
62,4.663,1730.0,14.27,3066.0,100.0,0.0,0.0,0.0,4.663,1216.28,1149.49
63,4.697,1756.0,11.21,3062.0,100.0,0.0,712.0,0.31,4.697,1213.78,1141.6
64,4.695,1719.0,10.0,3063.0,100.0,0.0,0.0,0.0,4.695,1212.12,1150.42
65,4.662,1722.0,12.37,3065.0,100.0,0.0,0.0,0.0,4.662,1214.24,1139.04
66,4.688,1782.0,9.8,3062.0,100.0,0.0,0.0,0.0,4.688,1213.77,1152.87
67,4.699,1754.0,10.18,3063.0,100.0,0.0,0.0,0.0,4.699,1211.93,1146.17
68,4.702,1726.0,10.39,3063.0,100.0,0.0,0.0,0.0,4.702,1212.69,1142.02
69,4.668,1686.0,12.95,3067.0,100.0,0.0,0.0,0.0,4.668,1218.89,1144.08
70,4.701,1706.0,9.97,3062.0,100.0,0.0,0.0,0.0,4.701,1211.13,1152.96
71,4.686,1696.0,11.76,3064.0,100.0,0.0,0.0,0.0,4.686,1209.75,1148.45
72,4.658,1718.0,14.67,3068.0,100.0,0.0,0.0,0.0,4.658,1215.49,1145.05
73,4.687,1761.0,14.14,3066.0,100.0,0.0,0.0,0.0,4.687,1217.27,1146.69
74,4.708,1718.0,10.96,3063.0,100.0,0.0,0.0,0.0,4.708,1214.25,1144.97
75,4.689,1718.0,11.11,3064.0,100.0,0.0,0.0,0.0,4.689,1214.65,1145.81
76,4.698,1740.0,11.62,3064.0,100.0,0.0,0.0,0.0,4.698,1216.43,1148.53
77,4.703,1723.0,11.51,3062.0,100.0,0.0,712.0,0.31,4.703,1212.11,1143.19
78,4.705,1768.0,10.29,3062.0,100.0,0.0,0.0,0.0,4.705,1217.75,1144.43
79,4.676,1752.0,14.42,3066.0,100.0,0.0,711.0,0.53,4.676,1207.28,1151.5
80,4.694,1693.0,11.63,3065.0,100.0,0.0,0.0,0.0,4.694,1212.58,1149.68
81,4.674,1729.0,13.22,3066.0,100.0,0.0,0.0,0.0,4.674,1213.16,1145.42
82,4.703,1725.0,10.31,3063.0,100.0,0.0,0.0,0.0,4.703,1220.91,1141.21
83,4.695,1736.0,11.64,3064.0,100.0,0.0,0.0,0.0,4.695,1215.16,1153.98
84,4.683,1714.0,13.43,3067.0,100.0,0.0,0.0,0.0,4.683,1215.69,1147.69
85,4.743,1654.0,22.6,3066.0,100.0,0.0,0.0,0.0,4.743,1231.93,1156.25
86,4.681,1743.0,12.84,3066.0,100.0,0.0,0.0,0.0,4.681,1210.14,1144.73
87,4.702,1726.0,10.49,3063.0,100.0,0.0,0.0,0.0,4.702,1216.36,1145.42
88,4.694,1720.0,12.9,3066.0,100.0,0.002,713.0,0.31,4.696,1220.01,1144.02
89,4.703,1710.0,11.62,3064.0,100.0,0.0,0.0,0.0,4.703,1215.68,1144.02
90,4.717,1739.0,11.03,3062.0,100.0,0.0,0.0,0.0,4.717,1210.05,1152.07
91,4.706,1703.0,10.79,3064.0,100.0,0.0,0.0,0.0,4.706,1211.56,1139.71
92,4.682,1716.0,11.14,3064.0,100.0,0.0,0.0,0.0,4.682,1204.69,1148.56
93,4.709,1711.0,12.55,3064.0,100.0,0.0,710.0,0.22,4.709,1212.53,1152.78
94,4.693,1744.0,13.01,3064.0,100.0,0.0,713.0,0.31,4.693,1216.09,1138.6
95,4.724,1750.0,11.23,3062.0,100.0,0.0,714.0,0.41,4.724,1210.31,1154.83
96,4.686,1702.0,12.16,3068.0,100.0,0.0,0.0,0.0,4.686,1214.4,1146.06
97,4.719,1737.0,10.28,3063.0,100.0,0.0,0.0,0.0,4.719,1212.8,1145.45
98,4.716,1748.0,11.39,3064.0,100.0,0.0,0.0,0.0,4.716,1212.76,1149.66
99,4.694,1731.0,11.61,3065.0,100.0,0.0,0.0,0.0,4.694,1222.42,1145.82
100,4.686,1656.0,13.43,3067.0,100.0,0.0,0.0,0.0,4.686,1215.51,1138.97
101,4.695,1697.0,13.49,3067.0,100.0,0.0,0.0,0.0,4.695,1218.34,1154.45
102,4.702,1666.0,10.63,3065.0,100.0,0.0,0.0,0.0,4.702,1213.17,1145.6
103,4.703,1668.0,12.43,3066.0,100.0,0.0,0.0,0.0,4.703,1223.65,1150.5
104,4.7,1710.0,11.55,3064.0,100.0,0.0,0.0,0.0,4.7,1214.43,1145.17
105,4.702,1711.0,11.59,3065.0,100.0,0.0,0.0,0.0,4.702,1215.94,1142.52
106,4.72,1712.0,10.92,3063.0,100.0,0.0,0.0,0.0,4.72,1213.79,1154.27
107,4.698,1681.0,13.44,3067.0,100.0,0.0,0.0,0.0,4.698,1214.92,1142.32
108,4.698,1723.0,11.94,3064.0,100.0,0.0,0.0,0.0,4.698,1214.92,1150.8
109,4.706,1717.0,11.87,3064.0,100.0,0.0,0.0,0.0,4.706,1212.13,1151.62
110,4.69,1771.0,12.85,3066.0,100.0,0.0,0.0,0.0,4.69,1223.51,1146.12
111,4.939,1700.0,14.71,3062.0,100.0,0.0,0.0,0.0,4.939,1212.47,1146.59
112,4.723,1749.0,10.07,3063.0,100.0,0.0,0.0,0.0,4.723,1214.35,1140.77
113,4.683,1733.0,13.51,3067.0,100.0,0.0,0.0,0.0,4.683,1210.73,1148.91
114,4.707,1735.0,11.56,3066.0,100.0,0.0,0.0,0.0,4.707,1214.8,1152.72
115,4.735,1707.0,23.34,3069.0,100.0,0.0,0.0,0.0,4.735,1228.82,1148.17
116,4.7,1686.0,12.06,3067.0,100.0,0.0,0.0,0.0,4.7,1218.81,1141.47
117,4.706,1757.0,11.42,3064.0,100.0,0.0,0.0,0.0,4.706,1214.65,1147.33
118,4.726,1745.0,10.05,3063.0,100.0,0.0,0.0,0.0,4.726,1212.87,1153.93
119,4.722,1694.0,10.91,3066.0,100.0,0.0,0.0,0.0,4.722,1214.23,1143.56
120,4.724,1646.0,12.0,3064.0,100.0,0.0,0.0,0.0,4.724,1217.31,1156.13
121,4.729,1746.0,12.0,3063.0,100.0,0.0,713.0,0.31,4.729,1213.95,1143.65
122,4.72,1677.0,10.96,3065.0,100.0,0.0,0.0,0.0,4.72,1216.49,1148.15
123,4.676,1705.0,13.12,3069.0,100.0,0.0,0.0,0.0,4.676,1203.47,1144.75
124,4.71,1719.0,10.33,3065.0,100.0,0.0,0.0,0.0,4.71,1212.65,1150.09
125,4.72,1669.0,12.69,3065.0,100.0,0.0,712.0,0.32,4.72,1221.75,1151.05
126,4.809,1773.0,31.61,3068.0,100.0,0.0,0.0,0.0,4.809,1215.93,1153.37
127,4.685,1721.0,14.6,3068.0,100.0,0.0,0.0,0.0,4.685,1218.46,1143.65
128,4.723,1684.0,10.76,3066.0,100.0,0.0,0.0,0.0,4.723,1214.47,1143.16
129,4.711,1692.0,12.14,3068.0,100.0,0.0,0.0,0.0,4.711,1222.65,1156.64
130,4.708,1671.0,13.57,3067.0,100.0,0.0,0.0,0.0,4.708,1216.48,1150.1
131,4.674,1687.0,15.59,3073.0,100.0,0.0,0.0,0.0,4.674,1223.69,1140.32
132,4.707,1664.0,12.47,3066.0,100.0,0.0,0.0,0.0,4.707,1215.64,1155.36
133,4.737,1646.0,11.9,3067.0,100.0,0.0,0.0,0.0,4.737,1228.69,1151.26
134,4.669,1692.0,13.78,3072.0,100.0,0.0,0.0,0.0,4.669,1220.6,1149.21
135,4.679,1714.0,14.91,3068.0,100.0,0.0,0.0,0.0,4.679,1213.17,1145.6
136,4.677,1757.0,14.16,3068.0,100.0,0.0,0.0,0.0,4.677,1215.22,1147.1
137,4.698,1656.0,13.9,3069.0,100.0,0.0,0.0,0.0,4.698,1226.65,1141.31
138,4.72,1754.0,9.95,3063.0,100.0,0.0,0.0,0.0,4.72,1210.94,1152.91
139,4.717,1656.0,11.28,3068.0,100.0,0.0,0.0,0.0,4.717,1219.14,1144.59
140,4.723,1710.0,10.85,3063.0,100.0,0.0,0.0,0.0,4.723,1216.78,1142.35
141,4.699,1707.0,12.91,3065.0,100.0,0.0,0.0,0.0,4.699,1210.84,1145.49
142,4.706,1741.0,16.1,3067.0,100.0,0.0,0.0,0.0,4.706,1214.16,1155.47
143,4.722,1744.0,10.62,3064.0,100.0,0.0,0.0,0.0,4.722,1215.83,1147.78
144,4.772,1669.0,21.51,3064.0,100.0,0.0,0.0,0.0,4.772,1214.7,1145.98
145,4.695,1753.0,12.81,3066.0,100.0,0.0,0.0,0.0,4.695,1221.62,1148.84
146,4.703,1701.0,12.77,3068.0,100.0,0.0,0.0,0.0,4.703,1214.88,1148.38
147,4.694,1695.0,12.7,3068.0,100.0,0.0,0.0,0.0,4.694,1215.84,1144.27
148,4.696,1665.0,13.81,3069.0,100.0,0.0,0.0,0.0,4.696,1226.85,1153.58
149,4.715,1713.0,12.8,3066.0,100.0,0.0,0.0,0.0,4.715,1210.41,1148.94
150,4.709,1649.0,14.06,3068.0,100.0,0.0,0.0,0.0,4.709,1228.92,1146.41
151,4.734,1742.0,10.34,3063.0,100.0,0.0,0.0,0.0,4.734,1211.03,1151.94
152,4.689,1675.0,15.53,3069.0,100.0,0.0,0.0,0.0,4.689,1222.92,1151.56
153,4.737,1663.0,11.11,3064.0,100.0,0.0,714.0,0.41,4.737,1218.61,1147.66
154,4.668,1690.0,14.4,3071.0,100.0,0.0,0.0,0.0,4.668,1200.46,1140.96
155,4.736,1695.0,10.21,3063.0,100.0,0.0,0.0,0.0,4.736,1217.49,1152.73
156,4.73,1652.0,12.79,3067.0,100.0,0.0,712.0,0.31,4.73,1214.25,1141.89
157,4.694,1704.0,13.36,3066.0,100.0,0.0,0.0,0.0,4.694,1222.36,1150.22
158,4.712,1677.0,14.72,3068.0,100.0,0.0,0.0,0.0,4.712,1225.99,1155.64
159,4.75,1638.0,11.15,3065.0,100.0,0.0,0.0,0.0,4.75,1223.9,1153.2
160,4.677,1703.0,16.04,3069.0,100.0,0.0,0.0,0.0,4.677,1215.62,1144.3
161,4.709,1743.0,11.82,3064.0,100.0,0.0,0.0,0.0,4.709,1211.99,1146.65
162,4.719,1658.0,13.96,3069.0,100.0,0.0,0.0,0.0,4.719,1218.69,1151.88
163,4.736,1707.0,10.84,3064.0,100.0,0.0,0.0,0.0,4.736,1216.73,1147.17
164,4.693,1699.0,14.94,3067.0,100.0,0.0,0.0,0.0,4.693,1227.82,1151.71
165,4.713,1670.0,12.59,3066.0,100.0,0.0,0.0,0.0,4.713,1217.52,1150.39
166,4.717,1652.0,12.29,3065.0,100.0,0.0,0.0,0.0,4.717,1212.27,1147.5
167,4.692,1676.0,14.34,3069.0,100.0,0.0,0.0,0.0,4.692,1225.38,1148.14
168,4.712,1665.0,12.57,3067.0,100.0,0.0,0.0,0.0,4.712,1221.18,1149.7
169,4.735,1637.0,11.65,3067.0,100.0,0.0,0.0,0.0,4.735,1224.37,1145.26
170,4.731,1638.0,12.64,3066.0,100.0,0.0,0.0,0.0,4.731,1215.91,1156.3
171,4.708,1710.0,13.61,3065.0,100.0,0.0,0.0,0.0,4.708,1222.65,1145.16
172,4.705,1730.0,12.73,3065.0,100.0,0.0,0.0,0.0,4.705,1213.25,1143.42
173,4.726,1727.0,11.61,3064.0,100.0,0.0,0.0,0.0,4.726,1208.42,1157.27
174,4.757,1733.0,22.25,3064.0,100.0,0.0,0.0,0.0,4.757,1217.43,1147.56
175,4.732,1662.0,12.46,3066.0,100.0,0.0,0.0,0.0,4.732,1221.64,1148.69
176,4.691,1672.0,16.09,3068.0,100.0,0.0,0.0,0.0,4.691,1221.7,1149.49
177,4.71,1662.0,13.9,3067.0,100.0,0.0,0.0,0.0,4.71,1221.76,1144.56
178,4.713,1690.0,11.86,3065.0,100.0,0.0,0.0,0.0,4.713,1217.15,1144.24
179,4.748,1646.0,10.95,3065.0,100.0,0.0,0.0,0.0,4.748,1219.74,1154.72
180,4.677,1681.0,16.91,3069.0,100.0,0.0,713.0,0.31,4.677,1213.9,1146.66
181,4.708,1717.0,13.49,3066.0,100.0,0.0,0.0,0.0,4.708,1215.11,1156.98
182,4.729,1734.0,10.85,3065.0,100.0,0.0,0.0,0.0,4.729,1219.66,1142.13
183,4.74,1637.0,10.53,3063.0,100.0,0.0,0.0,0.0,4.74,1220.71,1148.55
184,4.732,1620.0,9.41,3061.0,100.0,0.0,0.0,0.0,4.732,1211.32,1145.52
185,4.722,1632.0,10.24,3064.0,100.0,0.0,0.0,0.0,4.722,1207.78,1139.7
186,4.722,1648.0,11.26,3063.0,100.0,0.0,0.0,0.0,4.722,1221.1,1151.86
187,4.729,1651.0,12.83,3067.0,100.0,0.001,712.0,0.63,4.73,1220.71,1143.57
188,4.73,1636.0,9.43,3061.0,100.0,0.0,0.0,0.0,4.73,1213.25,1147.44
189,4.737,1685.0,10.25,3062.0,100.0,0.0,0.0,0.0,4.737,1222.68,1138.17
190,4.726,1650.0,11.44,3063.0,100.0,0.0,0.0,0.0,4.726,1218.72,1144.71
191,4.736,1679.0,10.31,3065.0,100.0,0.0,0.0,0.0,4.736,1209.0,1152.7
192,4.725,1625.0,10.71,3063.0,100.0,0.0,0.0,0.0,4.725,1224.96,1136.65
193,4.703,1649.0,11.27,3065.0,100.0,0.0,0.0,0.0,4.703,1213.97,1144.49
194,4.721,1684.0,12.25,3066.0,100.0,0.0,0.0,0.0,4.721,1214.1,1150.25
195,4.718,1624.0,10.77,3061.0,100.0,0.0,0.0,0.0,4.718,1214.22,1146.78
196,4.736,1644.0,9.17,3060.0,100.0,0.0,0.0,0.0,4.736,1225.31,1139.79
197,4.736,1648.0,10.78,3065.0,100.0,0.0,0.0,0.0,4.736,1218.9,1146.5
198,4.728,1632.0,10.14,3063.0,100.0,0.0,0.0,0.0,4.728,1211.15,1140.27
199,4.746,1653.0,9.66,3061.0,100.0,0.0,0.0,0.0,4.746,1224.37,1149.55
200,4.737,1639.0,10.03,3064.0,100.0,0.0,0.0,0.0,4.737,1216.39,1145.28
201,4.74,1671.0,10.61,3066.0,100.0,0.0,0.0,0.0,4.74,1218.89,1147.23
202,4.755,1640.0,13.8,3061.0,100.0,0.0,0.0,0.0,4.755,1220.22,1145.71
203,4.743,1621.0,10.08,3063.0,100.0,0.0,0.0,0.0,4.743,1215.84,1136.69
204,4.781,1683.0,21.22,3063.0,100.0,0.0,0.0,0.0,4.781,1224.81,1154.21
205,4.725,1651.0,10.19,3064.0,100.0,0.0,0.0,0.0,4.725,1212.95,1139.65
206,4.729,1646.0,12.5,3068.0,100.0,0.0,0.0,0.0,4.729,1224.18,1151.78
207,4.743,1707.0,13.98,3063.0,100.0,0.0,0.0,0.0,4.743,1220.67,1147.51
208,4.73,1623.0,9.79,3063.0,100.0,0.0,0.0,0.0,4.73,1215.79,1141.63
209,4.737,1598.0,9.86,3062.0,100.0,0.0,0.0,0.0,4.737,1218.19,1141.25
210,4.722,1652.0,10.28,3063.0,100.0,0.0,0.0,0.0,4.722,1209.75,1140.76
211,4.715,1677.0,13.28,3066.0,100.0,0.0,0.0,0.0,4.715,1226.03,1147.39
212,4.761,1620.0,11.51,3060.0,100.0,0.003,716.0,0.61,4.764,1213.79,1145.46
213,4.731,1656.0,9.31,3062.0,100.0,0.0,0.0,0.0,4.731,1211.65,1149.3
214,4.716,1624.0,11.38,3063.0,100.0,0.0,0.0,0.0,4.716,1222.4,1146.49
215,4.712,1667.0,11.57,3067.0,100.0,0.0,0.0,0.0,4.712,1210.67,1138.78
216,4.725,1570.0,9.57,3061.0,100.0,0.0,0.0,0.0,4.725,1199.75,1149.36
217,4.984,1829.0,48.06,3065.0,100.0,0.0,712.0,0.31,4.984,1230.48,1147.59
218,4.737,1626.0,10.01,3061.0,100.0,0.0,0.0,0.0,4.737,1215.46,1144.63
219,4.752,1673.0,10.28,3062.0,100.0,0.0,709.0,0.22,4.752,1216.69,1137.19
220,4.743,1636.0,9.85,3063.0,100.0,0.0,0.0,0.0,4.743,1214.45,1147.37
221,4.726,1656.0,9.84,3062.0,100.0,0.0,0.0,0.0,4.726,1217.74,1144.02
222,4.738,1648.0,9.59,3061.0,100.0,0.0,0.0,0.0,4.738,1215.75,1145.16
223,4.749,1656.0,10.75,3062.0,100.0,0.0,0.0,0.0,4.749,1219.23,1144.16
224,4.727,1673.0,11.22,3065.0,100.0,0.0,0.0,0.0,4.727,1218.76,1142.23
225,4.731,1692.0,10.89,3064.0,100.0,0.0,0.0,0.0,4.731,1223.13,1143.02
226,4.747,1649.0,10.28,3064.0,100.0,0.0,0.0,0.0,4.747,1209.01,1151.55
227,4.732,1673.0,9.45,3063.0,100.0,0.0,0.0,0.0,4.732,1221.31,1143.54
228,4.702,1684.0,12.48,3068.0,100.0,0.0,0.0,0.0,4.702,1221.42,1144.1
229,4.741,1655.0,10.38,3066.0,100.0,0.0,0.0,0.0,4.741,1217.87,1145.35
230,5.025,1672.0,16.72,3060.0,100.0,0.0,0.0,0.0,5.025,1218.72,1147.79
231,4.725,1691.0,11.75,3065.0,100.0,0.0,0.0,0.0,4.725,1223.07,1145.15
232,4.752,1646.0,9.43,3062.0,100.0,0.0,0.0,0.0,4.752,1218.96,1142.58
233,4.783,1662.0,20.97,3062.0,100.0,0.0,0.0,0.0,4.783,1212.27,1139.49
234,4.735,1675.0,11.11,3064.0,100.0,0.0,712.0,0.32,4.735,1213.16,1153.33
235,4.748,1685.0,9.69,3061.0,100.0,0.0,0.0,0.0,4.748,1228.7,1143.38
236,4.754,1652.0,11.02,3063.0,100.0,0.0,708.0,0.22,4.754,1213.77,1145.48
237,4.73,1676.0,12.14,3067.0,100.0,0.0,0.0,0.0,4.73,1222.63,1141.25
238,4.748,1630.0,8.94,3060.0,100.0,0.0,0.0,0.0,4.748,1217.39,1144.8
239,4.754,1677.0,10.07,3063.0,100.0,0.0,0.0,0.0,4.754,1216.75,1151.78
240,4.744,1671.0,11.35,3062.0,100.0,0.0,708.0,0.22,4.744,1215.44,1144.61
241,4.748,1678.0,9.86,3062.0,100.0,0.0,0.0,0.0,4.748,1221.56,1143.16
242,4.739,1653.0,10.02,3063.0,100.0,0.0,0.0,0.0,4.739,1217.31,1142.28
243,4.749,1668.0,9.88,3062.0,100.0,0.0,0.0,0.0,4.749,1221.45,1143.48
244,4.744,1652.0,10.0,3062.0,100.0,0.0,0.0,0.0,4.744,1217.88,1141.46
245,4.754,1621.0,9.41,3062.0,100.0,0.0,0.0,0.0,4.754,1211.41,1150.77
246,4.725,1613.0,9.02,3061.0,100.0,0.0,0.0,0.0,4.725,1203.66,1134.1
247,4.743,1598.0,9.74,3062.0,100.0,0.0,0.0,0.0,4.743,1218.12,1153.14
248,4.745,1660.0,12.33,3065.0,100.0,0.0,0.0,0.0,4.745,1222.86,1149.54
249,4.73,1614.0,11.67,3063.0,100.0,0.0,0.0,0.0,4.73,1213.42,1140.3
250,4.742,1651.0,10.68,3064.0,100.0,0.0,0.0,0.0,4.742,1223.71,1146.43
251,4.75,1613.0,9.58,3061.0,100.0,0.0,0.0,0.0,4.75,1219.05,1141.16
252,4.748,1653.0,9.77,3063.0,100.0,0.0,0.0,0.0,4.748,1207.7,1145.81
253,4.746,1616.0,9.47,3060.0,100.0,0.0,0.0,0.0,4.746,1221.87,1137.44
254,4.747,1659.0,10.4,3064.0,100.0,0.0,0.0,0.0,4.747,1216.76,1151.93
255,4.732,1676.0,11.26,3064.0,100.0,0.0,0.0,0.0,4.732,1221.81,1143.98
256,4.744,1675.0,10.29,3064.0,100.0,0.0,0.0,0.0,4.744,1213.91,1142.96
257,4.741,1660.0,11.72,3066.0,100.0,0.0,0.0,0.0,4.741,1227.79,1152.03
258,4.74,1637.0,9.86,3062.0,100.0,0.0,0.0,0.0,4.74,1216.75,1144.36
259,4.736,1650.0,9.87,3063.0,100.0,0.0,0.0,0.0,4.736,1218.29,1141.6
260,4.762,1632.0,10.18,3063.0,100.0,0.0,0.0,0.0,4.762,1216.97,1140.52
261,4.752,1660.0,9.96,3063.0,100.0,0.0,0.0,0.0,4.752,1216.41,1150.43
262,4.724,1641.0,11.41,3066.0,100.0,0.0,0.0,0.0,4.724,1216.56,1144.13
263,4.77,1665.0,20.94,3064.0,100.0,0.0,0.0,0.0,4.77,1222.13,1142.29
264,4.744,1666.0,11.0,3062.0,100.0,0.001,714.0,0.73,4.745,1216.74,1145.85
265,4.767,1662.0,13.65,3064.0,100.0,0.0,0.0,0.0,4.767,1215.08,1138.18
266,4.752,1645.0,10.5,3061.0,100.0,0.003,711.0,0.53,4.755,1220.03,1144.22
267,5.107,1775.0,29.59,3047.0,100.0,0.0,710.0,0.43,5.109,1219.88,1153.78
268,5.837,1935.0,86.69,3034.0,100.0,0.0,709.0,0.22,5.838,1235.18,1149.41
269,5.464,1899.0,48.08,3040.0,100.0,0.0,0.0,0.0,5.464,1221.22,1150.33
270,5.263,1815.0,53.85,3053.0,100.0,0.0,709.0,0.22,5.263,1222.02,1144.79
271,5.711,1989.0,68.85,3030.0,100.0,0.0,708.0,0.22,5.711,1228.43,1139.88
272,5.168,1779.0,40.85,3050.0,100.0,0.0,0.0,0.0,5.168,1214.56,1155.14
273,5.494,1845.0,67.53,3047.0,100.0,0.0,0.0,0.0,5.494,1233.38,1150.12
