Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
22,4.685,1702.0,24.24,3071.0,99.7,0.0,708.0,0.22,4.685,1254.14,1146.65
23,4.701,1686.0,27.52,3071.0,99.67,0.0,0.0,0.0,4.701,1244.2,1155.85
24,4.714,1661.0,18.39,3068.0,100.0,0.0,0.0,0.0,4.714,1245.66,1153.46
25,4.708,1667.0,18.1,3068.0,99.8,0.0,0.0,0.0,4.708,1257.38,1144.24
26,4.755,1679.0,20.3,3066.0,100.0,0.0,0.0,0.0,4.755,1274.95,1157.27
27,4.727,1671.0,20.49,3068.0,99.85,0.0,0.0,0.0,4.727,1263.26,1157.41
28,4.728,1689.0,18.79,3068.0,99.85,0.0,0.0,0.0,4.728,1259.49,1151.27
29,4.744,1682.0,23.87,3069.0,100.0,0.0,714.0,0.41,4.744,1264.23,1155.32
30,4.742,1686.0,20.27,3066.0,100.0,0.0,0.0,0.0,4.742,1255.91,1153.97
31,4.734,1693.0,23.05,3068.0,100.0,0.0,709.0,0.43,4.734,1241.65,1152.69
32,4.763,1688.0,19.6,3066.0,100.0,0.0,0.0,0.0,4.763,1267.35,1152.02
33,4.749,1681.0,19.84,3066.0,100.0,0.0,0.0,0.0,4.749,1263.23,1154.13
34,4.74,1706.0,21.1,3068.0,99.86,0.0,0.0,0.0,4.74,1259.69,1152.35
35,4.778,1681.0,37.8,3069.0,99.85,0.0,714.0,0.41,4.778,1257.46,1154.29
36,4.804,1740.0,24.18,3060.0,99.94,0.0,0.0,0.0,4.804,1384.7,1145.49
37,4.776,1714.0,22.18,3064.0,100.0,0.0,0.0,0.0,4.776,1318.03,1153.65
38,4.794,1686.0,22.59,3067.0,100.0,0.0,0.0,0.0,4.794,1264.74,1153.99
39,4.896,1721.0,25.9,3069.0,99.78,0.0,0.0,0.0,4.896,1247.3,1147.78
40,4.747,1708.0,21.02,3068.0,99.83,0.0,0.0,0.0,4.747,1267.65,1154.23
41,4.747,1658.0,21.93,3068.0,99.81,0.0,0.0,0.0,4.747,1256.76,1155.5
42,4.781,1720.0,20.38,3066.0,100.0,0.0,0.0,0.0,4.781,1265.7,1152.08
43,4.774,1664.0,20.26,3066.0,100.0,0.0,0.0,0.0,4.774,1259.56,1150.96
44,4.794,1697.0,23.35,3066.0,100.0,0.0,0.0,0.0,4.794,1264.02,1150.8
45,4.779,1674.0,20.37,3065.0,100.0,0.001,714.0,0.83,4.78,1264.05,1152.13
46,4.745,1679.0,22.16,3068.0,99.81,0.0,0.0,0.0,4.745,1264.73,1160.19
47,4.787,1676.0,25.47,3067.0,100.0,0.001,713.0,0.32,4.788,1271.88,1154.7
48,4.777,1680.0,21.58,3066.0,100.0,0.0,0.0,0.0,4.777,1266.28,1155.51
49,4.775,1668.0,22.1,3066.0,100.0,0.0,0.0,0.0,4.775,1269.67,1152.96
50,4.781,1704.0,21.16,3066.0,100.0,0.0,0.0,0.0,4.781,1267.91,1154.21
51,4.776,1676.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.776,1263.97,1154.41
52,4.779,1683.0,20.66,3066.0,100.0,0.0,0.0,0.0,4.779,1267.49,1155.61
53,4.762,1674.0,21.02,3068.0,99.86,0.0,0.0,0.0,4.762,1255.78,1149.91
54,4.743,1695.0,25.4,3071.0,99.87,0.0,0.0,0.0,4.743,1262.6,1155.95
55,4.742,1678.0,19.28,3068.0,99.83,0.0,0.0,0.0,4.742,1248.66,1142.61
56,4.778,1689.0,18.97,3066.0,100.0,0.0,0.0,0.0,4.778,1261.42,1154.65
57,4.709,1709.0,26.63,3073.0,99.71,0.0,0.0,0.0,4.709,1268.33,1156.83
58,4.787,1687.0,19.99,3066.0,100.0,0.0,0.0,0.0,4.787,1269.79,1152.28
59,4.762,1677.0,21.38,3068.0,99.85,0.0,0.0,0.0,4.762,1256.38,1154.92
60,4.771,1708.0,23.65,3069.0,99.74,0.001,708.0,0.22,4.772,1246.86,1143.19
61,4.797,1661.0,20.91,3066.0,100.0,0.0,0.0,0.0,4.797,1251.14,1160.97
62,4.711,1688.0,24.22,3072.0,99.73,0.0,0.0,0.0,4.711,1242.18,1150.58
63,4.741,1699.0,23.61,3070.0,99.53,0.0,0.0,0.0,4.741,1250.51,1156.59
64,4.77,1686.0,21.48,3068.0,99.86,0.0,0.0,0.0,4.77,1258.86,1152.16
65,4.787,1696.0,32.72,3069.0,99.7,0.0,0.0,0.0,4.787,1259.14,1155.11
66,4.788,1670.0,15.69,3066.0,100.0,0.0,0.0,0.0,4.788,1262.13,1152.77
67,4.689,1698.0,24.42,3073.0,99.55,0.0,0.0,0.0,4.689,1241.78,1146.21
68,4.759,1674.0,22.48,3070.0,99.89,0.0,0.0,0.0,4.759,1256.09,1157.12
69,4.803,1691.0,20.48,3066.0,100.0,0.0,0.0,0.0,4.803,1267.11,1153.78
70,4.79,1669.0,21.41,3066.0,100.0,0.0,0.0,0.0,4.79,1270.19,1153.91
71,4.762,1707.0,22.85,3069.0,99.64,0.0,0.0,0.0,4.762,1248.62,1154.04
72,4.77,1675.0,20.22,3068.0,99.79,0.0,0.0,0.0,4.77,1256.77,1151.92
73,4.788,1646.0,21.95,3068.0,100.0,0.0,0.0,0.0,4.788,1256.95,1151.81
74,4.778,1672.0,22.3,3068.0,99.89,0.0,0.0,0.0,4.778,1275.56,1153.05
75,4.808,1663.0,19.39,3066.0,100.0,0.0,0.0,0.0,4.808,1267.35,1156.09
76,4.784,1682.0,22.14,3067.0,99.86,0.0,712.0,0.31,4.784,1249.79,1151.02
77,4.786,1700.0,21.23,3068.0,99.87,0.0,0.0,0.0,4.786,1260.36,1152.89
78,4.769,1696.0,22.49,3069.0,99.86,0.0,0.0,0.0,4.769,1256.48,1145.15
79,4.75,1690.0,22.85,3069.0,99.67,0.0,0.0,0.0,4.75,1263.27,1158.78
80,4.829,1700.0,28.77,3067.0,100.0,0.0,0.0,0.0,4.829,1264.98,1149.85
81,4.803,1679.0,17.71,3066.0,100.0,0.0,0.0,0.0,4.803,1261.01,1153.09
82,4.786,1682.0,21.21,3068.0,99.87,0.0,0.0,0.0,4.786,1260.53,1154.2
83,4.789,1690.0,22.32,3068.0,99.81,0.0,0.0,0.0,4.789,1266.72,1154.03
84,4.733,1700.0,24.4,3072.0,99.67,0.0,0.0,0.0,4.733,1251.38,1155.2
85,4.695,1697.0,26.0,3075.0,99.57,0.0,0.0,0.0,4.695,1227.98,1153.12
86,4.752,1692.0,18.85,3069.0,99.85,0.0,0.0,0.0,4.752,1268.98,1145.44
87,4.786,1700.0,21.76,3067.0,99.86,0.0,0.0,0.0,4.786,1266.41,1154.16
88,4.786,1689.0,21.48,3068.0,99.84,0.0,0.0,0.0,4.786,1262.59,1154.57
89,4.818,1672.0,20.88,3065.0,100.0,0.0,0.0,0.0,4.818,1267.41,1154.91
90,4.791,1678.0,20.93,3067.0,99.85,0.0,712.0,0.32,4.791,1260.32,1156.78
91,4.763,1696.0,21.73,3070.0,99.85,0.0,709.0,0.22,4.763,1247.52,1148.95
92,4.8,1711.0,19.9,3066.0,100.0,0.0,0.0,0.0,4.8,1252.69,1155.63
93,4.817,1710.0,21.75,3065.0,99.89,0.0,712.0,0.32,4.817,1288.27,1148.83
94,4.852,1755.0,24.62,3060.0,99.94,0.0,708.0,0.22,4.852,1385.38,1145.16
95,4.815,1790.0,41.02,3068.0,99.84,0.0,0.0,0.0,4.815,1357.25,1151.52
96,4.826,1766.0,24.22,3062.0,99.92,0.0,0.0,0.0,4.826,1386.87,1148.46
97,4.879,1738.0,22.42,3058.0,100.0,0.0,0.0,0.0,4.879,1393.38,1144.35
98,4.879,1720.0,21.11,3058.0,100.0,0.0,0.0,0.0,4.879,1387.77,1146.61
99,4.839,1721.0,22.51,3061.0,99.91,0.0,0.0,0.0,4.839,1370.68,1149.63
100,4.882,1739.0,23.32,3058.0,100.0,0.0,0.0,0.0,4.882,1388.32,1150.65
101,4.82,1755.0,27.26,3063.0,99.89,0.0,0.0,0.0,4.82,1395.47,1149.64
102,4.874,1757.0,23.64,3060.0,100.0,0.0,0.0,0.0,4.874,1395.34,1148.83
103,4.826,1703.0,22.26,3065.0,100.0,0.0,0.0,0.0,4.826,1306.67,1150.54
104,4.796,1688.0,21.09,3068.0,100.0,0.0,0.0,0.0,4.796,1262.79,1154.26
105,4.791,1709.0,21.91,3069.0,99.95,0.0,0.0,0.0,4.791,1258.75,1151.08
106,4.804,1682.0,23.86,3067.0,99.84,0.0,713.0,0.63,4.804,1260.95,1145.45
107,4.788,1671.0,23.59,3068.0,99.64,0.001,714.0,0.41,4.789,1284.91,1158.32
108,4.837,1673.0,22.71,3066.0,100.0,0.0,0.0,0.0,4.837,1268.25,1149.64
109,4.79,1699.0,19.43,3067.0,99.83,0.0,0.0,0.0,4.79,1266.81,1156.77
110,4.814,1706.0,23.57,3068.0,99.86,0.0,0.0,0.0,4.814,1278.54,1153.59
111,4.79,1707.0,23.51,3069.0,99.86,0.0,0.0,0.0,4.79,1264.75,1153.02
112,4.822,1689.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.822,1262.67,1153.2
113,4.789,1679.0,28.53,3070.0,99.73,0.0,0.0,0.0,4.789,1264.52,1153.74
114,5.134,1727.0,80.45,3068.0,99.87,0.0,0.0,0.0,5.134,1275.39,1157.85
115,5.063,1734.0,70.53,3070.0,99.58,0.0,0.0,0.0,5.063,1251.77,1155.24
116,4.795,1676.0,21.68,3069.0,99.86,0.0,0.0,0.0,4.795,1251.53,1150.95
117,4.806,1657.0,20.59,3068.0,100.0,0.0,0.0,0.0,4.806,1256.13,1143.29
118,4.808,1716.0,21.65,3068.0,99.87,0.0,0.0,0.0,4.808,1264.1,1152.45
119,4.802,1679.0,23.65,3068.0,99.87,0.0,0.0,0.0,4.802,1263.83,1163.09
120,4.83,1681.0,21.72,3066.0,99.96,0.0,0.0,0.0,4.83,1264.28,1152.86
121,4.847,1693.0,20.98,3065.0,100.0,0.0,0.0,0.0,4.847,1280.84,1154.44
122,4.824,1668.0,21.3,3066.0,100.0,0.002,712.0,0.32,4.826,1265.58,1152.51
123,4.776,1700.0,21.3,3068.0,99.81,0.0,0.0,0.0,4.776,1236.89,1144.65
124,4.87,1682.0,34.32,3066.0,100.0,0.0,0.0,0.0,4.87,1265.69,1163.19
125,4.807,1687.0,21.79,3068.0,99.78,0.0,0.0,0.0,4.807,1262.59,1143.26
126,4.808,1661.0,15.92,3066.0,100.0,0.0,0.0,0.0,4.808,1265.86,1152.41
127,4.823,1680.0,19.28,3066.0,100.0,0.0,0.0,0.0,4.823,1269.12,1153.69
128,4.816,1691.0,21.25,3067.0,99.81,0.0,0.0,0.0,4.816,1262.31,1152.7
129,4.765,1694.0,24.98,3071.0,99.7,0.0,0.0,0.0,4.765,1252.04,1157.45
130,4.833,1707.0,22.25,3067.0,99.91,0.0,0.0,0.0,4.833,1270.46,1156.37
131,4.821,1700.0,21.47,3067.0,100.0,0.0,0.0,0.0,4.821,1272.27,1152.56
132,4.819,1699.0,21.99,3068.0,100.0,0.0,0.0,0.0,4.819,1267.32,1153.36
133,4.787,1686.0,21.8,3069.0,99.69,0.0,0.0,0.0,4.787,1260.52,1154.87
134,4.808,1687.0,21.7,3068.0,99.85,0.0,0.0,0.0,4.808,1254.04,1153.27
135,4.808,1699.0,19.39,3067.0,99.8,0.0,0.0,0.0,4.808,1260.13,1149.07
136,4.809,1692.0,20.6,3068.0,99.84,0.0,0.0,0.0,4.809,1262.74,1153.11
137,4.768,1712.0,24.23,3070.0,99.71,0.0,0.0,0.0,4.768,1251.93,1154.86
138,4.838,1665.0,21.74,3066.0,99.92,0.0,713.0,0.31,4.838,1272.09,1145.42
139,4.845,1680.0,20.47,3066.0,100.0,0.0,0.0,0.0,4.845,1278.68,1160.12
140,4.851,1706.0,27.73,3067.0,99.83,0.0,0.0,0.0,4.851,1262.99,1154.04
141,4.813,1679.0,21.77,3068.0,99.84,0.0,0.0,0.0,4.813,1270.75,1154.21
142,4.82,1688.0,22.49,3067.0,99.86,0.0,0.0,0.0,4.82,1269.91,1154.74
143,4.839,1675.0,21.43,3066.0,100.0,0.0,0.0,0.0,4.839,1278.65,1148.85
144,4.843,1659.0,20.18,3065.0,100.0,0.0,0.0,0.0,4.843,1266.66,1149.91
145,4.837,1697.0,20.93,3066.0,100.0,0.0,0.0,0.0,4.837,1268.72,1152.91
146,4.823,1672.0,20.49,3067.0,100.0,0.0,0.0,0.0,4.823,1259.34,1151.9
147,4.803,1671.0,16.75,3066.0,99.88,0.0,0.0,0.0,4.803,1264.32,1154.97
148,4.85,1684.0,20.99,3066.0,100.0,0.0,0.0,0.0,4.85,1272.49,1159.2
149,4.838,1680.0,22.39,3067.0,99.86,0.0,0.0,0.0,4.838,1272.41,1153.91
150,4.831,1699.0,22.71,3066.0,100.0,0.0,0.0,0.0,4.831,1276.84,1156.57
151,4.723,1707.0,26.25,3071.0,99.18,0.0,0.0,0.0,4.723,1237.5,1146.01
152,4.798,1709.0,24.34,3067.0,99.68,0.0,712.0,0.31,4.798,1263.62,1158.46
153,4.836,1716.0,23.59,3066.0,100.0,0.0,712.0,0.32,4.836,1285.85,1150.96
154,4.882,1694.0,31.57,3065.0,100.0,0.0,712.0,0.31,4.882,1254.57,1151.68
155,4.932,1692.0,22.99,3067.0,100.0,0.0,0.0,0.0,4.932,1259.59,1158.04
156,4.93,1710.0,23.71,3065.0,99.88,0.0,0.0,0.0,4.93,1279.94,1143.95
157,4.852,1674.0,20.82,3066.0,100.0,0.0,0.0,0.0,4.852,1268.17,1159.77
158,4.848,1683.0,20.06,3066.0,100.0,0.0,0.0,0.0,4.848,1277.7,1153.2
159,4.8,1694.0,24.34,3068.0,99.7,0.0,0.0,0.0,4.8,1255.4,1154.08
160,4.833,1688.0,21.42,3067.0,99.85,0.0,0.0,0.0,4.833,1275.83,1154.9
161,4.782,1697.0,23.17,3069.0,99.81,0.0,0.0,0.0,4.782,1246.38,1152.54
162,4.891,1684.0,33.14,3067.0,99.85,0.0,0.0,0.0,4.891,1264.37,1155.18
163,5.229,1767.0,74.23,3056.0,99.68,0.0,710.0,0.22,5.229,1275.02,1156.61
164,4.816,1686.0,21.88,3067.0,99.85,0.0,0.0,0.0,4.816,1267.09,1155.33
165,4.809,1694.0,25.0,3068.0,99.84,0.0,0.0,0.0,4.809,1257.63,1154.2
166,4.873,1700.0,24.0,3066.0,100.0,0.0,0.0,0.0,4.873,1274.6,1153.22
167,4.782,1682.0,20.35,3069.0,99.78,0.0,0.0,0.0,4.782,1248.41,1152.27
168,4.841,1686.0,21.29,3067.0,99.87,0.0,0.0,0.0,4.841,1268.29,1154.21
169,4.842,1720.0,24.01,3067.0,100.0,0.0,708.0,0.22,4.842,1278.17,1156.21
170,4.848,1679.0,19.7,3066.0,100.0,0.0,0.0,0.0,4.848,1265.79,1153.27
171,4.826,1687.0,22.65,3067.0,99.86,0.0,0.0,0.0,4.826,1271.17,1153.15
172,4.807,1697.0,24.67,3068.0,99.65,0.0,0.0,0.0,4.807,1250.4,1150.96
173,4.86,1724.0,24.98,3061.0,99.99,0.0,0.0,0.0,4.86,1377.91,1150.53
174,4.881,1711.0,23.02,3060.0,99.99,0.0,0.0,0.0,4.881,1369.08,1146.27
175,4.879,1746.0,23.44,3060.0,99.95,0.0,0.0,0.0,4.879,1391.0,1148.67
176,4.843,1671.0,20.11,3066.0,100.0,0.0,0.0,0.0,4.843,1265.91,1153.12
177,4.813,1675.0,22.69,3068.0,99.86,0.0,0.0,0.0,4.813,1258.16,1149.4
178,4.818,1679.0,22.63,3067.0,99.91,0.0,0.0,0.0,4.818,1271.73,1155.17
179,4.868,1677.0,21.89,3066.0,100.0,0.0,0.0,0.0,4.868,1274.26,1153.34
180,4.866,1673.0,20.31,3065.0,100.0,0.0,0.0,0.0,4.866,1268.71,1150.86
181,4.822,1725.0,22.55,3067.0,99.85,0.0,0.0,0.0,4.822,1274.13,1155.15
182,4.775,1703.0,23.46,3069.0,99.59,0.0,0.0,0.0,4.775,1260.88,1151.3
183,4.865,1699.0,30.37,3067.0,100.0,0.0,712.0,0.31,4.865,1271.87,1157.44
184,4.841,1669.0,20.83,3066.0,100.0,0.0,708.0,0.22,4.841,1274.79,1153.26
185,4.787,1681.0,22.17,3069.0,99.84,0.0,709.0,0.22,4.787,1241.69,1154.5
186,4.842,1680.0,21.4,3066.0,99.9,0.0,0.0,0.0,4.842,1264.29,1153.43
187,4.82,1682.0,17.59,3066.0,100.0,0.0,0.0,0.0,4.82,1283.72,1151.74
188,4.757,1689.0,24.11,3070.0,99.64,0.0,0.0,0.0,4.757,1245.16,1147.78
189,4.841,1681.0,19.78,3066.0,100.0,0.0,0.0,0.0,4.841,1275.72,1156.41
190,4.843,1695.0,22.23,3067.0,99.85,0.0,0.0,0.0,4.843,1277.38,1154.57
191,4.779,1704.0,23.89,3069.0,99.56,0.0,0.0,0.0,4.779,1255.93,1151.53
192,4.84,1680.0,23.83,3067.0,100.0,0.0,0.0,0.0,4.84,1277.62,1156.99
193,4.854,1682.0,20.49,3066.0,100.0,0.0,0.0,0.0,4.854,1272.33,1154.24
194,4.857,1700.0,21.15,3066.0,100.0,0.0,0.0,0.0,4.857,1277.39,1152.67
195,4.838,1700.0,22.68,3067.0,99.85,0.0,0.0,0.0,4.838,1271.06,1153.96
196,4.852,1689.0,20.88,3066.0,100.0,0.0,0.0,0.0,4.852,1272.19,1152.8
197,4.857,1677.0,20.88,3066.0,100.0,0.0,0.0,0.0,4.857,1275.72,1153.38
198,4.82,1695.0,23.22,3068.0,99.85,0.0,0.0,0.0,4.82,1266.22,1155.14
199,4.88,1698.0,29.98,3067.0,99.85,0.0,0.0,0.0,4.88,1276.26,1147.67
200,4.857,1676.0,20.23,3066.0,100.0,0.0,0.0,0.0,4.857,1271.36,1151.36
201,4.795,1703.0,23.36,3069.0,99.74,0.0,0.0,0.0,4.795,1259.28,1156.53
202,4.853,1675.0,21.37,3066.0,100.0,0.0,0.0,0.0,4.853,1274.38,1151.43
203,4.819,1693.0,22.55,3068.0,99.72,0.0,0.0,0.0,4.819,1256.21,1157.01
204,4.811,1706.0,22.28,3068.0,99.69,0.0,0.0,0.0,4.811,1252.23,1152.53
205,4.838,1685.0,21.61,3067.0,100.0,0.0,0.0,0.0,4.838,1269.19,1144.53
206,4.85,1659.0,20.87,3066.0,100.0,0.0,0.0,0.0,4.85,1273.34,1152.86
207,4.795,1664.0,18.02,3068.0,99.86,0.0,0.0,0.0,4.795,1266.57,1158.6
208,4.82,1695.0,23.93,3068.0,99.68,0.0,0.0,0.0,4.82,1270.63,1153.83
209,4.866,1702.0,28.42,3067.0,99.84,0.0,712.0,0.31,4.866,1278.66,1154.96
210,4.823,1682.0,21.27,3067.0,99.84,0.0,0.0,0.0,4.823,1270.93,1153.97
211,4.766,1703.0,26.97,3070.0,99.52,0.0,708.0,0.43,4.766,1247.07,1143.21
212,4.847,1691.0,22.6,3067.0,99.83,0.0,712.0,0.31,4.847,1268.82,1154.32
213,4.9,1681.0,26.34,3065.0,100.0,0.0,0.0,0.0,4.9,1269.41,1155.29
214,4.815,1681.0,22.99,3068.0,99.68,0.0,0.0,0.0,4.815,1272.18,1154.91
215,4.818,1671.0,22.53,3068.0,99.72,0.001,714.0,0.41,4.819,1267.53,1156.62
216,4.862,1697.0,20.61,3062.0,100.0,0.0,0.0,0.0,4.862,1310.79,1148.42
217,4.834,1733.0,24.95,3064.0,99.87,0.0,0.0,0.0,4.834,1341.69,1150.05
218,4.87,1694.0,21.5,3066.0,100.0,0.0,0.0,0.0,4.87,1274.75,1152.75
219,4.858,1675.0,21.24,3066.0,100.0,0.0,0.0,0.0,4.858,1274.38,1154.49
220,4.807,1694.0,23.23,3068.0,99.7,0.0,0.0,0.0,4.807,1256.37,1144.36
221,4.865,1689.0,21.49,3066.0,100.0,0.0,0.0,0.0,4.865,1277.46,1164.31
222,4.761,1687.0,23.5,3070.0,99.52,0.0,0.0,0.0,4.761,1254.54,1149.0
223,4.839,1705.0,20.47,3066.0,99.88,0.0,0.0,0.0,4.839,1265.18,1157.58
224,4.813,1693.0,23.83,3068.0,99.81,0.0,0.0,0.0,4.813,1256.09,1142.13
225,4.788,1677.0,24.13,3069.0,99.53,0.0,0.0,0.0,4.788,1264.31,1160.3
226,4.816,1674.0,21.64,3068.0,99.73,0.0,0.0,0.0,4.816,1259.75,1154.06
227,4.829,1669.0,19.67,3067.0,99.85,0.0,0.0,0.0,4.829,1260.61,1143.93
228,4.821,1715.0,25.03,3068.0,99.67,0.0,0.0,0.0,4.821,1274.0,1158.94
229,4.834,1666.0,23.24,3067.0,99.87,0.0,0.0,0.0,4.834,1267.01,1152.67
230,4.802,1704.0,23.83,3068.0,99.57,0.0,0.0,0.0,4.802,1246.61,1149.05
231,4.846,1674.0,22.57,3067.0,100.0,0.0,712.0,0.31,4.846,1267.17,1155.07
232,4.826,1668.0,23.0,3067.0,99.74,0.0,0.0,0.0,4.826,1269.09,1154.95
233,4.803,1686.0,24.78,3069.0,99.73,0.0,0.0,0.0,4.803,1265.82,1154.08
234,4.866,1684.0,21.69,3066.0,100.0,0.0,0.0,0.0,4.866,1278.1,1154.91
235,4.862,1707.0,21.43,3066.0,100.0,0.0,0.0,0.0,4.862,1280.97,1151.73
236,4.817,1697.0,24.56,3068.0,99.86,0.0,0.0,0.0,4.817,1266.81,1154.46
237,4.837,1679.0,21.77,3066.0,99.89,0.0,0.0,0.0,4.837,1264.07,1149.54
238,4.801,1693.0,25.23,3069.0,99.53,0.0,0.0,0.0,4.801,1259.28,1145.21
239,4.821,1684.0,23.95,3068.0,99.72,0.0,0.0,0.0,4.821,1269.87,1159.4
240,4.841,1686.0,19.6,3067.0,99.85,0.0,0.0,0.0,4.841,1269.56,1150.1
241,4.777,1693.0,21.91,3069.0,99.55,0.0,0.0,0.0,4.777,1248.33,1144.54
242,4.884,1698.0,33.18,3067.0,99.86,0.0,0.0,0.0,4.884,1274.43,1154.86
243,4.849,1696.0,28.08,3068.0,99.85,0.0,0.0,0.0,4.849,1266.46,1155.03
244,4.778,1698.0,24.69,3070.0,99.55,0.0,0.0,0.0,4.778,1257.93,1162.68
245,4.88,1697.0,20.48,3065.0,100.0,0.0,0.0,0.0,4.88,1274.73,1151.93
246,4.79,1688.0,19.44,3067.0,99.69,0.002,712.0,0.63,4.791,1250.26,1153.52
247,4.828,1696.0,19.66,3066.0,99.82,0.0,0.0,0.0,4.828,1255.24,1148.47
248,4.851,1671.0,23.03,3066.0,100.0,0.0,0.0,0.0,4.851,1284.13,1153.01
249,4.796,1719.0,27.23,3069.0,99.66,0.0,0.0,0.0,4.796,1278.32,1157.68
250,4.8,1705.0,24.95,3068.0,99.73,0.0,0.0,0.0,4.8,1263.9,1151.28
251,4.825,1708.0,23.39,3068.0,99.65,0.0,0.0,0.0,4.825,1273.73,1149.37
252,4.867,1680.0,20.5,3066.0,100.0,0.0,0.0,0.0,4.867,1276.68,1152.55
253,4.87,1714.0,27.41,3067.0,99.85,0.0,714.0,0.41,4.87,1270.04,1155.71
254,4.851,1696.0,22.71,3067.0,100.0,0.0,0.0,0.0,4.851,1268.08,1155.61
255,4.79,1694.0,25.16,3069.0,99.58,0.0,0.0,0.0,4.79,1259.91,1151.81
256,4.849,1693.0,23.43,3067.0,99.92,0.0,0.0,0.0,4.849,1281.14,1155.26
257,4.779,1717.0,26.12,3070.0,99.47,0.0,0.0,0.0,4.779,1248.1,1144.75
258,4.851,1699.0,26.48,3068.0,99.81,0.0,0.0,0.0,4.851,1277.15,1156.66
259,4.826,1685.0,24.02,3068.0,99.84,0.0,0.0,0.0,4.826,1265.44,1156.2
260,4.834,1697.0,23.3,3067.0,99.85,0.0,0.0,0.0,4.834,1271.9,1154.38
261,4.822,1690.0,25.66,3068.0,99.9,0.002,713.0,0.63,4.824,1263.47,1153.51
262,4.814,1689.0,23.98,3068.0,99.7,0.0,0.0,0.0,4.814,1273.28,1148.16
263,4.855,1669.0,23.11,3067.0,100.0,0.003,711.0,0.53,4.858,1274.64,1156.27
264,4.82,1688.0,23.18,3069.0,99.89,0.0,0.0,0.0,4.82,1258.8,1157.97
265,4.862,1688.0,19.54,3066.0,100.0,0.0,0.0,0.0,4.862,1279.91,1153.73
266,4.836,1654.0,16.13,3066.0,100.0,0.0,0.0,0.0,4.836,1278.84,1153.51
267,4.841,1667.0,19.91,3067.0,99.84,0.0,0.0,0.0,4.841,1267.79,1154.21
268,4.863,1699.0,21.65,3066.0,100.0,0.0,0.0,0.0,4.863,1282.15,1153.46
269,4.851,1672.0,21.29,3067.0,99.87,0.0,0.0,0.0,4.851,1267.0,1151.73
270,4.823,1698.0,22.74,3067.0,99.72,0.0,0.0,0.0,4.823,1254.85,1153.82
271,4.832,1691.0,23.58,3068.0,99.87,0.0,715.0,0.51,4.832,1270.01,1149.46
272,4.877,1704.0,37.18,3068.0,99.74,0.0,0.0,0.0,4.877,1272.16,1158.31
273,4.855,1681.0,21.67,3067.0,99.91,0.0,0.0,0.0,4.855,1263.61,1154.07
274,5.156,1731.0,24.3,3061.0,99.86,0.0,0.0,0.0,5.156,1264.7,1149.84
