Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
44,4.778,1692.0,23.5,3066.0,100.0,0.0,711.0,0.32,4.778,1292.59,1148.27
45,4.787,1707.0,22.21,3066.0,100.0,0.0,0.0,0.0,4.787,1305.46,1159.33
46,4.789,1696.0,23.34,3066.0,100.0,0.0,0.0,0.0,4.789,1303.71,1155.72
47,4.765,1674.0,23.98,3067.0,99.5,0.0,0.0,0.0,4.765,1294.44,1158.06
48,4.744,1676.0,24.93,3069.0,100.0,0.0,0.0,0.0,4.744,1283.15,1156.71
49,4.725,1698.0,20.89,3069.0,99.85,0.0,0.0,0.0,4.725,1295.58,1156.71
50,4.799,1704.0,23.81,3063.0,99.89,0.0,0.0,0.0,4.799,1380.97,1148.85
51,4.816,1763.0,28.48,3063.0,99.99,0.0,0.0,0.0,4.816,1408.33,1150.7
52,4.791,1776.0,28.38,3064.0,99.91,0.0,0.0,0.0,4.791,1402.58,1149.62
53,4.794,1784.0,29.39,3065.0,99.99,0.0,0.0,0.0,4.794,1397.94,1146.82
54,4.792,1815.0,32.17,3066.0,99.94,0.0,0.0,0.0,4.792,1452.9,1149.76
55,4.82,1737.0,26.98,3062.0,99.96,0.0,0.0,0.0,4.82,1406.81,1151.12
56,4.808,1737.0,26.55,3063.0,99.89,0.0,0.0,0.0,4.808,1377.8,1144.85
57,4.805,1736.0,30.72,3068.0,99.87,0.0,0.0,0.0,4.805,1291.75,1157.82
58,4.78,1702.0,25.21,3068.0,99.89,0.002,713.0,0.63,4.782,1297.58,1157.93
59,4.779,1687.0,24.39,3068.0,99.84,0.0,0.0,0.0,4.779,1288.65,1156.81
60,4.8,1655.0,23.8,3066.0,100.0,0.002,712.0,0.63,4.802,1300.62,1157.11
61,4.756,1717.0,26.19,3069.0,99.89,0.0,0.0,0.0,4.756,1284.27,1154.06
62,4.78,1706.0,24.12,3067.0,99.91,0.0,0.0,0.0,4.78,1294.19,1155.1
63,4.79,1674.0,23.15,3066.0,99.99,0.0,0.0,0.0,4.79,1297.93,1148.42
64,4.782,1695.0,23.48,3068.0,100.0,0.0,0.0,0.0,4.782,1284.3,1158.91
65,4.778,1690.0,24.57,3068.0,99.85,0.0,0.0,0.0,4.778,1297.46,1155.38
66,4.792,1683.0,22.75,3066.0,100.0,0.0,0.0,0.0,4.792,1296.19,1155.47
67,4.735,1716.0,25.78,3070.0,99.54,0.001,713.0,0.63,4.736,1288.83,1154.75
68,4.798,1708.0,38.25,3069.0,99.7,0.0,0.0,0.0,4.798,1294.88,1151.2
69,4.765,1695.0,22.81,3068.0,100.0,0.0,0.0,0.0,4.765,1304.6,1162.25
70,4.767,1709.0,20.55,3066.0,100.0,0.0,0.0,0.0,4.767,1292.55,1142.84
71,4.792,1707.0,22.61,3067.0,100.0,0.0,0.0,0.0,4.792,1304.78,1165.07
72,4.792,1712.0,22.53,3066.0,100.0,0.0,0.0,0.0,4.792,1302.67,1152.46
73,4.783,1692.0,24.41,3068.0,100.0,0.0,0.0,0.0,4.783,1291.28,1158.2
74,4.75,1711.0,25.52,3069.0,99.73,0.0,0.0,0.0,4.75,1295.79,1148.6
75,4.81,1690.0,24.34,3066.0,100.0,0.002,713.0,0.63,4.812,1291.76,1157.09
76,4.795,1722.0,28.41,3068.0,99.88,0.0,0.0,0.0,4.795,1306.53,1144.11
77,4.814,1709.0,23.38,3066.0,100.0,0.0,0.0,0.0,4.814,1310.56,1160.52
78,4.809,1695.0,26.95,3067.0,99.96,0.0,0.0,0.0,4.809,1304.06,1157.42
79,4.8,1716.0,24.19,3066.0,100.0,0.0,0.0,0.0,4.8,1294.29,1154.23
80,4.806,1707.0,22.89,3066.0,99.99,0.0,0.0,0.0,4.806,1314.27,1151.07
81,4.795,1731.0,25.52,3068.0,99.86,0.0,0.0,0.0,4.795,1311.27,1158.4
82,4.831,1688.0,24.89,3066.0,100.0,0.0,0.0,0.0,4.831,1295.97,1155.93
83,4.802,1693.0,26.43,3066.0,100.0,0.0,0.0,0.0,4.802,1300.51,1154.2
84,4.806,1725.0,26.08,3066.0,100.0,0.001,708.0,0.22,4.807,1323.04,1150.66
85,4.773,1712.0,28.36,3069.0,99.75,0.0,0.0,0.0,4.773,1291.79,1158.44
86,4.807,1702.0,24.69,3066.0,100.0,0.0,0.0,0.0,4.807,1298.33,1145.39
87,4.791,1701.0,25.19,3068.0,99.85,0.0,0.0,0.0,4.791,1307.68,1160.83
88,4.78,1717.0,25.53,3069.0,99.68,0.0,0.0,0.0,4.78,1296.71,1156.47
89,4.802,1675.0,19.08,3066.0,100.0,0.0,0.0,0.0,4.802,1298.76,1152.48
90,4.811,1720.0,23.1,3066.0,100.0,0.0,708.0,0.22,4.811,1306.1,1147.22
91,4.803,1702.0,24.97,3068.0,99.86,0.0,0.0,0.0,4.803,1308.46,1158.88
92,4.81,1683.0,21.54,3065.0,100.0,0.0,0.0,0.0,4.81,1279.82,1156.07
93,4.797,1674.0,23.7,3068.0,99.87,0.0,0.0,0.0,4.797,1283.64,1153.91
94,4.8,1686.0,21.58,3067.0,99.99,0.0,0.0,0.0,4.8,1288.87,1146.3
95,4.813,1677.0,21.62,3066.0,100.0,0.0,0.0,0.0,4.813,1309.14,1156.7
96,4.792,1706.0,24.96,3068.0,99.93,0.0,0.0,0.0,4.792,1302.54,1157.18
97,4.852,1702.0,38.44,3068.0,99.87,0.0,0.0,0.0,4.852,1307.95,1154.18
98,4.775,1684.0,26.27,3069.0,99.67,0.0,0.0,0.0,4.775,1281.77,1154.85
99,4.816,1681.0,22.2,3066.0,100.0,0.0,0.0,0.0,4.816,1303.69,1152.55
100,4.816,1742.0,24.77,3067.0,100.0,0.0,0.0,0.0,4.816,1309.72,1158.56
101,4.817,1684.0,23.66,3067.0,100.0,0.0,0.0,0.0,4.817,1308.83,1157.51
102,4.817,1677.0,25.24,3068.0,100.0,0.0,0.0,0.0,4.817,1297.02,1153.79
103,4.833,1698.0,23.72,3066.0,100.0,0.0,0.0,0.0,4.833,1300.78,1155.17
104,4.79,1726.0,26.46,3069.0,99.86,0.0,0.0,0.0,4.79,1306.74,1150.83
105,4.837,1692.0,24.2,3066.0,100.0,0.0,0.0,0.0,4.837,1309.27,1157.57
106,4.839,1699.0,23.95,3065.0,100.0,0.001,712.0,0.31,4.84,1307.9,1158.74
107,4.832,1701.0,24.59,3066.0,100.0,0.0,0.0,0.0,4.832,1312.37,1155.42
108,4.799,1721.0,26.4,3068.0,99.85,0.0,0.0,0.0,4.799,1322.01,1149.34
109,4.779,1700.0,21.4,3068.0,99.81,0.0,0.0,0.0,4.779,1295.9,1162.17
110,4.837,1732.0,29.12,3067.0,99.84,0.0,0.0,0.0,4.837,1308.72,1149.18
111,4.873,1740.0,30.6,3066.0,100.0,0.0,0.0,0.0,4.873,1316.56,1160.91
112,4.81,1709.0,25.35,3068.0,99.9,0.0,0.0,0.0,4.81,1295.7,1155.79
113,4.803,1710.0,24.56,3067.0,99.83,0.0,0.0,0.0,4.803,1293.66,1151.69
114,4.833,1707.0,23.03,3066.0,100.0,0.0,0.0,0.0,4.833,1310.1,1160.65
115,4.833,1697.0,22.69,3065.0,100.0,0.0,0.0,0.0,4.833,1299.99,1150.21
116,4.834,1734.0,31.14,3067.0,99.85,0.0,0.0,0.0,4.834,1298.48,1151.98
117,4.828,1707.0,24.34,3066.0,100.0,0.0,0.0,0.0,4.828,1319.42,1161.77
118,4.824,1720.0,26.42,3067.0,100.0,0.0,0.0,0.0,4.824,1318.22,1157.31
119,4.79,1703.0,25.1,3068.0,99.74,0.0,0.0,0.0,4.79,1289.22,1147.5
120,4.842,1725.0,28.37,3067.0,99.95,0.0,713.0,0.31,4.842,1310.7,1158.02
121,4.805,1711.0,23.55,3066.0,99.98,0.0,713.0,0.31,4.805,1292.19,1146.51
122,4.842,1700.0,26.32,3066.0,100.0,0.0,712.0,0.32,4.842,1321.85,1160.56
123,4.804,1705.0,22.66,3067.0,99.86,0.0,0.0,0.0,4.804,1259.56,1156.54
124,4.805,1675.0,25.06,3068.0,99.89,0.0,0.0,0.0,4.805,1300.67,1150.08
125,4.819,1687.0,23.64,3067.0,99.89,0.0,0.0,0.0,4.819,1295.94,1159.25
126,4.79,1695.0,25.26,3068.0,99.84,0.0,708.0,0.22,4.79,1293.91,1149.09
127,4.849,1715.0,38.0,3068.0,99.87,0.0,0.0,0.0,4.849,1288.11,1159.34
128,4.797,1674.0,21.7,3067.0,100.0,0.0,0.0,0.0,4.797,1303.42,1146.68
129,4.829,1700.0,21.54,3066.0,100.0,0.0,0.0,0.0,4.829,1315.92,1161.03
130,4.822,1702.0,22.3,3067.0,100.0,0.0,0.0,0.0,4.822,1285.05,1152.2
131,4.832,1689.0,22.7,3066.0,100.0,0.0,0.0,0.0,4.832,1306.09,1149.35
132,4.823,1695.0,24.48,3067.0,100.0,0.0,0.0,0.0,4.823,1300.56,1159.47
133,4.801,1703.0,24.4,3068.0,99.81,0.0,0.0,0.0,4.801,1299.65,1152.17
134,4.815,1680.0,23.94,3067.0,99.87,0.0,0.0,0.0,4.815,1296.09,1155.29
135,4.827,1710.0,23.4,3066.0,100.0,0.0,0.0,0.0,4.827,1304.72,1148.56
136,4.839,1697.0,22.97,3066.0,100.0,0.0,0.0,0.0,4.839,1310.83,1161.58
137,4.768,1717.0,29.12,3069.0,99.48,0.0,714.0,0.41,4.768,1276.59,1152.51
138,4.825,1703.0,25.1,3067.0,99.9,0.0,0.0,0.0,4.825,1293.69,1157.52
139,4.842,1677.0,25.24,3066.0,100.0,0.0,0.0,0.0,4.842,1300.97,1155.41
140,4.865,1704.0,24.97,3063.0,100.0,0.0,0.0,0.0,4.865,1371.94,1150.19
141,4.9,1784.0,26.15,3059.0,100.0,0.0,0.0,0.0,4.9,1425.94,1151.51
142,4.873,1757.0,31.02,3061.0,99.94,0.0,0.0,0.0,4.873,1425.58,1148.85
143,4.891,1801.0,28.95,3059.0,100.0,0.0,0.0,0.0,4.891,1440.92,1147.23
144,4.83,1713.0,25.23,3066.0,100.0,0.0,0.0,0.0,4.83,1323.99,1155.13
145,4.961,1733.0,25.01,3061.0,100.0,0.0,0.0,0.0,4.961,1370.3,1155.7
146,5.017,1765.0,28.15,3058.0,99.94,0.0,0.0,0.0,5.017,1416.74,1144.39
147,4.857,1759.0,24.91,3061.0,99.87,0.0,0.0,0.0,4.857,1403.97,1155.03
148,4.851,1734.0,19.66,3063.0,100.0,0.0,0.0,0.0,4.851,1328.35,1144.27
149,4.844,1702.0,22.41,3066.0,99.91,0.0,0.0,0.0,4.844,1299.47,1158.99
150,4.842,1684.0,23.28,3066.0,99.99,0.0,0.0,0.0,4.842,1296.47,1155.86
151,4.854,1702.0,24.02,3065.0,100.0,0.0,0.0,0.0,4.854,1299.68,1152.93
152,4.825,1709.0,26.45,3067.0,99.88,0.001,712.0,0.32,4.826,1317.16,1156.86
153,4.852,1673.0,21.6,3065.0,100.0,0.0,0.0,0.0,4.852,1305.03,1151.63
154,4.817,1710.0,23.29,3067.0,99.89,0.0,0.0,0.0,4.817,1283.1,1157.26
155,4.844,1677.0,22.51,3066.0,99.98,0.0,0.0,0.0,4.844,1306.48,1152.89
156,4.858,1712.0,25.62,3065.0,99.99,0.0,0.0,0.0,4.858,1305.18,1146.96
157,4.861,1690.0,33.91,3066.0,100.0,0.0,0.0,0.0,4.861,1314.19,1156.18
158,4.851,1693.0,23.62,3065.0,99.99,0.0,0.0,0.0,4.851,1314.34,1156.74
159,4.853,1716.0,24.89,3066.0,100.0,0.0,0.0,0.0,4.853,1315.93,1160.42
160,4.837,1710.0,25.76,3066.0,100.0,0.0,0.0,0.0,4.837,1303.98,1149.45
161,4.846,1726.0,25.32,3065.0,100.0,0.0,0.0,0.0,4.846,1309.92,1155.72
162,4.753,1723.0,28.83,3069.0,99.5,0.0,0.0,0.0,4.753,1273.86,1156.33
163,4.844,1703.0,24.51,3066.0,100.0,0.0,0.0,0.0,4.844,1298.3,1148.03
164,4.837,1704.0,23.88,3066.0,99.87,0.0,0.0,0.0,4.837,1309.82,1159.02
165,4.852,1695.0,22.67,3066.0,99.99,0.0,0.0,0.0,4.852,1306.17,1158.99
166,4.862,1725.0,22.61,3065.0,100.0,0.0,0.0,0.0,4.862,1298.42,1151.85
167,4.786,1703.0,25.05,3067.0,99.82,0.0,0.0,0.0,4.786,1298.86,1153.7
168,4.817,1689.0,26.22,3067.0,99.86,0.0,712.0,0.31,4.817,1311.49,1153.29
169,4.766,1707.0,27.93,3069.0,99.7,0.0,0.0,0.0,4.766,1287.68,1154.01
170,4.845,1674.0,24.6,3066.0,99.99,0.0,0.0,0.0,4.845,1303.24,1156.83
171,4.825,1688.0,23.56,3066.0,99.84,0.0,0.0,0.0,4.825,1300.03,1149.06
172,4.827,1694.0,21.99,3066.0,99.89,0.0,0.0,0.0,4.827,1293.11,1155.62
173,4.823,1709.0,26.54,3067.0,100.0,0.0,0.0,0.0,4.823,1323.32,1145.37
174,4.803,1718.0,26.65,3068.0,99.73,0.0,0.0,0.0,4.803,1307.67,1165.84
175,4.856,1704.0,26.8,3066.0,100.0,0.0,0.0,0.0,4.856,1297.32,1146.24
176,4.844,1715.0,25.25,3067.0,99.81,0.0,0.0,0.0,4.844,1306.26,1161.26
177,4.843,1700.0,23.23,3066.0,100.0,0.0,0.0,0.0,4.843,1306.64,1153.41
178,4.923,1743.0,25.03,3058.0,100.0,0.0,0.0,0.0,4.923,1420.04,1147.26
179,4.879,1747.0,26.65,3061.0,99.94,0.0,0.0,0.0,4.879,1410.97,1146.74
180,4.893,1766.0,27.07,3060.0,99.97,0.0,0.0,0.0,4.893,1419.2,1151.53
181,4.866,1742.0,28.49,3063.0,99.9,0.0,713.0,0.31,4.866,1378.28,1152.35
182,4.791,1739.0,28.03,3069.0,99.66,0.0,0.0,0.0,4.791,1296.46,1145.61
183,4.871,1711.0,23.62,3065.0,100.0,0.0,0.0,0.0,4.871,1318.29,1159.93
184,4.842,1709.0,23.99,3066.0,99.86,0.0,0.0,0.0,4.842,1297.94,1159.27
185,4.83,1683.0,25.23,3066.0,99.85,0.0,714.0,0.41,4.83,1287.94,1147.84
186,4.858,1691.0,37.08,3067.0,99.76,0.0,0.0,0.0,4.858,1309.21,1160.93
187,4.843,1667.0,19.82,3065.0,100.0,0.0,0.0,0.0,4.843,1304.71,1153.82
188,4.795,1711.0,27.68,3068.0,99.6,0.0,0.0,0.0,4.795,1304.44,1156.42
189,4.839,1710.0,25.29,3066.0,99.88,0.0,0.0,0.0,4.839,1307.96,1145.11
190,4.836,1685.0,25.36,3067.0,99.88,0.0,0.0,0.0,4.836,1321.2,1161.99
191,4.873,1665.0,23.72,3065.0,99.99,0.001,709.0,0.22,4.874,1301.42,1153.3
192,4.854,1689.0,23.38,3065.0,100.0,0.0,0.0,0.0,4.854,1302.02,1147.81
193,4.842,1718.0,25.47,3067.0,99.82,0.0,0.0,0.0,4.842,1313.4,1160.0
194,4.855,1703.0,24.83,3066.0,99.86,0.0,0.0,0.0,4.855,1305.96,1158.62
195,4.862,1673.0,22.89,3066.0,100.0,0.0,0.0,0.0,4.862,1298.75,1152.08
196,4.87,1698.0,23.13,3066.0,100.0,0.0,0.0,0.0,4.87,1316.19,1157.75
197,4.85,1723.0,25.98,3067.0,99.86,0.0,0.0,0.0,4.85,1326.21,1153.46
198,4.87,1696.0,24.54,3066.0,99.99,0.0,0.0,0.0,4.87,1312.05,1158.17
199,4.862,1703.0,25.62,3066.0,100.0,0.0,709.0,0.22,4.862,1319.63,1153.53
200,4.859,1688.0,25.03,3066.0,99.99,0.0,0.0,0.0,4.859,1301.24,1153.18
201,4.847,1673.0,24.32,3067.0,99.85,0.0,708.0,0.22,4.847,1304.44,1150.09
202,4.881,1714.0,22.2,3064.0,100.0,0.0,0.0,0.0,4.881,1313.12,1158.93
203,4.824,1708.0,25.06,3067.0,99.7,0.0,0.0,0.0,4.824,1286.96,1146.41
204,4.864,1695.0,23.62,3066.0,99.99,0.0,0.0,0.0,4.864,1315.62,1158.71
205,4.833,1730.0,25.52,3067.0,99.82,0.0,0.0,0.0,4.833,1321.64,1158.82
206,4.822,1690.0,25.94,3068.0,99.84,0.0,0.0,0.0,4.822,1288.36,1145.01
207,4.852,1692.0,21.22,3066.0,100.0,0.0,0.0,0.0,4.852,1322.44,1160.04
208,4.866,1665.0,23.23,3065.0,100.0,0.0,0.0,0.0,4.866,1305.34,1157.24
209,4.854,1771.0,28.93,3063.0,99.87,0.0,0.0,0.0,4.854,1382.19,1147.56
210,4.927,1757.0,28.76,3059.0,100.0,0.0,0.0,0.0,4.927,1442.54,1150.33
211,4.918,1760.0,26.95,3060.0,100.0,0.0,0.0,0.0,4.918,1406.98,1145.56
212,4.853,1718.0,26.62,3067.0,99.87,0.0,0.0,0.0,4.853,1318.69,1159.17
213,4.803,1715.0,27.08,3068.0,99.61,0.0,0.0,0.0,4.803,1285.81,1147.03
214,4.876,1692.0,23.23,3065.0,100.0,0.0,712.0,0.32,4.876,1307.93,1160.26
215,4.868,1690.0,23.48,3066.0,100.0,0.0,0.0,0.0,4.868,1304.52,1154.96
216,4.839,1686.0,41.67,3068.0,99.74,0.0,711.0,0.53,4.839,1277.28,1157.54
217,4.835,1714.0,22.52,3067.0,99.87,0.0,0.0,0.0,4.835,1303.39,1147.44
218,4.869,1694.0,23.29,3066.0,100.0,0.0,0.0,0.0,4.869,1306.73,1156.83
219,4.875,1708.0,22.79,3066.0,100.0,0.0,0.0,0.0,4.875,1310.24,1157.41
220,4.871,1710.0,23.79,3066.0,100.0,0.0,0.0,0.0,4.871,1319.07,1155.54
221,4.875,1704.0,24.46,3066.0,100.0,0.0,0.0,0.0,4.875,1307.63,1155.68
222,4.83,1699.0,25.91,3067.0,99.75,0.0,0.0,0.0,4.83,1297.04,1148.48
223,4.837,1718.0,25.57,3067.0,99.85,0.0,0.0,0.0,4.837,1316.18,1159.43
224,4.846,1696.0,22.78,3067.0,99.87,0.0,0.0,0.0,4.846,1311.57,1158.52
225,4.857,1703.0,22.38,3066.0,100.0,0.0,0.0,0.0,4.857,1285.18,1151.31
226,4.831,1730.0,25.36,3067.0,99.7,0.0,0.0,0.0,4.831,1300.14,1150.57
227,4.848,1672.0,18.94,3066.0,100.0,0.0,0.0,0.0,4.848,1305.54,1157.35
228,4.84,1710.0,26.21,3067.0,99.87,0.0,0.0,0.0,4.84,1316.74,1153.18
229,4.842,1696.0,26.35,3067.0,99.88,0.0,0.0,0.0,4.842,1304.78,1154.13
230,4.837,1719.0,25.96,3067.0,99.79,0.002,714.0,0.41,4.839,1299.64,1158.72
231,4.926,1756.0,25.38,3060.0,100.0,0.0,0.0,0.0,4.926,1395.92,1153.56
232,4.895,1769.0,27.77,3061.0,99.94,0.0,0.0,0.0,4.895,1421.97,1144.7
233,4.907,1780.0,27.51,3061.0,99.94,0.0,0.0,0.0,4.907,1419.46,1144.42
234,4.932,1735.0,24.38,3061.0,100.0,0.0,0.0,0.0,4.932,1387.15,1157.45
235,4.844,1742.0,30.48,3068.0,99.88,0.0,0.0,0.0,4.844,1309.9,1150.83
236,4.856,1670.0,25.59,3067.0,99.86,0.0,0.0,0.0,4.856,1307.45,1160.09
237,4.849,1691.0,23.92,3066.0,99.83,0.0,0.0,0.0,4.849,1298.64,1153.61
238,4.876,1689.0,22.45,3066.0,100.0,0.0,0.0,0.0,4.876,1309.05,1148.86
239,4.822,1699.0,26.02,3068.0,99.72,0.0,0.0,0.0,4.822,1289.62,1158.57
240,4.864,1686.0,22.61,3066.0,100.0,0.0,0.0,0.0,4.864,1294.28,1150.31
241,4.851,1694.0,25.09,3066.0,99.85,0.0,0.0,0.0,4.851,1308.26,1150.1
242,4.874,1712.0,23.4,3066.0,100.0,0.0,0.0,0.0,4.874,1320.45,1158.74
243,4.853,1702.0,24.46,3067.0,99.87,0.0,0.0,0.0,4.853,1310.49,1160.32
244,4.869,1693.0,22.81,3066.0,99.94,0.001,708.0,0.22,4.87,1292.93,1150.62
245,4.925,1720.0,38.09,3066.0,99.99,0.0,709.0,0.22,4.925,1328.14,1155.95
246,4.845,1697.0,21.08,3066.0,100.0,0.0,712.0,0.31,4.845,1287.38,1147.64
247,4.846,1703.0,23.97,3066.0,100.0,0.0,0.0,0.0,4.846,1303.07,1159.13
248,4.866,1665.0,25.18,3066.0,100.0,0.0,0.0,0.0,4.866,1314.82,1155.72
249,4.836,1722.0,26.53,3067.0,99.86,0.0,0.0,0.0,4.836,1301.07,1149.59
250,4.859,1685.0,23.07,3066.0,99.86,0.0,0.0,0.0,4.859,1305.37,1153.48
251,4.838,1701.0,25.47,3068.0,99.83,0.0,0.0,0.0,4.838,1319.58,1156.58
252,4.858,1691.0,27.06,3066.0,99.86,0.0,0.0,0.0,4.858,1324.02,1155.15
253,4.829,1722.0,24.24,3067.0,99.75,0.0,0.0,0.0,4.829,1303.7,1151.23
254,4.872,1709.0,23.37,3065.0,100.0,0.0,0.0,0.0,4.872,1313.81,1149.96
255,4.849,1689.0,25.44,3068.0,99.79,0.0,0.0,0.0,4.849,1308.68,1161.83
256,4.849,1716.0,26.34,3067.0,99.89,0.0,0.0,0.0,4.849,1299.88,1143.61
257,4.862,1699.0,25.37,3066.0,99.86,0.0,0.0,0.0,4.862,1317.42,1159.17
258,4.882,1697.0,25.27,3066.0,99.86,0.0,0.0,0.0,4.882,1304.91,1160.95
259,4.852,1707.0,25.63,3067.0,99.88,0.0,0.0,0.0,4.852,1305.18,1152.23
260,4.865,1702.0,25.38,3066.0,99.88,0.0,0.0,0.0,4.865,1307.35,1147.0
261,4.897,1720.0,26.09,3064.0,100.0,0.0,712.0,0.32,4.897,1336.77,1165.07
262,4.861,1725.0,26.25,3064.0,99.82,0.0,0.0,0.0,4.861,1359.55,1147.69
263,4.855,1719.0,25.45,3067.0,99.85,0.0,0.0,0.0,4.855,1309.37,1156.41
264,5.159,1719.0,27.09,3062.0,99.81,0.0,0.0,0.0,5.159,1311.47,1150.0
265,4.859,1673.0,22.78,3065.0,100.0,0.0,709.0,0.22,4.859,1299.08,1145.08
266,4.829,1692.0,25.97,3067.0,99.85,0.0,0.0,0.0,4.829,1312.69,1161.12
267,4.856,1709.0,26.79,3067.0,100.0,0.0,0.0,0.0,4.856,1310.53,1154.94
268,4.84,1678.0,25.22,3067.0,100.0,0.0,0.0,0.0,4.84,1302.44,1147.16
269,4.832,1721.0,27.07,3068.0,99.73,0.0,0.0,0.0,4.832,1314.02,1157.39
270,4.836,1722.0,26.67,3067.0,99.99,0.0,0.0,0.0,4.836,1315.04,1146.01
271,4.86,1685.0,24.26,3067.0,99.99,0.0,0.0,0.0,4.86,1313.25,1162.21
272,4.873,1672.0,22.29,3065.0,100.0,0.0,0.0,0.0,4.873,1303.4,1153.29
273,4.838,1710.0,25.7,3067.0,99.87,0.0,0.0,0.0,4.838,1308.96,1152.88
274,4.877,1696.0,24.64,3066.0,100.0,0.0,0.0,0.0,4.877,1323.46,1158.93
