Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
50,4.734,1704.0,26.38,3070.0,99.57,0.0,0.0,0.0,4.734,1318.78,1153.14
51,4.726,1714.0,27.38,3071.0,99.49,0.0,0.0,0.0,4.726,1336.68,1163.49
52,4.746,1705.0,29.31,3070.0,99.85,0.0,0.0,0.0,4.746,1334.03,1157.65
53,4.772,1694.0,27.11,3068.0,99.74,0.0,0.0,0.0,4.772,1322.9,1156.28
54,4.82,1723.0,24.82,3065.0,100.0,0.0,0.0,0.0,4.82,1356.97,1150.34
55,4.752,1751.0,28.8,3070.0,99.62,0.0,0.0,0.0,4.752,1343.13,1170.63
56,4.786,1726.0,26.13,3067.0,99.86,0.0,0.0,0.0,4.786,1335.05,1157.52
57,4.786,1745.0,26.38,3065.0,99.97,0.0,0.0,0.0,4.786,1425.97,1151.67
58,4.833,1798.0,27.3,3061.0,99.91,0.0,0.0,0.0,4.833,1456.5,1148.94
59,4.851,1783.0,29.74,3061.0,99.93,0.0,0.0,0.0,4.851,1466.58,1155.07
60,4.823,1754.0,29.0,3063.0,99.84,0.0,0.0,0.0,4.823,1434.38,1156.45
61,4.876,1772.0,28.7,3059.0,100.0,0.0,0.0,0.0,4.876,1479.27,1150.85
62,4.787,1792.0,34.53,3067.0,99.82,0.0,0.0,0.0,4.787,1455.85,1149.12
63,4.836,1825.0,32.81,3062.0,99.97,0.001,712.0,0.32,4.837,1471.16,1155.83
64,4.828,1793.0,32.61,3064.0,99.98,0.0,0.0,0.0,4.828,1474.45,1150.38
65,4.817,1783.0,31.16,3064.0,99.95,0.0,0.0,0.0,4.817,1446.66,1145.24
66,4.884,1783.0,28.11,3059.0,99.98,0.0,0.0,0.0,4.884,1471.77,1158.53
67,4.848,1766.0,30.15,3062.0,99.91,0.0,0.0,0.0,4.848,1456.69,1156.04
68,4.839,1735.0,25.4,3063.0,100.0,0.0,0.0,0.0,4.839,1430.96,1146.52
69,4.787,1680.0,24.11,3068.0,99.79,0.0,0.0,0.0,4.787,1346.62,1161.5
70,4.748,1723.0,27.61,3070.0,99.54,0.0,0.0,0.0,4.748,1312.6,1150.6
71,4.868,1771.0,43.76,3064.0,99.85,0.0,0.0,0.0,4.868,1449.48,1153.0
72,4.812,1787.0,32.35,3065.0,99.87,0.0,0.0,0.0,4.812,1468.93,1156.79
73,4.861,1794.0,28.23,3062.0,99.96,0.0,0.0,0.0,4.861,1431.41,1151.29
74,4.796,1765.0,31.28,3066.0,99.89,0.0,0.0,0.0,4.796,1435.71,1155.57
75,4.894,1763.0,25.97,3059.0,99.97,0.0,0.0,0.0,4.894,1440.39,1155.15
76,4.867,1773.0,27.06,3060.0,99.89,0.0,0.0,0.0,4.867,1440.91,1152.47
77,4.746,1788.0,30.13,3070.0,99.81,0.0,0.0,0.0,4.746,1424.88,1153.26
78,4.872,1788.0,35.84,3063.0,99.97,0.001,712.0,0.63,4.873,1482.83,1152.03
79,4.81,1794.0,32.98,3065.0,99.98,0.0,0.0,0.0,4.81,1482.26,1154.05
80,4.821,1785.0,29.91,3064.0,99.9,0.0,0.0,0.0,4.821,1437.15,1142.22
81,4.799,1789.0,32.62,3066.0,99.8,0.0,0.0,0.0,4.799,1434.88,1158.52
82,4.785,1812.0,32.51,3068.0,99.87,0.0,0.0,0.0,4.785,1441.05,1147.67
83,4.843,1790.0,30.51,3064.0,99.87,0.0,0.0,0.0,4.843,1447.58,1157.85
84,4.856,1771.0,26.88,3061.0,99.92,0.0,0.0,0.0,4.856,1450.23,1141.37
85,4.864,1770.0,30.47,3061.0,99.96,0.0,0.0,0.0,4.864,1466.71,1164.83
86,4.852,1820.0,30.32,3063.0,99.93,0.0,0.0,0.0,4.852,1449.99,1147.2
87,4.815,1671.0,24.32,3067.0,99.83,0.0,0.0,0.0,4.815,1337.6,1161.19
88,4.792,1740.0,28.61,3068.0,99.71,0.0,0.0,0.0,4.792,1355.31,1151.19
89,4.817,1699.0,27.53,3067.0,99.81,0.001,707.0,0.22,4.818,1342.82,1162.04
90,4.754,1716.0,29.12,3070.0,99.57,0.0,0.0,0.0,4.754,1312.92,1157.94
91,4.819,1719.0,27.04,3066.0,99.8,0.0,0.0,0.0,4.819,1343.07,1157.37
92,4.721,1732.0,31.92,3073.0,99.4,0.0,0.0,0.0,4.721,1304.68,1151.92
93,4.845,1703.0,32.42,3068.0,99.85,0.0,0.0,0.0,4.845,1315.8,1162.09
94,4.773,1719.0,26.45,3069.0,99.72,0.001,713.0,0.31,4.774,1331.4,1156.94
95,4.822,1705.0,24.11,3066.0,99.83,0.0,0.0,0.0,4.822,1338.39,1160.39
96,4.783,1742.0,27.51,3069.0,99.71,0.0,709.0,0.22,4.783,1340.59,1155.03
97,4.793,1697.0,23.36,3068.0,99.89,0.0,0.0,0.0,4.793,1339.68,1161.31
98,4.804,1706.0,25.7,3067.0,99.74,0.0,0.0,0.0,4.804,1334.48,1152.63
99,4.834,1708.0,26.5,3066.0,99.83,0.0,714.0,0.41,4.834,1349.94,1163.51
100,4.873,1701.0,37.34,3066.0,99.83,0.0,0.0,0.0,4.873,1338.01,1155.63
101,4.761,1737.0,29.62,3072.0,99.58,0.0,0.0,0.0,4.761,1331.97,1154.31
102,4.802,1683.0,26.19,3068.0,99.9,0.0,0.0,0.0,4.802,1322.18,1153.0
103,4.787,1694.0,26.66,3069.0,99.71,0.0,0.0,0.0,4.787,1326.21,1162.19
104,4.819,1696.0,24.62,3068.0,99.84,0.0,0.0,0.0,4.819,1329.18,1152.12
105,4.816,1690.0,25.11,3066.0,99.83,0.0,0.0,0.0,4.816,1333.75,1157.03
106,4.85,1708.0,24.3,3064.0,100.0,0.0,0.0,0.0,4.85,1357.75,1155.03
107,4.803,1721.0,25.63,3068.0,99.83,0.0,0.0,0.0,4.803,1326.78,1151.61
108,4.83,1721.0,26.0,3066.0,99.86,0.0,0.0,0.0,4.83,1350.5,1166.35
109,4.835,1709.0,27.24,3066.0,99.27,0.0,714.0,0.41,4.835,1346.87,1149.97
110,4.852,1702.0,24.46,3067.0,100.0,0.0,0.0,0.0,4.852,1328.82,1161.58
111,4.781,1733.0,29.31,3071.0,99.68,0.0,0.0,0.0,4.781,1327.53,1156.44
112,4.828,1697.0,25.69,3067.0,100.0,0.0,0.0,0.0,4.828,1328.06,1155.2
113,4.806,1690.0,24.37,3067.0,99.85,0.0,0.0,0.0,4.806,1322.86,1159.44
114,4.823,1703.0,26.33,3067.0,99.86,0.0,0.0,0.0,4.823,1340.71,1157.25
115,4.79,1713.0,29.91,3068.0,99.58,0.0,708.0,0.22,4.79,1330.47,1153.01
116,4.798,1727.0,23.45,3067.0,99.82,0.0,0.0,0.0,4.798,1339.05,1152.7
117,5.136,1699.0,26.25,3061.0,100.0,0.0,0.0,0.0,5.136,1336.15,1153.51
118,4.763,1756.0,28.87,3071.0,99.51,0.0,0.0,0.0,4.763,1325.92,1157.52
119,4.798,1713.0,26.12,3067.0,99.5,0.0,0.0,0.0,4.798,1319.26,1158.89
120,4.789,1691.0,24.36,3067.0,99.64,0.0,0.0,0.0,4.789,1340.06,1154.57
121,4.782,1706.0,27.4,3068.0,99.84,0.0,0.0,0.0,4.782,1323.19,1155.8
122,4.755,1719.0,29.8,3070.0,99.38,0.0,0.0,0.0,4.755,1316.33,1155.15
123,4.824,1714.0,26.13,3066.0,99.88,0.0,0.0,0.0,4.824,1313.42,1148.51
124,4.834,1702.0,27.36,3066.0,99.83,0.0,0.0,0.0,4.834,1351.07,1165.64
125,4.8,1721.0,28.99,3068.0,99.56,0.0,0.0,0.0,4.8,1323.29,1160.08
126,4.859,1688.0,24.88,3065.0,100.0,0.0,0.0,0.0,4.859,1338.12,1155.49
127,4.863,1700.0,25.35,3065.0,100.0,0.0,0.0,0.0,4.863,1347.95,1155.04
128,4.864,1689.0,24.34,3064.0,99.93,0.0,0.0,0.0,4.864,1340.9,1156.18
129,4.807,1711.0,26.48,3068.0,99.85,0.0,0.0,0.0,4.807,1329.3,1157.02
130,4.849,1715.0,37.16,3067.0,99.82,0.0,712.0,0.32,4.849,1315.84,1149.45
131,4.841,1711.0,25.1,3065.0,99.82,0.0,0.0,0.0,4.841,1347.35,1165.69
132,4.813,1694.0,28.74,3067.0,99.87,0.0,710.0,0.22,4.813,1341.74,1151.59
133,4.811,1718.0,29.5,3068.0,99.79,0.0,0.0,0.0,4.811,1343.88,1161.36
134,4.806,1703.0,28.13,3067.0,99.69,0.0,0.0,0.0,4.806,1332.9,1156.68
135,4.81,1710.0,27.1,3068.0,99.75,0.0,0.0,0.0,4.81,1334.05,1152.8
136,4.823,1700.0,21.99,3066.0,99.78,0.0,0.0,0.0,4.823,1329.35,1162.2
137,4.847,1703.0,25.02,3066.0,100.0,0.0,0.0,0.0,4.847,1337.19,1154.45
138,4.844,1714.0,25.27,3065.0,99.92,0.0,0.0,0.0,4.844,1326.36,1148.66
139,4.839,1675.0,23.2,3066.0,99.86,0.0,0.0,0.0,4.839,1330.1,1163.82
140,4.807,1686.0,25.97,3067.0,99.85,0.0,0.0,0.0,4.807,1288.31,1148.09
141,4.856,1673.0,24.38,3065.0,100.0,0.0,709.0,0.22,4.856,1316.87,1164.45
142,4.843,1704.0,23.25,3065.0,99.86,0.0,0.0,0.0,4.843,1294.17,1152.49
143,4.805,1703.0,26.92,3067.0,99.69,0.0,708.0,0.22,4.805,1301.6,1155.79
144,4.819,1676.0,23.41,3066.0,100.0,0.0,0.0,0.0,4.819,1293.73,1150.32
145,4.858,1697.0,29.61,3068.0,100.0,0.0,0.0,0.0,4.858,1296.38,1161.4
146,4.799,1708.0,23.99,3067.0,99.65,0.0,0.0,0.0,4.799,1303.76,1151.37
147,4.842,1687.0,23.36,3066.0,100.0,0.0,0.0,0.0,4.842,1291.9,1161.67
148,4.83,1696.0,23.54,3066.0,100.0,0.0,0.0,0.0,4.83,1286.99,1146.85
149,4.863,1680.0,22.1,3065.0,99.99,0.0,0.0,0.0,4.863,1302.98,1163.7
150,4.859,1683.0,23.69,3065.0,100.0,0.0,0.0,0.0,4.859,1303.36,1156.86
151,4.791,1702.0,26.51,3068.0,99.57,0.0,0.0,0.0,4.791,1280.26,1148.65
152,4.892,1705.0,28.25,3065.0,100.0,0.0,0.0,0.0,4.892,1317.37,1160.33
153,4.829,1691.0,22.58,3065.0,99.85,0.0,0.0,0.0,4.829,1278.61,1142.92
154,4.853,1688.0,22.28,3065.0,99.99,0.0,0.0,0.0,4.853,1286.39,1161.74
155,4.852,1698.0,25.76,3066.0,100.0,0.001,715.0,0.51,4.853,1280.69,1148.21
156,4.84,1691.0,22.15,3066.0,100.0,0.001,713.0,0.31,4.841,1326.87,1164.93
157,4.86,1661.0,21.86,3065.0,99.99,0.0,0.0,0.0,4.86,1300.94,1157.04
158,4.751,1711.0,29.06,3070.0,99.54,0.002,708.0,0.65,4.753,1265.19,1152.8
159,4.917,1688.0,34.91,3065.0,100.0,0.0,709.0,0.22,4.917,1308.72,1157.79
160,4.866,1687.0,24.02,3065.0,100.0,0.0,0.0,0.0,4.866,1316.88,1147.58
161,4.862,1672.0,22.83,3065.0,100.0,0.0,0.0,0.0,4.862,1314.57,1160.38
162,4.851,1681.0,22.33,3066.0,100.0,0.0,0.0,0.0,4.851,1304.53,1158.59
163,4.797,1684.0,22.93,3068.0,99.72,0.0,0.0,0.0,4.797,1285.09,1149.79
164,4.868,1692.0,23.06,3065.0,100.0,0.0,0.0,0.0,4.868,1302.99,1158.61
165,4.777,1728.0,26.24,3069.0,99.36,0.0,0.0,0.0,4.777,1287.08,1152.18
166,4.865,1689.0,22.14,3065.0,100.0,0.0,0.0,0.0,4.865,1301.21,1152.02
167,4.83,1672.0,22.79,3066.0,99.85,0.0,0.0,0.0,4.83,1297.84,1147.31
168,4.866,1719.0,25.93,3066.0,99.88,0.0,0.0,0.0,4.866,1313.66,1160.09
169,4.869,1675.0,22.5,3065.0,100.0,0.0,0.0,0.0,4.869,1307.25,1156.36
170,4.847,1693.0,24.74,3066.0,99.86,0.0,0.0,0.0,4.847,1301.09,1154.06
171,4.843,1708.0,23.9,3066.0,99.86,0.0,715.0,0.51,4.843,1312.92,1150.65
172,4.816,1676.0,23.83,3067.0,99.7,0.0,0.0,0.0,4.816,1290.22,1158.99
173,4.857,1699.0,23.7,3065.0,100.0,0.0,708.0,0.22,4.857,1301.1,1145.86
174,4.853,1683.0,24.27,3066.0,99.85,0.0,0.0,0.0,4.853,1320.23,1163.68
175,4.833,1673.0,19.07,3065.0,100.0,0.0,0.0,0.0,4.833,1300.25,1153.69
176,4.839,1698.0,24.17,3066.0,99.83,0.0,0.0,0.0,4.839,1312.99,1155.54
177,4.845,1689.0,24.18,3066.0,99.88,0.0,0.0,0.0,4.845,1311.96,1156.82
178,4.848,1674.0,23.38,3066.0,99.86,0.0,0.0,0.0,4.848,1299.77,1149.72
179,4.857,1687.0,24.29,3066.0,100.0,0.0,0.0,0.0,4.857,1326.94,1162.63
180,4.798,1688.0,23.81,3067.0,99.61,0.0,0.0,0.0,4.798,1294.15,1151.42
181,4.88,1677.0,21.89,3064.0,100.0,0.0,0.0,0.0,4.88,1291.17,1160.05
182,4.869,1662.0,20.86,3064.0,100.0,0.0,0.0,0.0,4.869,1302.14,1150.33
183,4.864,1705.0,23.85,3066.0,100.0,0.0,0.0,0.0,4.864,1322.41,1159.53
184,4.865,1704.0,22.53,3065.0,100.0,0.0,0.0,0.0,4.865,1308.43,1150.46
185,4.856,1692.0,21.86,3065.0,100.0,0.0,0.0,0.0,4.856,1300.94,1163.49
186,4.87,1695.0,20.96,3065.0,100.0,0.0,0.0,0.0,4.87,1303.34,1151.79
187,4.865,1671.0,21.04,3065.0,100.0,0.0,0.0,0.0,4.865,1300.23,1147.25
188,4.862,1686.0,24.1,3066.0,100.0,0.0,712.0,0.32,4.862,1321.0,1160.01
189,4.887,1691.0,36.92,3067.0,99.76,0.0,0.0,0.0,4.887,1296.78,1157.68
190,4.854,1697.0,24.11,3065.0,99.85,0.0,709.0,0.22,4.854,1304.23,1152.67
191,4.882,1656.0,22.76,3065.0,100.0,0.0,0.0,0.0,4.882,1305.9,1159.46
192,4.879,1660.0,21.01,3064.0,100.0,0.0,0.0,0.0,4.879,1303.7,1154.01
193,4.783,1712.0,25.89,3069.0,99.56,0.0,0.0,0.0,4.783,1292.86,1157.0
194,4.844,1674.0,21.68,3067.0,99.89,0.0,0.0,0.0,4.844,1292.33,1155.44
195,4.845,1670.0,20.25,3066.0,100.0,0.0,0.0,0.0,4.845,1319.71,1150.88
196,4.882,1687.0,23.84,3065.0,100.0,0.0,0.0,0.0,4.882,1326.71,1158.67
197,4.878,1702.0,21.03,3064.0,100.0,0.0,0.0,0.0,4.878,1315.38,1157.05
198,4.852,1702.0,22.06,3066.0,100.0,0.0,0.0,0.0,4.852,1299.62,1148.35
199,4.82,1705.0,25.56,3068.0,99.86,0.0,0.0,0.0,4.82,1305.02,1161.32
200,4.848,1705.0,25.71,3066.0,99.72,0.0,0.0,0.0,4.848,1299.69,1159.68
201,4.843,1698.0,25.41,3067.0,99.72,0.0,0.0,0.0,4.843,1311.79,1152.67
202,4.837,1725.0,26.1,3067.0,99.72,0.0,0.0,0.0,4.837,1303.98,1158.07
203,4.828,1702.0,26.21,3067.0,99.76,0.0,711.0,0.32,4.828,1304.73,1157.05
204,4.824,1703.0,24.78,3067.0,99.83,0.0,0.0,0.0,4.824,1296.37,1148.73
205,4.875,1686.0,22.83,3065.0,100.0,0.0,0.0,0.0,4.875,1317.19,1158.85
206,4.878,1671.0,22.06,3065.0,100.0,0.0,0.0,0.0,4.878,1308.25,1158.32
207,4.872,1666.0,21.1,3064.0,100.0,0.0,0.0,0.0,4.872,1301.37,1143.91
208,4.863,1704.0,23.17,3066.0,99.86,0.0,0.0,0.0,4.863,1306.15,1161.5
209,4.863,1693.0,21.69,3066.0,99.93,0.0,0.0,0.0,4.863,1290.48,1153.22
210,4.856,1700.0,23.63,3066.0,99.87,0.0,0.0,0.0,4.856,1310.99,1150.1
211,4.857,1712.0,32.11,3067.0,99.75,0.0,0.0,0.0,4.857,1311.82,1164.46
212,4.852,1673.0,22.81,3066.0,99.92,0.0,0.0,0.0,4.852,1302.81,1155.55
213,4.863,1682.0,23.84,3065.0,100.0,0.0,0.0,0.0,4.863,1315.27,1151.03
214,4.851,1676.0,18.02,3065.0,100.0,0.0,0.0,0.0,4.851,1309.06,1162.7
215,4.845,1689.0,22.06,3066.0,99.89,0.0,0.0,0.0,4.845,1279.72,1144.44
216,4.809,1721.0,26.0,3068.0,99.69,0.0,0.0,0.0,4.809,1287.11,1161.72
217,4.862,1698.0,22.32,3066.0,99.84,0.0,0.0,0.0,4.862,1300.86,1150.55
218,4.872,1692.0,24.69,3065.0,100.0,0.001,711.0,0.85,4.873,1307.15,1154.51
219,4.906,1720.0,34.69,3066.0,99.86,0.0,0.0,0.0,4.906,1312.61,1160.13
220,4.813,1711.0,25.25,3068.0,99.53,0.0,712.0,0.32,4.813,1295.55,1149.72
221,4.879,1702.0,22.94,3065.0,99.99,0.0,0.0,0.0,4.879,1314.69,1160.0
222,4.894,1668.0,23.07,3066.0,99.99,0.0,0.0,0.0,4.894,1317.06,1155.19
223,4.877,1689.0,20.5,3065.0,100.0,0.0,0.0,0.0,4.877,1293.95,1148.51
224,4.862,1683.0,21.85,3066.0,99.86,0.0,0.0,0.0,4.862,1306.44,1164.15
225,4.857,1697.0,24.88,3066.0,99.85,0.0,0.0,0.0,4.857,1306.65,1155.06
226,4.798,1717.0,25.39,3068.0,99.39,0.0,0.0,0.0,4.798,1296.18,1154.93
227,4.828,1704.0,24.03,3066.0,99.76,0.0,0.0,0.0,4.828,1292.16,1149.89
228,4.843,1699.0,27.31,3067.0,99.75,0.0,0.0,0.0,4.843,1326.01,1164.67
229,4.785,1710.0,25.0,3069.0,99.46,0.0,0.0,0.0,4.785,1287.91,1152.48
230,4.836,1697.0,26.58,3067.0,99.72,0.0,0.0,0.0,4.836,1299.1,1144.28
231,4.846,1725.0,25.29,3067.0,99.72,0.0,0.0,0.0,4.846,1321.15,1163.48
232,4.885,1693.0,23.8,3065.0,100.0,0.0,0.0,0.0,4.885,1307.97,1154.61
233,4.851,1705.0,27.89,3067.0,99.89,0.001,713.0,0.31,4.852,1311.16,1151.71
234,4.854,1652.0,21.13,3067.0,100.0,0.0,0.0,0.0,4.854,1306.95,1160.98
235,4.882,1726.0,23.02,3065.0,100.0,0.0,708.0,0.22,4.882,1314.47,1153.92
236,5.187,1698.0,27.33,3061.0,100.0,0.0,0.0,0.0,5.187,1330.77,1157.56
237,4.889,1697.0,23.48,3065.0,99.99,0.0,0.0,0.0,4.889,1320.87,1153.08
238,4.865,1680.0,24.32,3066.0,99.88,0.0,0.0,0.0,4.865,1307.26,1153.31
239,4.879,1693.0,22.79,3066.0,99.85,0.0,0.0,0.0,4.879,1314.07,1160.79
240,4.855,1704.0,22.25,3066.0,99.88,0.0,0.0,0.0,4.855,1299.65,1153.81
241,4.884,1695.0,21.69,3065.0,100.0,0.0,0.0,0.0,4.884,1312.8,1149.67
242,4.873,1689.0,23.13,3065.0,99.86,0.0,0.0,0.0,4.873,1312.78,1161.28
243,4.871,1696.0,24.25,3066.0,99.9,0.0,0.0,0.0,4.871,1302.16,1151.71
244,4.892,1698.0,22.08,3065.0,100.0,0.0,0.0,0.0,4.892,1312.95,1148.49
245,4.866,1684.0,24.24,3066.0,99.87,0.0,0.0,0.0,4.866,1322.42,1163.39
246,4.877,1693.0,22.04,3065.0,100.0,0.0,0.0,0.0,4.877,1297.13,1155.71
247,4.834,1715.0,24.51,3067.0,99.75,0.0,0.0,0.0,4.834,1290.86,1148.84
248,4.925,1683.0,32.35,3065.0,100.0,0.0,0.0,0.0,4.925,1311.76,1158.13
249,4.867,1693.0,22.32,3066.0,99.86,0.0,0.0,0.0,4.867,1314.86,1155.78
250,4.862,1715.0,24.88,3066.0,99.84,0.0,712.0,0.63,4.862,1310.47,1153.29
251,4.874,1690.0,23.72,3065.0,99.84,0.0,0.0,0.0,4.874,1315.19,1159.33
252,4.874,1692.0,23.64,3066.0,99.88,0.0,0.0,0.0,4.874,1311.63,1149.16
253,4.863,1689.0,24.07,3066.0,99.85,0.0,0.0,0.0,4.863,1311.26,1164.72
254,4.829,1675.0,19.64,3067.0,99.87,0.0,0.0,0.0,4.829,1295.11,1146.3
255,4.871,1693.0,22.6,3066.0,100.0,0.0,0.0,0.0,4.871,1313.73,1159.03
256,4.895,1676.0,23.98,3064.0,100.0,0.0,0.0,0.0,4.895,1330.85,1158.72
257,4.945,1727.0,25.65,3058.0,100.0,0.0,0.0,0.0,4.945,1435.99,1149.7
258,4.927,1742.0,25.55,3059.0,100.0,0.0,0.0,0.0,4.927,1410.54,1149.45
259,4.949,1726.0,24.36,3058.0,100.0,0.0,0.0,0.0,4.949,1422.39,1149.02
260,4.875,1775.0,27.71,3061.0,99.9,0.0,0.0,0.0,4.875,1410.15,1142.37
261,4.909,1757.0,25.36,3060.0,99.93,0.0,0.0,0.0,4.909,1417.21,1152.32
262,4.899,1730.0,25.73,3060.0,99.95,0.0,0.0,0.0,4.899,1406.96,1141.48
263,4.939,1729.0,25.75,3059.0,99.95,0.0,0.0,0.0,4.939,1431.62,1152.91
264,4.911,1755.0,26.96,3060.0,99.94,0.0,0.0,0.0,4.911,1414.72,1153.94
265,4.946,1748.0,25.87,3058.0,100.0,0.0,0.0,0.0,4.946,1439.28,1149.22
266,4.936,1758.0,26.71,3058.0,100.0,0.0,0.0,0.0,4.936,1440.05,1151.68
267,4.938,1752.0,26.88,3059.0,99.97,0.0,0.0,0.0,4.938,1423.1,1148.89
268,4.904,1751.0,27.07,3060.0,99.92,0.0,0.0,0.0,4.904,1432.59,1147.33
269,4.92,1764.0,27.04,3059.0,99.95,0.0,0.0,0.0,4.92,1428.77,1152.66
270,4.896,1759.0,26.68,3060.0,99.87,0.0,0.0,0.0,4.896,1417.59,1152.77
271,4.921,1780.0,33.43,3061.0,99.92,0.0,0.0,0.0,4.921,1446.56,1151.39
272,4.907,1747.0,27.52,3060.0,99.89,0.0,0.0,0.0,4.907,1413.07,1147.59
273,4.919,1736.0,22.49,3059.0,99.97,0.0,0.0,0.0,4.919,1434.1,1147.0
274,4.942,1747.0,23.62,3058.0,100.0,0.0,0.0,0.0,4.942,1438.44,1150.15
