Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
47,4.673,1696.0,16.87,3066.0,99.85,0.0,0.0,0.0,4.673,1288.44,1123.76
48,4.652,1680.0,18.79,3070.0,99.72,0.0,0.0,0.0,4.652,1282.04,1116.34
49,4.699,1706.0,15.74,3067.0,99.95,0.0,0.0,0.0,4.699,1277.75,1121.25
50,4.721,1659.0,13.65,3064.0,99.96,0.0,0.0,0.0,4.721,1291.53,1132.34
51,4.719,1710.0,16.21,3064.0,100.0,0.0,0.0,0.0,4.719,1290.18,1157.17
52,4.744,1669.0,21.21,3064.0,99.88,0.001,715.0,0.51,4.745,1282.18,1134.95
53,4.737,1672.0,14.33,3063.0,100.0,0.0,0.0,0.0,4.737,1271.1,1134.06
54,4.738,1700.0,13.48,3062.0,99.89,0.0,0.0,0.0,4.738,1287.13,1139.02
55,4.763,1668.0,26.0,3063.0,99.87,0.0,0.0,0.0,4.763,1278.51,1130.38
56,4.668,1713.0,16.52,3067.0,98.97,0.0,0.0,0.0,4.668,1279.9,1134.63
57,4.703,1670.0,17.62,3066.0,99.76,0.001,711.0,0.53,4.704,1278.75,1121.66
58,4.698,1691.0,16.8,3067.0,99.89,0.0,0.0,0.0,4.698,1272.77,1139.09
59,4.704,1702.0,15.93,3067.0,99.87,0.0,0.0,0.0,4.704,1272.49,1120.32
60,4.675,1695.0,17.02,3069.0,99.89,0.0,0.0,0.0,4.675,1272.58,1112.94
61,4.707,1670.0,15.98,3067.0,99.98,0.0,0.0,0.0,4.707,1267.92,1135.32
62,4.701,1708.0,17.82,3065.0,99.94,0.0,0.0,0.0,4.701,1277.94,1137.29
63,4.688,1683.0,16.64,3068.0,99.84,0.0,0.0,0.0,4.688,1274.24,1118.37
64,4.715,1676.0,15.81,3067.0,99.99,0.0,0.0,0.0,4.715,1282.0,1131.03
65,4.715,1671.0,16.09,3066.0,100.0,0.0,0.0,0.0,4.715,1276.15,1134.09
66,4.763,1670.0,12.78,3059.0,100.0,0.0,0.0,0.0,4.763,1283.43,1145.64
67,4.701,1727.0,16.59,3067.0,99.93,0.0,0.0,0.0,4.701,1273.07,1136.39
68,4.683,1688.0,17.67,3070.0,99.86,0.0,0.0,0.0,4.683,1265.97,1113.4
69,4.719,1677.0,15.92,3066.0,99.93,0.0,0.0,0.0,4.719,1279.33,1125.82
70,4.709,1683.0,15.68,3067.0,99.77,0.0,0.0,0.0,4.709,1273.86,1131.79
71,4.72,1656.0,14.99,3065.0,99.87,0.0,0.0,0.0,4.72,1272.2,1130.23
72,4.725,1707.0,15.29,3064.0,99.98,0.0,0.0,0.0,4.725,1275.08,1122.21
73,4.713,1680.0,16.5,3066.0,99.89,0.0,0.0,0.0,4.713,1291.03,1129.12
74,4.72,1655.0,16.48,3065.0,99.52,0.0,0.0,0.0,4.72,1282.37,1135.9
75,4.755,1668.0,13.6,3062.0,100.0,0.0,0.0,0.0,4.755,1279.91,1132.5
76,4.732,1685.0,14.72,3065.0,99.99,0.0,0.0,0.0,4.732,1270.24,1137.09
77,4.711,1671.0,16.76,3069.0,99.85,0.0,0.0,0.0,4.711,1279.49,1117.16
78,4.748,1670.0,13.64,3065.0,99.92,0.0,0.0,0.0,4.748,1267.33,1125.15
79,4.737,1664.0,14.54,3063.0,99.93,0.0,0.0,0.0,4.737,1293.62,1145.29
80,4.701,1704.0,16.03,3066.0,99.66,0.0,0.0,0.0,4.701,1281.79,1118.67
81,4.729,1708.0,15.64,3067.0,99.99,0.0,0.0,0.0,4.729,1274.87,1125.54
82,4.742,1711.0,15.4,3064.0,99.92,0.0,0.0,0.0,4.742,1277.17,1131.16
83,4.734,1657.0,16.42,3067.0,99.96,0.0,0.0,0.0,4.734,1289.57,1138.27
84,4.726,1668.0,16.9,3066.0,100.0,0.0,0.0,0.0,4.726,1282.6,1137.76
85,4.787,1676.0,26.21,3062.0,100.0,0.0,0.0,0.0,4.787,1278.27,1145.45
86,4.706,1680.0,16.75,3068.0,99.97,0.0,0.0,0.0,4.706,1270.27,1118.4
87,4.724,1680.0,15.8,3065.0,99.88,0.0,0.0,0.0,4.724,1268.88,1128.52
88,4.71,1661.0,17.47,3065.0,99.84,0.0,713.0,0.31,4.71,1277.12,1118.94
89,4.709,1725.0,16.82,3066.0,99.49,0.0,0.0,0.0,4.709,1290.31,1136.22
90,4.789,1672.0,13.42,3058.0,100.0,0.001,709.0,0.22,4.79,1275.35,1154.41
91,4.742,1683.0,14.92,3063.0,99.68,0.0,0.0,0.0,4.742,1279.93,1132.35
92,4.745,1660.0,13.57,3060.0,100.0,0.0,0.0,0.0,4.745,1265.15,1148.85
93,4.711,1667.0,16.87,3068.0,99.96,0.0,715.0,0.51,4.711,1267.12,1117.87
94,4.738,1674.0,15.55,3066.0,99.77,0.0,0.0,0.0,4.738,1276.23,1125.14
95,4.718,1727.0,15.08,3064.0,99.98,0.0,0.0,0.0,4.718,1268.39,1125.14
96,4.739,1684.0,14.62,3065.0,99.97,0.0,0.0,0.0,4.739,1278.83,1123.87
97,4.718,1688.0,19.22,3068.0,99.95,0.0,0.0,0.0,4.718,1292.28,1137.64
98,4.721,1696.0,16.61,3065.0,99.81,0.0,0.0,0.0,4.721,1280.46,1131.06
99,4.746,1688.0,14.63,3065.0,100.0,0.0,0.0,0.0,4.746,1272.71,1125.42
100,4.723,1684.0,16.15,3066.0,99.85,0.0,0.0,0.0,4.723,1273.43,1126.38
101,4.764,1704.0,13.73,3060.0,100.0,0.0,0.0,0.0,4.764,1282.55,1157.32
102,4.745,1674.0,14.94,3066.0,99.96,0.0,0.0,0.0,4.745,1276.91,1117.56
103,4.743,1643.0,14.02,3064.0,99.85,0.0,0.0,0.0,4.743,1266.16,1132.53
104,4.757,1712.0,14.82,3062.0,100.0,0.0,0.0,0.0,4.757,1284.86,1139.23
105,4.73,1697.0,15.36,3066.0,99.92,0.0,0.0,0.0,4.73,1274.54,1117.58
106,4.73,1689.0,17.89,3064.0,99.9,0.0,0.0,0.0,4.73,1272.16,1153.5
107,4.783,1714.0,24.07,3063.0,99.96,0.0,0.0,0.0,4.783,1286.85,1128.19
108,4.747,1653.0,14.37,3063.0,99.93,0.0,0.0,0.0,4.747,1279.13,1125.61
109,4.712,1705.0,16.81,3067.0,99.95,0.0,0.0,0.0,4.712,1280.18,1135.06
110,4.738,1682.0,15.59,3066.0,99.89,0.0,0.0,0.0,4.738,1281.29,1117.89
111,4.765,1636.0,13.87,3060.0,100.0,0.0,0.0,0.0,4.765,1272.79,1135.41
112,4.74,1644.0,13.93,3065.0,99.98,0.0,0.0,0.0,4.74,1267.64,1126.26
113,4.776,1672.0,12.62,3059.0,99.93,0.0,0.0,0.0,4.776,1271.87,1149.22
114,4.736,1708.0,28.93,3067.0,99.84,0.0,0.0,0.0,4.736,1291.6,1120.34
115,4.725,1636.0,15.33,3065.0,99.35,0.0,0.0,0.0,4.725,1271.86,1126.83
116,4.688,1713.0,18.54,3069.0,99.95,0.0,0.0,0.0,4.688,1280.18,1119.36
117,4.74,1651.0,14.76,3065.0,99.77,0.0,0.0,0.0,4.74,1276.83,1115.98
118,4.737,1742.0,15.8,3064.0,99.98,0.0,0.0,0.0,4.737,1272.32,1137.16
119,4.73,1670.0,15.74,3065.0,99.84,0.0,0.0,0.0,4.73,1271.74,1103.73
120,4.783,1671.0,14.08,3059.0,100.0,0.001,712.0,0.31,4.784,1274.03,1149.78
121,4.892,1717.0,40.19,3065.0,100.0,0.0,0.0,0.0,4.892,1274.76,1138.25
122,4.739,1698.0,15.78,3063.0,99.89,0.0,0.0,0.0,4.739,1266.97,1127.66
123,4.724,1672.0,14.94,3066.0,99.92,0.0,0.0,0.0,4.724,1264.57,1123.48
124,4.753,1659.0,15.53,3062.0,99.81,0.0,0.0,0.0,4.753,1278.42,1123.84
125,4.728,1713.0,16.58,3065.0,99.99,0.0,0.0,0.0,4.728,1281.5,1128.87
126,4.716,1689.0,15.96,3064.0,99.29,0.0,0.0,0.0,4.716,1279.85,1115.88
127,4.689,1690.0,16.55,3066.0,98.58,0.0,0.0,0.0,4.689,1280.14,1140.18
128,4.772,1658.0,14.63,3063.0,100.0,0.0,0.0,0.0,4.772,1274.46,1135.96
129,4.76,1657.0,14.43,3064.0,100.0,0.0,0.0,0.0,4.76,1277.84,1126.02
130,4.778,1663.0,17.65,3061.0,99.47,0.0,0.0,0.0,4.778,1277.09,1149.26
131,4.788,1704.0,18.7,3061.0,99.99,0.0,713.0,0.31,4.788,1281.14,1138.26
132,4.776,1732.0,14.79,3063.0,99.98,0.0,0.0,0.0,4.776,1277.3,1124.95
133,4.755,1686.0,14.24,3064.0,99.99,0.0,0.0,0.0,4.755,1282.3,1131.95
134,4.764,1692.0,13.61,3062.0,99.91,0.0,0.0,0.0,4.764,1264.38,1132.67
135,4.716,1680.0,18.54,3066.0,99.96,0.0,0.0,0.0,4.716,1276.39,1127.7
136,4.73,1722.0,19.9,3066.0,99.85,0.0,708.0,0.22,4.73,1286.36,1130.64
137,4.763,1693.0,14.49,3062.0,99.99,0.0,0.0,0.0,4.763,1273.37,1133.16
138,4.704,1669.0,18.49,3067.0,99.48,0.0,0.0,0.0,4.704,1278.34,1107.23
139,4.744,1692.0,15.37,3064.0,99.97,0.0,0.0,0.0,4.744,1269.43,1124.12
140,4.766,1714.0,14.74,3061.0,100.0,0.0,0.0,0.0,4.766,1278.52,1137.1
141,4.728,1648.0,16.53,3064.0,99.1,0.0,0.0,0.0,4.728,1288.95,1135.21
142,4.785,1711.0,13.96,3059.0,100.0,0.0,0.0,0.0,4.785,1284.53,1148.59
143,4.751,1677.0,14.88,3064.0,99.82,0.0,0.0,0.0,4.751,1278.07,1129.72
144,4.833,1725.0,25.09,3059.0,100.0,0.0,0.0,0.0,4.833,1291.98,1151.92
145,4.768,1668.0,13.79,3064.0,99.9,0.0,0.0,0.0,4.768,1268.46,1120.17
146,4.73,1695.0,17.95,3066.0,99.96,0.0,0.0,0.0,4.73,1283.37,1129.44
147,4.796,1633.0,13.28,3061.0,99.88,0.0,0.0,0.0,4.796,1286.41,1135.81
148,4.999,1730.0,21.96,3063.0,99.93,0.0,0.0,0.0,4.999,1278.29,1115.96
149,4.751,1687.0,15.61,3065.0,99.72,0.0,0.0,0.0,4.751,1278.63,1111.28
150,4.751,1693.0,16.77,3064.0,99.99,0.0,713.0,0.31,4.751,1284.11,1131.97
151,4.754,1677.0,16.08,3062.0,100.0,0.0,0.0,0.0,4.754,1280.36,1137.07
152,4.749,1663.0,15.92,3066.0,99.74,0.0,710.0,0.53,4.749,1270.55,1113.17
153,4.767,1656.0,15.46,3063.0,100.0,0.0,0.0,0.0,4.767,1277.77,1139.61
154,4.756,1640.0,14.27,3063.0,99.69,0.0,0.0,0.0,4.756,1267.26,1123.6
155,4.781,1651.0,13.52,3060.0,100.0,0.0,0.0,0.0,4.781,1281.92,1136.03
156,4.767,1676.0,14.51,3062.0,99.64,0.0,0.0,0.0,4.767,1280.54,1132.74
157,4.737,1672.0,14.9,3062.0,99.52,0.0,0.0,0.0,4.737,1273.98,1121.83
158,4.763,1683.0,15.05,3062.0,100.0,0.0,0.0,0.0,4.763,1279.85,1143.4
159,4.765,1609.0,13.52,3064.0,99.67,0.0,0.0,0.0,4.765,1275.89,1111.6
160,4.761,1692.0,15.35,3062.0,100.0,0.0,0.0,0.0,4.761,1273.82,1143.44
161,4.736,1666.0,17.42,3065.0,99.5,0.0,0.0,0.0,4.736,1289.28,1124.68
162,4.757,1699.0,14.33,3063.0,99.99,0.0,0.0,0.0,4.757,1269.05,1128.76
163,4.753,1691.0,17.07,3063.0,100.0,0.0,0.0,0.0,4.753,1291.16,1139.35
164,4.739,1681.0,16.11,3066.0,99.75,0.0,0.0,0.0,4.739,1264.59,1115.58
165,4.792,1660.0,13.15,3060.0,100.0,0.0,0.0,0.0,4.792,1285.83,1153.67
166,4.763,1677.0,14.27,3063.0,99.85,0.0,0.0,0.0,4.763,1275.77,1121.79
167,4.75,1673.0,14.93,3065.0,99.88,0.0,0.0,0.0,4.75,1273.17,1115.86
168,4.762,1706.0,14.68,3062.0,99.99,0.0,0.0,0.0,4.762,1274.35,1134.36
169,4.738,1642.0,14.19,3065.0,99.34,0.0,0.0,0.0,4.738,1266.37,1096.9
170,4.76,1718.0,14.56,3062.0,99.99,0.0,0.0,0.0,4.76,1274.28,1143.8
171,4.781,1662.0,15.09,3063.0,99.99,0.0,0.0,0.0,4.781,1280.38,1133.54
172,4.748,1681.0,16.26,3066.0,99.83,0.0,0.0,0.0,4.748,1279.49,1117.75
173,4.776,1720.0,20.57,3062.0,100.0,0.0,0.0,0.0,4.776,1277.46,1148.42
174,4.785,1652.0,21.18,3063.0,99.53,0.0,0.0,0.0,4.785,1276.07,1117.88
175,4.778,1679.0,14.12,3061.0,100.0,0.0,0.0,0.0,4.778,1282.04,1150.2
176,4.79,1669.0,13.88,3060.0,100.0,0.0,0.0,0.0,4.79,1279.77,1141.1
177,4.714,1663.0,17.07,3068.0,99.22,0.0,0.0,0.0,4.714,1268.34,1104.98
178,4.753,1713.0,15.67,3064.0,99.99,0.0,0.0,0.0,4.753,1280.67,1125.32
179,4.813,1688.0,13.95,3059.0,100.0,0.0,0.0,0.0,4.813,1292.67,1152.64
180,4.72,1711.0,18.3,3065.0,99.39,0.0,0.0,0.0,4.72,1270.62,1134.13
181,4.781,1695.0,13.94,3060.0,100.0,0.0,0.0,0.0,4.781,1281.88,1148.24
182,4.823,1637.0,15.12,3059.0,100.0,0.0,714.0,0.41,4.823,1284.32,1151.13
183,4.76,1658.0,16.43,3065.0,99.98,0.0,0.0,0.0,4.76,1278.39,1130.5
184,4.796,1674.0,13.43,3060.0,100.0,0.0,709.0,0.22,4.796,1274.13,1140.47
185,4.765,1665.0,15.21,3063.0,99.8,0.0,0.0,0.0,4.765,1262.0,1140.87
186,4.712,1624.0,16.2,3067.0,99.38,0.0,0.0,0.0,4.712,1275.39,1097.95
187,4.75,1691.0,16.36,3058.0,99.42,0.0,0.0,0.0,4.75,1276.39,1149.1
188,4.771,1653.0,14.58,3061.0,99.49,0.0,0.0,0.0,4.771,1273.31,1127.9
189,4.734,1644.0,15.11,3066.0,99.74,0.0,0.0,0.0,4.734,1278.45,1115.2
190,4.716,1690.0,18.21,3067.0,99.85,0.0,0.0,0.0,4.716,1283.98,1116.39
191,4.796,1679.0,13.81,3062.0,99.86,0.0,0.0,0.0,4.796,1282.25,1121.88
192,4.744,1654.0,15.25,3065.0,99.84,0.0,0.0,0.0,4.744,1281.2,1106.91
193,4.758,1671.0,15.26,3064.0,99.96,0.0,0.0,0.0,4.758,1274.51,1138.5
194,4.75,1691.0,14.95,3065.0,99.23,0.0,0.0,0.0,4.75,1279.8,1103.02
195,4.705,1657.0,16.76,3068.0,99.96,0.0,0.0,0.0,4.705,1281.27,1115.68
196,4.811,1672.0,13.38,3059.0,99.92,0.0,0.0,0.0,4.811,1281.34,1152.17
197,4.775,1674.0,15.62,3063.0,99.5,0.0,0.0,0.0,4.775,1271.29,1136.19
198,4.747,1674.0,15.79,3064.0,99.71,0.0,0.0,0.0,4.747,1276.43,1122.65
199,4.78,1706.0,15.1,3063.0,100.0,0.0,0.0,0.0,4.78,1292.59,1135.7
200,4.801,1649.0,15.4,3061.0,100.0,0.0,0.0,0.0,4.801,1278.74,1145.3
201,4.729,1682.0,15.7,3065.0,99.36,0.0,0.0,0.0,4.729,1279.14,1108.68
202,4.776,1650.0,14.58,3060.0,100.0,0.0,0.0,0.0,4.776,1277.25,1152.67
203,4.827,1700.0,28.13,3061.0,100.0,0.0,0.0,0.0,4.827,1283.28,1139.24
204,4.754,1657.0,15.52,3065.0,99.79,0.0,0.0,0.0,4.754,1276.4,1132.02
205,4.809,1706.0,12.57,3058.0,100.0,0.0,0.0,0.0,4.809,1275.11,1151.32
206,4.789,1701.0,13.85,3060.0,99.84,0.0,0.0,0.0,4.789,1279.86,1139.71
207,4.751,1649.0,14.71,3065.0,99.64,0.0,0.0,0.0,4.751,1277.45,1108.34
208,4.766,1680.0,15.03,3064.0,99.5,0.0,0.0,0.0,4.766,1279.41,1130.31
209,4.804,1718.0,14.66,3061.0,99.99,0.0,0.0,0.0,4.804,1277.45,1136.81
210,4.807,1602.0,12.34,3062.0,99.69,0.0,0.0,0.0,4.807,1277.03,1117.49
211,4.817,1639.0,12.8,3060.0,99.96,0.0,0.0,0.0,4.817,1298.19,1132.42
212,4.831,1637.0,11.08,3056.0,100.0,0.0,714.0,0.41,4.831,1270.36,1149.5
213,4.778,1677.0,15.55,3064.0,99.72,0.001,712.0,0.31,4.779,1269.99,1119.49
214,4.78,1688.0,14.13,3062.0,99.86,0.0,0.0,0.0,4.78,1282.58,1130.28
215,4.743,1699.0,16.6,3065.0,99.92,0.0,0.0,0.0,4.743,1267.98,1131.11
216,4.772,1670.0,14.68,3064.0,99.53,0.0,0.0,0.0,4.772,1275.85,1104.95
217,4.751,1705.0,14.46,3065.0,99.74,0.0,0.0,0.0,4.751,1269.56,1118.33
218,4.688,1665.0,18.08,3067.0,98.97,0.0,0.0,0.0,4.688,1280.74,1126.51
219,4.748,1699.0,15.95,3065.0,99.75,0.0,0.0,0.0,4.748,1279.38,1123.25
220,4.768,1640.0,14.71,3066.0,99.91,0.0,0.0,0.0,4.768,1269.42,1102.46
221,4.79,1635.0,12.7,3060.0,100.0,0.0,0.0,0.0,4.79,1275.05,1146.71
222,4.726,1701.0,19.48,3064.0,99.88,0.0,0.0,0.0,4.726,1289.12,1138.5
223,4.73,1657.0,15.53,3067.0,99.25,0.0,0.0,0.0,4.73,1265.67,1092.69
224,4.78,1688.0,13.68,3062.0,100.0,0.0,0.0,0.0,4.78,1271.62,1127.41
225,4.782,1664.0,15.51,3062.0,100.0,0.0,0.0,0.0,4.782,1291.37,1146.74
226,4.761,1687.0,15.18,3065.0,99.7,0.0,0.0,0.0,4.761,1282.81,1103.85
227,4.772,1650.0,14.18,3066.0,99.73,0.0,0.0,0.0,4.772,1272.05,1116.59
228,4.757,1668.0,14.27,3063.0,99.92,0.0,0.0,0.0,4.757,1274.37,1126.32
229,4.787,1681.0,15.0,3062.0,100.0,0.0,0.0,0.0,4.787,1280.09,1141.56
230,4.7,1630.0,17.68,3068.0,99.03,0.0,0.0,0.0,4.7,1264.96,1092.95
231,4.777,1664.0,13.15,3063.0,99.73,0.0,0.0,0.0,4.777,1274.98,1113.76
232,4.737,1706.0,16.88,3064.0,99.94,0.0,0.0,0.0,4.737,1278.5,1137.22
233,4.791,1696.0,26.13,3064.0,99.78,0.0,0.0,0.0,4.791,1275.52,1129.3
234,4.744,1615.0,14.63,3067.0,99.39,0.0,0.0,0.0,4.744,1267.03,1095.65
235,4.785,1665.0,14.69,3062.0,100.0,0.0,0.0,0.0,4.785,1268.01,1136.54
236,4.752,1700.0,15.74,3064.0,99.96,0.0,0.0,0.0,4.752,1281.39,1132.45
237,4.744,1649.0,15.08,3065.0,99.36,0.0,0.0,0.0,4.744,1274.92,1105.0
238,4.704,1630.0,17.19,3068.0,99.5,0.0,0.0,0.0,4.704,1271.58,1089.36
239,4.777,1681.0,15.13,3063.0,99.92,0.0,0.0,0.0,4.777,1271.17,1131.24
240,4.75,1691.0,15.32,3064.0,99.8,0.0,0.0,0.0,4.75,1271.74,1123.22
241,4.813,1615.0,12.69,3063.0,99.88,0.0,0.0,0.0,4.813,1283.34,1115.65
242,4.767,1708.0,16.25,3064.0,99.99,0.0,0.0,0.0,4.767,1282.32,1136.87
243,4.748,1675.0,16.05,3064.0,99.88,0.0,0.0,0.0,4.748,1277.24,1121.97
244,4.773,1673.0,15.99,3061.0,99.97,0.0,0.0,0.0,4.773,1279.51,1151.55
245,4.714,1650.0,17.13,3068.0,99.28,0.0,712.0,0.31,4.714,1260.49,1085.26
246,4.783,1699.0,14.36,3061.0,99.99,0.0,0.0,0.0,4.783,1276.01,1143.41
247,4.792,1681.0,13.54,3061.0,100.0,0.0,0.0,0.0,4.792,1269.24,1138.45
248,4.783,1693.0,14.72,3062.0,99.78,0.0,0.0,0.0,4.783,1276.76,1129.26
249,4.707,1612.0,15.68,3068.0,98.7,0.0,0.0,0.0,4.707,1270.73,1091.0
250,4.807,1669.0,14.07,3061.0,99.99,0.0,0.0,0.0,4.807,1287.42,1133.51
251,4.797,1686.0,13.74,3061.0,100.0,0.0,0.0,0.0,4.797,1275.48,1148.2
252,4.807,1709.0,14.43,3062.0,100.0,0.0,0.0,0.0,4.807,1283.32,1138.45
253,4.704,1633.0,16.53,3068.0,99.13,0.0,0.0,0.0,4.704,1263.19,1090.44
254,4.746,1682.0,16.4,3065.0,99.92,0.0,709.0,0.22,4.746,1273.33,1121.06
255,4.819,1716.0,19.92,3063.0,99.99,0.0,0.0,0.0,4.819,1279.09,1139.0
256,4.82,1608.0,12.21,3059.0,100.0,0.0,0.0,0.0,4.82,1277.4,1140.37
257,4.736,1614.0,14.62,3067.0,99.34,0.0,0.0,0.0,4.736,1265.92,1084.56
258,4.767,1690.0,15.31,3063.0,99.99,0.0,0.0,0.0,4.767,1274.3,1131.21
259,4.776,1697.0,14.89,3064.0,99.86,0.0,0.0,0.0,4.776,1289.76,1124.78
260,4.743,1668.0,16.69,3065.0,99.3,0.0,0.0,0.0,4.743,1276.08,1118.28
261,4.746,1635.0,14.9,3065.0,98.93,0.0,0.0,0.0,4.746,1280.93,1092.47
262,4.838,1655.0,24.88,3060.0,99.94,0.0,0.0,0.0,4.838,1274.98,1142.5
263,4.762,1699.0,16.01,3065.0,99.99,0.0,0.0,0.0,4.762,1285.15,1124.28
264,4.791,1717.0,15.88,3062.0,99.95,0.0,0.0,0.0,4.791,1287.39,1151.63
265,4.794,1625.0,13.98,3063.0,99.72,0.0,0.0,0.0,4.794,1269.07,1120.4
266,5.062,1676.0,18.72,3059.0,99.95,0.0,0.0,0.0,5.062,1276.41,1115.44
267,4.764,1695.0,15.4,3064.0,99.92,0.0,0.0,0.0,4.764,1279.11,1121.69
268,4.801,1685.0,14.13,3062.0,100.0,0.0,0.0,0.0,4.801,1285.7,1140.48
269,4.797,1585.0,13.02,3064.0,99.38,0.0,0.0,0.0,4.797,1274.07,1112.88
270,4.802,1638.0,13.4,3062.0,99.85,0.0,0.0,0.0,4.802,1290.08,1123.84
271,4.797,1699.0,14.72,3061.0,99.99,0.0,716.0,0.61,4.797,1283.58,1136.2
272,4.745,1681.0,16.43,3065.0,99.41,0.0,0.0,0.0,4.745,1270.21,1135.84
273,4.741,1606.0,14.83,3066.0,98.91,0.0,0.0,0.0,4.741,1266.02,1096.98
