Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
105,4.882,1750.0,26.46,3060.0,99.95,0.0,0.0,0.0,4.882,1427.43,1145.82
106,4.896,1773.0,26.13,3060.0,99.96,0.0,712.0,0.63,4.896,1428.18,1155.98
107,4.85,1769.0,24.33,3061.0,99.92,0.0,0.0,0.0,4.85,1430.7,1139.44
108,4.917,1750.0,24.52,3058.0,100.0,0.0,0.0,0.0,4.917,1469.48,1157.18
109,4.8,1775.0,29.19,3066.0,99.77,0.0,0.0,0.0,4.8,1386.85,1150.49
110,4.914,1733.0,24.17,3058.0,99.96,0.0,0.0,0.0,4.914,1435.52,1147.67
111,4.895,1751.0,25.56,3059.0,99.98,0.0,0.0,0.0,4.895,1434.1,1150.77
112,4.9,1769.0,24.68,3059.0,99.88,0.0,0.0,0.0,4.9,1436.82,1147.51
113,4.859,1768.0,28.48,3061.0,99.79,0.0,0.0,0.0,4.859,1432.23,1148.81
114,4.929,1764.0,24.07,3057.0,100.0,0.0,0.0,0.0,4.929,1447.16,1156.17
115,4.914,1794.0,27.28,3059.0,100.0,0.0,0.0,0.0,4.914,1461.71,1152.87
116,4.911,1799.0,36.98,3061.0,99.94,0.0,0.0,0.0,4.911,1438.31,1152.45
117,5.134,1796.0,36.83,3059.0,99.92,0.0,0.0,0.0,5.134,1430.57,1150.7
118,4.835,1767.0,29.84,3062.0,99.85,0.0,0.0,0.0,4.835,1427.19,1143.06
119,5.29,1842.0,86.6,3060.0,99.84,0.002,714.0,0.41,5.292,1428.92,1163.61
120,4.879,1762.0,26.29,3060.0,99.9,0.0,0.0,0.0,4.879,1424.8,1141.24
121,4.918,1786.0,25.84,3058.0,100.0,0.001,709.0,0.22,4.919,1456.25,1154.07
122,4.891,1839.0,43.36,3064.0,99.93,0.0,0.0,0.0,4.891,1459.71,1153.73
123,5.085,1845.0,48.98,3058.0,100.0,0.0,708.0,0.22,5.085,1413.22,1159.38
124,4.973,1767.0,31.54,3057.0,100.0,0.0,0.0,0.0,4.973,1451.14,1153.07
125,4.883,1775.0,29.42,3060.0,99.91,0.0,0.0,0.0,4.883,1434.71,1147.29
126,4.897,1762.0,26.76,3060.0,99.93,0.0,0.0,0.0,4.897,1434.72,1155.65
127,4.898,1744.0,21.54,3057.0,100.0,0.0,0.0,0.0,4.898,1436.05,1148.66
128,4.873,1785.0,28.46,3061.0,99.88,0.0,0.0,0.0,4.873,1455.39,1150.2
129,4.893,1782.0,31.7,3062.0,99.85,0.0,709.0,0.22,4.893,1412.93,1152.99
130,5.168,1812.0,70.34,3059.0,99.88,0.0,0.0,0.0,5.168,1438.45,1153.42
131,4.916,1779.0,44.66,3064.0,99.79,0.0,709.0,0.22,4.916,1432.04,1160.16
132,5.43,1862.0,79.96,3057.0,99.96,0.0,0.0,0.0,5.43,1427.5,1147.38
133,5.207,1892.0,57.96,3059.0,99.87,0.0,708.0,0.22,5.207,1424.13,1156.6
134,4.932,1764.0,33.97,3061.0,99.8,0.0,0.0,0.0,4.932,1422.42,1152.7
135,4.888,1776.0,29.72,3059.0,99.89,0.0,0.0,0.0,4.888,1435.21,1143.8
136,4.875,1768.0,29.49,3061.0,99.89,0.0,0.0,0.0,4.875,1439.12,1161.26
137,5.185,1847.0,47.81,3057.0,100.0,0.0,710.0,0.22,5.185,1456.29,1146.52
138,4.918,1749.0,26.49,3059.0,99.95,0.0,0.0,0.0,4.918,1437.24,1157.35
139,4.873,1753.0,27.53,3060.0,99.86,0.0,708.0,0.22,4.873,1425.94,1149.76
140,4.875,1768.0,28.78,3061.0,99.95,0.0,0.0,0.0,4.875,1414.51,1145.3
141,4.905,1780.0,29.79,3060.0,99.93,0.0,708.0,0.22,4.905,1436.64,1157.45
142,4.841,1766.0,30.61,3062.0,99.81,0.0,0.0,0.0,4.841,1412.63,1144.86
143,4.918,1760.0,27.75,3059.0,99.96,0.0,709.0,0.22,4.918,1453.9,1156.91
144,4.917,1756.0,25.21,3059.0,99.97,0.0,0.0,0.0,4.917,1424.73,1154.21
145,4.847,1807.0,30.79,3061.0,99.82,0.0,714.0,0.41,4.847,1425.67,1147.56
146,4.92,1779.0,41.29,3061.0,99.85,0.0,0.0,0.0,4.92,1442.85,1153.47
147,4.871,1733.0,21.95,3060.0,99.9,0.0,0.0,0.0,4.871,1434.13,1147.22
148,4.843,1748.0,26.56,3061.0,99.88,0.0,712.0,0.32,4.843,1414.21,1144.27
149,4.901,1778.0,29.45,3061.0,99.95,0.0,0.0,0.0,4.901,1459.75,1159.3
150,4.874,1789.0,36.65,3063.0,99.84,0.0,0.0,0.0,4.874,1417.61,1145.15
151,4.908,1737.0,26.85,3060.0,99.95,0.0,0.0,0.0,4.908,1427.31,1158.49
152,4.855,1766.0,31.44,3062.0,99.84,0.0,0.0,0.0,4.855,1418.19,1141.39
153,4.83,1784.0,30.3,3063.0,99.75,0.0,0.0,0.0,4.83,1409.6,1156.16
154,4.905,1742.0,27.84,3059.0,99.96,0.0,709.0,0.43,4.905,1408.11,1147.28
155,4.899,1765.0,28.48,3061.0,99.87,0.0,0.0,0.0,4.899,1438.47,1158.38
156,4.922,1752.0,25.69,3059.0,99.98,0.0,709.0,0.22,4.922,1439.87,1139.76
157,4.892,1740.0,29.52,3060.0,99.9,0.0,0.0,0.0,4.892,1452.0,1157.52
158,4.821,1735.0,27.52,3064.0,99.84,0.0,0.0,0.0,4.821,1381.0,1149.49
159,4.894,1779.0,28.5,3060.0,99.9,0.0,0.0,0.0,4.894,1439.33,1152.31
160,4.894,1768.0,27.93,3059.0,99.95,0.0,0.0,0.0,4.894,1458.97,1144.32
161,4.94,1776.0,26.87,3057.0,100.0,0.0,0.0,0.0,4.94,1458.24,1153.16
162,4.882,1773.0,30.48,3061.0,99.94,0.0,0.0,0.0,4.882,1434.08,1160.17
163,4.826,1780.0,31.15,3063.0,99.76,0.0,0.0,0.0,4.826,1418.38,1142.81
164,4.842,1777.0,29.23,3062.0,99.82,0.0,0.0,0.0,4.842,1401.81,1143.95
165,4.922,1758.0,25.61,3059.0,99.96,0.0,0.0,0.0,4.922,1444.44,1156.5
166,4.906,1748.0,24.23,3059.0,99.98,0.0,0.0,0.0,4.906,1437.06,1154.44
167,4.847,1784.0,26.71,3062.0,99.81,0.0,0.0,0.0,4.847,1420.15,1148.1
168,4.911,1767.0,24.69,3058.0,99.96,0.0,0.0,0.0,4.911,1418.92,1151.2
169,4.899,1744.0,29.09,3060.0,99.97,0.001,713.0,0.63,4.899,1438.8,1152.52
170,4.918,1752.0,28.72,3059.0,99.99,0.0,0.0,0.0,4.918,1453.97,1151.97
171,4.902,1756.0,27.28,3059.0,99.92,0.001,712.0,0.31,4.903,1431.83,1144.52
172,4.896,1769.0,28.6,3060.0,100.0,0.0,0.0,0.0,4.896,1455.26,1158.54
173,4.912,1748.0,24.39,3059.0,99.92,0.0,0.0,0.0,4.912,1427.35,1149.42
174,4.897,1760.0,27.41,3061.0,99.92,0.0,0.0,0.0,4.897,1453.38,1150.52
175,4.89,1766.0,29.34,3060.0,99.96,0.0,0.0,0.0,4.89,1441.23,1155.36
176,4.937,1765.0,39.53,3061.0,99.97,0.0,0.0,0.0,4.937,1427.61,1151.55
177,4.887,1789.0,27.78,3060.0,99.88,0.0,0.0,0.0,4.887,1431.62,1151.5
178,4.905,1730.0,25.43,3059.0,99.95,0.0,0.0,0.0,4.905,1425.96,1144.92
179,4.922,1769.0,28.31,3059.0,99.93,0.0,0.0,0.0,4.922,1443.22,1152.79
180,4.857,1780.0,31.4,3061.0,99.85,0.0,0.0,0.0,4.857,1458.89,1149.64
181,4.839,1765.0,32.26,3064.0,99.77,0.0,0.0,0.0,4.839,1429.73,1146.13
182,4.88,1772.0,28.73,3060.0,99.79,0.0,0.0,0.0,4.88,1418.87,1152.36
183,4.882,1760.0,30.17,3061.0,99.8,0.0,0.0,0.0,4.882,1430.63,1153.0
184,4.883,1761.0,27.74,3061.0,99.93,0.0,0.0,0.0,4.883,1413.95,1145.54
185,4.879,1758.0,27.17,3061.0,99.8,0.0,0.0,0.0,4.879,1405.58,1142.7
186,4.909,1788.0,27.11,3059.0,99.96,0.001,712.0,0.32,4.91,1474.1,1154.28
187,4.897,1786.0,27.86,3060.0,99.94,0.0,0.0,0.0,4.897,1459.49,1153.57
188,4.892,1783.0,28.99,3061.0,99.92,0.0,0.0,0.0,4.892,1418.84,1143.6
189,4.952,1732.0,24.67,3057.0,100.0,0.0,0.0,0.0,4.952,1450.81,1157.96
190,4.829,1752.0,29.22,3064.0,99.75,0.0,0.0,0.0,4.829,1410.43,1146.87
191,4.851,1790.0,33.39,3063.0,99.62,0.0,0.0,0.0,4.851,1412.0,1145.82
192,4.926,1764.0,27.4,3059.0,99.96,0.0,0.0,0.0,4.926,1442.73,1155.23
193,4.908,1776.0,28.26,3060.0,99.96,0.0,0.0,0.0,4.908,1449.54,1153.69
194,4.894,1748.0,29.16,3061.0,99.89,0.0,0.0,0.0,4.894,1431.48,1149.67
195,4.907,1778.0,28.13,3060.0,99.91,0.0,0.0,0.0,4.907,1437.94,1146.49
196,4.925,1751.0,26.02,3060.0,100.0,0.0,0.0,0.0,4.925,1429.7,1152.66
197,4.942,1745.0,27.83,3058.0,99.98,0.0,0.0,0.0,4.942,1462.25,1151.71
198,4.94,1747.0,21.0,3057.0,99.93,0.0,0.0,0.0,4.94,1433.65,1143.68
199,4.925,1770.0,27.8,3059.0,99.97,0.0,0.0,0.0,4.925,1449.01,1155.44
200,4.892,1777.0,36.21,3062.0,99.8,0.0,0.0,0.0,4.892,1425.79,1139.57
201,4.921,1785.0,28.62,3059.0,99.97,0.001,714.0,0.73,4.922,1424.31,1161.75
202,4.849,1762.0,30.99,3062.0,99.88,0.001,712.0,0.32,4.85,1420.21,1138.36
203,4.933,1795.0,28.29,3058.0,100.0,0.001,709.0,0.22,4.934,1484.56,1159.17
204,4.89,1754.0,28.14,3061.0,99.9,0.0,715.0,0.51,4.89,1425.75,1151.79
205,4.926,1757.0,31.02,3060.0,99.97,0.0,0.0,0.0,4.926,1453.9,1144.47
206,4.927,1746.0,26.27,3059.0,99.86,0.0,0.0,0.0,4.927,1439.67,1159.6
207,4.889,1768.0,25.69,3060.0,99.94,0.0,0.0,0.0,4.889,1418.73,1141.65
208,4.952,1754.0,27.64,3059.0,100.0,0.0,0.0,0.0,4.952,1462.94,1155.76
209,4.97,1735.0,25.49,3057.0,100.0,0.0,0.0,0.0,4.97,1450.8,1155.43
210,4.926,1752.0,25.97,3059.0,99.9,0.0,0.0,0.0,4.926,1425.62,1150.64
211,4.864,1777.0,29.8,3062.0,99.88,0.0,0.0,0.0,4.864,1429.23,1148.19
212,4.782,1786.0,34.22,3067.0,99.65,0.0,0.0,0.0,4.782,1386.56,1148.92
213,4.906,1748.0,27.82,3061.0,99.95,0.0,0.0,0.0,4.906,1432.79,1145.04
214,4.941,1727.0,24.23,3058.0,99.96,0.0,0.0,0.0,4.941,1428.37,1150.36
215,4.92,1770.0,29.8,3058.0,99.92,0.0,0.0,0.0,4.92,1448.35,1143.87
216,4.951,1749.0,28.51,3059.0,99.97,0.0,0.0,0.0,4.951,1429.19,1157.5
217,4.862,1804.0,32.6,3063.0,99.94,0.001,712.0,0.63,4.863,1423.31,1146.55
218,4.945,1772.0,27.82,3058.0,99.95,0.0,0.0,0.0,4.945,1435.62,1152.54
219,4.901,1753.0,29.51,3060.0,99.85,0.001,713.0,0.31,4.902,1438.64,1143.85
220,4.956,1751.0,27.46,3057.0,100.0,0.0,0.0,0.0,4.956,1464.76,1152.72
221,4.929,1749.0,26.42,3059.0,99.93,0.0,0.0,0.0,4.929,1427.49,1155.0
222,4.932,1727.0,23.44,3059.0,99.95,0.0,0.0,0.0,4.932,1423.39,1149.83
223,4.919,1723.0,24.04,3059.0,100.0,0.0,0.0,0.0,4.919,1418.11,1138.41
224,4.933,1752.0,25.65,3058.0,99.94,0.0,0.0,0.0,4.933,1455.64,1153.4
225,4.905,1793.0,24.78,3060.0,99.97,0.0,0.0,0.0,4.905,1446.97,1154.27
226,4.886,1818.0,32.23,3060.0,99.91,0.0,0.0,0.0,4.886,1463.01,1150.25
227,4.937,1755.0,33.5,3061.0,99.93,0.0,0.0,0.0,4.937,1441.72,1147.25
228,4.88,1762.0,31.55,3062.0,99.87,0.0,0.0,0.0,4.88,1439.72,1151.87
229,4.873,1776.0,28.46,3062.0,99.89,0.0,0.0,0.0,4.873,1405.27,1149.29
230,4.941,1744.0,26.54,3059.0,99.95,0.0,0.0,0.0,4.941,1437.61,1151.86
231,4.938,1758.0,26.84,3059.0,100.0,0.0,0.0,0.0,4.938,1449.62,1147.92
232,4.916,1744.0,25.89,3060.0,99.89,0.0,0.0,0.0,4.916,1432.81,1148.67
233,4.927,1778.0,27.98,3059.0,99.98,0.0,0.0,0.0,4.927,1456.34,1153.51
234,4.91,1740.0,26.77,3060.0,99.93,0.0,0.0,0.0,4.91,1429.79,1139.6
235,4.948,1804.0,41.77,3061.0,99.81,0.0,0.0,0.0,4.948,1447.07,1154.98
236,5.17,1789.0,31.37,3057.0,99.88,0.0,0.0,0.0,5.17,1424.57,1153.74
237,4.949,1774.0,31.04,3060.0,99.92,0.001,712.0,0.32,4.95,1430.46,1154.22
238,4.909,1754.0,27.35,3061.0,99.91,0.0,0.0,0.0,4.909,1428.37,1146.89
239,4.941,1751.0,25.25,3059.0,99.96,0.0,0.0,0.0,4.941,1428.68,1152.09
240,4.875,1795.0,30.01,3062.0,99.83,0.0,0.0,0.0,4.875,1427.71,1149.14
241,4.965,1749.0,25.23,3058.0,100.0,0.0,0.0,0.0,4.965,1430.41,1153.07
242,4.923,1775.0,26.34,3060.0,99.99,0.0,0.0,0.0,4.923,1433.2,1142.7
243,4.932,1768.0,24.62,3059.0,99.95,0.0,0.0,0.0,4.932,1427.5,1158.96
244,4.827,1773.0,29.76,3064.0,99.8,0.0,0.0,0.0,4.827,1421.14,1151.46
245,4.95,1748.0,26.16,3059.0,100.0,0.0,0.0,0.0,4.95,1431.93,1153.43
246,4.884,1742.0,29.85,3061.0,99.91,0.0,0.0,0.0,4.884,1409.99,1143.61
247,4.923,1753.0,27.08,3060.0,99.91,0.0,0.0,0.0,4.923,1419.48,1152.66
248,4.944,1760.0,25.63,3059.0,99.96,0.0,0.0,0.0,4.944,1446.91,1149.41
249,4.922,1766.0,24.69,3058.0,99.98,0.0,712.0,0.31,4.922,1419.21,1146.15
250,4.923,1775.0,30.64,3059.0,99.93,0.0,0.0,0.0,4.923,1460.81,1157.23
251,4.93,1803.0,29.33,3059.0,99.98,0.0,0.0,0.0,4.93,1463.8,1155.52
252,4.895,1764.0,29.57,3061.0,99.84,0.0,0.0,0.0,4.895,1441.73,1144.28
253,4.908,1784.0,32.56,3061.0,99.95,0.0,0.0,0.0,4.908,1456.39,1154.89
254,4.936,1785.0,28.49,3058.0,99.92,0.0,0.0,0.0,4.936,1455.16,1156.35
255,4.874,1793.0,31.55,3062.0,99.93,0.0,0.0,0.0,4.874,1439.02,1146.56
256,4.922,1720.0,27.9,3060.0,99.95,0.0,0.0,0.0,4.922,1420.83,1147.68
257,4.924,1764.0,25.87,3059.0,99.9,0.0,0.0,0.0,4.924,1433.58,1154.07
258,4.933,1787.0,29.94,3059.0,99.96,0.0,0.0,0.0,4.933,1471.96,1153.18
259,4.886,1781.0,33.95,3063.0,99.8,0.0,0.0,0.0,4.886,1415.3,1151.42
260,4.869,1776.0,30.11,3063.0,99.88,0.0,0.0,0.0,4.869,1411.75,1148.61
261,4.88,1763.0,28.86,3061.0,99.82,0.0,0.0,0.0,4.88,1435.95,1150.4
262,4.908,1765.0,28.62,3061.0,99.9,0.0,0.0,0.0,4.908,1436.29,1146.62
263,4.943,1752.0,23.22,3059.0,99.92,0.0,715.0,0.51,4.943,1418.96,1153.33
264,4.921,1802.0,35.93,3061.0,99.87,0.001,709.0,0.22,4.922,1440.75,1147.53
265,4.915,1799.0,29.96,3060.0,99.95,0.0,0.0,0.0,4.915,1465.89,1155.0
266,4.9,1770.0,28.47,3060.0,99.92,0.0,713.0,0.31,4.9,1443.55,1145.69
267,4.869,1784.0,32.44,3062.0,99.84,0.0,0.0,0.0,4.869,1466.97,1149.45
268,4.899,1807.0,31.37,3060.0,99.92,0.0,0.0,0.0,4.899,1450.45,1148.15
269,4.825,1788.0,31.88,3065.0,99.72,0.0,0.0,0.0,4.825,1392.21,1143.1
270,4.857,1779.0,30.0,3063.0,99.73,0.0,0.0,0.0,4.857,1398.54,1155.04
271,4.93,1768.0,27.72,3059.0,99.95,0.0,0.0,0.0,4.93,1455.72,1142.58
272,4.885,1758.0,28.64,3061.0,99.83,0.0,0.0,0.0,4.885,1430.98,1157.15
273,4.959,1766.0,25.49,3057.0,100.0,0.0,0.0,0.0,4.959,1440.92,1148.52
274,4.865,1787.0,31.35,3063.0,99.88,0.0,0.0,0.0,4.865,1450.29,1150.28
