Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
264,4.719,1605.0,14.12,3067.0,99.01,0.0,0.0,0.0,4.719,1251.45,1088.21
265,4.707,1646.0,17.2,3068.0,99.8,0.0,0.0,0.0,4.707,1256.63,1114.46
266,4.739,1686.0,16.38,3066.0,99.97,0.0,0.0,0.0,4.739,1269.23,1127.62
267,4.784,1690.0,13.87,3062.0,99.99,0.0,0.0,0.0,4.784,1267.21,1136.16
268,5.068,1662.0,73.21,3066.0,99.46,0.0,0.0,0.0,5.068,1249.81,1113.57
269,5.099,1705.0,74.39,3066.0,99.71,0.0,0.0,0.0,5.099,1270.35,1122.5
270,4.78,1685.0,13.01,3060.0,100.0,0.0,0.0,0.0,4.78,1256.08,1148.72
271,4.77,1622.0,12.49,3063.0,99.92,0.0,0.0,0.0,4.77,1243.46,1131.86
272,4.701,1615.0,17.06,3067.0,99.31,0.0,712.0,0.32,4.701,1259.11,1099.01
273,4.729,1633.0,14.27,3067.0,99.41,0.0,0.0,0.0,4.729,1248.69,1098.94
274,4.747,1651.0,13.32,3064.0,99.67,0.0,0.0,0.0,4.747,1262.73,1120.5
275,4.779,1682.0,13.1,3060.0,100.0,0.0,0.0,0.0,4.779,1259.2,1145.78
276,4.708,1642.0,16.37,3068.0,99.3,0.0,0.0,0.0,4.708,1253.22,1089.68
277,4.732,1611.0,13.72,3066.0,99.53,0.0,0.0,0.0,4.732,1251.55,1113.94
278,4.751,1634.0,14.04,3065.0,99.9,0.0,0.0,0.0,4.751,1259.5,1118.76
279,4.775,1662.0,13.31,3063.0,99.91,0.0,0.0,0.0,4.775,1258.32,1128.36
280,4.729,1645.0,15.31,3066.0,99.77,0.0,0.0,0.0,4.729,1254.1,1118.14
281,4.725,1624.0,15.31,3067.0,99.08,0.0,0.0,0.0,4.725,1256.6,1084.57
282,4.731,1676.0,22.1,3067.0,99.67,0.0,712.0,0.32,4.731,1255.87,1107.46
283,4.747,1663.0,14.1,3064.0,99.92,0.0,0.0,0.0,4.747,1245.38,1126.76
284,4.754,1689.0,15.65,3065.0,99.78,0.0,0.0,0.0,4.754,1276.22,1122.54
285,4.744,1618.0,13.77,3066.0,99.27,0.0,0.0,0.0,4.744,1249.67,1100.01
286,4.735,1652.0,14.51,3065.0,99.57,0.0,0.0,0.0,4.735,1252.87,1125.98
287,4.764,1680.0,13.36,3063.0,99.84,0.0,0.0,0.0,4.764,1256.76,1133.81
288,4.732,1664.0,17.53,3064.0,99.94,0.0,0.0,0.0,4.732,1252.92,1133.96
289,4.784,1664.0,21.85,3065.0,99.81,0.0,0.0,0.0,4.784,1274.0,1121.45
290,4.706,1643.0,19.9,3068.0,98.54,0.001,710.0,0.43,4.707,1260.36,1080.61
291,4.735,1655.0,15.16,3066.0,99.91,0.0,0.0,0.0,4.735,1263.63,1120.67
292,4.687,1724.0,17.93,3067.0,99.43,0.0,0.0,0.0,4.687,1263.38,1126.23
293,4.75,1654.0,13.9,3064.0,99.95,0.0,0.0,0.0,4.75,1253.7,1125.26
294,4.749,1606.0,17.99,3067.0,99.15,0.001,709.0,0.43,4.75,1250.36,1090.5
295,4.722,1593.0,13.79,3066.0,99.34,0.0,0.0,0.0,4.722,1256.13,1102.02
296,4.741,1663.0,14.1,3063.0,99.95,0.0,0.0,0.0,4.741,1249.88,1130.8
297,4.743,1641.0,15.99,3064.0,100.0,0.0,0.0,0.0,4.743,1259.21,1134.52
298,4.723,1655.0,16.95,3066.0,99.6,0.0,712.0,0.32,4.723,1261.77,1115.95
299,4.715,1605.0,14.49,3067.0,99.11,0.0,0.0,0.0,4.715,1248.34,1084.99
300,4.746,1637.0,12.32,3061.0,99.17,0.0,0.0,0.0,4.746,1272.75,1132.7
301,4.795,1653.0,12.11,3060.0,100.0,0.0,0.0,0.0,4.795,1265.83,1153.31
302,4.761,1660.0,14.35,3064.0,100.0,0.0,0.0,0.0,4.761,1259.92,1133.51
303,4.771,1622.0,14.47,3064.0,99.5,0.0,713.0,0.31,4.771,1258.69,1110.94
304,4.699,1656.0,17.22,3069.0,99.66,0.0,0.0,0.0,4.699,1249.18,1106.19
305,4.766,1641.0,14.72,3062.0,100.0,0.0,709.0,0.22,4.766,1252.68,1140.9
306,4.726,1648.0,16.0,3066.0,99.92,0.0,0.0,0.0,4.726,1256.47,1117.56
307,4.734,1620.0,15.42,3066.0,99.86,0.0,0.0,0.0,4.734,1260.86,1122.39
308,4.69,1624.0,15.65,3069.0,98.7,0.0,0.0,0.0,4.69,1244.28,1084.89
309,4.726,1618.0,14.41,3068.0,99.32,0.0,0.0,0.0,4.726,1260.73,1091.39
310,4.754,1619.0,15.05,3064.0,99.97,0.0,0.0,0.0,4.754,1262.5,1137.12
311,4.756,1686.0,14.67,3064.0,99.98,0.0,0.0,0.0,4.756,1259.75,1126.59
312,4.774,1634.0,15.09,3062.0,99.9,0.0,0.0,0.0,4.774,1261.56,1145.75
313,4.699,1589.0,16.17,3069.0,99.13,0.0,0.0,0.0,4.699,1256.35,1091.85
314,4.726,1662.0,16.24,3068.0,99.74,0.0,0.0,0.0,4.726,1258.28,1111.38
315,4.729,1658.0,16.34,3067.0,99.89,0.0,0.0,0.0,4.729,1252.74,1115.19
316,4.745,1676.0,15.79,3066.0,99.76,0.0,0.0,0.0,4.745,1263.35,1119.64
317,4.724,1644.0,15.27,3066.0,99.79,0.0,0.0,0.0,4.724,1245.66,1112.24
318,4.747,1604.0,13.8,3066.0,99.38,0.0,0.0,0.0,4.747,1254.08,1116.84
319,4.762,1646.0,25.91,3067.0,99.75,0.0,0.0,0.0,4.762,1263.83,1096.8
320,4.695,1690.0,17.75,3068.0,99.51,0.0,710.0,0.22,4.695,1247.04,1109.81
321,4.775,1643.0,12.87,3061.0,99.93,0.0,0.0,0.0,4.775,1264.0,1137.61
322,4.754,1651.0,16.92,3064.0,99.81,0.0,0.0,0.0,4.754,1264.91,1146.68
323,4.724,1637.0,15.2,3065.0,99.36,0.0,0.0,0.0,4.724,1265.46,1105.34
324,4.701,1626.0,14.33,3068.0,98.93,0.0,0.0,0.0,4.701,1253.24,1082.71
325,4.762,1683.0,13.49,3063.0,99.76,0.0,0.0,0.0,4.762,1266.76,1131.9
326,4.756,1673.0,14.71,3063.0,99.93,0.0,0.0,0.0,4.756,1254.13,1138.26
327,4.796,1613.0,11.56,3060.0,100.0,0.0,0.0,0.0,4.796,1251.77,1144.75
328,4.718,1611.0,14.85,3066.0,99.39,0.0,0.0,0.0,4.718,1250.26,1105.66
329,4.755,1659.0,14.52,3066.0,99.91,0.0,0.0,0.0,4.755,1258.37,1112.07
330,4.743,1624.0,13.47,3063.0,99.75,0.0,0.0,0.0,4.743,1249.9,1128.75
331,4.75,1661.0,13.36,3063.0,99.88,0.0,0.0,0.0,4.75,1259.96,1119.13
332,4.776,1670.0,13.82,3062.0,99.99,0.0,0.0,0.0,4.776,1260.16,1132.34
333,4.724,1623.0,14.27,3067.0,99.14,0.0,0.0,0.0,4.724,1245.73,1095.63
334,4.76,1657.0,13.89,3065.0,99.52,0.0,0.0,0.0,4.76,1282.38,1107.05
335,4.729,1666.0,16.81,3067.0,99.76,0.0,0.0,0.0,4.729,1255.05,1112.78
336,4.679,1696.0,18.38,3068.0,98.85,0.0,0.0,0.0,4.679,1257.96,1118.66
337,4.79,1715.0,16.01,3063.0,99.92,0.0,0.0,0.0,4.79,1258.58,1140.47
338,4.739,1639.0,16.15,3066.0,99.78,0.0,0.0,0.0,4.739,1254.82,1126.73
339,4.668,1613.0,15.83,3069.0,98.8,0.0,0.0,0.0,4.668,1246.64,1077.51
340,4.747,1646.0,13.86,3065.0,99.7,0.0,0.0,0.0,4.747,1256.23,1107.17
341,4.728,1642.0,15.96,3065.0,99.81,0.0,0.0,0.0,4.728,1253.37,1127.5
342,4.78,1670.0,13.18,3061.0,100.0,0.0,0.0,0.0,4.78,1262.04,1135.47
343,4.748,1649.0,15.07,3066.0,99.9,0.0,0.0,0.0,4.748,1270.6,1113.34
344,4.654,1611.0,18.0,3065.0,98.36,0.0,0.0,0.0,4.654,1244.38,1090.32
345,4.711,1666.0,16.38,3066.0,99.51,0.0,0.0,0.0,4.711,1255.61,1105.63
346,4.756,1596.0,14.84,3065.0,99.83,0.0,0.0,0.0,4.756,1264.65,1120.85
347,4.759,1638.0,13.53,3063.0,99.81,0.0,0.0,0.0,4.759,1262.66,1126.22
348,4.744,1613.0,14.39,3065.0,99.94,0.0,0.0,0.0,4.744,1252.04,1110.24
349,4.781,1623.0,26.29,3067.0,99.21,0.0,0.0,0.0,4.781,1272.32,1095.51
350,4.707,1608.0,15.19,3067.0,99.51,0.0,0.0,0.0,4.707,1250.93,1100.12
351,4.713,1664.0,16.31,3067.0,99.6,0.0,712.0,0.32,4.713,1249.29,1103.31
352,4.69,1682.0,17.71,3067.0,99.61,0.0,0.0,0.0,4.69,1255.08,1101.8
353,4.776,1645.0,14.93,3063.0,99.96,0.0,709.0,0.22,4.776,1267.35,1129.34
354,5.015,1643.0,19.38,3064.0,99.5,0.0,0.0,0.0,5.015,1257.18,1097.78
355,4.746,1572.0,13.16,3066.0,99.21,0.0,0.0,0.0,4.746,1251.74,1089.25
356,4.751,1631.0,13.01,3064.0,99.67,0.0,0.0,0.0,4.751,1249.13,1113.81
357,4.725,1674.0,18.22,3066.0,99.98,0.001,712.0,0.63,4.726,1264.46,1119.14
358,4.753,1659.0,14.95,3065.0,99.99,0.0,0.0,0.0,4.753,1255.93,1124.28
359,4.793,1651.0,12.44,3061.0,100.0,0.0,0.0,0.0,4.793,1254.52,1147.56
360,4.629,1631.0,17.27,3070.0,98.18,0.0,0.0,0.0,4.629,1242.36,1058.04
361,4.664,1615.0,16.73,3069.0,98.52,0.0,0.0,0.0,4.664,1257.02,1073.75
362,4.718,1633.0,16.05,3067.0,99.73,0.0,0.0,0.0,4.718,1267.57,1114.69
363,4.767,1637.0,13.4,3063.0,99.89,0.0,0.0,0.0,4.767,1254.95,1128.8
364,4.726,1683.0,14.89,3065.0,99.86,0.0,0.0,0.0,4.726,1255.83,1119.22
365,4.729,1630.0,14.71,3065.0,99.25,0.0,0.0,0.0,4.729,1254.9,1104.05
366,4.704,1577.0,14.83,3067.0,98.85,0.0,0.0,0.0,4.704,1258.26,1086.51
367,4.662,1578.0,17.27,3069.0,99.04,0.0,712.0,0.32,4.662,1245.69,1080.83
368,4.675,1665.0,16.11,3068.0,99.56,0.0,0.0,0.0,4.675,1254.64,1097.0
369,4.743,1653.0,14.81,3065.0,99.62,0.0,0.0,0.0,4.743,1258.73,1111.19
370,4.755,1667.0,14.06,3065.0,99.94,0.0,0.0,0.0,4.755,1240.39,1127.3
371,4.77,1665.0,14.33,3064.0,99.79,0.0,0.0,0.0,4.77,1275.89,1124.54
372,4.692,1624.0,16.02,3069.0,98.77,0.0,0.0,0.0,4.692,1258.78,1081.6
373,4.725,1648.0,14.01,3067.0,99.73,0.0,0.0,0.0,4.725,1255.87,1098.2
374,4.722,1642.0,14.58,3065.0,99.4,0.0,0.0,0.0,4.722,1256.95,1118.33
375,4.738,1666.0,17.47,3065.0,100.0,0.0,0.0,0.0,4.738,1263.89,1144.72
376,4.778,1701.0,13.27,3062.0,99.96,0.0,0.0,0.0,4.778,1255.08,1137.77
377,4.748,1612.0,14.11,3066.0,99.68,0.0,0.0,0.0,4.748,1259.32,1102.61
378,4.749,1613.0,24.57,3067.0,99.11,0.0,0.0,0.0,4.749,1246.23,1096.78
379,4.747,1649.0,13.73,3065.0,99.7,0.0,0.0,0.0,4.747,1252.75,1111.28
380,4.699,1675.0,16.53,3067.0,99.63,0.0,0.0,0.0,4.699,1261.55,1116.32
381,4.704,1670.0,16.55,3068.0,99.61,0.0,0.0,0.0,4.704,1269.11,1096.83
382,4.727,1634.0,14.16,3064.0,99.52,0.0,0.0,0.0,4.727,1247.5,1110.18
383,4.753,1578.0,14.69,3065.0,99.49,0.0,712.0,0.31,4.753,1258.79,1104.96
384,4.732,1576.0,14.67,3067.0,99.02,0.0,0.0,0.0,4.732,1257.3,1093.91
385,4.702,1644.0,17.58,3068.0,99.59,0.0,0.0,0.0,4.702,1261.88,1097.28
386,4.693,1687.0,18.59,3069.0,99.51,0.0,0.0,0.0,4.693,1256.59,1097.39
387,4.746,1667.0,15.22,3064.0,99.89,0.0,0.0,0.0,4.746,1263.16,1138.85
388,4.734,1680.0,15.66,3067.0,99.7,0.0,0.0,0.0,4.734,1264.91,1119.48
389,4.744,1603.0,14.49,3065.0,99.52,0.0,0.0,0.0,4.744,1255.26,1110.49
390,4.68,1591.0,14.91,3068.0,98.81,0.0,0.0,0.0,4.68,1244.2,1075.36
391,4.685,1657.0,15.18,3068.0,98.86,0.0,0.0,0.0,4.685,1252.31,1099.97
392,4.715,1661.0,16.12,3066.0,99.75,0.0,0.0,0.0,4.715,1264.58,1112.37
393,4.761,1628.0,13.56,3063.0,99.8,0.0,0.0,0.0,4.761,1259.46,1134.37
394,4.762,1662.0,14.06,3062.0,99.91,0.0,0.0,0.0,4.762,1252.23,1132.03
395,4.802,1576.0,12.43,3064.0,99.78,0.0,0.0,0.0,4.802,1272.95,1111.31
396,4.918,1627.0,54.79,3067.0,98.85,0.0,0.0,0.0,4.918,1253.24,1090.15
397,4.676,1666.0,17.13,3069.0,98.94,0.0,0.0,0.0,4.676,1258.08,1085.42
398,4.689,1672.0,18.8,3070.0,99.65,0.0,0.0,0.0,4.689,1266.74,1102.87
399,4.749,1661.0,16.83,3063.0,99.95,0.001,713.0,0.63,4.75,1256.17,1138.0
400,4.745,1653.0,14.63,3066.0,99.72,0.0,0.0,0.0,4.745,1270.6,1104.58
401,4.758,1644.0,13.79,3065.0,99.63,0.0,0.0,0.0,4.758,1242.98,1121.14
402,4.684,1561.0,14.59,3068.0,98.66,0.0,0.0,0.0,4.684,1245.76,1074.79
403,4.695,1598.0,15.92,3068.0,98.99,0.0,0.0,0.0,4.695,1257.11,1086.37
404,4.74,1674.0,15.18,3065.0,99.81,0.0,0.0,0.0,4.74,1254.0,1137.8
405,4.736,1637.0,14.75,3066.0,99.82,0.0,0.0,0.0,4.736,1261.06,1105.48
406,4.752,1651.0,15.85,3065.0,99.98,0.0,0.0,0.0,4.752,1260.75,1138.88
407,4.809,1663.0,12.75,3060.0,100.0,0.0,0.0,0.0,4.809,1272.06,1147.26
408,4.777,1632.0,25.79,3065.0,99.39,0.0,0.0,0.0,4.777,1246.32,1103.4
409,4.696,1551.0,14.13,3067.0,99.05,0.0,0.0,0.0,4.696,1245.98,1077.12
410,4.72,1647.0,15.86,3067.0,99.76,0.0,0.0,0.0,4.72,1266.96,1115.21
411,4.71,1621.0,14.91,3067.0,99.42,0.0,0.0,0.0,4.71,1253.37,1099.18
412,4.773,1661.0,13.88,3064.0,99.86,0.0,0.0,0.0,4.773,1271.36,1128.36
413,4.742,1604.0,13.41,3064.0,99.87,0.0,0.0,0.0,4.742,1248.71,1108.18
414,4.775,1631.0,15.11,3065.0,99.61,0.0,0.0,0.0,4.775,1270.53,1116.37
415,4.715,1613.0,14.37,3067.0,98.81,0.001,712.0,0.31,4.716,1250.3,1086.06
416,4.703,1657.0,17.11,3067.0,99.63,0.001,712.0,0.32,4.704,1263.52,1101.37
417,4.726,1684.0,14.22,3066.0,99.59,0.0,0.0,0.0,4.726,1246.31,1106.62
418,4.749,1648.0,13.64,3065.0,99.67,0.0,0.0,0.0,4.749,1273.6,1113.56
419,4.745,1664.0,15.66,3063.0,99.95,0.0,0.0,0.0,4.745,1259.82,1141.89
420,4.734,1676.0,15.78,3065.0,99.83,0.0,0.0,0.0,4.734,1255.38,1120.29
421,4.711,1580.0,14.67,3067.0,98.97,0.0,0.0,0.0,4.711,1255.17,1088.42
422,4.692,1578.0,14.92,3069.0,99.1,0.0,0.0,0.0,4.692,1253.53,1076.78
423,4.727,1643.0,13.71,3065.0,99.22,0.0,0.0,0.0,4.727,1268.58,1110.33
424,4.664,1685.0,18.06,3065.0,98.67,0.0,0.0,0.0,4.664,1254.98,1127.46
425,4.701,1680.0,19.58,3068.0,99.61,0.0,0.0,0.0,4.701,1265.72,1128.27
426,4.773,1709.0,14.97,3063.0,100.0,0.0,0.0,0.0,4.773,1266.37,1154.65
427,4.775,1637.0,13.31,3062.0,99.66,0.0,0.0,0.0,4.775,1261.74,1124.93
428,4.66,1613.0,15.97,3068.0,98.38,0.0,0.0,0.0,4.66,1242.48,1071.16
429,4.766,1593.0,12.85,3066.0,99.83,0.0,0.0,0.0,4.766,1270.44,1098.49
430,4.755,1639.0,14.29,3063.0,99.83,0.0,0.0,0.0,4.755,1260.11,1129.76
431,4.705,1674.0,15.13,3067.0,99.31,0.0,0.0,0.0,4.705,1256.61,1103.88
432,4.7,1706.0,17.84,3068.0,99.86,0.0,0.0,0.0,4.7,1244.05,1114.06
433,4.793,1633.0,12.17,3062.0,99.99,0.0,0.0,0.0,4.793,1262.7,1134.59
434,4.708,1609.0,14.85,3067.0,98.96,0.0,0.0,0.0,4.708,1252.21,1099.32
435,4.737,1581.0,13.54,3067.0,99.27,0.0,0.0,0.0,4.737,1257.7,1078.93
436,4.714,1643.0,16.34,3067.0,99.56,0.0,0.0,0.0,4.714,1261.03,1107.07
437,4.804,1642.0,26.85,3065.0,99.79,0.0,0.0,0.0,4.804,1275.32,1117.76
438,4.732,1647.0,15.95,3065.0,99.9,0.0,0.0,0.0,4.732,1256.48,1131.85
439,4.747,1662.0,14.8,3065.0,99.74,0.0,0.0,0.0,4.747,1262.66,1111.69
440,4.742,1631.0,15.08,3066.0,99.83,0.0,0.0,0.0,4.742,1266.66,1115.61
441,4.738,1598.0,13.87,3067.0,99.64,0.0,0.0,0.0,4.738,1254.51,1092.57
442,4.644,1557.0,15.51,3069.0,97.83,0.0,0.0,0.0,4.644,1248.08,1073.95
443,4.72,1621.0,14.57,3066.0,99.43,0.0,0.0,0.0,4.72,1263.51,1097.9
444,4.734,1678.0,15.23,3066.0,99.98,0.0,0.0,0.0,4.734,1259.6,1115.72
445,4.717,1668.0,16.6,3068.0,99.83,0.0,0.0,0.0,4.717,1262.25,1101.29
446,4.745,1616.0,15.36,3064.0,99.79,0.0,714.0,0.41,4.745,1254.88,1122.44
447,4.757,1637.0,14.9,3063.0,99.79,0.0,0.0,0.0,4.757,1272.75,1123.81
448,4.715,1613.0,15.63,3068.0,99.09,0.001,709.0,0.22,4.716,1256.51,1087.45
449,4.714,1576.0,14.54,3068.0,99.28,0.0,0.0,0.0,4.714,1251.74,1086.59
450,4.731,1593.0,14.41,3067.0,99.63,0.0,0.0,0.0,4.731,1261.7,1097.57
451,4.724,1636.0,14.06,3066.0,99.3,0.0,0.0,0.0,4.724,1261.48,1118.03
452,4.717,1667.0,16.71,3067.0,99.84,0.0,0.0,0.0,4.717,1245.7,1129.93
453,4.704,1649.0,14.6,3065.0,99.27,0.0,0.0,0.0,4.704,1262.22,1119.23
454,4.807,1672.0,13.4,3062.0,99.93,0.0,0.0,0.0,4.807,1268.82,1132.73
455,4.741,1646.0,14.68,3065.0,99.37,0.0,0.0,0.0,4.741,1270.56,1106.69
456,4.751,1554.0,12.24,3064.0,99.46,0.0,0.0,0.0,4.751,1241.66,1101.61
457,4.715,1625.0,14.46,3068.0,99.39,0.0,0.0,0.0,4.715,1268.4,1084.24
458,4.761,1694.0,15.75,3063.0,100.0,0.0,0.0,0.0,4.761,1265.54,1150.66
459,4.734,1624.0,14.21,3066.0,99.84,0.0,0.0,0.0,4.734,1255.88,1106.81
460,4.751,1630.0,13.24,3063.0,99.92,0.0,0.0,0.0,4.751,1253.11,1141.45
461,4.783,1651.0,13.09,3061.0,99.99,0.0,0.0,0.0,4.783,1269.12,1136.84
462,4.764,1597.0,15.59,3064.0,99.49,0.0,0.0,0.0,4.764,1243.32,1107.44
463,4.678,1592.0,15.55,3069.0,98.37,0.0,0.0,0.0,4.678,1248.89,1077.88
464,4.705,1578.0,14.28,3067.0,99.0,0.0,0.0,0.0,4.705,1265.19,1076.82
465,4.743,1652.0,13.93,3064.0,99.4,0.0,0.0,0.0,4.743,1266.09,1110.41
466,4.745,1613.0,13.56,3064.0,99.59,0.0,0.0,0.0,4.745,1256.22,1117.9
467,4.762,1679.0,28.82,3066.0,99.66,0.0,0.0,0.0,4.762,1276.44,1117.14
468,4.777,1629.0,12.88,3062.0,99.92,0.0,0.0,0.0,4.777,1257.78,1136.65
469,4.757,1680.0,15.4,3065.0,99.96,0.0,0.0,0.0,4.757,1263.28,1125.38
470,4.737,1560.0,13.66,3067.0,99.58,0.0,0.0,0.0,4.737,1247.57,1085.41
471,4.684,1599.0,14.85,3068.0,98.79,0.0,0.0,0.0,4.684,1253.66,1077.85
472,5.009,1668.0,19.41,3063.0,99.24,0.0,713.0,0.31,5.009,1247.15,1083.74
473,4.701,1638.0,15.88,3068.0,99.37,0.0,0.0,0.0,4.701,1256.87,1100.47
474,4.702,1634.0,16.24,3067.0,99.39,0.0,0.0,0.0,4.702,1265.44,1100.23
475,4.727,1665.0,17.13,3067.0,99.74,0.0,714.0,0.41,4.727,1258.67,1120.42
476,4.72,1604.0,14.93,3067.0,99.73,0.0,0.0,0.0,4.72,1260.16,1101.68
477,4.735,1660.0,14.85,3061.0,99.11,0.0,0.0,0.0,4.735,1259.46,1111.94
478,4.684,1575.0,15.75,3068.0,98.71,0.0,0.0,0.0,4.684,1254.42,1075.68
479,4.711,1592.0,15.38,3067.0,98.96,0.0,714.0,0.41,4.711,1249.03,1085.5
480,4.675,1676.0,17.73,3068.0,99.37,0.0,0.0,0.0,4.675,1262.75,1093.86
481,4.705,1656.0,15.78,3068.0,99.44,0.0,0.0,0.0,4.705,1256.45,1109.63
482,4.76,1667.0,14.0,3065.0,99.85,0.0,0.0,0.0,4.76,1257.68,1113.97
483,4.727,1655.0,17.05,3068.0,99.7,0.0,0.0,0.0,4.727,1269.89,1109.72
484,4.813,1639.0,12.52,3061.0,100.0,0.0,0.0,0.0,4.813,1275.02,1151.97
485,4.672,1595.0,14.93,3068.0,98.34,0.0,0.0,0.0,4.672,1251.06,1073.28
486,4.62,1573.0,16.34,3070.0,97.79,0.0,0.0,0.0,4.62,1245.31,1063.83
487,4.726,1592.0,14.12,3066.0,99.3,0.0,0.0,0.0,4.726,1260.03,1106.52
488,4.734,1621.0,14.55,3066.0,99.62,0.0,0.0,0.0,4.734,1266.42,1104.31
489,4.737,1641.0,15.34,3065.0,99.74,0.0,0.0,0.0,4.737,1274.43,1114.28
490,4.738,1669.0,15.59,3064.0,99.91,0.0,0.0,0.0,4.738,1255.73,1135.35
491,4.738,1654.0,14.31,3064.0,99.79,0.0,0.0,0.0,4.738,1257.7,1118.81
492,4.761,1631.0,14.0,3066.0,99.86,0.0,0.0,0.0,4.761,1254.72,1113.28
493,4.634,1610.0,18.06,3070.0,98.27,0.0,0.0,0.0,4.634,1252.99,1073.76
494,4.681,1595.0,14.56,3067.0,98.55,0.0,0.0,0.0,4.681,1243.58,1073.77
495,4.68,1650.0,15.8,3067.0,99.08,0.0,0.0,0.0,4.68,1266.68,1113.79
496,4.696,1635.0,18.2,3068.0,99.35,0.0,0.0,0.0,4.696,1247.47,1084.3
497,4.81,1662.0,23.4,3063.0,99.96,0.0,0.0,0.0,4.81,1277.19,1138.91
498,4.726,1654.0,15.15,3065.0,99.53,0.0,0.0,0.0,4.726,1263.86,1113.96
499,4.742,1668.0,16.25,3066.0,99.83,0.0,0.0,0.0,4.742,1263.92,1115.79
500,4.744,1587.0,14.42,3067.0,99.52,0.0,0.0,0.0,4.744,1259.54,1099.65
501,4.721,1570.0,13.61,3067.0,99.23,0.0,0.0,0.0,4.721,1249.78,1086.28
502,4.745,1575.0,12.71,3065.0,99.46,0.0,0.0,0.0,4.745,1264.07,1101.41
503,4.705,1641.0,15.73,3066.0,99.43,0.0,0.0,0.0,4.705,1253.13,1097.07
504,4.664,1682.0,18.25,3070.0,99.22,0.0,0.0,0.0,4.664,1262.63,1093.57
505,4.702,1663.0,16.46,3068.0,99.64,0.0,0.0,0.0,4.702,1273.57,1093.54
506,4.767,1621.0,13.28,3063.0,99.88,0.0,0.0,0.0,4.767,1263.7,1111.47
507,4.758,1688.0,14.6,3065.0,99.91,0.0,0.0,0.0,4.758,1274.14,1122.39
508,4.73,1585.0,12.76,3065.0,99.28,0.0,0.0,0.0,4.73,1256.89,1091.71
509,4.637,1609.0,16.66,3070.0,98.14,0.0,0.0,0.0,4.637,1247.44,1076.53
510,4.649,1618.0,16.34,3069.0,98.58,0.0,711.0,0.32,4.649,1243.09,1066.38
511,4.731,1622.0,13.54,3064.0,99.71,0.0,0.0,0.0,4.731,1260.93,1113.79
512,4.744,1668.0,13.54,3065.0,99.61,0.0,0.0,0.0,4.744,1263.71,1108.2
513,4.746,1664.0,13.79,3064.0,99.81,0.0,0.0,0.0,4.746,1257.37,1110.97
514,4.743,1611.0,15.24,3065.0,99.86,0.0,0.0,0.0,4.743,1266.59,1126.42
515,4.697,1619.0,16.3,3069.0,99.5,0.0,0.0,0.0,4.697,1249.94,1095.37
516,4.717,1624.0,14.06,3066.0,99.03,0.0,0.0,0.0,4.717,1259.22,1099.66
517,4.735,1588.0,14.03,3066.0,99.38,0.0,0.0,0.0,4.735,1263.61,1095.88
518,4.672,1566.0,14.24,3069.0,98.83,0.0,0.0,0.0,4.672,1242.45,1076.0
519,4.719,1641.0,15.82,3067.0,99.45,0.0,0.0,0.0,4.719,1266.37,1102.16
520,4.687,1636.0,17.38,3069.0,99.48,0.0,0.0,0.0,4.687,1265.73,1086.96
521,4.754,1632.0,15.68,3064.0,99.83,0.0,0.0,0.0,4.754,1270.73,1124.64
522,4.786,1615.0,12.19,3062.0,100.0,0.0,0.0,0.0,4.786,1250.45,1124.96
523,4.712,1640.0,15.79,3066.0,99.46,0.0,0.0,0.0,4.712,1255.96,1116.18
524,4.68,1667.0,15.42,3068.0,98.46,0.0,0.0,0.0,4.68,1248.52,1084.74
525,4.711,1589.0,13.07,3068.0,98.75,0.0,0.0,0.0,4.711,1254.92,1078.37
526,4.703,1605.0,27.56,3068.0,98.62,0.0,0.0,0.0,4.703,1247.73,1078.27
527,4.665,1666.0,16.86,3070.0,98.84,0.001,712.0,0.31,4.666,1264.87,1088.97
528,4.752,1638.0,13.67,3065.0,99.9,0.0,0.0,0.0,4.752,1261.57,1109.08
529,4.685,1637.0,17.56,3068.0,99.62,0.0,0.0,0.0,4.685,1255.62,1104.65
530,4.757,1627.0,13.43,3063.0,99.68,0.0,0.0,0.0,4.757,1259.7,1126.86
531,4.719,1665.0,15.85,3066.0,99.67,0.0,0.0,0.0,4.719,1262.58,1112.39
532,4.711,1656.0,16.64,3068.0,99.71,0.0,0.0,0.0,4.711,1268.72,1103.4
533,4.736,1584.0,14.2,3067.0,99.22,0.0,0.0,0.0,4.736,1259.09,1089.7
534,4.719,1571.0,12.91,3067.0,99.37,0.0,0.0,0.0,4.719,1252.13,1086.93
535,4.686,1570.0,15.14,3067.0,99.08,0.0,714.0,0.63,4.686,1251.37,1079.72
536,4.724,1643.0,15.42,3067.0,99.6,0.0,0.0,0.0,4.724,1270.35,1103.19
537,4.723,1632.0,14.46,3064.0,99.46,0.0,0.0,0.0,4.723,1252.98,1114.51
538,4.747,1611.0,14.4,3066.0,99.82,0.0,0.0,0.0,4.747,1264.51,1103.88
539,4.781,1623.0,12.8,3063.0,99.93,0.0,0.0,0.0,4.781,1260.01,1127.19
540,4.741,1621.0,14.95,3065.0,99.75,0.0,0.0,0.0,4.741,1257.73,1118.0
