Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
388,4.886,1681.0,24.4,3066.0,99.84,0.0,0.0,0.0,4.886,1327.8,1162.25
389,4.874,1695.0,24.91,3066.0,99.8,0.0,0.0,0.0,4.874,1326.54,1146.49
390,4.872,1701.0,25.51,3066.0,100.0,0.0,0.0,0.0,4.872,1338.06,1161.43
391,4.856,1701.0,25.9,3067.0,99.68,0.0,709.0,0.22,4.856,1316.5,1147.74
392,4.854,1715.0,26.3,3067.0,99.72,0.0,0.0,0.0,4.854,1347.14,1167.04
393,4.878,1696.0,24.86,3065.0,99.86,0.0,0.0,0.0,4.878,1330.81,1147.11
394,4.838,1714.0,27.12,3068.0,99.61,0.0,0.0,0.0,4.838,1323.14,1158.62
395,4.849,1753.0,30.85,3068.0,99.5,0.0,0.0,0.0,4.849,1332.21,1156.84
396,4.865,1690.0,25.06,3066.0,99.86,0.0,0.0,0.0,4.865,1320.7,1151.7
397,4.941,1760.0,28.28,3060.0,99.94,0.0,0.0,0.0,4.941,1454.44,1146.97
398,4.899,1810.0,32.56,3061.0,99.85,0.0,709.0,0.22,4.899,1453.22,1155.2
399,4.924,1778.0,28.88,3060.0,99.95,0.0,0.0,0.0,4.924,1467.36,1148.66
400,4.952,1732.0,24.14,3058.0,100.0,0.0,709.0,0.22,4.952,1438.38,1141.58
401,4.941,1768.0,29.14,3059.0,99.87,0.0,0.0,0.0,4.941,1431.53,1156.25
402,4.939,1762.0,26.65,3061.0,99.98,0.0,0.0,0.0,4.939,1440.32,1150.46
403,4.952,1744.0,26.95,3059.0,100.0,0.0,0.0,0.0,4.952,1448.49,1148.42
404,4.919,1706.0,22.81,3063.0,100.0,0.0,0.0,0.0,4.919,1356.36,1148.88
405,4.892,1695.0,23.04,3065.0,100.0,0.0,0.0,0.0,4.892,1332.68,1161.91
406,4.913,1704.0,23.85,3064.0,100.0,0.0,0.0,0.0,4.913,1324.08,1152.47
407,4.862,1688.0,25.28,3066.0,99.7,0.0,0.0,0.0,4.862,1333.39,1152.9
408,4.879,1706.0,24.26,3066.0,99.87,0.0,0.0,0.0,4.879,1311.9,1156.12
409,4.904,1744.0,40.11,3066.0,99.69,0.001,712.0,0.31,4.905,1361.15,1154.26
410,4.917,1773.0,30.84,3061.0,99.95,0.0,0.0,0.0,4.917,1452.23,1154.84
411,4.961,1760.0,25.5,3058.0,100.0,0.0,0.0,0.0,4.961,1441.7,1149.99
412,4.908,1770.0,30.19,3060.0,99.95,0.0,0.0,0.0,4.908,1442.68,1147.78
413,4.899,1789.0,30.61,3061.0,99.93,0.0,0.0,0.0,4.899,1455.36,1143.13
414,4.943,1769.0,28.43,3059.0,99.96,0.0,0.0,0.0,4.943,1450.67,1153.5
415,4.953,1781.0,28.42,3059.0,100.0,0.0,713.0,0.31,4.953,1451.72,1151.97
416,4.908,1768.0,29.75,3061.0,99.84,0.0,0.0,0.0,4.908,1430.04,1147.03
417,4.923,1773.0,31.4,3060.0,99.98,0.0,0.0,0.0,4.923,1452.18,1149.91
418,4.925,1765.0,28.82,3061.0,99.96,0.0,0.0,0.0,4.925,1443.03,1145.49
419,4.96,1776.0,25.82,3058.0,99.99,0.0,0.0,0.0,4.96,1460.93,1153.71
420,4.935,1757.0,23.8,3059.0,99.95,0.0,0.0,0.0,4.935,1418.89,1148.72
421,4.895,1754.0,24.29,3061.0,99.95,0.0,0.0,0.0,4.895,1425.0,1147.34
422,4.944,1773.0,25.19,3059.0,99.97,0.0,0.0,0.0,4.944,1449.08,1149.12
423,4.935,1772.0,28.18,3059.0,99.95,0.0,0.0,0.0,4.935,1443.46,1147.29
424,4.939,1723.0,26.43,3060.0,99.97,0.0,0.0,0.0,4.939,1428.24,1147.77
425,4.897,1794.0,34.79,3062.0,99.93,0.0,0.0,0.0,4.897,1474.2,1149.24
426,4.939,1764.0,25.22,3059.0,100.0,0.0,0.0,0.0,4.939,1431.3,1153.5
427,4.908,1769.0,27.42,3061.0,99.94,0.0,0.0,0.0,4.908,1426.4,1141.73
428,4.911,1760.0,28.91,3060.0,99.88,0.0,0.0,0.0,4.911,1450.27,1157.08
429,4.907,1767.0,28.26,3061.0,99.89,0.0,0.0,0.0,4.907,1414.91,1139.54
430,4.951,1758.0,26.85,3059.0,99.95,0.0,0.0,0.0,4.951,1442.02,1161.04
431,4.892,1736.0,29.02,3062.0,99.85,0.0,0.0,0.0,4.892,1391.74,1144.63
432,4.882,1735.0,28.35,3064.0,99.95,0.0,710.0,0.22,4.882,1355.5,1154.28
433,4.877,1697.0,25.68,3065.0,99.84,0.0,0.0,0.0,4.877,1325.98,1147.79
434,4.832,1699.0,29.3,3067.0,99.6,0.0,0.0,0.0,4.832,1320.03,1150.39
435,4.856,1730.0,27.4,3067.0,99.86,0.0,0.0,0.0,4.856,1333.11,1164.61
436,4.873,1717.0,26.44,3066.0,99.87,0.0,0.0,0.0,4.873,1333.12,1154.65
437,4.854,1688.0,26.19,3067.0,99.85,0.0,0.0,0.0,4.854,1320.44,1150.67
438,4.931,1707.0,24.97,3061.0,100.0,0.0,0.0,0.0,4.931,1395.46,1147.73
439,4.974,1728.0,37.6,3063.0,100.0,0.0,0.0,0.0,4.974,1376.65,1162.86
440,4.866,1697.0,23.87,3066.0,99.86,0.0,0.0,0.0,4.866,1317.5,1148.39
441,4.853,1690.0,20.38,3065.0,99.85,0.0,0.0,0.0,4.853,1324.31,1150.31
442,4.824,1708.0,26.48,3067.0,99.54,0.0,0.0,0.0,4.824,1315.81,1151.65
443,4.892,1713.0,25.59,3066.0,100.0,0.0,0.0,0.0,4.892,1348.44,1164.81
444,4.899,1690.0,25.09,3064.0,99.99,0.0,0.0,0.0,4.899,1326.23,1146.54
445,4.836,1741.0,28.15,3068.0,99.63,0.0,0.0,0.0,4.836,1324.93,1162.72
446,4.88,1709.0,26.74,3066.0,99.88,0.0,712.0,0.31,4.88,1334.7,1151.16
447,4.879,1701.0,26.97,3066.0,99.86,0.0,0.0,0.0,4.879,1338.17,1155.58
448,4.9,1706.0,24.72,3065.0,100.0,0.0,0.0,0.0,4.9,1337.15,1151.98
449,4.86,1698.0,26.73,3067.0,99.84,0.0,0.0,0.0,4.86,1313.5,1150.48
450,4.836,1709.0,26.26,3067.0,99.71,0.0,0.0,0.0,4.836,1328.64,1160.02
451,4.847,1694.0,26.89,3067.0,99.84,0.0,709.0,0.22,4.847,1321.7,1151.95
452,4.844,1701.0,23.89,3066.0,99.65,0.0,0.0,0.0,4.844,1319.62,1148.38
453,4.869,1699.0,23.1,3065.0,100.0,0.0,0.0,0.0,4.869,1325.96,1152.01
454,4.876,1719.0,26.68,3066.0,99.87,0.0,0.0,0.0,4.876,1345.36,1166.88
455,4.895,1703.0,25.54,3065.0,100.0,0.0,0.0,0.0,4.895,1335.43,1144.32
456,4.824,1711.0,28.02,3069.0,99.59,0.0,0.0,0.0,4.824,1323.78,1161.21
457,4.852,1717.0,26.12,3067.0,99.82,0.0,0.0,0.0,4.852,1316.45,1153.53
458,4.843,1686.0,27.33,3067.0,99.67,0.0,0.0,0.0,4.843,1327.8,1146.67
459,4.84,1699.0,26.67,3067.0,99.71,0.0,709.0,0.22,4.84,1328.14,1161.8
460,4.869,1734.0,33.65,3067.0,99.71,0.0,0.0,0.0,4.869,1338.03,1156.64
461,4.839,1686.0,20.17,3066.0,100.0,0.0,710.0,0.22,4.839,1323.47,1151.22
462,4.868,1691.0,22.25,3065.0,100.0,0.0,0.0,0.0,4.868,1307.62,1153.35
463,4.858,1717.0,26.46,3067.0,99.72,0.0,709.0,0.22,4.858,1323.64,1157.2
464,4.833,1706.0,26.73,3067.0,99.75,0.0,0.0,0.0,4.833,1319.46,1149.46
465,4.831,1723.0,27.58,3068.0,99.52,0.0,0.0,0.0,4.831,1320.84,1150.38
466,4.849,1695.0,25.02,3066.0,99.71,0.0,0.0,0.0,4.849,1314.3,1149.88
467,4.881,1686.0,24.5,3066.0,99.84,0.0,0.0,0.0,4.881,1340.43,1163.37
468,4.847,1708.0,27.41,3067.0,99.69,0.001,714.0,0.63,4.848,1336.57,1150.32
469,4.949,1710.0,38.06,3065.0,100.0,0.0,0.0,0.0,4.949,1343.91,1161.0
470,4.87,1710.0,26.01,3066.0,100.0,0.0,0.0,0.0,4.87,1324.74,1142.12
471,4.918,1679.0,23.98,3064.0,100.0,0.0,0.0,0.0,4.918,1354.91,1163.89
472,4.886,1724.0,24.54,3066.0,99.87,0.0,0.0,0.0,4.886,1340.24,1156.57
473,4.825,1707.0,25.31,3068.0,99.57,0.0,0.0,0.0,4.825,1316.84,1155.08
474,4.9,1696.0,25.1,3066.0,100.0,0.0,0.0,0.0,4.9,1331.8,1152.95
475,4.82,1698.0,27.36,3068.0,99.55,0.0,0.0,0.0,4.82,1327.65,1155.42
476,4.903,1707.0,24.95,3065.0,100.0,0.0,0.0,0.0,4.903,1344.98,1158.31
477,4.855,1730.0,26.72,3067.0,99.71,0.001,712.0,0.32,4.856,1334.27,1151.6
478,4.862,1730.0,22.94,3066.0,99.88,0.0,0.0,0.0,4.862,1337.14,1153.45
479,4.869,1714.0,24.6,3067.0,99.86,0.0,0.0,0.0,4.869,1335.97,1147.28
480,5.162,1732.0,29.78,3062.0,99.86,0.0,0.0,0.0,5.162,1318.45,1160.9
481,4.84,1703.0,20.74,3067.0,99.88,0.0,0.0,0.0,4.84,1308.31,1155.04
482,4.861,1697.0,26.05,3067.0,99.66,0.0,0.0,0.0,4.861,1333.11,1154.21
483,4.893,1716.0,23.11,3066.0,100.0,0.0,0.0,0.0,4.893,1327.14,1153.74
484,4.846,1733.0,27.89,3068.0,99.73,0.0,0.0,0.0,4.846,1327.35,1156.3
485,4.904,1705.0,25.05,3065.0,100.0,0.0,0.0,0.0,4.904,1334.75,1155.63
486,4.859,1710.0,24.32,3066.0,99.85,0.0,0.0,0.0,4.859,1316.16,1150.1
487,4.869,1729.0,24.0,3066.0,99.87,0.0,0.0,0.0,4.869,1320.59,1154.96
488,4.817,1757.0,26.8,3069.0,99.59,0.0,0.0,0.0,4.817,1326.79,1158.03
489,5.015,1762.0,38.29,3059.0,99.95,0.0,714.0,0.41,5.015,1444.42,1151.25
490,5.318,1789.0,47.58,3052.0,100.0,0.001,709.0,0.43,5.319,1448.15,1151.46
491,5.057,1796.0,35.27,3057.0,100.0,0.0,708.0,0.22,5.057,1451.85,1146.49
492,4.937,1786.0,31.04,3060.0,99.9,0.0,0.0,0.0,4.937,1459.05,1154.42
493,4.965,1750.0,27.63,3059.0,100.0,0.0,708.0,0.22,4.965,1439.2,1150.69
494,4.968,1786.0,36.23,3059.0,100.0,0.0,0.0,0.0,4.968,1464.31,1147.98
495,4.898,1775.0,29.41,3061.0,99.87,0.0,0.0,0.0,4.898,1422.99,1153.01
496,4.887,1707.0,24.8,3066.0,99.88,0.0,0.0,0.0,4.887,1337.11,1152.1
497,4.868,1682.0,24.37,3067.0,99.89,0.0,0.0,0.0,4.868,1313.71,1156.2
498,4.906,1702.0,37.99,3066.0,99.67,0.0,0.0,0.0,4.906,1344.36,1156.27
499,4.816,1744.0,33.76,3070.0,99.28,0.0,712.0,0.32,4.816,1299.71,1150.78
500,4.883,1684.0,25.45,3066.0,99.94,0.0,709.0,0.22,4.883,1328.25,1149.08
501,4.813,1714.0,30.46,3069.0,99.41,0.0,0.0,0.0,4.813,1314.35,1151.87
502,4.917,1713.0,25.0,3064.0,100.0,0.0,0.0,0.0,4.917,1353.31,1163.25
503,4.904,1715.0,24.44,3064.0,99.85,0.0,0.0,0.0,4.904,1324.87,1151.79
504,4.866,1730.0,25.27,3067.0,99.68,0.0,0.0,0.0,4.866,1341.0,1157.12
505,4.853,1739.0,26.38,3067.0,99.84,0.0,0.0,0.0,4.853,1319.51,1148.66
506,4.853,1705.0,25.65,3066.0,99.64,0.0,0.0,0.0,4.853,1326.69,1152.71
507,4.855,1714.0,25.31,3067.0,99.71,0.0,0.0,0.0,4.855,1330.75,1162.5
508,4.816,1705.0,28.28,3069.0,99.74,0.0,712.0,0.31,4.816,1313.65,1152.7
509,4.919,1712.0,23.54,3065.0,100.0,0.0,0.0,0.0,4.919,1328.13,1150.59
510,4.858,1701.0,28.25,3067.0,99.84,0.0,708.0,0.22,4.858,1343.61,1152.1
511,4.903,1671.0,23.57,3065.0,100.0,0.0,0.0,0.0,4.903,1334.38,1159.27
512,4.864,1687.0,24.02,3066.0,99.86,0.0,0.0,0.0,4.864,1321.95,1142.63
513,4.904,1699.0,24.52,3065.0,100.0,0.0,0.0,0.0,4.904,1339.25,1160.66
514,4.878,1770.0,30.99,3063.0,99.81,0.0,0.0,0.0,4.878,1413.52,1146.97
515,4.948,1753.0,27.76,3060.0,100.0,0.0,0.0,0.0,4.948,1449.34,1152.49
516,4.916,1755.0,32.06,3062.0,99.87,0.0,0.0,0.0,4.916,1425.07,1152.12
517,4.886,1703.0,25.84,3066.0,99.83,0.0,0.0,0.0,4.886,1339.45,1150.3
518,4.844,1728.0,28.3,3067.0,99.72,0.0,709.0,0.22,4.844,1324.87,1151.76
519,4.872,1679.0,23.28,3067.0,99.88,0.0,0.0,0.0,4.872,1333.65,1163.45
520,4.825,1705.0,23.99,3068.0,99.6,0.0,0.0,0.0,4.825,1325.83,1152.68
521,4.883,1703.0,25.7,3066.0,99.87,0.0,0.0,0.0,4.883,1323.79,1152.98
522,4.885,1709.0,25.74,3066.0,99.89,0.0,0.0,0.0,4.885,1350.9,1152.01
523,4.887,1715.0,27.21,3065.0,99.88,0.0,710.0,0.22,4.887,1342.64,1145.54
524,4.912,1781.0,27.74,3062.0,99.85,0.0,0.0,0.0,4.912,1436.06,1157.87
525,4.927,1769.0,30.0,3059.0,99.94,0.0,708.0,0.22,4.927,1427.7,1146.04
526,4.933,1781.0,32.22,3060.0,99.96,0.0,0.0,0.0,4.933,1471.45,1148.96
527,4.913,1759.0,25.84,3061.0,99.91,0.0,712.0,0.32,4.913,1413.72,1146.98
528,4.946,1790.0,41.69,3061.0,99.83,0.0,0.0,0.0,4.946,1423.02,1145.2
529,4.876,1795.0,34.17,3064.0,99.9,0.0,0.0,0.0,4.876,1450.99,1154.83
530,4.941,1761.0,25.22,3060.0,99.94,0.0,0.0,0.0,4.941,1441.1,1151.48
531,4.946,1765.0,28.62,3059.0,99.98,0.0,0.0,0.0,4.946,1456.12,1139.77
532,4.977,1768.0,26.97,3058.0,100.0,0.0,0.0,0.0,4.977,1450.54,1157.71
533,4.83,1689.0,26.47,3068.0,99.72,0.0,0.0,0.0,4.83,1309.69,1149.7
534,4.854,1728.0,28.93,3068.0,99.75,0.0,0.0,0.0,4.854,1340.26,1164.12
535,4.916,1691.0,22.72,3064.0,100.0,0.0,0.0,0.0,4.916,1322.09,1151.48
536,4.867,1717.0,26.31,3066.0,99.73,0.0,0.0,0.0,4.867,1334.89,1155.86
537,4.906,1718.0,24.01,3065.0,100.0,0.0,0.0,0.0,4.906,1351.22,1152.06
538,4.9,1706.0,25.78,3066.0,100.0,0.0,0.0,0.0,4.9,1346.0,1151.53
539,4.858,1705.0,28.16,3066.0,99.83,0.0,708.0,0.22,4.858,1346.91,1159.18
540,4.838,1806.0,36.42,3063.0,99.89,0.001,712.0,0.63,4.839,1461.0,1139.35
541,4.892,1788.0,32.56,3062.0,99.94,0.002,709.0,0.21,4.894,1430.68,1157.43
542,4.891,1767.0,31.34,3063.0,99.96,0.0,0.0,0.0,4.891,1436.51,1147.39
543,4.95,1769.0,28.91,3059.0,100.0,0.0,0.0,0.0,4.95,1453.17,1141.63
544,4.933,1766.0,30.44,3060.0,99.96,0.0,0.0,0.0,4.933,1470.9,1155.07
545,4.911,1770.0,29.31,3061.0,99.89,0.0,0.0,0.0,4.911,1431.44,1150.8
546,4.896,1786.0,30.39,3062.0,99.85,0.0,0.0,0.0,4.896,1451.16,1149.95
547,4.929,1765.0,26.7,3060.0,99.96,0.0,0.0,0.0,4.929,1441.49,1146.01
548,4.941,1765.0,27.23,3059.0,99.94,0.0,0.0,0.0,4.941,1440.09,1149.58
549,4.943,1773.0,27.67,3060.0,99.95,0.0,0.0,0.0,4.943,1437.22,1146.32
550,4.953,1776.0,28.29,3060.0,99.98,0.0,0.0,0.0,4.953,1451.56,1154.75
551,4.879,1789.0,33.15,3063.0,99.87,0.0,0.0,0.0,4.879,1422.45,1147.15
552,4.944,1781.0,30.99,3059.0,99.93,0.0,0.0,0.0,4.944,1463.77,1151.26
553,4.915,1731.0,30.41,3061.0,99.99,0.0,0.0,0.0,4.915,1423.77,1150.19
554,4.93,1737.0,27.01,3061.0,99.94,0.0,0.0,0.0,4.93,1422.04,1143.46
555,4.9,1684.0,23.76,3065.0,100.0,0.0,0.0,0.0,4.9,1324.48,1160.64
556,4.831,1732.0,26.44,3067.0,99.54,0.0,0.0,0.0,4.831,1330.85,1153.16
557,4.902,1729.0,35.98,3066.0,99.7,0.0,0.0,0.0,4.902,1330.35,1151.6
558,4.885,1678.0,22.94,3065.0,99.85,0.0,0.0,0.0,4.885,1329.43,1157.72
559,4.843,1693.0,21.89,3067.0,99.69,0.0,0.0,0.0,4.843,1328.02,1154.71
560,4.876,1707.0,25.3,3066.0,99.82,0.0,0.0,0.0,4.876,1334.88,1149.51
561,4.854,1709.0,25.42,3067.0,99.74,0.0,0.0,0.0,4.854,1314.31,1150.09
562,4.862,1717.0,27.17,3067.0,99.7,0.0,0.0,0.0,4.862,1335.78,1163.58
563,4.881,1705.0,26.26,3066.0,99.86,0.0,0.0,0.0,4.881,1338.05,1146.77
564,4.877,1715.0,26.62,3067.0,99.73,0.0,0.0,0.0,4.877,1344.96,1164.58
565,4.842,1722.0,27.41,3067.0,99.57,0.0,0.0,0.0,4.842,1340.11,1154.13
566,4.869,1717.0,25.04,3067.0,99.88,0.0,0.0,0.0,4.869,1317.9,1147.68
567,4.87,1695.0,26.92,3067.0,99.66,0.0,0.0,0.0,4.87,1330.99,1162.36
568,4.908,1681.0,23.92,3064.0,100.0,0.0,0.0,0.0,4.908,1338.61,1146.03
569,4.858,1706.0,26.63,3068.0,99.73,0.0,0.0,0.0,4.858,1326.35,1163.99
570,4.87,1693.0,24.48,3066.0,99.88,0.0,0.0,0.0,4.87,1333.18,1145.86
571,4.892,1702.0,25.56,3066.0,100.0,0.0,712.0,0.32,4.892,1344.75,1165.98
572,4.906,1701.0,26.92,3065.0,100.0,0.0,0.0,0.0,4.906,1347.59,1154.19
573,4.862,1714.0,26.95,3067.0,99.74,0.0,0.0,0.0,4.862,1333.28,1152.19
574,4.792,1740.0,30.41,3070.0,99.5,0.0,0.0,0.0,4.792,1308.98,1150.44
575,4.864,1692.0,25.2,3066.0,99.74,0.0,0.0,0.0,4.864,1322.72,1148.76
576,4.873,1715.0,25.12,3066.0,99.8,0.0,0.0,0.0,4.873,1334.97,1161.67
577,4.86,1731.0,28.23,3067.0,99.66,0.001,710.0,0.22,4.861,1336.05,1152.65
578,4.853,1736.0,31.4,3068.0,99.53,0.0,0.0,0.0,4.853,1317.73,1150.51
579,4.884,1716.0,25.5,3066.0,99.84,0.0,0.0,0.0,4.884,1337.6,1161.41
580,4.877,1716.0,25.9,3066.0,99.83,0.0,0.0,0.0,4.877,1351.22,1148.02
581,4.91,1705.0,22.76,3065.0,100.0,0.0,0.0,0.0,4.91,1349.58,1158.32
582,4.875,1707.0,25.21,3066.0,99.84,0.0,0.0,0.0,4.875,1335.4,1146.45
583,4.913,1683.0,23.76,3065.0,100.0,0.0,0.0,0.0,4.913,1339.37,1161.44
584,4.819,1713.0,29.06,3068.0,99.54,0.0,0.0,0.0,4.819,1322.06,1152.68
585,4.901,1692.0,24.45,3066.0,100.0,0.0,0.0,0.0,4.901,1347.76,1156.8
586,4.874,1692.0,26.22,3066.0,99.83,0.0,715.0,0.51,4.874,1320.87,1149.88
587,4.902,1739.0,35.33,3066.0,99.66,0.0,709.0,0.22,4.902,1317.74,1159.51
588,4.874,1728.0,26.72,3067.0,99.87,0.0,0.0,0.0,4.874,1340.31,1154.07
589,4.905,1690.0,23.37,3065.0,100.0,0.0,0.0,0.0,4.905,1326.17,1151.04
590,4.867,1682.0,27.85,3067.0,100.0,0.0,0.0,0.0,4.867,1351.83,1158.45
591,4.908,1693.0,23.18,3065.0,100.0,0.0,0.0,0.0,4.908,1329.63,1150.24
592,4.865,1719.0,28.02,3067.0,99.75,0.0,0.0,0.0,4.865,1325.77,1159.51
593,4.84,1730.0,26.91,3068.0,99.64,0.0,0.0,0.0,4.84,1325.93,1152.59
594,4.874,1687.0,24.5,3066.0,99.82,0.0,0.0,0.0,4.874,1321.64,1153.13
595,4.851,1721.0,26.53,3067.0,99.66,0.0,0.0,0.0,4.851,1333.65,1148.02
596,4.783,1747.0,29.74,3070.0,99.27,0.0,0.0,0.0,4.783,1307.65,1152.2
597,4.818,1722.0,23.64,3067.0,99.6,0.0,708.0,0.22,4.818,1313.4,1152.24
598,5.206,1727.0,30.52,3060.0,99.85,0.0,0.0,0.0,5.206,1340.87,1160.07
599,4.913,1692.0,27.39,3065.0,100.0,0.0,0.0,0.0,4.913,1343.16,1149.3
600,4.827,1721.0,29.69,3068.0,99.59,0.0,0.0,0.0,4.827,1314.03,1153.16
601,4.88,1686.0,27.53,3067.0,99.84,0.0,0.0,0.0,4.88,1327.28,1162.8
602,4.835,1709.0,31.03,3068.0,99.52,0.0,0.0,0.0,4.835,1320.27,1153.44
603,4.854,1707.0,28.84,3067.0,99.71,0.0,0.0,0.0,4.854,1327.89,1145.03
604,4.88,1698.0,26.74,3066.0,99.83,0.0,0.0,0.0,4.88,1341.5,1164.48
605,4.911,1696.0,23.95,3064.0,100.0,0.0,0.0,0.0,4.911,1336.77,1152.72
606,4.863,1729.0,23.91,3067.0,99.64,0.0,0.0,0.0,4.863,1339.08,1153.5
607,4.867,1717.0,27.58,3066.0,99.85,0.0,0.0,0.0,4.867,1333.66,1149.78
608,4.751,1742.0,32.44,3072.0,99.11,0.0,0.0,0.0,4.751,1320.12,1151.29
609,4.851,1732.0,26.64,3068.0,99.73,0.0,0.0,0.0,4.851,1322.87,1155.44
610,4.826,1724.0,27.71,3069.0,99.72,0.0,0.0,0.0,4.826,1331.65,1150.75
611,4.878,1718.0,26.55,3067.0,99.69,0.0,0.0,0.0,4.878,1331.22,1155.95
612,4.856,1696.0,26.24,3066.0,99.71,0.0,0.0,0.0,4.856,1323.47,1147.75
613,4.885,1708.0,26.51,3066.0,99.84,0.0,0.0,0.0,4.885,1349.68,1164.78
614,4.883,1701.0,25.85,3066.0,100.0,0.0,0.0,0.0,4.883,1358.52,1152.62
615,4.912,1697.0,24.31,3065.0,100.0,0.0,0.0,0.0,4.912,1355.74,1146.29
616,4.834,1686.0,23.86,3068.0,99.68,0.0,0.0,0.0,4.834,1312.58,1159.02
617,4.908,1691.0,29.01,3065.0,100.0,0.0,0.0,0.0,4.908,1316.78,1150.57
618,4.883,1715.0,25.03,3067.0,99.73,0.0,0.0,0.0,4.883,1324.5,1158.36
619,4.947,1766.0,42.82,3068.0,99.72,0.0,712.0,0.31,4.947,1332.32,1152.43
620,4.918,1701.0,25.04,3065.0,100.0,0.0,0.0,0.0,4.918,1352.96,1163.92
621,4.819,1708.0,27.48,3068.0,99.56,0.0,0.0,0.0,4.819,1312.94,1152.93
622,4.904,1692.0,26.13,3066.0,100.0,0.0,0.0,0.0,4.904,1344.79,1157.38
623,4.908,1677.0,24.12,3065.0,100.0,0.0,0.0,0.0,4.908,1329.66,1151.22
624,4.828,1714.0,28.78,3069.0,99.57,0.0,0.0,0.0,4.828,1342.36,1154.5
625,4.873,1704.0,25.13,3065.0,99.87,0.0,0.0,0.0,4.873,1326.32,1147.22
626,4.868,1710.0,25.65,3066.0,99.69,0.0,0.0,0.0,4.868,1327.81,1157.98
627,4.891,1705.0,24.13,3065.0,100.0,0.0,0.0,0.0,4.891,1346.06,1153.95
628,4.832,1707.0,27.82,3068.0,99.58,0.0,0.0,0.0,4.832,1319.66,1150.07
629,4.939,1714.0,29.04,3065.0,100.0,0.0,716.0,0.71,4.939,1346.26,1158.61
630,4.868,1682.0,24.13,3067.0,99.75,0.0,0.0,0.0,4.868,1310.85,1146.99
631,4.881,1727.0,28.08,3067.0,99.77,0.0,0.0,0.0,4.881,1357.16,1160.99
632,4.866,1701.0,24.21,3066.0,99.75,0.0,0.0,0.0,4.866,1320.04,1148.86
633,4.923,1723.0,26.72,3065.0,100.0,0.001,712.0,0.32,4.924,1339.39,1154.7
634,4.873,1706.0,25.65,3066.0,99.72,0.0,0.0,0.0,4.873,1328.68,1150.39
635,4.891,1686.0,25.73,3065.0,99.83,0.001,711.0,0.53,4.892,1324.66,1145.02
636,4.862,1668.0,21.38,3067.0,100.0,0.0,0.0,0.0,4.862,1347.47,1163.68
637,4.84,1737.0,30.31,3068.0,99.62,0.0,0.0,0.0,4.84,1326.65,1156.86
638,4.881,1715.0,32.85,3067.0,99.7,0.0,0.0,0.0,4.881,1320.55,1149.36
639,4.905,1715.0,28.02,3066.0,99.85,0.002,708.0,0.22,4.907,1337.13,1160.5
640,4.792,1725.0,28.98,3069.0,99.27,0.0,0.0,0.0,4.792,1306.58,1143.24
641,4.831,1706.0,28.29,3068.0,99.56,0.0,0.0,0.0,4.831,1320.78,1161.38
642,4.874,1742.0,27.98,3067.0,99.86,0.0,0.0,0.0,4.874,1348.06,1153.85
643,4.902,1731.0,27.73,3064.0,99.96,0.0,0.0,0.0,4.902,1368.15,1149.43
644,4.899,1767.0,32.34,3063.0,99.82,0.0,0.0,0.0,4.899,1449.85,1145.93
645,4.896,1761.0,32.51,3062.0,99.84,0.002,712.0,0.63,4.898,1428.91,1145.7
646,4.97,1781.0,38.33,3059.0,99.99,0.002,709.0,0.22,4.972,1441.91,1154.31
647,4.935,1776.0,30.78,3060.0,100.0,0.0,0.0,0.0,4.935,1450.12,1150.87
648,4.919,1742.0,27.83,3061.0,99.95,0.0,0.0,0.0,4.919,1392.23,1148.87
649,4.916,1692.0,26.14,3066.0,100.0,0.0,709.0,0.22,4.916,1357.83,1153.7
650,4.934,1703.0,23.68,3064.0,100.0,0.0,0.0,0.0,4.934,1345.39,1160.13
651,4.924,1706.0,24.66,3064.0,100.0,0.001,711.0,0.53,4.925,1354.01,1150.16
652,4.901,1700.0,25.6,3065.0,99.87,0.0,0.0,0.0,4.901,1336.11,1157.01
653,4.929,1711.0,24.73,3064.0,100.0,0.0,0.0,0.0,4.929,1347.9,1151.12
654,4.901,1708.0,23.51,3065.0,99.86,0.0,0.0,0.0,4.901,1339.55,1157.74
655,4.861,1718.0,23.24,3066.0,99.72,0.0,0.0,0.0,4.861,1339.71,1155.6
656,4.849,1694.0,24.77,3067.0,99.71,0.0,0.0,0.0,4.849,1343.22,1151.63
657,4.825,1718.0,26.31,3068.0,99.53,0.0,0.0,0.0,4.825,1310.71,1153.77
658,4.894,1706.0,22.57,3065.0,99.86,0.0,0.0,0.0,4.894,1327.22,1146.0
659,4.899,1669.0,24.07,3065.0,99.84,0.0,0.0,0.0,4.899,1339.56,1159.74
660,4.893,1703.0,25.05,3065.0,99.85,0.0,0.0,0.0,4.893,1347.18,1147.32
661,4.914,1695.0,26.44,3065.0,100.0,0.0,0.0,0.0,4.914,1353.71,1164.34
662,4.894,1688.0,27.37,3066.0,99.84,0.0,0.0,0.0,4.894,1343.8,1146.7
663,4.88,1713.0,28.11,3067.0,99.67,0.0,0.0,0.0,4.88,1355.81,1163.21
664,4.859,1695.0,27.65,3067.0,99.73,0.0,0.0,0.0,4.859,1325.59,1150.16
