Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
95,4.706,1701.0,11.03,3066.0,100.0,0.0,0.0,0.0,4.706,1216.81,1145.23
96,4.71,1682.0,11.75,3071.0,100.0,0.0,0.0,0.0,4.71,1227.86,1145.77
97,4.725,1672.0,10.26,3062.0,100.0,0.0,0.0,0.0,4.725,1221.72,1141.29
98,4.731,1635.0,9.11,3061.0,100.0,0.0,0.0,0.0,4.731,1220.35,1140.0
99,4.722,1695.0,10.69,3062.0,100.0,0.0,0.0,0.0,4.722,1221.52,1153.93
100,4.723,1699.0,10.97,3064.0,100.0,0.0,0.0,0.0,4.723,1222.9,1137.22
101,4.768,1704.0,21.96,3062.0,100.0,0.0,714.0,0.41,4.768,1222.25,1151.28
102,4.745,1613.0,9.88,3061.0,100.0,0.0,0.0,0.0,4.745,1225.63,1141.61
103,4.745,1648.0,8.95,3061.0,100.0,0.0,0.0,0.0,4.745,1215.97,1137.78
104,4.719,1682.0,10.58,3066.0,100.0,0.0,0.0,0.0,4.719,1231.44,1153.79
105,4.751,1662.0,10.13,3060.0,100.0,0.0,710.0,0.22,4.751,1216.24,1138.11
106,4.974,1682.0,12.21,3058.0,100.0,0.0,0.0,0.0,4.974,1219.55,1148.51
107,4.739,1722.0,9.7,3060.0,100.0,0.001,708.0,0.43,4.74,1214.14,1141.74
108,4.74,1690.0,12.01,3063.0,100.0,0.0,0.0,0.0,4.74,1229.56,1142.09
109,4.719,1648.0,10.33,3062.0,100.0,0.0,0.0,0.0,4.719,1213.94,1142.58
110,4.735,1595.0,8.85,3060.0,100.0,0.0,0.0,0.0,4.735,1225.92,1147.13
111,4.735,1681.0,10.32,3062.0,100.0,0.0,0.0,0.0,4.735,1214.05,1146.76
112,4.718,1662.0,9.36,3063.0,100.0,0.0,0.0,0.0,4.718,1218.23,1136.89
113,4.751,1636.0,10.14,3063.0,100.0,0.0,0.0,0.0,4.751,1224.64,1152.19
114,4.718,1676.0,10.12,3062.0,100.0,0.0,0.0,0.0,4.718,1224.16,1143.77
115,4.748,1651.0,9.22,3061.0,100.0,0.0,0.0,0.0,4.748,1215.51,1141.5
116,4.721,1700.0,12.16,3065.0,100.0,0.0,0.0,0.0,4.721,1221.76,1148.79
117,4.783,1719.0,19.78,3065.0,100.0,0.0,0.0,0.0,4.783,1228.14,1146.19
118,4.802,1637.0,16.16,3061.0,100.0,0.0,0.0,0.0,4.802,1222.83,1147.03
119,4.761,1663.0,8.87,3060.0,100.0,0.0,0.0,0.0,4.761,1211.44,1145.98
120,4.751,1660.0,9.24,3061.0,100.0,0.0,0.0,0.0,4.751,1225.29,1134.64
121,4.747,1594.0,8.85,3060.0,100.0,0.0,0.0,0.0,4.747,1222.45,1150.98
122,4.733,1654.0,9.95,3065.0,100.0,0.0,0.0,0.0,4.733,1209.72,1139.54
123,4.713,1678.0,12.04,3065.0,100.0,0.0,0.0,0.0,4.713,1212.01,1154.84
124,4.745,1677.0,10.68,3067.0,100.0,0.0,0.0,0.0,4.745,1221.37,1145.55
125,4.727,1704.0,11.74,3066.0,100.0,0.0,0.0,0.0,4.727,1229.91,1152.97
126,4.754,1643.0,9.56,3061.0,100.0,0.0,0.0,0.0,4.754,1216.75,1139.39
127,4.731,1660.0,8.54,3060.0,100.0,0.0,0.0,0.0,4.731,1211.98,1144.04
128,4.735,1619.0,9.54,3062.0,100.0,0.0,0.0,0.0,4.735,1230.18,1140.48
129,4.73,1683.0,10.03,3062.0,100.0,0.0,0.0,0.0,4.73,1214.9,1143.7
130,4.735,1712.0,11.28,3065.0,100.0,0.0,0.0,0.0,4.735,1224.63,1144.16
131,4.803,1714.0,21.64,3063.0,100.0,0.0,0.0,0.0,4.803,1229.78,1152.59
132,4.733,1704.0,12.02,3066.0,100.0,0.0,711.0,0.53,4.733,1224.54,1151.61
133,4.729,1712.0,12.19,3066.0,100.0,0.0,0.0,0.0,4.729,1222.56,1146.05
134,4.753,1651.0,9.86,3061.0,100.0,0.0,0.0,0.0,4.753,1223.13,1143.14
135,4.735,1696.0,10.87,3063.0,100.0,0.0,0.0,0.0,4.735,1217.67,1138.9
136,4.75,1679.0,11.81,3068.0,100.0,0.0,709.0,0.22,4.75,1220.27,1153.95
137,4.723,1653.0,10.06,3061.0,100.0,0.0,0.0,0.0,4.723,1227.04,1134.98
138,4.761,1622.0,10.08,3061.0,100.0,0.0,708.0,0.22,4.761,1214.8,1153.51
139,4.74,1673.0,11.25,3064.0,100.0,0.0,714.0,0.41,4.74,1227.91,1148.67
140,4.756,1630.0,8.73,3061.0,100.0,0.0,0.0,0.0,4.756,1222.38,1139.0
141,4.735,1662.0,9.35,3061.0,100.0,0.0,0.0,0.0,4.735,1221.39,1143.24
142,4.765,1681.0,9.86,3063.0,100.0,0.0,0.0,0.0,4.765,1210.75,1148.03
143,4.736,1716.0,11.11,3062.0,100.0,0.0,0.0,0.0,4.736,1228.53,1144.08
144,4.766,1641.0,9.16,3062.0,100.0,0.0,0.0,0.0,4.766,1220.79,1138.07
145,4.737,1714.0,8.5,3060.0,100.0,0.0,0.0,0.0,4.737,1221.36,1142.62
146,4.76,1645.0,8.78,3061.0,100.0,0.0,0.0,0.0,4.76,1212.43,1148.97
147,4.78,1724.0,17.18,3064.0,100.0,0.001,713.0,0.63,4.781,1228.28,1147.88
148,4.738,1670.0,11.58,3064.0,100.0,0.0,0.0,0.0,4.738,1218.92,1138.41
149,4.761,1675.0,9.2,3060.0,100.0,0.0,0.0,0.0,4.761,1222.48,1142.58
150,4.737,1593.0,8.57,3060.0,100.0,0.0,0.0,0.0,4.737,1216.77,1141.57
151,4.769,1661.0,9.82,3061.0,100.0,0.0,0.0,0.0,4.769,1215.04,1152.13
152,4.736,1652.0,8.69,3060.0,100.0,0.0,0.0,0.0,4.736,1218.81,1142.19
153,4.768,1635.0,9.43,3061.0,100.0,0.0,0.0,0.0,4.768,1214.87,1145.37
154,4.723,1539.0,8.47,3060.0,100.0,0.0,0.0,0.0,4.723,1204.23,1142.91
155,4.739,1646.0,9.5,3061.0,100.0,0.0,0.0,0.0,4.739,1222.24,1142.18
156,4.75,1693.0,10.99,3069.0,100.0,0.0,0.0,0.0,4.75,1220.89,1143.95
157,4.73,1703.0,12.89,3067.0,100.0,0.0,0.0,0.0,4.73,1230.12,1148.18
158,4.764,1649.0,9.3,3062.0,100.0,0.0,0.0,0.0,4.764,1211.83,1137.39
159,4.737,1701.0,11.33,3069.0,100.0,0.0,0.0,0.0,4.737,1223.87,1148.85
160,4.795,1695.0,22.64,3062.0,100.0,0.0,0.0,0.0,4.795,1226.75,1153.28
161,4.737,1675.0,10.48,3065.0,100.0,0.0,0.0,0.0,4.737,1218.22,1145.54
162,4.721,1720.0,12.67,3065.0,100.0,0.003,712.0,0.63,4.724,1233.83,1138.87
163,4.768,1689.0,9.03,3061.0,100.0,0.0,0.0,0.0,4.768,1215.8,1148.71
164,4.738,1636.0,8.74,3060.0,100.0,0.0,0.0,0.0,4.738,1218.01,1136.73
165,4.771,1690.0,10.32,3065.0,100.0,0.0,0.0,0.0,4.771,1222.04,1152.45
166,4.739,1593.0,8.96,3060.0,100.0,0.0,0.0,0.0,4.739,1221.21,1142.63
167,4.768,1674.0,11.35,3061.0,100.0,0.001,713.0,0.31,4.769,1225.46,1141.7
168,4.767,1661.0,9.4,3061.0,100.0,0.0,0.0,0.0,4.767,1217.86,1137.86
169,4.774,1736.0,11.75,3060.0,100.0,0.001,711.0,0.53,4.775,1223.51,1144.53
170,4.769,1650.0,8.88,3061.0,100.0,0.0,0.0,0.0,4.769,1213.3,1147.92
171,4.743,1659.0,11.66,3069.0,100.0,0.0,0.0,0.0,4.743,1223.85,1149.85
172,4.748,1664.0,10.1,3062.0,100.0,0.0,0.0,0.0,4.748,1224.86,1141.41
173,4.776,1656.0,9.24,3062.0,100.0,0.0,0.0,0.0,4.776,1214.35,1149.16
174,4.737,1638.0,8.68,3060.0,100.0,0.0,0.0,0.0,4.737,1224.03,1133.61
175,4.756,1632.0,8.31,3060.0,100.0,0.0,0.0,0.0,4.756,1219.47,1141.91
176,4.765,1616.0,8.96,3061.0,100.0,0.0,0.0,0.0,4.765,1218.14,1151.19
177,4.788,1692.0,17.92,3065.0,100.0,0.0,0.0,0.0,4.788,1223.51,1148.23
178,4.746,1635.0,11.0,3063.0,100.0,0.0,0.0,0.0,4.746,1217.09,1142.36
179,4.759,1639.0,9.92,3061.0,100.0,0.0,0.0,0.0,4.759,1220.2,1143.16
180,4.743,1620.0,8.74,3060.0,100.0,0.0,0.0,0.0,4.743,1220.96,1143.72
181,4.77,1675.0,9.32,3062.0,100.0,0.0,0.0,0.0,4.77,1215.24,1143.41
182,4.738,1700.0,13.13,3063.0,100.0,0.005,713.0,0.63,4.743,1223.95,1147.56
183,4.748,1680.0,9.55,3061.0,100.0,0.0,0.0,0.0,4.748,1226.75,1142.42
184,4.769,1626.0,11.12,3062.0,100.0,0.001,711.0,0.53,4.77,1200.46,1146.74
185,4.735,1599.0,11.36,3063.0,100.0,0.0,0.0,0.0,4.735,1217.52,1146.36
186,4.743,1685.0,11.91,3064.0,100.0,0.0,0.0,0.0,4.743,1223.73,1139.97
187,4.767,1647.0,8.91,3061.0,100.0,0.0,0.0,0.0,4.767,1216.64,1139.63
188,4.755,1609.0,8.62,3060.0,100.0,0.0,0.0,0.0,4.755,1219.84,1143.67
189,4.762,1659.0,9.26,3061.0,100.0,0.0,0.0,0.0,4.762,1221.62,1142.74
190,4.808,1645.0,21.33,3061.0,100.0,0.0,0.0,0.0,4.808,1218.12,1153.93
191,4.747,1618.0,8.66,3060.0,100.0,0.0,0.0,0.0,4.747,1220.85,1139.37
192,4.763,1655.0,10.66,3061.0,100.0,0.0,708.0,0.43,4.763,1209.38,1145.41
193,4.755,1638.0,10.01,3061.0,100.0,0.0,0.0,0.0,4.755,1218.76,1142.95
194,4.744,1647.0,8.83,3060.0,100.0,0.0,0.0,0.0,4.744,1220.8,1143.36
195,4.751,1625.0,8.77,3061.0,100.0,0.0,0.0,0.0,4.751,1211.55,1142.92
196,4.757,1667.0,9.71,3063.0,100.0,0.0,0.0,0.0,4.757,1226.75,1146.04
197,4.75,1680.0,9.57,3061.0,100.0,0.0,0.0,0.0,4.75,1220.64,1142.2
198,4.765,1693.0,12.03,3063.0,100.0,0.0,711.0,0.53,4.765,1215.05,1142.28
199,4.762,1603.0,9.41,3063.0,100.0,0.0,0.0,0.0,4.762,1222.47,1148.44
200,4.76,1709.0,10.73,3062.0,100.0,0.0,712.0,0.32,4.76,1224.65,1141.26
201,4.769,1645.0,9.57,3063.0,100.0,0.0,0.0,0.0,4.769,1219.83,1147.46
202,4.764,1695.0,10.72,3065.0,100.0,0.0,0.0,0.0,4.764,1213.02,1137.9
203,4.765,1661.0,9.64,3062.0,100.0,0.0,0.0,0.0,4.765,1227.36,1154.8
204,4.743,1665.0,10.49,3064.0,100.0,0.0,0.0,0.0,4.743,1219.7,1137.32
205,4.773,1660.0,9.82,3064.0,100.0,0.0,0.0,0.0,4.773,1217.77,1153.9
206,4.753,1684.0,10.33,3065.0,100.0,0.0,0.0,0.0,4.753,1216.91,1143.22
207,4.773,1700.0,9.68,3062.0,100.0,0.0,0.0,0.0,4.773,1231.41,1148.53
208,4.814,1698.0,16.92,3065.0,100.0,0.0,0.0,0.0,4.814,1215.89,1143.06
209,4.739,1685.0,11.71,3067.0,100.0,0.0,0.0,0.0,4.739,1217.95,1146.35
210,4.768,1676.0,9.02,3060.0,100.0,0.0,0.0,0.0,4.768,1215.54,1145.9
211,4.786,1652.0,9.05,3062.0,100.0,0.0,0.0,0.0,4.786,1224.61,1136.05
212,4.751,1668.0,9.04,3060.0,100.0,0.0,0.0,0.0,4.751,1219.25,1144.47
213,4.758,1688.0,9.99,3060.0,100.0,0.0,713.0,0.31,4.758,1219.74,1143.67
214,4.769,1633.0,9.03,3061.0,100.0,0.0,0.0,0.0,4.769,1208.71,1149.69
215,4.76,1614.0,9.6,3060.0,100.0,0.0,709.0,0.22,4.76,1214.19,1142.34
216,4.753,1620.0,8.63,3060.0,100.0,0.0,0.0,0.0,4.753,1211.96,1142.84
217,4.765,1693.0,9.29,3061.0,100.0,0.0,0.0,0.0,4.765,1212.03,1147.51
218,4.771,1675.0,9.12,3061.0,100.0,0.0,0.0,0.0,4.771,1217.26,1140.81
219,4.809,1674.0,20.48,3060.0,100.0,0.0,0.0,0.0,4.809,1226.86,1141.91
220,4.763,1711.0,8.66,3060.0,100.0,0.0,0.0,0.0,4.763,1220.02,1142.15
221,4.786,1654.0,9.25,3062.0,100.0,0.0,0.0,0.0,4.786,1207.95,1146.05
222,4.759,1656.0,8.98,3060.0,100.0,0.0,0.0,0.0,4.759,1223.18,1143.61
223,4.749,1623.0,10.12,3062.0,100.0,0.0,709.0,0.22,4.749,1224.45,1144.77
224,5.079,1705.0,14.14,3062.0,100.0,0.0,0.0,0.0,5.079,1221.12,1139.63
225,4.745,1692.0,11.76,3066.0,100.0,0.0,0.0,0.0,4.745,1221.77,1150.7
226,4.742,1684.0,12.62,3067.0,100.0,0.0,0.0,0.0,4.742,1222.51,1144.81
227,4.765,1637.0,8.94,3060.0,100.0,0.0,0.0,0.0,4.765,1220.35,1144.16
228,4.784,1642.0,9.06,3062.0,100.0,0.0,0.0,0.0,4.784,1213.32,1146.61
229,4.763,1626.0,11.06,3060.0,100.0,0.0,710.0,0.22,4.763,1224.12,1134.5
230,4.76,1651.0,9.1,3060.0,100.0,0.0,0.0,0.0,4.76,1220.97,1142.98
231,4.782,1658.0,10.23,3062.0,100.0,0.0,709.0,0.22,4.782,1213.92,1153.37
232,4.767,1696.0,11.19,3067.0,100.0,0.0,0.0,0.0,4.767,1223.8,1148.7
233,4.747,1648.0,10.99,3063.0,100.0,0.0,0.0,0.0,4.747,1220.99,1141.44
234,4.759,1676.0,11.56,3067.0,100.0,0.0,0.0,0.0,4.759,1230.44,1152.11
235,4.795,1629.0,9.72,3062.0,100.0,0.0,0.0,0.0,4.795,1208.57,1144.93
236,4.756,1616.0,8.66,3060.0,100.0,0.0,0.0,0.0,4.756,1222.37,1141.86
237,4.764,1596.0,8.83,3060.0,100.0,0.0,0.0,0.0,4.764,1222.71,1143.31
238,4.83,1629.0,15.5,3061.0,100.0,0.0,0.0,0.0,4.83,1220.38,1137.9
239,4.747,1690.0,11.72,3066.0,100.0,0.0,0.0,0.0,4.747,1216.76,1154.24
240,4.75,1668.0,12.35,3068.0,100.0,0.0,0.0,0.0,4.75,1227.04,1151.61
241,4.756,1672.0,9.73,3061.0,100.0,0.0,0.0,0.0,4.756,1226.21,1140.63
242,4.786,1650.0,9.19,3061.0,100.0,0.0,0.0,0.0,4.786,1210.57,1146.19
243,4.744,1660.0,10.68,3064.0,100.0,0.0,0.0,0.0,4.744,1221.51,1141.2
244,4.759,1642.0,9.3,3060.0,100.0,0.0,0.0,0.0,4.759,1220.67,1147.54
245,4.764,1608.0,9.28,3061.0,100.0,0.0,0.0,0.0,4.764,1222.67,1140.36
246,4.79,1578.0,9.33,3062.0,100.0,0.0,0.0,0.0,4.79,1202.83,1149.44
247,4.741,1668.0,10.6,3066.0,100.0,0.0,0.0,0.0,4.741,1212.24,1143.96
248,4.714,1705.0,14.15,3069.0,100.0,0.0,0.0,0.0,4.714,1231.18,1146.39
249,4.812,1695.0,22.96,3069.0,100.0,0.0,0.0,0.0,4.812,1224.73,1145.73
250,4.772,1656.0,11.25,3065.0,100.0,0.0,0.0,0.0,4.772,1214.09,1144.61
251,4.753,1646.0,10.06,3063.0,100.0,0.0,0.0,0.0,4.753,1219.89,1139.48
252,4.748,1670.0,11.09,3063.0,100.0,0.0,0.0,0.0,4.748,1223.36,1152.77
253,4.758,1668.0,13.04,3065.0,100.0,0.0,712.0,0.32,4.758,1219.51,1146.71
254,4.788,1615.0,8.94,3061.0,100.0,0.0,0.0,0.0,4.788,1216.31,1136.69
255,4.76,1598.0,8.78,3060.0,100.0,0.0,0.0,0.0,4.76,1223.05,1147.39
256,4.756,1637.0,9.22,3061.0,100.0,0.0,0.0,0.0,4.756,1218.77,1144.72
257,4.769,1663.0,11.5,3062.0,100.0,0.0,713.0,0.53,4.769,1214.11,1141.37
258,4.778,1638.0,9.02,3061.0,100.0,0.0,0.0,0.0,4.778,1220.16,1149.2
259,4.756,1651.0,8.88,3060.0,100.0,0.0,0.0,0.0,4.756,1215.35,1136.76
260,4.768,1648.0,10.24,3060.0,100.0,0.001,712.0,0.53,4.769,1220.57,1144.94
261,4.795,1681.0,8.91,3061.0,100.0,0.0,0.0,0.0,4.795,1218.35,1146.77
262,4.764,1641.0,11.05,3062.0,100.0,0.0,709.0,0.22,4.764,1216.58,1143.87
263,4.737,1695.0,12.43,3069.0,100.0,0.0,0.0,0.0,4.737,1223.24,1145.45
264,4.771,1635.0,9.65,3061.0,100.0,0.0,0.0,0.0,4.771,1222.65,1145.35
265,4.78,1682.0,8.88,3061.0,100.0,0.0,0.0,0.0,4.78,1218.61,1135.41
266,4.773,1666.0,9.39,3062.0,100.0,0.0,0.0,0.0,4.773,1210.17,1153.36
267,4.748,1617.0,8.57,3060.0,100.0,0.0,0.0,0.0,4.748,1222.44,1139.59
268,4.738,1685.0,11.33,3068.0,100.0,0.0,0.0,0.0,4.738,1217.12,1139.35
269,4.827,1711.0,17.98,3064.0,100.0,0.0,0.0,0.0,4.827,1219.04,1154.73
270,4.761,1605.0,9.07,3062.0,100.0,0.0,0.0,0.0,4.761,1221.96,1138.53
271,4.814,1647.0,17.75,3059.0,100.0,0.0,0.0,0.0,4.814,1219.32,1141.27
272,4.754,1669.0,8.87,3060.0,100.0,0.0,0.0,0.0,4.754,1218.44,1148.42
273,4.766,1620.0,8.56,3060.0,100.0,0.0,0.0,0.0,4.766,1215.49,1141.7
