Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU HW active frequency MHz,GPU HW active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
26,4.662,1685.0,10.19,3065.0,100.0,0.0,0.0,0.0,4.662,1217.71,1137.52
27,4.678,1653.0,8.63,3060.0,100.0,0.0,0.0,0.0,4.678,1219.64,1152.59
28,4.789,1699.0,33.55,3062.0,100.0,0.0,0.0,0.0,4.789,1227.82,1146.22
29,4.688,1692.0,9.56,3060.0,100.0,0.0,0.0,0.0,4.688,1224.84,1137.45
30,4.683,1657.0,8.64,3060.0,100.0,0.0,0.0,0.0,4.683,1218.37,1150.72
31,4.672,1697.0,10.35,3062.0,100.0,0.0,0.0,0.0,4.672,1221.1,1139.9
32,4.681,1700.0,9.83,3060.0,100.0,0.001,715.0,0.41,4.682,1221.06,1142.82
33,4.68,1663.0,9.41,3061.0,100.0,0.0,0.0,0.0,4.68,1221.17,1140.5
34,4.675,1705.0,11.45,3066.0,100.0,0.0,712.0,0.31,4.675,1225.53,1153.57
35,4.687,1664.0,9.36,3060.0,100.0,0.0,0.0,0.0,4.687,1222.36,1144.64
36,4.695,1666.0,8.84,3059.0,100.0,0.0,0.0,0.0,4.695,1221.36,1140.7
37,4.681,1647.0,10.44,3062.0,100.0,0.0,0.0,0.0,4.681,1219.76,1153.46
38,4.692,1675.0,8.87,3060.0,100.0,0.0,0.0,0.0,4.692,1221.03,1141.09
39,4.682,1669.0,10.8,3063.0,100.0,0.0,0.0,0.0,4.682,1215.69,1147.73
40,4.68,1676.0,8.96,3060.0,100.0,0.0,0.0,0.0,4.68,1222.7,1141.73
41,4.684,1616.0,10.26,3062.0,100.0,0.0,0.0,0.0,4.684,1208.46,1146.49
42,4.688,1630.0,8.48,3060.0,100.0,0.0,0.0,0.0,4.688,1219.22,1142.41
43,4.681,1709.0,10.43,3067.0,100.0,0.0,0.0,0.0,4.681,1218.15,1141.37
44,4.688,1691.0,12.37,3065.0,100.0,0.0,0.0,0.0,4.688,1228.7,1152.84
45,4.711,1636.0,8.95,3060.0,100.0,0.0,0.0,0.0,4.711,1219.14,1137.95
46,4.703,1661.0,9.84,3062.0,100.0,0.0,0.0,0.0,4.703,1225.24,1151.19
47,4.686,1639.0,10.82,3064.0,100.0,0.0,0.0,0.0,4.686,1221.98,1143.35
48,4.714,1659.0,9.94,3061.0,100.0,0.0,0.0,0.0,4.714,1220.82,1146.82
49,4.695,1719.0,10.35,3062.0,100.0,0.0,0.0,0.0,4.695,1225.43,1141.85
50,4.71,1637.0,8.84,3060.0,100.0,0.0,0.0,0.0,4.71,1220.12,1140.0
51,4.706,1710.0,16.12,3064.0,100.0,0.0,0.0,0.0,4.706,1220.89,1153.43
52,4.699,1661.0,10.72,3063.0,100.0,0.0,712.0,0.32,4.699,1222.93,1139.25
53,4.711,1657.0,8.67,3060.0,100.0,0.0,0.0,0.0,4.711,1223.61,1150.17
54,4.691,1659.0,9.46,3062.0,100.0,0.0,0.0,0.0,4.691,1216.99,1145.07
55,4.714,1697.0,10.13,3063.0,100.0,0.0,0.0,0.0,4.714,1225.61,1139.08
56,4.713,1704.0,8.78,3060.0,100.0,0.0,0.0,0.0,4.713,1222.08,1150.39
57,4.701,1697.0,9.94,3061.0,100.0,0.0,0.0,0.0,4.701,1219.79,1144.39
58,4.772,1668.0,20.83,3060.0,100.0,0.0,0.0,0.0,4.772,1224.12,1143.62
59,4.707,1690.0,10.62,3063.0,100.0,0.0,0.0,0.0,4.707,1222.53,1139.77
60,4.687,1687.0,11.54,3064.0,100.0,0.0,0.0,0.0,4.687,1218.77,1153.01
61,4.699,1689.0,10.55,3063.0,100.0,0.0,0.0,0.0,4.699,1226.14,1146.92
62,4.718,1669.0,10.39,3062.0,100.0,0.0,0.0,0.0,4.718,1222.68,1144.23
63,4.698,1671.0,11.51,3062.0,100.0,0.0,712.0,0.32,4.698,1220.93,1144.95
64,4.711,1694.0,9.76,3062.0,100.0,0.0,0.0,0.0,4.711,1212.88,1144.35
65,4.71,1693.0,12.23,3065.0,100.0,0.0,0.0,0.0,4.71,1235.49,1149.46
66,4.71,1627.0,11.0,3063.0,100.0,0.0,712.0,0.31,4.71,1222.07,1143.2
67,4.72,1667.0,10.3,3063.0,100.0,0.0,0.0,0.0,4.72,1223.21,1153.76
68,4.73,1674.0,10.56,3061.0,100.0,0.0,713.0,0.32,4.73,1222.79,1140.16
69,4.726,1644.0,9.69,3061.0,100.0,0.0,0.0,0.0,4.726,1225.35,1149.74
70,4.726,1677.0,9.68,3061.0,100.0,0.0,0.0,0.0,4.726,1224.5,1142.25
71,4.703,1692.0,10.8,3064.0,100.0,0.0,0.0,0.0,4.703,1222.36,1147.94
72,4.69,1691.0,10.21,3066.0,100.0,0.0,0.0,0.0,4.69,1201.02,1137.9
73,4.685,1676.0,13.65,3069.0,100.0,0.0,0.0,0.0,4.685,1233.85,1149.55
74,4.737,1694.0,10.3,3065.0,100.0,0.0,0.0,0.0,4.737,1222.22,1150.74
75,4.716,1609.0,9.41,3061.0,100.0,0.0,0.0,0.0,4.716,1224.9,1141.22
76,4.714,1624.0,9.08,3061.0,100.0,0.0,0.0,0.0,4.714,1219.17,1144.76
77,4.735,1658.0,9.62,3062.0,100.0,0.0,0.0,0.0,4.735,1216.5,1150.95
78,4.727,1678.0,9.06,3061.0,100.0,0.0,0.0,0.0,4.727,1223.25,1137.63
79,4.715,1674.0,13.06,3068.0,100.0,0.0,713.0,0.31,4.715,1232.41,1150.53
80,4.724,1593.0,9.24,3060.0,100.0,0.0,0.0,0.0,4.724,1220.59,1137.6
81,4.742,1698.0,10.18,3062.0,100.0,0.0,709.0,0.22,4.742,1225.29,1151.65
82,4.73,1654.0,10.03,3065.0,100.0,0.0,0.0,0.0,4.73,1220.76,1146.8
83,4.709,1648.0,11.13,3065.0,100.0,0.0,0.0,0.0,4.709,1222.36,1148.68
84,4.732,1673.0,10.53,3064.0,100.0,0.0,0.0,0.0,4.732,1226.43,1145.82
85,4.717,1699.0,10.84,3063.0,100.0,0.0,0.0,0.0,4.717,1227.01,1141.4
86,4.72,1675.0,9.95,3061.0,100.0,0.0,0.0,0.0,4.72,1214.35,1151.02
87,4.766,1682.0,22.2,3064.0,100.0,0.0,0.0,0.0,4.766,1231.59,1135.33
88,4.728,1668.0,11.26,3065.0,100.0,0.0,0.0,0.0,4.728,1223.82,1149.43
89,4.723,1684.0,8.95,3060.0,100.0,0.0,0.0,0.0,4.723,1225.83,1142.6
90,4.719,1735.0,10.77,3064.0,100.0,0.0,0.0,0.0,4.719,1222.77,1152.8
91,4.713,1653.0,10.79,3063.0,100.0,0.0,0.0,0.0,4.713,1214.94,1142.29
92,4.738,1668.0,9.65,3063.0,100.0,0.0,0.0,0.0,4.738,1222.1,1149.3
93,4.73,1683.0,8.61,3060.0,100.0,0.0,0.0,0.0,4.73,1225.37,1142.52
94,4.736,1718.0,12.34,3064.0,100.0,0.0,712.0,0.31,4.736,1227.86,1143.06
95,4.743,1682.0,10.29,3063.0,100.0,0.0,0.0,0.0,4.743,1229.78,1150.75
96,4.731,1680.0,10.69,3064.0,100.0,0.0,0.0,0.0,4.731,1218.07,1143.91
97,4.729,1690.0,10.52,3063.0,100.0,0.0,0.0,0.0,4.729,1222.71,1148.71
98,4.718,1655.0,10.38,3062.0,100.0,0.0,0.0,0.0,4.718,1224.26,1143.21
99,4.735,1677.0,8.67,3060.0,100.0,0.0,0.0,0.0,4.735,1219.45,1144.8
100,4.737,1687.0,9.76,3062.0,100.0,0.0,0.0,0.0,4.737,1229.28,1140.15
101,4.742,1667.0,8.7,3060.0,100.0,0.0,0.0,0.0,4.742,1219.52,1148.57
102,4.723,1693.0,10.1,3063.0,100.0,0.0,0.0,0.0,4.723,1224.44,1149.16
103,4.701,1609.0,11.35,3065.0,100.0,0.0,0.0,0.0,4.701,1201.73,1138.28
104,4.731,1683.0,11.0,3062.0,100.0,0.0,0.0,0.0,4.731,1221.57,1154.97
105,4.715,1705.0,11.39,3065.0,100.0,0.0,0.0,0.0,4.715,1218.55,1140.03
106,4.741,1650.0,10.16,3063.0,100.0,0.0,0.0,0.0,4.741,1226.87,1150.44
107,4.735,1617.0,9.8,3061.0,100.0,0.0,0.0,0.0,4.735,1220.79,1142.68
108,4.753,1666.0,9.41,3061.0,100.0,0.0,0.0,0.0,4.753,1225.65,1146.75
109,4.747,1665.0,9.32,3061.0,100.0,0.0,0.0,0.0,4.747,1220.32,1145.98
110,4.711,1614.0,11.12,3061.0,100.0,0.001,712.0,0.63,4.712,1215.53,1136.5
111,4.74,1726.0,11.32,3063.0,100.0,0.0,0.0,0.0,4.74,1231.53,1144.07
112,4.738,1658.0,9.57,3060.0,100.0,0.0,0.0,0.0,4.738,1222.95,1149.72
113,4.73,1665.0,10.54,3064.0,100.0,0.0,0.0,0.0,4.73,1226.41,1151.66
114,4.74,1647.0,10.11,3061.0,100.0,0.0,0.0,0.0,4.74,1222.24,1136.55
115,4.734,1715.0,11.86,3066.0,100.0,0.0,0.0,0.0,4.734,1224.24,1150.8
116,4.759,1659.0,9.85,3062.0,100.0,0.0,0.0,0.0,4.759,1228.93,1152.25
117,4.752,1737.0,24.4,3064.0,100.0,0.0,0.0,0.0,4.752,1227.44,1142.92
118,4.754,1639.0,9.51,3061.0,100.0,0.0,0.0,0.0,4.754,1219.16,1149.25
119,4.74,1649.0,9.18,3060.0,100.0,0.0,0.0,0.0,4.74,1221.15,1143.65
120,4.745,1616.0,9.25,3062.0,100.0,0.0,0.0,0.0,4.745,1221.82,1145.67
121,4.745,1714.0,10.36,3064.0,100.0,0.0,0.0,0.0,4.745,1226.42,1147.94
122,4.743,1697.0,9.88,3062.0,100.0,0.0,0.0,0.0,4.743,1221.48,1147.28
123,4.74,1664.0,9.33,3060.0,100.0,0.0,0.0,0.0,4.74,1222.74,1144.18
124,4.75,1672.0,9.88,3062.0,100.0,0.0,0.0,0.0,4.75,1222.35,1137.85
125,4.751,1674.0,11.58,3064.0,100.0,0.001,715.0,0.51,4.752,1232.15,1156.22
126,4.988,1704.0,12.76,3057.0,100.0,0.002,708.0,0.22,4.99,1221.89,1145.01
127,4.753,1677.0,10.24,3061.0,100.0,0.0,0.0,0.0,4.753,1221.5,1147.43
128,4.73,1648.0,10.9,3063.0,100.0,0.0,0.0,0.0,4.73,1225.31,1140.31
129,4.766,1718.0,13.8,3064.0,100.0,0.0,0.0,0.0,4.766,1225.77,1152.66
130,4.775,1705.0,17.98,3064.0,100.0,0.0,0.0,0.0,4.775,1226.24,1148.15
131,4.782,1690.0,13.27,3062.0,100.0,0.0,0.0,0.0,4.782,1218.97,1148.51
132,4.742,1656.0,8.66,3060.0,100.0,0.0,0.0,0.0,4.742,1222.88,1142.98
133,4.737,1712.0,10.64,3062.0,100.0,0.0,0.0,0.0,4.737,1219.59,1145.25
134,4.727,1599.0,10.92,3062.0,100.0,0.0,0.0,0.0,4.727,1207.99,1137.34
135,4.753,1711.0,9.33,3062.0,100.0,0.0,0.0,0.0,4.753,1211.42,1151.52
136,4.746,1680.0,8.93,3060.0,100.0,0.0,0.0,0.0,4.746,1229.51,1144.87
137,4.752,1579.0,9.33,3061.0,100.0,0.0,0.0,0.0,4.752,1223.19,1145.04
138,4.743,1630.0,8.59,3060.0,100.0,0.0,0.0,0.0,4.743,1209.1,1143.2
139,4.756,1662.0,9.32,3060.0,100.0,0.0,0.0,0.0,4.756,1226.31,1142.21
140,4.747,1654.0,9.05,3061.0,100.0,0.0,0.0,0.0,4.747,1222.59,1139.28
141,4.747,1664.0,10.75,3060.0,100.0,0.001,713.0,0.63,4.748,1216.56,1147.34
142,4.75,1671.0,10.38,3064.0,100.0,0.0,0.0,0.0,4.75,1229.96,1148.61
143,4.742,1689.0,11.8,3064.0,100.0,0.0,709.0,0.43,4.742,1229.1,1141.4
144,4.768,1671.0,9.56,3062.0,100.0,0.0,0.0,0.0,4.768,1215.27,1147.11
145,4.738,1659.0,8.66,3060.0,100.0,0.0,0.0,0.0,4.738,1222.42,1143.69
146,4.757,1659.0,10.52,3062.0,100.0,0.0,0.0,0.0,4.757,1219.59,1143.99
147,4.771,1690.0,21.98,3061.0,100.0,0.0,0.0,0.0,4.771,1220.81,1143.15
148,4.751,1681.0,9.37,3062.0,100.0,0.0,0.0,0.0,4.751,1230.28,1142.2
149,4.749,1593.0,9.13,3060.0,100.0,0.0,0.0,0.0,4.749,1216.94,1146.61
150,4.722,1682.0,10.73,3064.0,100.0,0.0,0.0,0.0,4.722,1219.96,1138.56
151,4.752,1639.0,9.49,3062.0,100.0,0.0,0.0,0.0,4.752,1225.27,1149.87
152,4.748,1656.0,9.99,3062.0,100.0,0.0,0.0,0.0,4.748,1221.33,1146.13
153,4.755,1679.0,9.74,3062.0,100.0,0.0,0.0,0.0,4.755,1216.09,1144.1
154,4.723,1661.0,8.81,3060.0,100.0,0.0,0.0,0.0,4.723,1221.82,1132.34
155,4.738,1666.0,12.27,3064.0,100.0,0.0,0.0,0.0,4.738,1225.88,1153.01
156,4.74,1698.0,10.25,3062.0,100.0,0.0,0.0,0.0,4.74,1223.96,1138.29
157,4.758,1706.0,10.97,3061.0,100.0,0.0,710.0,0.53,4.758,1214.37,1150.93
158,4.775,1684.0,9.78,3063.0,100.0,0.0,0.0,0.0,4.775,1232.96,1145.01
159,4.746,1677.0,11.37,3067.0,100.0,0.0,0.0,0.0,4.746,1218.73,1148.91
160,4.756,1647.0,11.46,3064.0,100.0,0.0,0.0,0.0,4.756,1231.23,1148.52
161,4.758,1693.0,11.05,3066.0,100.0,0.0,0.0,0.0,4.758,1227.13,1147.67
162,4.755,1676.0,10.05,3062.0,100.0,0.0,0.0,0.0,4.755,1218.49,1142.06
163,4.76,1667.0,10.52,3065.0,100.0,0.0,0.0,0.0,4.76,1229.36,1149.23
164,4.739,1681.0,10.82,3065.0,100.0,0.0,0.0,0.0,4.739,1221.08,1144.62
165,4.749,1598.0,11.06,3062.0,100.0,0.0,0.0,0.0,4.749,1214.75,1145.53
166,4.728,1691.0,10.53,3064.0,99.52,0.0,0.0,0.0,4.728,1225.65,1139.75
167,4.767,1664.0,9.53,3061.0,100.0,0.0,0.0,0.0,4.767,1221.85,1150.76
168,4.751,1683.0,11.13,3062.0,100.0,0.0,0.0,0.0,4.751,1222.1,1146.76
169,4.748,1696.0,11.26,3062.0,100.0,0.0,0.0,0.0,4.748,1231.82,1143.15
170,4.755,1692.0,11.77,3063.0,100.0,0.0,0.0,0.0,4.755,1223.11,1147.65
171,4.752,1753.0,10.7,3062.0,100.0,0.0,0.0,0.0,4.752,1219.32,1143.4
172,4.76,1654.0,11.17,3063.0,100.0,0.0,0.0,0.0,4.76,1237.72,1150.53
173,4.763,1681.0,11.78,3065.0,100.0,0.0,0.0,0.0,4.763,1222.98,1147.23
174,4.743,1725.0,10.12,3061.0,100.0,0.0,0.0,0.0,4.743,1227.74,1145.45
175,4.762,1689.0,9.96,3061.0,100.0,0.0,0.0,0.0,4.762,1225.65,1135.47
176,4.788,1726.0,23.38,3063.0,100.0,0.0,0.0,0.0,4.788,1225.01,1146.67
177,4.73,1720.0,13.23,3066.0,100.0,0.0,0.0,0.0,4.73,1227.46,1149.18
178,4.785,1700.0,9.47,3061.0,100.0,0.0,0.0,0.0,4.785,1216.85,1149.6
179,4.754,1697.0,9.93,3061.0,100.0,0.0,0.0,0.0,4.754,1229.01,1138.32
180,4.757,1687.0,10.98,3063.0,100.0,0.0,0.0,0.0,4.757,1228.01,1151.4
181,4.774,1635.0,9.13,3062.0,100.0,0.0,0.0,0.0,4.774,1220.2,1146.8
182,4.757,1683.0,10.46,3062.0,100.0,0.0,0.0,0.0,4.757,1224.56,1142.19
183,4.765,1682.0,10.83,3064.0,100.0,0.0,0.0,0.0,4.765,1228.57,1149.61
184,4.83,1696.0,15.41,3063.0,100.0,0.003,716.0,1.54,4.833,1215.01,1143.93
185,4.748,1729.0,11.88,3061.0,100.0,0.002,708.0,0.22,4.75,1223.41,1140.37
186,4.767,1687.0,15.73,3065.0,100.0,0.0,713.0,0.31,4.767,1226.75,1150.27
187,4.766,1691.0,10.26,3061.0,100.0,0.0,0.0,0.0,4.766,1222.23,1143.86
188,4.761,1712.0,11.1,3060.0,100.0,0.0,708.0,0.22,4.761,1233.22,1146.09
189,4.754,1714.0,11.46,3063.0,100.0,0.0,0.0,0.0,4.754,1221.84,1145.15
190,4.746,1705.0,10.76,3066.0,100.0,0.0,0.0,0.0,4.746,1231.06,1145.74
191,4.753,1644.0,9.69,3060.0,100.0,0.0,0.0,0.0,4.753,1218.9,1142.11
192,4.767,1640.0,10.75,3064.0,100.0,0.0,0.0,0.0,4.767,1232.75,1149.39
193,4.742,1695.0,10.16,3062.0,100.0,0.0,0.0,0.0,4.742,1222.7,1139.65
194,5.144,1706.0,72.1,3060.0,100.0,0.0,0.0,0.0,5.144,1220.65,1148.44
195,4.879,1718.0,27.06,3063.0,100.0,0.0,0.0,0.0,4.879,1219.48,1139.03
196,4.74,1580.0,9.98,3063.0,100.0,0.0,0.0,0.0,4.74,1217.03,1154.09
197,4.729,1747.0,13.53,3066.0,100.0,0.0,0.0,0.0,4.729,1229.99,1141.61
198,4.767,1692.0,10.27,3062.0,100.0,0.0,0.0,0.0,4.767,1222.07,1150.07
199,4.737,1714.0,11.47,3065.0,100.0,0.0,0.0,0.0,4.737,1219.19,1139.07
200,4.749,1696.0,10.26,3062.0,100.0,0.0,0.0,0.0,4.749,1228.01,1154.18
201,4.753,1702.0,11.3,3064.0,100.0,0.0,0.0,0.0,4.753,1222.08,1142.96
202,4.763,1656.0,10.46,3064.0,100.0,0.0,0.0,0.0,4.763,1221.38,1148.81
203,4.766,1696.0,11.34,3061.0,100.0,0.0,713.0,0.31,4.766,1233.47,1144.28
204,4.753,1665.0,10.62,3062.0,100.0,0.0,0.0,0.0,4.753,1218.12,1145.7
205,4.772,1646.0,10.04,3061.0,100.0,0.0,708.0,0.22,4.772,1230.26,1144.83
206,4.824,1733.0,21.86,3060.0,100.0,0.0,0.0,0.0,4.824,1228.35,1137.4
207,4.757,1715.0,10.26,3062.0,100.0,0.0,0.0,0.0,4.757,1220.33,1153.08
208,4.775,1729.0,10.0,3062.0,100.0,0.0,0.0,0.0,4.775,1221.73,1136.38
209,4.759,1693.0,10.67,3064.0,100.0,0.0,0.0,0.0,4.759,1225.03,1152.02
210,4.754,1686.0,10.82,3061.0,100.0,0.0,0.0,0.0,4.754,1218.41,1147.56
211,4.779,1698.0,10.7,3062.0,100.0,0.0,0.0,0.0,4.779,1229.79,1138.07
212,4.739,1708.0,12.55,3063.0,100.0,0.0,0.0,0.0,4.739,1219.64,1153.23
213,4.749,1700.0,11.94,3064.0,100.0,0.0,0.0,0.0,4.749,1232.97,1138.51
214,4.791,1709.0,13.78,3064.0,100.0,0.0,0.0,0.0,4.791,1226.37,1150.44
215,4.75,1684.0,11.04,3063.0,100.0,0.0,0.0,0.0,4.75,1223.35,1142.01
216,4.748,1676.0,9.23,3060.0,100.0,0.0,0.0,0.0,4.748,1218.22,1148.36
217,4.78,1674.0,10.64,3063.0,100.0,0.0,0.0,0.0,4.78,1231.04,1148.61
218,4.778,1704.0,10.53,3061.0,100.0,0.0,0.0,0.0,4.778,1220.84,1135.39
219,4.75,1744.0,10.91,3063.0,100.0,0.0,712.0,0.32,4.75,1221.88,1152.55
220,4.756,1697.0,11.31,3063.0,100.0,0.0,0.0,0.0,4.756,1234.23,1146.01
221,4.785,1667.0,9.8,3062.0,100.0,0.0,0.0,0.0,4.785,1211.82,1144.26
222,4.745,1691.0,12.48,3064.0,100.0,0.0,0.0,0.0,4.745,1234.36,1149.26
223,4.75,1728.0,11.44,3062.0,100.0,0.0,0.0,0.0,4.75,1225.96,1137.05
224,4.782,1695.0,10.46,3063.0,100.0,0.0,0.0,0.0,4.782,1225.48,1145.35
225,4.772,1656.0,9.5,3062.0,100.0,0.0,0.0,0.0,4.772,1223.02,1149.3
226,4.74,1640.0,10.52,3061.0,100.0,0.0,0.0,0.0,4.74,1208.27,1146.96
227,4.744,1627.0,13.27,3064.0,100.0,0.0,0.0,0.0,4.744,1218.97,1134.88
228,4.79,1674.0,10.98,3063.0,100.0,0.0,0.0,0.0,4.79,1225.85,1150.87
229,4.744,1707.0,11.56,3063.0,100.0,0.0,0.0,0.0,4.744,1218.07,1151.91
230,4.77,1678.0,10.41,3062.0,100.0,0.0,0.0,0.0,4.77,1227.54,1144.53
231,4.774,1725.0,10.62,3063.0,100.0,0.0,0.0,0.0,4.774,1224.91,1138.68
232,4.767,1695.0,9.7,3062.0,100.0,0.0,0.0,0.0,4.767,1223.81,1155.32
233,4.754,1685.0,11.5,3067.0,100.0,0.0,0.0,0.0,4.754,1233.67,1146.8
234,4.77,1708.0,10.59,3062.0,100.0,0.0,0.0,0.0,4.77,1221.73,1144.99
235,4.812,1726.0,24.07,3064.0,100.0,0.0,0.0,0.0,4.812,1228.16,1145.06
236,4.737,1698.0,12.8,3069.0,100.0,0.0,0.0,0.0,4.737,1223.84,1147.96
237,4.757,1683.0,13.41,3067.0,100.0,0.0,709.0,0.22,4.757,1230.63,1137.4
238,4.767,1678.0,11.34,3063.0,100.0,0.0,0.0,0.0,4.767,1222.66,1152.38
239,4.757,1697.0,10.36,3063.0,100.0,0.0,0.0,0.0,4.757,1219.34,1141.06
240,4.761,1681.0,8.92,3060.0,100.0,0.0,0.0,0.0,4.761,1225.99,1144.17
241,4.76,1732.0,10.5,3062.0,100.0,0.0,0.0,0.0,4.76,1223.1,1153.01
242,4.794,1681.0,9.81,3062.0,100.0,0.0,0.0,0.0,4.794,1226.74,1144.97
243,4.75,1721.0,11.92,3066.0,100.0,0.0,0.0,0.0,4.75,1212.67,1145.35
244,4.771,1722.0,14.25,3064.0,100.0,0.0,714.0,0.41,4.771,1237.66,1147.85
245,5.068,1755.0,15.47,3061.0,100.0,0.0,0.0,0.0,5.068,1228.2,1146.94
246,4.787,1692.0,10.75,3062.0,100.0,0.0,0.0,0.0,4.787,1218.42,1144.8
247,4.766,1705.0,10.96,3065.0,100.0,0.0,0.0,0.0,4.766,1227.13,1142.16
248,4.737,1695.0,12.68,3068.0,100.0,0.0,0.0,0.0,4.737,1232.58,1153.32
249,4.767,1710.0,12.73,3062.0,100.0,0.0,713.0,0.31,4.767,1222.07,1140.42
250,4.804,1640.0,9.79,3062.0,100.0,0.0,0.0,0.0,4.804,1226.44,1147.13
251,4.757,1700.0,10.32,3063.0,100.0,0.0,709.0,0.22,4.757,1213.49,1140.22
252,4.766,1672.0,10.27,3062.0,100.0,0.0,0.0,0.0,4.766,1228.46,1154.01
253,4.775,1666.0,9.11,3061.0,100.0,0.0,0.0,0.0,4.775,1217.54,1144.9
254,4.785,1734.0,10.72,3063.0,100.0,0.0,0.0,0.0,4.785,1226.92,1146.38
255,4.768,1715.0,9.13,3061.0,100.0,0.0,0.0,0.0,4.768,1215.81,1140.4
256,4.766,1674.0,10.81,3062.0,100.0,0.0,0.0,0.0,4.766,1230.15,1148.2
257,4.824,1668.0,19.43,3061.0,100.0,0.0,0.0,0.0,4.824,1213.71,1138.69
258,4.768,1630.0,10.1,3063.0,100.0,0.0,0.0,0.0,4.768,1211.38,1152.75
259,4.758,1692.0,9.8,3061.0,100.0,0.0,0.0,0.0,4.758,1219.29,1139.08
260,4.768,1670.0,10.2,3062.0,100.0,0.0,0.0,0.0,4.768,1230.76,1145.96
261,4.779,1733.0,11.45,3063.0,100.0,0.0,0.0,0.0,4.779,1220.78,1144.59
262,4.786,1657.0,10.73,3064.0,100.0,0.0,0.0,0.0,4.786,1225.29,1143.2
263,4.774,1658.0,9.82,3060.0,100.0,0.0,0.0,0.0,4.774,1218.96,1143.73
264,4.768,1695.0,11.02,3062.0,100.0,0.0,0.0,0.0,4.768,1228.7,1151.64
265,4.851,1692.0,22.54,3061.0,100.0,0.0,0.0,0.0,4.851,1221.87,1144.48
266,4.777,1679.0,10.91,3063.0,100.0,0.0,712.0,0.31,4.777,1225.37,1141.63
267,4.764,1695.0,10.59,3063.0,100.0,0.0,0.0,0.0,4.764,1218.88,1148.46
268,4.76,1731.0,11.17,3063.0,100.0,0.0,0.0,0.0,4.76,1232.53,1138.11
269,4.79,1712.0,9.78,3062.0,100.0,0.0,0.0,0.0,4.79,1216.09,1152.27
270,4.78,1651.0,9.31,3062.0,100.0,0.0,0.0,0.0,4.78,1225.42,1137.71
271,4.753,1728.0,12.78,3065.0,100.0,0.0,0.0,0.0,4.753,1225.33,1151.46
272,4.76,1682.0,11.85,3063.0,100.0,0.0,0.0,0.0,4.76,1224.23,1138.0
273,4.785,1674.0,9.91,3063.0,100.0,0.0,0.0,0.0,4.785,1228.56,1153.13
