Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s
22,4.7,1667.0,22.65,3068.0,99.94,0.003,711.0,0.53,4.703,1248.05,1147.93
23,4.711,1675.0,22.09,3067.0,100.0,0.0,0.0,0.0,4.711,1257.44,1152.98
24,4.703,1654.0,22.52,3068.0,100.0,0.0,0.0,0.0,4.703,1247.62,1154.28
25,4.678,1683.0,22.62,3070.0,99.81,0.0,0.0,0.0,4.678,1242.73,1151.35
26,4.729,1653.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.729,1251.29,1153.2
27,4.723,1658.0,19.4,3066.0,100.0,0.0,0.0,0.0,4.723,1259.49,1152.78
28,4.712,1682.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.712,1255.06,1149.95
29,4.735,1663.0,23.82,3066.0,100.0,0.0,0.0,0.0,4.735,1253.0,1154.64
30,4.703,1631.0,20.9,3068.0,100.0,0.0,0.0,0.0,4.703,1236.21,1151.08
31,4.684,1646.0,19.33,3068.0,99.84,0.0,0.0,0.0,4.684,1227.23,1148.86
32,4.736,1673.0,30.69,3068.0,99.89,0.0,0.0,0.0,4.736,1262.71,1151.2
33,4.702,1637.0,17.68,3066.0,100.0,0.0,0.0,0.0,4.702,1242.88,1152.81
34,4.74,1671.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.74,1263.45,1149.87
35,4.728,1648.0,19.58,3066.0,100.0,0.0,0.0,0.0,4.728,1251.62,1151.86
36,4.71,1661.0,21.34,3068.0,99.83,0.0,0.0,0.0,4.71,1252.18,1149.7
37,4.715,1657.0,22.84,3068.0,99.88,0.0,714.0,0.41,4.715,1253.04,1149.76
38,4.699,1653.0,23.84,3070.0,100.0,0.0,0.0,0.0,4.699,1236.14,1152.66
39,4.694,1662.0,23.17,3070.0,99.86,0.0,0.0,0.0,4.694,1245.98,1143.78
40,4.719,1659.0,21.79,3068.0,99.85,0.0,0.0,0.0,4.719,1254.62,1152.7
41,4.743,1677.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.743,1251.29,1158.91
42,4.739,1673.0,19.93,3066.0,100.0,0.0,0.0,0.0,4.739,1256.04,1151.33
43,4.739,1689.0,26.12,3069.0,99.87,0.003,712.0,0.63,4.742,1255.31,1145.64
44,4.66,1698.0,25.72,3073.0,99.49,0.0,0.0,0.0,4.66,1243.4,1161.67
45,4.755,1695.0,26.05,3068.0,99.9,0.0,0.0,0.0,4.755,1249.43,1146.19
46,4.733,1663.0,21.05,3067.0,100.0,0.0,0.0,0.0,4.733,1260.38,1149.21
47,4.742,1662.0,20.69,3067.0,100.0,0.0,0.0,0.0,4.742,1259.03,1153.22
48,4.743,1659.0,20.38,3067.0,100.0,0.0,0.0,0.0,4.743,1254.09,1156.46
49,4.734,1665.0,21.72,3068.0,100.0,0.0,0.0,0.0,4.734,1258.11,1148.43
50,4.707,1668.0,22.18,3069.0,99.89,0.0,0.0,0.0,4.707,1245.57,1141.81
51,4.74,1665.0,25.04,3068.0,99.86,0.0,716.0,0.51,4.74,1253.43,1153.1
52,4.759,1629.0,19.52,3066.0,100.0,0.0,0.0,0.0,4.759,1255.35,1149.79
53,4.734,1636.0,17.73,3066.0,100.0,0.002,708.0,0.22,4.736,1258.58,1154.52
54,4.745,1660.0,18.25,3066.0,100.0,0.0,0.0,0.0,4.745,1253.39,1154.24
55,4.749,1653.0,19.8,3066.0,100.0,0.0,0.0,0.0,4.749,1255.78,1149.37
56,4.74,1663.0,19.95,3067.0,100.0,0.0,0.0,0.0,4.74,1258.04,1145.71
57,4.736,1656.0,20.4,3068.0,99.88,0.0,0.0,0.0,4.736,1250.12,1154.36
58,4.759,1657.0,19.94,3066.0,100.0,0.0,0.0,0.0,4.759,1251.13,1149.51
59,4.722,1693.0,22.29,3070.0,99.88,0.0,0.0,0.0,4.722,1242.92,1153.77
60,4.751,1672.0,19.52,3066.0,100.0,0.0,0.0,0.0,4.751,1251.1,1148.79
61,4.715,1636.0,22.01,3068.0,100.0,0.0,715.0,0.51,4.715,1232.94,1154.73
62,4.765,1686.0,29.94,3068.0,99.85,0.0,0.0,0.0,4.765,1243.5,1152.28
63,4.767,1657.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.767,1260.22,1155.08
64,4.775,1678.0,20.61,3066.0,100.0,0.0,0.0,0.0,4.775,1255.52,1150.9
65,4.768,1654.0,20.14,3066.0,100.0,0.0,0.0,0.0,4.768,1255.84,1149.06
66,4.767,1665.0,19.56,3066.0,100.0,0.0,0.0,0.0,4.767,1252.62,1150.71
67,4.767,1639.0,20.39,3066.0,100.0,0.0,0.0,0.0,4.767,1254.45,1152.59
68,4.764,1643.0,21.45,3066.0,100.0,0.0,712.0,0.31,4.764,1256.26,1151.57
69,4.749,1656.0,21.48,3068.0,100.0,0.0,0.0,0.0,4.749,1247.32,1150.48
70,4.751,1657.0,21.96,3068.0,100.0,0.0,0.0,0.0,4.751,1250.86,1152.08
71,4.752,1665.0,22.16,3067.0,99.89,0.0,0.0,0.0,4.752,1252.04,1151.31
72,4.8,1698.0,24.21,3064.0,100.0,0.0,0.0,0.0,4.8,1296.53,1150.84
73,4.998,1731.0,47.21,3058.0,100.0,0.002,711.0,0.75,5.0,1358.87,1153.04
74,4.82,1717.0,17.17,3058.0,100.0,0.0,709.0,0.22,4.82,1383.14,1146.28
75,4.817,1728.0,24.77,3061.0,100.0,0.0,0.0,0.0,4.817,1361.87,1148.07
76,4.804,1719.0,23.78,3060.0,99.94,0.001,712.0,0.32,4.805,1367.92,1144.92
77,4.841,1720.0,24.19,3059.0,100.0,0.0,0.0,0.0,4.841,1385.82,1146.45
78,4.858,1750.0,28.14,3059.0,99.98,0.0,0.0,0.0,4.858,1369.28,1146.86
79,4.797,1718.0,23.54,3061.0,99.97,0.0,0.0,0.0,4.797,1359.33,1146.87
80,4.809,1678.0,21.49,3063.0,100.0,0.0,0.0,0.0,4.809,1311.05,1153.1
81,4.776,1657.0,20.81,3066.0,100.0,0.0,0.0,0.0,4.776,1257.06,1153.14
82,4.775,1673.0,21.66,3067.0,100.0,0.0,709.0,0.22,4.775,1259.46,1152.69
83,4.755,1645.0,21.71,3068.0,100.0,0.0,0.0,0.0,4.755,1247.91,1152.42
84,4.776,1664.0,19.64,3066.0,100.0,0.0,709.0,0.22,4.776,1257.52,1153.27
85,4.781,1652.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.781,1253.89,1148.9
86,4.775,1670.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.775,1255.07,1151.44
87,4.784,1651.0,20.16,3066.0,100.0,0.0,0.0,0.0,4.784,1250.32,1149.8
88,4.806,1677.0,23.28,3066.0,100.0,0.0,708.0,0.22,4.806,1255.79,1148.43
89,4.788,1653.0,20.54,3066.0,100.0,0.0,0.0,0.0,4.788,1256.14,1150.46
90,4.733,1670.0,22.71,3070.0,99.71,0.0,0.0,0.0,4.733,1246.57,1153.57
91,4.717,1685.0,24.55,3071.0,99.73,0.0,0.0,0.0,4.717,1238.75,1155.91
92,4.766,1688.0,37.48,3071.0,99.68,0.0,0.0,0.0,4.766,1228.01,1152.47
93,4.777,1665.0,20.1,3066.0,100.0,0.0,0.0,0.0,4.777,1249.93,1154.63
94,4.753,1667.0,18.02,3068.0,99.85,0.0,0.0,0.0,4.753,1246.52,1151.18
95,4.773,1660.0,18.63,3066.0,100.0,0.0,713.0,0.32,4.773,1259.8,1153.36
96,4.704,1720.0,31.46,3075.0,99.38,0.0,0.0,0.0,4.704,1220.24,1140.0
97,4.781,1655.0,22.34,3068.0,100.0,0.0,0.0,0.0,4.781,1250.1,1161.47
98,4.757,1667.0,21.89,3068.0,99.82,0.0,709.0,0.22,4.757,1253.78,1143.98
99,4.782,1648.0,20.67,3066.0,100.0,0.0,0.0,0.0,4.782,1258.29,1150.81
100,4.794,1643.0,20.48,3066.0,100.0,0.0,708.0,0.22,4.794,1255.17,1158.75
101,4.795,1652.0,20.09,3066.0,100.0,0.0,0.0,0.0,4.795,1267.33,1154.41
102,4.774,1643.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.774,1250.63,1150.92
103,4.795,1658.0,20.54,3066.0,100.0,0.0,0.0,0.0,4.795,1257.18,1154.47
104,4.793,1666.0,20.34,3066.0,100.0,0.0,0.0,0.0,4.793,1258.33,1152.9
105,4.744,1654.0,22.27,3070.0,99.8,0.0,0.0,0.0,4.744,1234.79,1149.29
106,4.763,1680.0,23.19,3068.0,99.85,0.0,0.0,0.0,4.763,1260.86,1151.2
107,4.797,1665.0,21.19,3066.0,100.0,0.0,0.0,0.0,4.797,1258.06,1154.21
108,4.75,1663.0,22.74,3069.0,99.86,0.0,0.0,0.0,4.75,1256.35,1149.75
109,4.792,1667.0,20.87,3067.0,100.0,0.0,0.0,0.0,4.792,1266.61,1152.96
110,4.793,1653.0,20.4,3066.0,100.0,0.0,0.0,0.0,4.793,1254.35,1149.17
111,4.729,1657.0,21.65,3071.0,99.82,0.0,0.0,0.0,4.729,1226.71,1150.93
112,4.772,1672.0,20.44,3068.0,99.84,0.0,0.0,0.0,4.772,1250.99,1151.17
113,4.789,1668.0,21.14,3066.0,100.0,0.0,709.0,0.22,4.789,1260.11,1152.63
114,4.732,1672.0,23.3,3071.0,99.73,0.0,0.0,0.0,4.732,1240.56,1146.6
115,4.77,1645.0,16.24,3066.0,100.0,0.0,708.0,0.22,4.77,1257.54,1153.6
116,4.78,1687.0,22.58,3067.0,100.0,0.0,0.0,0.0,4.78,1270.02,1148.49
117,4.796,1653.0,20.24,3066.0,100.0,0.0,0.0,0.0,4.796,1256.16,1152.53
118,5.071,1656.0,20.33,3062.0,100.0,0.0,0.0,0.0,5.071,1253.76,1158.85
119,4.8,1670.0,21.65,3067.0,100.0,0.0,0.0,0.0,4.8,1266.94,1151.19
120,4.799,1648.0,20.49,3066.0,100.0,0.0,714.0,0.41,4.799,1255.08,1148.38
121,4.851,1664.0,34.12,3066.0,100.0,0.0,0.0,0.0,4.851,1256.65,1158.14
122,4.79,1655.0,25.7,3067.0,99.86,0.0,0.0,0.0,4.79,1255.8,1154.78
123,6.063,1805.0,57.72,3046.0,99.84,0.0,0.0,0.0,6.063,1260.29,1151.71
124,5.442,1752.0,36.16,3048.0,100.0,0.001,712.0,0.63,5.443,1364.19,1147.66
125,4.892,1763.0,29.65,3059.0,99.96,0.0,0.0,0.0,4.892,1370.51,1150.21
126,4.947,1758.0,32.35,3059.0,100.0,0.002,712.0,0.32,4.949,1384.63,1146.69
127,4.866,1737.0,19.54,3058.0,100.0,0.0,0.0,0.0,4.866,1366.81,1151.35
128,4.967,1732.0,39.86,3059.0,99.94,0.001,711.0,0.53,4.968,1376.98,1148.16
129,5.148,1808.0,48.38,3056.0,100.0,0.0,0.0,0.0,5.148,1369.5,1155.4
130,4.863,1715.0,21.36,3058.0,100.0,0.003,711.0,0.53,4.866,1370.0,1146.6
131,4.867,1732.0,24.38,3058.0,100.0,0.0,0.0,0.0,4.867,1383.44,1144.21
132,4.834,1730.0,22.84,3059.0,99.91,0.0,0.0,0.0,4.834,1362.67,1150.58
133,4.763,1666.0,21.52,3070.0,99.85,0.0,0.0,0.0,4.763,1241.62,1150.91
134,4.804,1653.0,20.76,3066.0,100.0,0.0,0.0,0.0,4.804,1258.97,1153.82
135,4.798,1638.0,19.85,3067.0,100.0,0.0,0.0,0.0,4.798,1254.92,1152.49
136,4.8,1631.0,18.39,3066.0,100.0,0.0,0.0,0.0,4.8,1255.0,1152.07
137,4.803,1653.0,21.5,3066.0,100.0,0.0,0.0,0.0,4.803,1255.6,1152.06
138,4.789,1664.0,21.6,3068.0,100.0,0.0,0.0,0.0,4.789,1253.18,1153.1
139,4.775,1680.0,19.99,3068.0,99.85,0.0,0.0,0.0,4.775,1254.08,1152.31
140,4.761,1689.0,24.26,3071.0,99.82,0.0,0.0,0.0,4.761,1258.07,1153.73
141,4.761,1654.0,23.71,3070.0,99.88,0.0,715.0,0.41,4.761,1243.42,1149.02
142,4.762,1673.0,23.25,3070.0,99.73,0.0,0.0,0.0,4.762,1242.53,1151.56
143,4.793,1635.0,22.3,3068.0,100.0,0.0,0.0,0.0,4.793,1257.19,1151.48
144,4.816,1650.0,21.6,3066.0,100.0,0.0,0.0,0.0,4.816,1259.55,1153.9
145,4.808,1662.0,20.78,3066.0,100.0,0.0,709.0,0.22,4.808,1262.24,1152.84
146,4.81,1662.0,21.49,3066.0,100.0,0.0,0.0,0.0,4.81,1258.55,1153.32
147,4.799,1690.0,21.48,3067.0,100.0,0.0,0.0,0.0,4.799,1267.26,1151.29
148,4.783,1665.0,20.18,3068.0,99.84,0.0,0.0,0.0,4.783,1252.35,1152.65
149,4.805,1627.0,20.51,3067.0,100.0,0.0,0.0,0.0,4.805,1254.64,1150.1
150,4.771,1667.0,22.5,3069.0,99.76,0.0,0.0,0.0,4.771,1249.28,1155.14
151,4.824,1670.0,33.8,3068.0,99.85,0.0,0.0,0.0,4.824,1257.6,1152.48
152,4.796,1639.0,20.75,3067.0,100.0,0.0,0.0,0.0,4.796,1256.29,1151.59
153,4.75,1669.0,23.25,3071.0,99.6,0.0,0.0,0.0,4.75,1239.7,1152.62
154,4.787,1664.0,21.76,3068.0,100.0,0.0,0.0,0.0,4.787,1240.52,1152.34
155,4.782,1666.0,19.61,3068.0,99.85,0.0,0.0,0.0,4.782,1240.78,1152.65
156,4.746,1632.0,18.81,3069.0,99.85,0.0,0.0,0.0,4.746,1237.44,1143.56
157,4.785,1659.0,21.89,3068.0,99.85,0.0,0.0,0.0,4.785,1252.15,1152.01
158,4.82,1653.0,19.7,3066.0,100.0,0.0,0.0,0.0,4.82,1255.08,1160.08
159,4.817,1668.0,20.41,3066.0,100.0,0.0,0.0,0.0,4.817,1267.78,1152.09
160,4.768,1662.0,23.83,3069.0,99.96,0.0,711.0,0.53,4.768,1237.64,1151.84
161,4.784,1665.0,21.76,3068.0,99.8,0.0,0.0,0.0,4.784,1256.08,1143.26
162,4.808,1652.0,20.41,3066.0,100.0,0.0,0.0,0.0,4.808,1257.43,1161.82
163,4.852,1672.0,27.46,3066.0,100.0,0.0,0.0,0.0,4.852,1266.6,1153.0
164,4.817,1655.0,19.66,3066.0,100.0,0.0,0.0,0.0,4.817,1262.61,1151.33
165,4.775,1675.0,23.68,3069.0,99.7,0.0,0.0,0.0,4.775,1246.21,1153.94
166,4.796,1653.0,20.55,3068.0,99.85,0.0,0.0,0.0,4.796,1255.18,1153.87
167,4.817,1632.0,20.27,3066.0,100.0,0.0,0.0,0.0,4.817,1258.71,1147.92
168,4.796,1637.0,23.4,3068.0,100.0,0.0,0.0,0.0,4.796,1252.58,1156.27
169,4.796,1662.0,22.0,3068.0,100.0,0.0,0.0,0.0,4.796,1253.44,1150.26
170,4.815,1646.0,20.13,3066.0,100.0,0.0,0.0,0.0,4.815,1254.89,1151.24
171,4.771,1677.0,22.69,3069.0,99.71,0.0,0.0,0.0,4.771,1249.46,1153.32
172,4.789,1667.0,21.47,3068.0,99.86,0.0,0.0,0.0,4.789,1257.36,1153.93
173,4.783,1639.0,21.03,3068.0,100.0,0.0,0.0,0.0,4.783,1251.12,1153.19
174,4.792,1632.0,21.55,3068.0,100.0,0.0,0.0,0.0,4.792,1247.2,1150.15
175,4.821,1653.0,21.43,3066.0,100.0,0.0,713.0,0.32,4.821,1258.68,1149.27
176,4.77,1661.0,21.59,3069.0,99.69,0.0,0.0,0.0,4.77,1249.64,1154.95
177,4.779,1633.0,19.12,3068.0,100.0,0.0,708.0,0.22,4.779,1249.06,1152.8
178,4.776,1653.0,21.91,3070.0,99.88,0.0,0.0,0.0,4.776,1248.73,1153.33
179,4.827,1656.0,23.06,3067.0,100.0,0.0,0.0,0.0,4.827,1255.23,1151.78
180,4.844,1655.0,36.05,3067.0,99.89,0.001,714.0,0.41,4.845,1256.33,1151.07
181,4.828,1654.0,21.01,3066.0,100.0,0.0,0.0,0.0,4.828,1260.14,1149.93
182,4.811,1644.0,19.79,3066.0,100.0,0.0,0.0,0.0,4.811,1256.86,1151.06
183,4.806,1670.0,23.29,3068.0,99.87,0.0,0.0,0.0,4.806,1253.68,1153.14
184,4.808,1672.0,24.71,3068.0,99.89,0.0,0.0,0.0,4.808,1249.0,1151.89
185,4.823,1650.0,20.02,3066.0,100.0,0.0,0.0,0.0,4.823,1245.73,1160.17
186,4.778,1651.0,22.6,3069.0,99.84,0.0,0.0,0.0,4.778,1237.28,1152.07
187,4.802,1649.0,22.25,3068.0,100.0,0.0,0.0,0.0,4.802,1250.72,1151.65
188,4.818,1673.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.818,1267.02,1153.24
189,4.739,1679.0,24.19,3071.0,99.53,0.0,712.0,0.32,4.739,1238.55,1146.43
190,4.821,1647.0,19.47,3066.0,100.0,0.0,0.0,0.0,4.821,1254.64,1148.72
191,4.801,1658.0,24.63,3067.0,99.86,0.0,709.0,0.22,4.801,1259.79,1156.63
192,4.798,1665.0,22.25,3068.0,99.85,0.0,0.0,0.0,4.798,1255.44,1155.05
193,4.772,1684.0,22.47,3070.0,99.75,0.0,0.0,0.0,4.772,1254.96,1155.2
194,4.814,1661.0,18.51,3066.0,100.0,0.0,0.0,0.0,4.814,1261.6,1150.29
195,4.82,1646.0,20.61,3066.0,100.0,0.0,0.0,0.0,4.82,1261.01,1151.72
196,4.844,1648.0,23.32,3066.0,100.0,0.0,0.0,0.0,4.844,1258.07,1149.08
197,4.776,1658.0,17.85,3068.0,99.91,0.0,0.0,0.0,4.776,1253.58,1153.69
198,4.829,1637.0,22.89,3068.0,99.9,0.0,0.0,0.0,4.829,1251.68,1152.8
199,4.805,1657.0,21.87,3068.0,99.91,0.0,0.0,0.0,4.805,1257.9,1153.07
200,4.775,1651.0,23.18,3070.0,99.74,0.0,0.0,0.0,4.775,1250.33,1149.78
201,4.807,1657.0,22.51,3068.0,99.83,0.0,0.0,0.0,4.807,1258.52,1150.55
202,4.802,1670.0,21.61,3068.0,99.84,0.0,0.0,0.0,4.802,1255.31,1149.11
203,4.824,1661.0,19.93,3066.0,100.0,0.0,0.0,0.0,4.824,1272.67,1157.47
204,4.775,1653.0,22.34,3070.0,99.61,0.0,0.0,0.0,4.775,1244.8,1150.19
205,4.827,1658.0,20.87,3066.0,100.0,0.0,0.0,0.0,4.827,1264.47,1154.29
206,4.787,1663.0,25.26,3069.0,99.67,0.0,712.0,0.31,4.787,1246.08,1151.83
207,4.796,1665.0,20.75,3068.0,100.0,0.0,0.0,0.0,4.796,1251.93,1151.68
208,4.895,1708.0,33.68,3068.0,100.0,0.0,0.0,0.0,4.895,1255.47,1156.31
209,4.832,1665.0,20.46,3066.0,100.0,0.0,0.0,0.0,4.832,1260.62,1150.51
210,4.812,1671.0,36.73,3070.0,99.65,0.0,0.0,0.0,4.812,1252.96,1155.69
211,4.83,1665.0,20.69,3066.0,100.0,0.0,0.0,0.0,4.83,1258.26,1152.33
212,4.829,1661.0,21.07,3066.0,100.0,0.0,0.0,0.0,4.829,1257.68,1154.87
213,4.83,1641.0,20.53,3066.0,100.0,0.0,0.0,0.0,4.83,1256.47,1149.23
214,4.804,1643.0,20.61,3068.0,99.89,0.0,0.0,0.0,4.804,1251.71,1151.52
215,4.826,1649.0,21.58,3066.0,100.0,0.0,0.0,0.0,4.826,1260.4,1154.97
216,4.819,1669.0,20.1,3066.0,100.0,0.0,0.0,0.0,4.819,1245.32,1151.48
217,4.792,1626.0,15.65,3066.0,100.0,0.0,0.0,0.0,4.792,1245.48,1155.83
218,4.849,1687.0,24.47,3067.0,100.0,0.0,714.0,0.41,4.849,1258.44,1150.2
219,4.829,1654.0,19.45,3066.0,100.0,0.0,0.0,0.0,4.829,1255.87,1148.64
220,4.822,1651.0,20.25,3066.0,100.0,0.0,0.0,0.0,4.822,1259.96,1150.53
221,4.785,1660.0,21.97,3069.0,99.85,0.0,0.0,0.0,4.785,1248.73,1154.73
222,4.852,1660.0,26.88,3066.0,100.0,0.0,712.0,0.32,4.852,1262.06,1151.38
223,4.821,1665.0,20.13,3066.0,100.0,0.0,0.0,0.0,4.821,1258.8,1153.54
224,4.805,1668.0,21.89,3067.0,99.84,0.0,708.0,0.22,4.805,1256.4,1153.75
225,4.821,1645.0,23.36,3067.0,100.0,0.0,0.0,0.0,4.821,1248.81,1152.12
226,4.822,1635.0,20.66,3066.0,100.0,0.0,0.0,0.0,4.822,1256.52,1151.95
227,4.827,1654.0,21.0,3066.0,100.0,0.0,0.0,0.0,4.827,1257.93,1150.32
228,4.81,1637.0,21.31,3068.0,100.0,0.0,0.0,0.0,4.81,1250.94,1149.29
229,4.815,1649.0,21.53,3068.0,99.85,0.0,0.0,0.0,4.815,1254.55,1160.04
230,4.838,1642.0,20.64,3066.0,100.0,0.0,0.0,0.0,4.838,1266.24,1152.76
231,4.828,1649.0,20.13,3066.0,100.0,0.0,0.0,0.0,4.828,1262.4,1153.68
232,4.788,1661.0,22.52,3070.0,99.88,0.0,0.0,0.0,4.788,1245.31,1152.59
233,4.823,1646.0,19.84,3066.0,100.0,0.0,0.0,0.0,4.823,1258.21,1149.2
234,4.799,1657.0,21.8,3068.0,100.0,0.0,0.0,0.0,4.799,1252.62,1150.41
235,4.841,1692.0,23.66,3064.0,99.87,0.0,0.0,0.0,4.841,1305.57,1152.29
236,5.13,1729.0,26.6,3058.0,100.0,0.0,0.0,0.0,5.13,1324.76,1141.09
237,4.761,1691.0,24.56,3071.0,99.45,0.0,713.0,0.31,4.761,1247.25,1160.14
238,4.81,1622.0,15.63,3066.0,100.0,0.0,0.0,0.0,4.81,1259.6,1150.62
239,4.837,1663.0,21.8,3066.0,100.0,0.001,710.0,0.53,4.838,1260.81,1152.7
240,4.837,1679.0,28.85,3067.0,99.81,0.0,0.0,0.0,4.837,1257.96,1151.82
241,4.791,1657.0,21.68,3068.0,99.85,0.0,0.0,0.0,4.791,1247.58,1149.36
242,4.828,1627.0,19.8,3066.0,100.0,0.0,0.0,0.0,4.828,1256.76,1152.13
243,4.764,1660.0,24.36,3070.0,99.73,0.0,0.0,0.0,4.764,1233.82,1148.78
244,4.827,1652.0,20.2,3066.0,100.0,0.0,0.0,0.0,4.827,1266.37,1150.76
245,4.831,1661.0,20.99,3067.0,100.0,0.0,0.0,0.0,4.831,1260.32,1154.6
246,4.833,1657.0,20.03,3066.0,100.0,0.0,0.0,0.0,4.833,1262.31,1147.79
247,4.772,1641.0,22.9,3069.0,99.84,0.0,0.0,0.0,4.772,1231.22,1155.55
248,4.801,1676.0,21.02,3067.0,99.85,0.0,0.0,0.0,4.801,1238.67,1151.21
249,4.807,1638.0,19.4,3068.0,100.0,0.0,0.0,0.0,4.807,1253.04,1153.29
250,4.825,1669.0,19.78,3066.0,100.0,0.0,0.0,0.0,4.825,1258.74,1150.55
251,4.836,1642.0,22.5,3066.0,100.0,0.0,714.0,0.41,4.836,1259.71,1148.75
252,4.785,1653.0,22.68,3069.0,99.85,0.0,0.0,0.0,4.785,1236.95,1152.04
253,4.814,1669.0,23.09,3067.0,99.88,0.0,710.0,0.22,4.814,1261.83,1153.33
254,4.835,1664.0,20.59,3066.0,100.0,0.0,0.0,0.0,4.835,1270.09,1149.67
255,4.762,1684.0,26.35,3071.0,99.69,0.0,0.0,0.0,4.762,1244.11,1154.36
256,4.804,1667.0,22.01,3067.0,99.81,0.0,0.0,0.0,4.804,1257.99,1142.47
257,4.842,1694.0,24.62,3067.0,99.86,0.0,0.0,0.0,4.842,1255.61,1162.96
258,4.789,1647.0,18.93,3067.0,99.85,0.0,0.0,0.0,4.789,1261.78,1142.15
259,4.813,1658.0,22.09,3067.0,99.85,0.0,0.0,0.0,4.813,1253.25,1159.72
260,4.794,1658.0,22.89,3068.0,99.67,0.0,0.0,0.0,4.794,1249.44,1151.2
261,4.742,1704.0,25.36,3073.0,99.62,0.0,0.0,0.0,4.742,1244.8,1149.66
262,4.829,1632.0,20.05,3066.0,100.0,0.0,0.0,0.0,4.829,1259.14,1153.92
263,4.831,1629.0,20.18,3066.0,100.0,0.0,0.0,0.0,4.831,1256.72,1150.2
264,4.829,1655.0,21.3,3066.0,100.0,0.0,0.0,0.0,4.829,1266.2,1148.47
265,4.863,1659.0,25.53,3066.0,100.0,0.0,712.0,0.32,4.863,1262.44,1151.32
266,4.803,1681.0,22.86,3068.0,100.0,0.0,0.0,0.0,4.803,1262.28,1151.59
267,4.813,1685.0,22.66,3068.0,100.0,0.0,0.0,0.0,4.813,1251.5,1160.53
268,4.94,1677.0,36.35,3066.0,100.0,0.0,709.0,0.22,4.94,1273.9,1155.37
269,4.892,1700.0,33.85,3066.0,100.0,0.0,709.0,0.22,4.892,1265.53,1146.84
270,4.809,1665.0,21.74,3068.0,100.0,0.0,0.0,0.0,4.809,1251.79,1152.02
271,4.814,1666.0,20.63,3068.0,100.0,0.0,0.0,0.0,4.814,1246.93,1149.56
272,4.819,1671.0,21.39,3068.0,99.92,0.0,0.0,0.0,4.819,1255.84,1160.23
273,5.098,1739.0,56.81,3067.0,99.83,0.0,0.0,0.0,5.098,1274.99,1159.06
274,5.192,1802.0,85.53,3071.0,99.44,0.0,0.0,0.0,5.192,1250.79,1148.58
