Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,4.608,1219.0,21.84,1672.0,42.1,0.003,711.0,0.74,4.611
1,0.059,1094.0,47.06,614.0,0.57,0.001,709.0,0.32,0.06
2,0.043,1080.0,20.58,613.0,1.37,0.0,0.0,0.0,0.043
3,0.031,1041.0,15.0,613.0,1.03,0.0,0.0,0.0,0.031
4,0.033,1046.0,13.95,617.0,0.9,0.0,0.0,0.0,0.033
5,0.033,1045.0,16.85,614.0,0.88,0.0,705.0,0.22,0.033
6,0.026,1046.0,11.68,612.0,1.05,0.0,0.0,0.0,0.026
7,0.048,1114.0,23.88,617.0,0.9,0.0,0.0,0.0,0.048
8,0.026,1046.0,12.17,615.0,0.97,0.0,0.0,0.0,0.026
9,0.029,1046.0,15.31,608.0,0.91,0.0,714.0,0.82,0.029
10,0.028,1052.0,13.33,610.0,1.1,0.001,707.0,0.44,0.029
11,0.027,1042.0,11.62,616.0,0.88,0.0,0.0,0.0,0.027
12,0.048,1123.0,19.59,617.0,0.89,0.002,709.0,0.64,0.05
13,0.029,1057.0,13.91,614.0,0.96,0.0,714.0,0.61,0.029
14,0.015,982.0,7.12,607.0,0.94,0.0,0.0,0.0,0.015
15,0.035,1045.0,14.97,611.0,1.6,0.001,707.0,0.54,0.036
16,0.024,1036.0,12.85,607.0,0.71,0.0,0.0,0.0,0.024
17,0.027,1046.0,12.02,615.0,0.95,0.0,0.0,0.0,0.027
18,0.043,1042.0,22.63,616.0,0.9,0.0,0.0,0.0,0.043
19,0.025,1043.0,11.94,612.0,0.5,0.0,0.0,0.0,0.025
20,0.027,1049.0,12.74,615.0,0.91,0.0,0.0,0.0,0.027
21,0.028,1045.0,12.54,616.0,0.88,0.0,0.0,0.0,0.028
22,0.025,1042.0,11.67,615.0,1.02,0.0,0.0,0.0,0.025
23,0.027,1048.0,12.72,609.0,1.45,0.0,0.0,0.0,0.027
24,0.029,1044.0,12.64,611.0,1.38,0.0,0.0,0.0,0.029
25,0.025,1038.0,11.74,612.0,1.0,0.0,0.0,0.0,0.025
26,0.028,1040.0,12.46,617.0,0.89,0.0,0.0,0.0,0.028
27,0.026,1050.0,11.2,616.0,1.16,0.0,0.0,0.0,0.026
28,0.025,1042.0,10.58,612.0,1.32,0.0,0.0,0.0,0.025
29,0.025,1035.0,13.15,609.0,0.74,0.0,0.0,0.0,0.025
30,0.025,1046.0,12.19,614.0,0.54,0.0,0.0,0.0,0.025
31,0.026,1038.0,12.47,610.0,0.7,0.0,0.0,0.0,0.026
32,0.016,995.0,6.42,693.0,1.1,0.0,712.0,0.42,0.016
33,0.03,1186.0,13.64,609.0,1.39,0.0,0.0,0.0,0.03
34,0.027,1047.0,14.62,607.0,0.7,0.0,0.0,0.0,0.027
35,0.027,1050.0,10.96,614.0,1.03,0.0,0.0,0.0,0.027
36,0.027,1046.0,11.66,613.0,0.93,0.0,0.0,0.0,0.027
37,0.027,1041.0,11.88,616.0,0.94,0.0,0.0,0.0,0.027
38,0.029,1050.0,12.59,611.0,0.93,0.0,0.0,0.0,0.029
39,0.025,1042.0,12.34,608.0,0.84,0.0,0.0,0.0,0.025
40,0.031,1066.0,14.61,613.0,1.05,0.0,0.0,0.0,0.031
41,0.028,1048.0,12.59,615.0,1.22,0.0,0.0,0.0,0.028
42,0.03,1037.0,14.54,612.0,0.99,0.0,712.0,0.42,0.03
43,0.025,1048.0,10.98,615.0,0.86,0.0,0.0,0.0,0.025
44,0.03,1045.0,15.25,612.0,0.96,0.0,708.0,0.44,0.03
45,0.025,1043.0,10.87,617.0,0.88,0.0,0.0,0.0,0.025
46,0.025,1046.0,11.34,615.0,1.13,0.0,0.0,0.0,0.025
47,0.041,1042.0,32.82,610.0,1.06,0.0,0.0,0.0,0.041
48,0.026,1045.0,12.35,614.0,0.93,0.0,0.0,0.0,0.026
49,0.021,1006.0,10.2,607.0,1.06,0.0,0.0,0.0,0.021
50,0.018,1011.0,6.12,610.0,1.06,0.0,0.0,0.0,0.018
51,0.024,1039.0,11.86,613.0,0.49,0.0,0.0,0.0,0.024
52,0.027,1053.0,12.36,614.0,1.18,0.0,0.0,0.0,0.027
53,0.025,1040.0,10.99,611.0,1.07,0.0,0.0,0.0,0.025
54,0.027,1041.0,12.48,616.0,0.9,0.0,0.0,0.0,0.027
55,0.025,1045.0,11.2,615.0,1.2,0.0,0.0,0.0,0.025
56,0.023,1034.0,12.24,607.0,0.67,0.0,0.0,0.0,0.023
57,0.028,1054.0,12.4,612.0,0.93,0.0,0.0,0.0,0.028
58,0.027,1047.0,13.07,611.0,1.22,0.0,0.0,0.0,0.027
59,0.027,1040.0,11.22,615.0,1.08,0.0,0.0,0.0,0.027
60,0.025,1045.0,11.03,613.0,1.06,0.0,0.0,0.0,0.025
61,0.026,1043.0,11.35,610.0,1.07,0.0,0.0,0.0,0.026
62,0.031,1048.0,14.19,616.0,0.88,0.0,0.0,0.0,0.031
63,0.025,1038.0,14.34,613.0,0.49,0.0,0.0,0.0,0.025
64,0.027,1049.0,12.85,612.0,0.51,0.0,0.0,0.0,0.027
65,0.05,1073.0,14.96,686.0,1.46,0.0,711.0,0.42,0.05
66,0.023,1037.0,12.36,608.0,0.65,0.0,0.0,0.0,0.023
67,0.017,995.0,7.78,612.0,0.79,0.0,0.0,0.0,0.017
68,0.018,1017.0,8.1,607.0,0.83,0.0,0.0,0.0,0.018
69,0.026,1050.0,10.96,613.0,1.0,0.0,0.0,0.0,0.026
70,0.026,1044.0,11.13,616.0,1.15,0.0,0.0,0.0,0.026
71,0.028,1042.0,13.7,612.0,0.96,0.0,714.0,0.83,0.028
72,0.056,1138.0,16.85,656.0,2.89,0.002,707.0,0.76,0.058
73,0.031,1041.0,16.15,609.0,1.39,0.0,0.0,0.0,0.031
74,0.026,1038.0,12.13,611.0,1.08,0.0,0.0,0.0,0.026
75,0.025,1045.0,10.76,616.0,0.87,0.0,0.0,0.0,0.025
76,0.038,1044.0,29.26,614.0,0.96,0.0,0.0,0.0,0.038
77,0.025,1037.0,14.4,607.0,0.69,0.0,0.0,0.0,0.025
78,0.027,1049.0,11.71,616.0,0.92,0.0,0.0,0.0,0.027
79,0.024,1043.0,12.31,613.0,0.75,0.0,0.0,0.0,0.024
80,0.026,1046.0,10.73,613.0,1.03,0.0,0.0,0.0,0.026
81,0.026,1042.0,11.98,616.0,0.88,0.0,0.0,0.0,0.026
82,0.026,1045.0,12.28,616.0,0.87,0.0,0.0,0.0,0.026
83,0.027,1040.0,12.17,616.0,0.83,0.0,0.0,0.0,0.027
84,0.02,1011.0,7.23,614.0,0.7,0.0,0.0,0.0,0.02
85,0.016,1004.0,5.89,610.0,1.06,0.0,0.0,0.0,0.016
86,0.026,1043.0,11.61,617.0,0.88,0.0,0.0,0.0,0.026
87,0.026,1045.0,11.2,615.0,1.1,0.0,0.0,0.0,0.026
88,0.026,1036.0,11.61,610.0,1.06,0.0,0.0,0.0,0.026
89,0.027,1039.0,13.93,614.0,0.64,0.0,0.0,0.0,0.027
90,0.028,1044.0,13.9,619.0,0.91,0.0,0.0,0.0,0.028
91,0.028,1046.0,11.77,615.0,0.93,0.0,0.0,0.0,0.028
92,0.025,1040.0,11.3,613.0,0.95,0.0,0.0,0.0,0.025
93,0.027,1045.0,12.79,616.0,0.88,0.0,0.0,0.0,0.027
94,0.025,1049.0,10.82,615.0,1.16,0.0,0.0,0.0,0.025
95,0.025,1038.0,10.87,610.0,1.08,0.0,0.0,0.0,0.025
96,0.027,1045.0,11.98,616.0,1.19,0.0,0.0,0.0,0.027
97,0.028,1043.0,11.68,612.0,0.98,0.0,0.0,0.0,0.028
98,0.024,1050.0,11.28,615.0,0.84,0.0,0.0,0.0,0.024
99,0.025,1049.0,10.42,611.0,1.28,0.0,0.0,0.0,0.025
100,0.027,1046.0,10.44,609.0,1.47,0.0,0.0,0.0,0.027
101,0.02,1014.0,8.81,607.0,0.81,0.0,0.0,0.0,0.02
