Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.052,1105.0,26.36,622.0,0.99,0.0,709.0,0.32,0.052
1,0.026,1038.0,11.35,611.0,1.12,0.0,0.0,0.0,0.026
2,0.026,1038.0,11.8,619.0,0.9,0.0,0.0,0.0,0.026
3,0.026,1037.0,11.3,617.0,1.13,0.0,0.0,0.0,0.026
4,0.044,1041.0,15.11,610.0,0.9,0.0,710.0,0.53,0.044
5,0.039,1046.0,32.05,612.0,1.27,0.0,0.0,0.0,0.039
6,0.025,1039.0,10.98,614.0,1.02,0.0,0.0,0.0,0.025
7,0.025,1040.0,10.53,619.0,0.9,0.0,0.0,0.0,0.025
8,0.025,1040.0,10.84,619.0,0.89,0.0,0.0,0.0,0.025
9,0.027,1060.0,12.75,636.0,0.97,0.001,712.0,0.42,0.028
10,0.025,1038.0,10.71,613.0,1.04,0.0,0.0,0.0,0.025
11,0.022,1006.0,9.12,615.0,0.76,0.0,0.0,0.0,0.022
12,0.013,996.0,6.15,607.0,0.75,0.0,0.0,0.0,0.013
13,0.023,1042.0,10.77,611.0,0.84,0.0,0.0,0.0,0.023
14,0.025,1042.0,11.03,610.0,1.16,0.0,0.0,0.0,0.025
15,0.024,1037.0,11.45,612.0,0.84,0.0,0.0,0.0,0.024
16,0.024,1038.0,11.17,610.0,1.1,0.0,0.0,0.0,0.024
17,0.028,1035.0,11.94,619.0,0.89,0.0,0.0,0.0,0.028
18,0.027,1040.0,12.37,619.0,0.92,0.0,0.0,0.0,0.027
19,0.025,1043.0,11.65,617.0,1.21,0.0,0.0,0.0,0.025
20,0.025,1035.0,10.7,609.0,1.52,0.0,0.0,0.0,0.025
21,0.027,1040.0,12.56,611.0,1.1,0.0,0.0,0.0,0.027
22,0.031,1043.0,13.69,619.0,0.92,0.0,0.0,0.0,0.031
23,0.027,1043.0,12.17,618.0,1.18,0.0,0.0,0.0,0.027
24,0.028,1038.0,13.21,614.0,1.02,0.0,0.0,0.0,0.028
25,0.025,1041.0,10.3,617.0,1.25,0.0,0.0,0.0,0.025
26,0.025,1040.0,10.86,610.0,1.07,0.0,0.0,0.0,0.025
27,0.024,1038.0,10.27,616.0,0.94,0.0,0.0,0.0,0.024
28,0.012,980.0,4.35,608.0,1.31,0.0,0.0,0.0,0.012
29,0.024,1029.0,8.02,613.0,1.19,0.0,0.0,0.0,0.024
