Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.05,1097.0,23.51,625.0,0.79,0.0,0.0,0.0,0.05
1,0.026,1035.0,10.89,618.0,0.95,0.0,0.0,0.0,0.026
2,0.046,1091.0,21.75,619.0,0.93,0.0,709.0,0.32,0.046
3,0.024,1032.0,13.26,615.0,0.58,0.0,0.0,0.0,0.024
4,0.027,1044.0,11.37,615.0,0.99,0.0,0.0,0.0,0.027
5,0.03,1042.0,12.55,616.0,0.99,0.0,0.0,0.0,0.03
6,0.028,1043.0,15.03,611.0,1.08,0.0,0.0,0.0,0.028
7,0.024,1037.0,11.64,615.0,0.59,0.0,0.0,0.0,0.024
8,0.027,1042.0,12.59,615.0,0.98,0.0,0.0,0.0,0.027
9,0.027,1053.0,12.75,632.0,0.98,0.0,704.0,0.22,0.027
10,0.024,1042.0,11.75,615.0,0.82,0.0,0.0,0.0,0.024
11,0.026,1042.0,10.46,611.0,1.1,0.0,0.0,0.0,0.026
12,0.022,1011.0,8.15,616.0,0.87,0.0,0.0,0.0,0.022
13,0.014,995.0,4.59,610.0,1.3,0.0,0.0,0.0,0.014
14,0.024,1039.0,9.98,614.0,1.0,0.0,0.0,0.0,0.024
15,0.025,1040.0,9.97,618.0,1.22,0.0,0.0,0.0,0.025
16,0.026,1037.0,11.44,614.0,1.26,0.0,0.0,0.0,0.026
17,0.024,1043.0,10.22,614.0,1.01,0.0,0.0,0.0,0.024
18,0.026,1035.0,11.98,618.0,1.0,0.0,0.0,0.0,0.026
19,0.026,1038.0,11.93,615.0,0.93,0.0,0.0,0.0,0.026
20,0.025,1039.0,10.32,618.0,1.07,0.0,0.0,0.0,0.025
21,0.042,1033.0,22.72,614.0,0.98,0.0,0.0,0.0,0.042
22,0.025,1040.0,10.2,618.0,1.27,0.0,0.0,0.0,0.025
23,0.026,1037.0,10.68,613.0,1.08,0.0,0.0,0.0,0.026
24,0.023,1038.0,11.96,609.0,0.89,0.0,0.0,0.0,0.023
25,0.026,1039.0,10.34,610.0,1.45,0.0,0.0,0.0,0.026
26,0.025,1038.0,10.2,612.0,1.33,0.0,0.0,0.0,0.025
27,0.025,1038.0,11.02,613.0,1.01,0.0,0.0,0.0,0.025
28,0.026,1041.0,10.94,617.0,1.09,0.0,0.0,0.0,0.026
29,0.019,1002.0,6.58,609.0,1.13,0.0,0.0,0.0,0.019
30,0.017,1008.0,5.66,611.0,1.21,0.0,0.0,0.0,0.017
31,0.047,1077.0,23.83,615.0,0.95,0.0,0.0,0.0,0.047
32,0.026,1040.0,11.28,619.0,0.93,0.0,0.0,0.0,0.026
33,0.026,1037.0,11.3,618.0,0.93,0.0,0.0,0.0,0.026
34,0.023,1038.0,10.82,615.0,0.85,0.0,0.0,0.0,0.023
35,0.023,1043.0,10.78,608.0,1.12,0.0,0.0,0.0,0.023
36,0.027,1043.0,12.8,611.0,1.08,0.0,0.0,0.0,0.027
37,0.027,1038.0,12.21,619.0,0.91,0.0,0.0,0.0,0.027
38,0.024,1039.0,12.39,616.0,0.84,0.0,0.0,0.0,0.024
39,0.023,1037.0,10.68,608.0,1.25,0.0,0.0,0.0,0.023
40,0.029,1044.0,12.96,612.0,1.11,0.0,0.0,0.0,0.029
41,0.05,1098.0,18.0,665.0,1.13,0.001,713.0,0.51,0.051
42,0.027,1044.0,12.97,617.0,1.39,0.0,0.0,0.0,0.027
43,0.028,1041.0,11.32,610.0,1.32,0.0,0.0,0.0,0.028
44,0.026,1035.0,12.0,612.0,1.01,0.0,0.0,0.0,0.026
45,0.028,1043.0,12.52,618.0,0.83,0.0,713.0,0.52,0.028
46,0.015,985.0,6.32,616.0,0.96,0.0,0.0,0.0,0.015
47,0.021,1022.0,8.99,610.0,1.25,0.0,0.0,0.0,0.021
48,0.025,1040.0,11.87,612.0,1.0,0.0,0.0,0.0,0.025
49,0.026,1046.0,10.71,619.0,0.89,0.0,0.0,0.0,0.026
50,0.04,1035.0,32.97,619.0,0.93,0.0,0.0,0.0,0.04
51,0.026,1038.0,11.14,619.0,0.9,0.0,0.0,0.0,0.026
52,0.023,1040.0,11.55,615.0,0.87,0.0,0.0,0.0,0.023
53,0.025,1036.0,10.89,611.0,1.09,0.0,0.0,0.0,0.025
54,0.025,1040.0,10.65,619.0,0.96,0.0,0.0,0.0,0.025
55,0.024,1036.0,12.56,612.0,0.63,0.0,0.0,0.0,0.024
56,0.025,1041.0,10.9,615.0,0.96,0.0,0.0,0.0,0.025
57,0.026,1038.0,11.71,618.0,1.27,0.0,0.0,0.0,0.026
58,0.033,1045.0,17.51,611.0,1.35,0.0,0.0,0.0,0.033
59,0.024,1038.0,12.0,608.0,0.91,0.0,0.0,0.0,0.024
60,0.026,1040.0,11.14,613.0,0.97,0.0,0.0,0.0,0.026
61,0.044,1114.0,21.39,619.0,0.85,0.0,712.0,0.41,0.044
62,0.025,1033.0,10.1,613.0,0.93,0.0,0.0,0.0,0.025
63,0.015,984.0,6.23,609.0,1.13,0.0,0.0,0.0,0.015
64,0.027,1034.0,12.02,611.0,1.19,0.0,0.0,0.0,0.027
65,0.023,1041.0,11.04,611.0,1.05,0.0,0.0,0.0,0.023
66,0.028,1039.0,13.31,610.0,1.35,0.0,0.0,0.0,0.028
67,0.026,1038.0,11.4,614.0,1.05,0.0,0.0,0.0,0.026
68,0.026,1039.0,11.64,618.0,1.14,0.0,0.0,0.0,0.026
69,0.026,1041.0,10.95,614.0,0.97,0.0,0.0,0.0,0.026
70,0.025,1043.0,10.01,618.0,1.07,0.0,0.0,0.0,0.025
71,0.026,1047.0,10.35,613.0,1.35,0.0,0.0,0.0,0.026
72,0.025,1038.0,10.31,611.0,1.46,0.0,0.0,0.0,0.025
73,0.024,1041.0,10.29,613.0,1.04,0.0,0.0,0.0,0.024
74,0.025,1038.0,10.96,618.0,0.93,0.0,0.0,0.0,0.025
75,0.026,1038.0,11.54,618.0,0.91,0.0,0.0,0.0,0.026
76,0.025,1045.0,11.87,615.0,0.86,0.0,0.0,0.0,0.025
77,0.027,1036.0,11.77,611.0,1.1,0.0,0.0,0.0,0.027
78,0.025,1041.0,9.94,618.0,0.92,0.0,0.0,0.0,0.025
79,0.027,1015.0,8.09,615.0,0.78,0.0,0.0,0.0,0.027
80,0.022,992.0,15.57,610.0,1.12,0.0,0.0,0.0,0.022
81,0.025,1039.0,10.22,616.0,1.03,0.0,0.0,0.0,0.025
82,0.026,1039.0,11.06,615.0,0.95,0.0,0.0,0.0,0.026
83,0.025,1040.0,10.86,618.0,0.93,0.0,0.0,0.0,0.025
84,0.025,1040.0,10.63,619.0,0.91,0.0,0.0,0.0,0.025
85,0.026,1039.0,11.65,618.0,1.09,0.0,0.0,0.0,0.026
86,0.026,1039.0,11.73,611.0,0.74,0.0,0.0,0.0,0.026
87,0.025,1040.0,11.52,612.0,1.02,0.0,0.0,0.0,0.025
88,0.025,1040.0,10.19,619.0,0.9,0.0,0.0,0.0,0.025
89,0.026,1040.0,11.06,620.0,1.02,0.0,0.0,0.0,0.026
90,0.026,1041.0,11.23,616.0,0.98,0.0,0.0,0.0,0.026
91,0.024,1037.0,10.86,612.0,1.17,0.0,0.0,0.0,0.024
92,0.026,1039.0,11.25,614.0,0.97,0.0,0.0,0.0,0.026
93,0.025,1038.0,11.09,619.0,0.9,0.0,0.0,0.0,0.025
94,0.025,1038.0,10.38,619.0,0.92,0.0,0.0,0.0,0.025
95,0.025,1041.0,9.79,616.0,0.96,0.0,0.0,0.0,0.025
96,0.012,981.0,5.58,608.0,1.13,0.0,0.0,0.0,0.012
97,0.022,1036.0,8.48,609.0,1.27,0.0,0.0,0.0,0.022
98,0.024,1039.0,10.86,610.0,1.09,0.0,0.0,0.0,0.024
99,0.026,1042.0,10.02,618.0,1.25,0.0,0.0,0.0,0.026
100,0.032,1049.0,15.0,612.0,1.23,0.0,0.0,0.0,0.032
101,0.026,1043.0,11.22,612.0,1.02,0.0,0.0,0.0,0.026
102,0.027,1040.0,14.27,615.0,0.73,0.0,0.0,0.0,0.027
103,0.025,1047.0,11.02,608.0,1.27,0.0,0.0,0.0,0.025
104,0.035,1036.0,12.3,718.0,1.48,0.0,712.0,0.42,0.035
105,0.027,1044.0,12.95,614.0,1.23,0.0,0.0,0.0,0.027
106,0.026,1043.0,11.86,610.0,1.09,0.0,0.0,0.0,0.026
107,0.025,1043.0,11.91,615.0,0.8,0.0,0.0,0.0,0.025
108,0.025,1040.0,10.96,611.0,1.1,0.0,0.0,0.0,0.025
109,0.039,1040.0,33.19,619.0,1.04,0.0,0.0,0.0,0.039
110,0.023,1038.0,11.49,611.0,0.67,0.0,0.0,0.0,0.023
111,0.026,1041.0,10.61,615.0,0.97,0.0,0.0,0.0,0.026
112,0.024,1031.0,9.88,615.0,0.75,0.0,0.0,0.0,0.024
113,0.011,981.0,3.57,608.0,1.18,0.0,0.0,0.0,0.011
114,0.023,1042.0,8.93,611.0,1.43,0.0,0.0,0.0,0.023
115,0.027,1047.0,11.21,608.0,1.39,0.0,0.0,0.0,0.027
116,0.024,1041.0,10.79,610.0,1.09,0.0,0.0,0.0,0.024
117,0.025,1039.0,10.69,619.0,0.99,0.0,0.0,0.0,0.025
118,0.033,1039.0,11.94,621.0,0.8,0.0,713.0,0.52,0.033
119,0.049,1124.0,20.74,610.0,1.64,0.0,0.0,0.0,0.049
120,0.025,1043.0,11.25,612.0,1.18,0.0,0.0,0.0,0.025
121,0.025,1040.0,11.43,613.0,1.01,0.0,0.0,0.0,0.025
122,0.026,1043.0,11.23,619.0,0.89,0.0,0.0,0.0,0.026
123,0.028,1036.0,11.99,619.0,0.91,0.0,0.0,0.0,0.028
124,0.025,1038.0,10.84,619.0,0.89,0.0,0.0,0.0,0.025
125,0.028,1043.0,12.65,619.0,0.89,0.0,0.0,0.0,0.028
126,0.025,1037.0,11.66,616.0,1.06,0.0,0.0,0.0,0.025
127,0.025,1045.0,10.65,611.0,1.09,0.0,0.0,0.0,0.025
128,0.025,1045.0,11.38,614.0,0.81,0.0,0.0,0.0,0.025
129,0.018,1008.0,7.72,608.0,1.03,0.0,0.0,0.0,0.018
130,0.016,1000.0,5.54,612.0,1.12,0.0,0.0,0.0,0.016
131,0.025,1039.0,10.82,617.0,1.28,0.0,0.0,0.0,0.025
132,0.025,1035.0,10.8,613.0,1.0,0.0,0.0,0.0,0.025
133,0.026,1035.0,11.48,619.0,0.9,0.0,0.0,0.0,0.026
134,0.025,1043.0,10.4,617.0,1.2,0.0,0.0,0.0,0.025
135,0.025,1037.0,10.65,609.0,1.24,0.0,0.0,0.0,0.025
136,0.025,1040.0,12.29,609.0,0.82,0.0,0.0,0.0,0.025
137,0.025,1043.0,10.14,615.0,1.03,0.0,0.0,0.0,0.025
138,0.039,1032.0,22.75,615.0,0.58,0.0,0.0,0.0,0.039
139,0.026,1040.0,11.0,620.0,0.95,0.0,0.0,0.0,0.026
140,0.025,1042.0,10.94,616.0,0.96,0.0,0.0,0.0,0.025
141,0.026,1038.0,11.71,619.0,0.91,0.0,0.0,0.0,0.026
142,0.026,1043.0,10.42,619.0,0.92,0.0,0.0,0.0,0.026
143,0.03,1046.0,11.97,687.0,1.52,0.0,712.0,0.42,0.03
144,0.042,1096.0,18.31,611.0,1.13,0.0,0.0,0.0,0.042
145,0.027,1038.0,13.29,618.0,0.98,0.0,0.0,0.0,0.027
146,0.02,1009.0,7.61,609.0,0.91,0.0,0.0,0.0,0.02
147,0.015,999.0,5.89,610.0,1.09,0.0,0.0,0.0,0.015
148,0.025,1039.0,10.25,617.0,0.99,0.0,0.0,0.0,0.025
149,0.026,1040.0,10.8,614.0,1.31,0.0,0.0,0.0,0.026
150,0.025,1040.0,10.29,615.0,1.36,0.0,0.0,0.0,0.025
151,0.025,1040.0,11.31,613.0,1.05,0.0,0.0,0.0,0.025
152,0.025,1038.0,10.44,618.0,0.9,0.0,0.0,0.0,0.025
153,0.024,1039.0,11.51,615.0,0.82,0.0,0.0,0.0,0.024
154,0.025,1040.0,11.77,610.0,1.09,0.0,0.0,0.0,0.025
155,0.025,1043.0,10.67,618.0,1.3,0.0,0.0,0.0,0.025
156,0.026,1043.0,10.62,610.0,1.47,0.0,0.0,0.0,0.026
