Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.03,1040.0,11.86,631.0,0.79,0.0,0.0,0.0,0.03
1,0.066,1110.0,25.91,616.0,1.1,0.003,711.0,0.41,0.068
2,0.023,1040.0,12.24,607.0,0.7,0.0,0.0,0.0,0.023
3,0.025,1047.0,10.93,613.0,1.02,0.0,0.0,0.0,0.025
4,0.034,1048.0,16.21,618.0,0.93,0.0,0.0,0.0,0.034
5,0.026,1041.0,10.76,617.0,1.29,0.0,0.0,0.0,0.026
6,0.024,1037.0,12.82,609.0,0.77,0.0,0.0,0.0,0.024
7,0.028,1038.0,13.24,613.0,0.96,0.0,0.0,0.0,0.028
8,0.012,981.0,3.95,611.0,1.09,0.0,0.0,0.0,0.012
9,0.024,1031.0,9.9,612.0,1.29,0.0,711.0,0.42,0.024
10,0.026,1037.0,11.91,614.0,0.99,0.0,0.0,0.0,0.026
11,0.026,1041.0,12.36,617.0,1.06,0.0,0.0,0.0,0.026
12,0.024,1040.0,10.76,612.0,1.01,0.0,0.0,0.0,0.024
13,0.032,1049.0,14.06,619.0,0.91,0.0,0.0,0.0,0.032
14,0.041,1040.0,32.39,617.0,1.05,0.0,0.0,0.0,0.041
15,0.025,1038.0,10.7,610.0,1.21,0.0,0.0,0.0,0.025
16,0.026,1042.0,10.89,612.0,1.31,0.0,0.0,0.0,0.026
17,0.025,1040.0,10.49,614.0,1.02,0.0,0.0,0.0,0.025
18,0.026,1040.0,11.74,619.0,0.92,0.0,0.0,0.0,0.026
19,0.025,1037.0,12.7,615.0,0.58,0.0,0.0,0.0,0.025
20,0.028,1042.0,11.79,616.0,0.98,0.0,0.0,0.0,0.028
21,0.027,1038.0,12.04,619.0,0.93,0.0,0.0,0.0,0.027
22,0.025,1042.0,9.52,617.0,1.31,0.0,0.0,0.0,0.025
23,0.025,1039.0,11.44,611.0,1.08,0.0,0.0,0.0,0.025
24,0.02,1014.0,7.94,609.0,0.82,0.0,0.0,0.0,0.02
25,0.014,995.0,4.15,610.0,1.06,0.0,0.0,0.0,0.014
26,0.027,1041.0,11.36,616.0,0.94,0.0,0.0,0.0,0.027
27,0.025,1037.0,10.52,618.0,0.92,0.0,0.0,0.0,0.025
28,0.026,1035.0,11.51,618.0,0.97,0.0,0.0,0.0,0.026
29,0.026,1036.0,11.0,617.0,1.08,0.0,0.0,0.0,0.026
30,0.026,1039.0,10.44,617.0,0.97,0.0,0.0,0.0,0.026
31,0.027,1039.0,12.28,615.0,0.93,0.0,0.0,0.0,0.027
32,0.025,1035.0,10.19,618.0,1.26,0.0,0.0,0.0,0.025
33,0.022,1039.0,12.17,609.0,0.61,0.0,0.0,0.0,0.022
34,0.026,1047.0,10.62,616.0,0.92,0.0,0.0,0.0,0.026
35,0.025,1045.0,10.62,617.0,1.21,0.0,0.0,0.0,0.025
36,0.025,1037.0,11.04,610.0,1.1,0.0,0.0,0.0,0.025
37,0.025,1040.0,10.57,619.0,0.9,0.0,0.0,0.0,0.025
38,0.026,1038.0,11.35,618.0,1.22,0.0,0.0,0.0,0.026
39,0.033,1045.0,12.85,741.0,1.5,0.001,712.0,0.42,0.034
40,0.027,1039.0,11.52,612.0,0.93,0.0,0.0,0.0,0.027
41,0.013,984.0,4.76,608.0,1.26,0.0,0.0,0.0,0.013
42,0.022,1033.0,8.18,611.0,1.1,0.0,0.0,0.0,0.022
43,0.025,1041.0,10.98,619.0,1.02,0.0,0.0,0.0,0.025
44,0.039,1035.0,22.16,612.0,0.65,0.0,0.0,0.0,0.039
