Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.03,1039.0,12.58,632.0,0.75,0.0,0.0,0.0,0.03
1,0.064,1089.0,50.91,619.0,0.95,0.0,0.0,0.0,0.064
2,0.024,1033.0,12.75,615.0,0.61,0.0,0.0,0.0,0.024
3,0.025,1043.0,10.22,614.0,1.32,0.0,0.0,0.0,0.025
4,0.026,1039.0,11.01,612.0,1.29,0.0,0.0,0.0,0.026
5,0.027,1039.0,12.58,611.0,1.1,0.0,0.0,0.0,0.027
6,0.04,1035.0,32.96,619.0,0.92,0.0,0.0,0.0,0.04
7,0.026,1040.0,11.28,618.0,1.17,0.0,0.0,0.0,0.026
8,0.025,1040.0,10.89,614.0,1.02,0.0,0.0,0.0,0.025
9,0.022,1039.0,8.99,636.0,0.91,0.001,712.0,0.42,0.022
10,0.014,992.0,5.57,608.0,0.92,0.0,0.0,0.0,0.014
11,0.024,1041.0,10.16,610.0,1.41,0.0,0.0,0.0,0.024
12,0.027,1042.0,11.88,612.0,1.37,0.0,0.0,0.0,0.027
13,0.024,1040.0,10.79,610.0,1.06,0.0,0.0,0.0,0.024
14,0.025,1042.0,11.67,616.0,1.06,0.0,0.0,0.0,0.025
15,0.026,1040.0,11.06,612.0,1.08,0.0,0.0,0.0,0.026
16,0.025,1042.0,10.88,618.0,1.26,0.0,0.0,0.0,0.025
17,0.025,1040.0,10.36,613.0,1.05,0.0,0.0,0.0,0.025
18,0.027,1038.0,11.83,618.0,1.11,0.0,709.0,0.32,0.027
19,0.023,1036.0,12.13,609.0,0.7,0.0,0.0,0.0,0.023
20,0.027,1043.0,11.76,617.0,0.96,0.0,0.0,0.0,0.027
21,0.025,1039.0,10.5,617.0,1.32,0.0,0.0,0.0,0.025
22,0.026,1042.0,11.75,611.0,1.22,0.0,0.0,0.0,0.026
23,0.025,1038.0,10.34,614.0,0.98,0.0,0.0,0.0,0.025
24,0.026,1047.0,11.09,617.0,1.23,0.0,0.0,0.0,0.026
25,0.025,1038.0,11.28,611.0,1.09,0.0,0.0,0.0,0.025
26,0.021,1005.0,8.07,615.0,0.81,0.0,0.0,0.0,0.021
27,0.013,1000.0,6.55,607.0,0.76,0.0,0.0,0.0,0.013
28,0.025,1041.0,10.1,614.0,1.35,0.0,0.0,0.0,0.025
29,0.031,1046.0,13.07,615.0,1.16,0.0,0.0,0.0,0.031
30,0.033,1047.0,12.03,769.0,1.38,0.0,711.0,0.53,0.033
31,0.026,1040.0,10.29,617.0,1.15,0.0,0.0,0.0,0.026
32,0.026,1040.0,12.52,614.0,0.99,0.0,0.0,0.0,0.026
33,0.025,1038.0,10.31,618.0,1.14,0.0,0.0,0.0,0.025
34,0.027,1042.0,13.63,610.0,0.59,0.0,0.0,0.0,0.027
35,0.045,1044.0,20.69,616.0,1.19,0.0,0.0,0.0,0.045
36,0.03,1038.0,14.99,614.0,1.0,0.0,0.0,0.0,0.03
37,0.026,1036.0,10.49,618.0,1.09,0.0,0.0,0.0,0.026
38,0.025,1037.0,11.24,615.0,0.95,0.0,0.0,0.0,0.025
39,0.034,1049.0,17.82,619.0,0.92,0.0,0.0,0.0,0.034
