Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1095.0,23.77,625.0,0.46,0.0,0.0,0.0,0.049
1,0.027,1033.0,14.25,617.0,0.64,0.0,0.0,0.0,0.027
2,0.024,1034.0,11.66,612.0,0.65,0.0,0.0,0.0,0.024
3,0.025,1037.0,10.82,619.0,0.95,0.0,0.0,0.0,0.025
4,0.035,1014.0,30.55,611.0,0.82,0.0,0.0,0.0,0.035
5,0.017,997.0,5.64,607.0,0.94,0.001,711.0,0.42,0.018
6,0.023,1039.0,8.84,610.0,1.41,0.0,0.0,0.0,0.023
7,0.022,1034.0,11.73,608.0,0.88,0.0,0.0,0.0,0.022
8,0.033,1047.0,14.66,608.0,0.69,0.0,0.0,0.0,0.033
9,0.035,1053.0,15.69,613.0,1.17,0.002,707.0,0.86,0.037
10,0.027,1038.0,13.54,609.0,1.31,0.0,0.0,0.0,0.027
11,0.035,1044.0,13.54,613.0,1.21,0.0,0.0,0.0,0.035
12,0.025,1035.0,11.39,615.0,0.96,0.0,0.0,0.0,0.025
13,0.027,1035.0,12.13,619.0,0.9,0.0,0.0,0.0,0.027
14,0.025,1037.0,12.25,616.0,0.8,0.0,0.0,0.0,0.025
15,0.026,1035.0,14.0,608.0,0.76,0.0,715.0,0.7,0.026
16,0.026,1041.0,11.81,615.0,1.0,0.0,0.0,0.0,0.026
17,0.024,1033.0,12.3,614.0,0.6,0.0,0.0,0.0,0.024
18,0.026,1041.0,10.89,615.0,0.94,0.0,0.0,0.0,0.026
19,0.026,1035.0,14.46,615.0,0.57,0.002,708.0,0.32,0.028
20,0.028,1040.0,12.21,618.0,0.93,0.0,0.0,0.0,0.028
21,0.023,1016.0,10.49,616.0,0.94,0.0,0.0,0.0,0.023
22,0.013,990.0,4.72,610.0,1.21,0.0,0.0,0.0,0.013
23,0.024,1035.0,10.08,609.0,0.82,0.0,0.0,0.0,0.024
24,0.026,1041.0,12.22,614.0,1.01,0.0,0.0,0.0,0.026
25,0.029,1036.0,14.41,618.0,0.9,0.001,711.0,0.42,0.03
26,0.024,1033.0,12.53,614.0,0.49,0.0,0.0,0.0,0.024
27,0.025,1044.0,11.49,612.0,1.14,0.0,0.0,0.0,0.025
28,0.028,1045.0,13.12,615.0,1.04,0.0,712.0,0.63,0.028
29,0.027,1040.0,11.28,620.0,1.05,0.0,0.0,0.0,0.027
30,0.029,1038.0,11.65,617.0,0.92,0.0,0.0,0.0,0.029
31,0.025,1037.0,10.76,618.0,1.2,0.0,0.0,0.0,0.025
32,0.025,1040.0,10.27,614.0,1.0,0.0,0.0,0.0,0.025
33,0.04,1033.0,22.13,617.0,1.1,0.0,0.0,0.0,0.04
34,0.025,1043.0,10.89,611.0,1.11,0.0,0.0,0.0,0.025
35,0.026,1040.0,10.95,615.0,1.16,0.0,0.0,0.0,0.026
36,0.025,1038.0,11.77,612.0,1.0,0.0,0.0,0.0,0.025
37,0.028,1036.0,11.02,619.0,0.88,0.0,0.0,0.0,0.028
38,0.02,1001.0,8.8,616.0,0.82,0.0,0.0,0.0,0.02
39,0.016,1005.0,6.46,609.0,1.36,0.0,0.0,0.0,0.016
40,0.026,1042.0,12.43,611.0,0.9,0.0,0.0,0.0,0.026
41,0.023,1040.0,11.93,607.0,0.97,0.0,0.0,0.0,0.023
