Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1091.0,28.42,627.0,0.64,0.0,0.0,0.0,0.049
1,0.026,1044.0,11.26,612.0,1.17,0.0,0.0,0.0,0.026
2,0.023,1035.0,11.68,614.0,0.6,0.0,0.0,0.0,0.023
3,0.025,1045.0,10.59,614.0,1.32,0.0,0.0,0.0,0.025
4,0.027,1043.0,11.82,610.0,1.22,0.0,0.0,0.0,0.027
5,0.025,1038.0,11.64,610.0,1.1,0.0,0.0,0.0,0.025
6,0.025,1039.0,10.85,619.0,0.91,0.0,0.0,0.0,0.025
7,0.027,1035.0,11.79,619.0,0.92,0.0,0.0,0.0,0.027
8,0.025,1040.0,10.97,619.0,0.9,0.0,0.0,0.0,0.025
9,0.028,1052.0,12.83,629.0,0.94,0.001,709.0,0.31,0.029
10,0.025,1040.0,10.44,619.0,0.93,0.0,0.0,0.0,0.025
11,0.025,1038.0,10.13,616.0,0.95,0.0,0.0,0.0,0.025
12,0.021,982.0,17.45,608.0,1.04,0.0,0.0,0.0,0.021
13,0.025,1028.0,8.94,606.0,0.66,0.0,0.0,0.0,0.025
14,0.026,1045.0,10.62,615.0,0.95,0.0,0.0,0.0,0.026
15,0.026,1040.0,10.36,618.0,1.14,0.0,0.0,0.0,0.026
16,0.025,1038.0,10.57,614.0,1.3,0.0,0.0,0.0,0.025
17,0.023,1038.0,11.37,613.0,1.02,0.0,0.0,0.0,0.023
18,0.025,1039.0,10.39,613.0,1.18,0.0,0.0,0.0,0.025
19,0.027,1035.0,12.37,615.0,0.94,0.0,0.0,0.0,0.027
20,0.025,1038.0,10.26,618.0,1.26,0.0,0.0,0.0,0.025
21,0.025,1041.0,11.28,611.0,1.2,0.0,0.0,0.0,0.025
22,0.024,1038.0,10.41,611.0,1.08,0.0,0.0,0.0,0.024
23,0.024,1038.0,11.75,614.0,0.51,0.0,0.0,0.0,0.024
24,0.026,1044.0,11.87,614.0,1.04,0.0,0.0,0.0,0.026
25,0.031,1044.0,13.11,618.0,0.91,0.0,0.0,0.0,0.031
