Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.055,1100.0,28.37,625.0,1.06,0.0,0.0,0.0,0.055
1,0.02,1006.0,8.29,611.0,1.12,0.0,0.0,0.0,0.02
2,0.018,1003.0,6.96,610.0,1.45,0.0,0.0,0.0,0.018
3,0.041,1045.0,24.72,609.0,0.9,0.0,0.0,0.0,0.041
4,0.031,1060.0,15.27,610.0,1.16,0.001,711.0,0.42,0.032
5,0.031,1048.0,13.83,614.0,1.04,0.0,0.0,0.0,0.031
6,0.028,1037.0,13.0,614.0,1.09,0.001,704.0,0.22,0.029
7,0.028,1038.0,13.93,612.0,0.63,0.0,0.0,0.0,0.028
8,0.027,1038.0,13.05,615.0,0.96,0.0,0.0,0.0,0.027
9,0.025,1044.0,13.11,624.0,0.65,0.0,711.0,0.41,0.025
10,0.028,1042.0,13.57,614.0,1.03,0.0,0.0,0.0,0.028
11,0.028,1038.0,12.46,614.0,1.3,0.0,0.0,0.0,0.028
12,0.024,1038.0,10.79,613.0,1.02,0.0,0.0,0.0,0.024
13,0.027,1039.0,12.73,619.0,0.89,0.0,0.0,0.0,0.027
14,0.025,1035.0,12.61,615.0,0.56,0.0,0.0,0.0,0.025
15,0.031,1040.0,17.74,612.0,0.53,0.0,0.0,0.0,0.031
16,0.027,1045.0,13.3,612.0,1.39,0.0,712.0,0.42,0.027
17,0.027,1038.0,10.79,614.0,1.01,0.0,0.0,0.0,0.027
18,0.022,1014.0,10.1,615.0,0.75,0.0,0.0,0.0,0.022
19,0.016,996.0,6.72,606.0,0.71,0.0,0.0,0.0,0.016
20,0.027,1038.0,11.55,611.0,1.14,0.0,0.0,0.0,0.027
21,0.026,1037.0,12.7,614.0,0.63,0.0,0.0,0.0,0.026
22,0.028,1046.0,13.09,614.0,1.3,0.0,0.0,0.0,0.028
23,0.026,1038.0,12.44,614.0,1.0,0.0,0.0,0.0,0.026
24,0.027,1037.0,13.46,615.0,0.79,0.0,0.0,0.0,0.027
25,0.025,1041.0,11.03,610.0,1.22,0.0,0.0,0.0,0.025
26,0.041,1033.0,21.46,614.0,1.22,0.0,0.0,0.0,0.041
27,0.024,1041.0,11.98,610.0,0.77,0.0,0.0,0.0,0.024
28,0.025,1039.0,10.94,610.0,1.2,0.0,0.0,0.0,0.025
29,0.027,1039.0,12.74,613.0,1.06,0.0,0.0,0.0,0.027
30,0.026,1043.0,10.8,611.0,1.12,0.0,0.0,0.0,0.026
31,0.025,1043.0,11.0,618.0,0.95,0.0,0.0,0.0,0.025
32,0.025,1034.0,12.88,613.0,0.61,0.0,0.0,0.0,0.025
33,0.046,1045.0,23.79,627.0,1.02,0.001,709.0,0.32,0.047
34,0.027,1038.0,11.25,711.0,1.42,0.0,0.0,0.0,0.027
35,0.027,1030.0,10.89,609.0,0.9,0.0,0.0,0.0,0.027
36,0.012,984.0,4.46,608.0,1.21,0.0,0.0,0.0,0.012
37,0.023,1037.0,9.14,610.0,1.23,0.0,0.0,0.0,0.023
38,0.026,1045.0,10.36,613.0,1.29,0.0,0.0,0.0,0.026
39,0.025,1040.0,11.68,610.0,1.07,0.0,0.0,0.0,0.025
40,0.026,1037.0,11.15,618.0,0.93,0.0,0.0,0.0,0.026
41,0.028,1040.0,13.27,616.0,0.96,0.0,0.0,0.0,0.028
42,0.029,1037.0,13.15,618.0,0.97,0.0,0.0,0.0,0.029
43,0.024,1038.0,11.07,615.0,0.93,0.0,0.0,0.0,0.024
44,0.029,1041.0,12.86,619.0,0.9,0.0,0.0,0.0,0.029
45,0.027,1035.0,14.53,615.0,0.57,0.0,0.0,0.0,0.027
46,0.046,1057.0,13.39,615.0,1.2,0.0,0.0,0.0,0.046
47,0.026,1040.0,11.81,614.0,1.2,0.0,0.0,0.0,0.026
48,0.026,1046.0,11.16,612.0,1.29,0.0,0.0,0.0,0.026
49,0.024,1036.0,12.24,607.0,0.76,0.0,0.0,0.0,0.024
50,0.032,1057.0,12.9,767.0,1.22,0.0,713.0,0.52,0.032
51,0.025,1038.0,11.32,618.0,0.94,0.0,0.0,0.0,0.025
52,0.025,1023.0,11.06,615.0,0.81,0.0,0.0,0.0,0.025
53,0.012,988.0,5.14,606.0,0.79,0.0,0.0,0.0,0.012
54,0.024,1042.0,10.68,610.0,1.22,0.0,0.0,0.0,0.024
55,0.04,1042.0,32.58,611.0,1.34,0.0,0.0,0.0,0.04
56,0.024,1043.0,11.58,610.0,0.91,0.0,0.0,0.0,0.024
57,0.025,1039.0,11.2,611.0,1.19,0.0,0.0,0.0,0.025
58,0.026,1040.0,11.6,613.0,1.08,0.0,0.0,0.0,0.026
59,0.028,1036.0,12.12,611.0,1.21,0.0,0.0,0.0,0.028
60,0.026,1040.0,11.63,617.0,1.12,0.0,0.0,0.0,0.026
61,0.028,1045.0,13.11,611.0,1.08,0.0,0.0,0.0,0.028
