Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.048,1096.0,25.52,628.0,0.7,0.0,704.0,0.22,0.048
1,0.025,1041.0,10.85,611.0,1.44,0.0,0.0,0.0,0.025
2,0.027,1040.0,11.61,614.0,1.02,0.0,0.0,0.0,0.027
3,0.025,1039.0,11.71,615.0,0.88,0.0,0.0,0.0,0.025
4,0.027,1042.0,12.24,611.0,1.11,0.0,0.0,0.0,0.027
5,0.024,1038.0,10.66,618.0,0.98,0.0,0.0,0.0,0.024
6,0.026,1040.0,10.9,615.0,0.97,0.0,0.0,0.0,0.026
7,0.025,1047.0,10.07,617.0,1.24,0.0,0.0,0.0,0.025
8,0.027,1039.0,10.23,609.0,1.38,0.0,0.0,0.0,0.027
9,0.017,1010.0,7.26,617.0,0.99,0.0,711.0,0.41,0.017
10,0.017,1020.0,5.42,610.0,1.35,0.0,0.0,0.0,0.017
11,0.024,1042.0,10.3,610.0,1.06,0.0,0.0,0.0,0.024
12,0.026,1040.0,10.81,619.0,0.91,0.0,0.0,0.0,0.026
13,0.027,1038.0,12.63,618.0,0.91,0.0,0.0,0.0,0.027
14,0.024,1037.0,11.77,615.0,0.57,0.0,0.0,0.0,0.024
15,0.023,1038.0,11.89,612.0,0.64,0.0,0.0,0.0,0.023
16,0.096,1167.0,32.41,615.0,0.99,0.0,0.0,0.0,0.096
17,0.025,1040.0,10.91,618.0,0.99,0.0,0.0,0.0,0.025
18,0.029,1042.0,13.9,614.0,0.98,0.0,0.0,0.0,0.029
19,0.026,1038.0,11.38,613.0,1.02,0.0,0.0,0.0,0.026
20,0.026,1041.0,11.74,615.0,0.73,0.0,0.0,0.0,0.026
21,0.026,1040.0,11.54,613.0,1.19,0.0,0.0,0.0,0.026
22,0.036,1054.0,15.68,732.0,1.66,0.001,709.0,0.32,0.037
23,0.03,1040.0,14.92,614.0,1.08,0.0,709.0,0.43,0.03
24,0.043,1093.0,22.74,615.0,0.74,0.0,0.0,0.0,0.043
25,0.025,1036.0,10.68,609.0,1.1,0.0,0.0,0.0,0.025
26,0.012,979.0,3.88,611.0,1.08,0.0,0.0,0.0,0.012
27,0.034,1027.0,19.36,607.0,0.97,0.0,0.0,0.0,0.034
28,0.027,1040.0,12.61,610.0,1.1,0.0,0.0,0.0,0.027
29,0.026,1039.0,10.51,619.0,1.35,0.0,0.0,0.0,0.026
30,0.027,1046.0,12.35,612.0,1.46,0.0,705.0,0.23,0.027
31,0.025,1038.0,10.49,610.0,1.14,0.0,0.0,0.0,0.025
32,0.027,1043.0,11.12,615.0,1.38,0.0,0.0,0.0,0.027
