Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.071,1139.0,34.68,625.0,0.77,0.001,709.0,0.32,0.072
1,0.015,988.0,6.73,609.0,1.38,0.0,0.0,0.0,0.015
2,0.025,1035.0,9.97,611.0,1.12,0.0,0.0,0.0,0.025
3,0.027,1041.0,11.84,618.0,0.91,0.0,0.0,0.0,0.027
4,0.029,1039.0,14.55,619.0,0.9,0.0,0.0,0.0,0.029
5,0.026,1041.0,11.89,617.0,1.09,0.0,0.0,0.0,0.026
6,0.026,1040.0,12.1,610.0,1.08,0.0,0.0,0.0,0.026
7,0.026,1035.0,11.22,618.0,1.13,0.0,0.0,0.0,0.026
8,0.026,1042.0,10.87,615.0,1.01,0.0,0.0,0.0,0.026
9,0.028,1044.0,10.97,624.0,1.18,0.002,713.0,0.51,0.03
10,0.027,1045.0,10.92,613.0,1.37,0.0,0.0,0.0,0.027
11,0.026,1040.0,12.29,611.0,1.07,0.0,0.0,0.0,0.026
12,0.025,1035.0,10.84,619.0,0.89,0.0,0.0,0.0,0.025
13,0.026,1037.0,10.82,619.0,0.91,0.0,0.0,0.0,0.026
14,0.027,1037.0,12.24,619.0,0.91,0.0,0.0,0.0,0.027
15,0.027,1044.0,11.91,617.0,1.25,0.0,0.0,0.0,0.027
16,0.024,1036.0,13.57,607.0,0.75,0.0,0.0,0.0,0.024
17,0.014,986.0,5.83,613.0,1.17,0.0,0.0,0.0,0.014
18,0.021,1023.0,7.77,609.0,1.23,0.0,0.0,0.0,0.021
19,0.04,1036.0,23.4,607.0,0.99,0.0,0.0,0.0,0.04
20,0.026,1039.0,12.21,611.0,1.1,0.0,0.0,0.0,0.026
21,0.026,1033.0,13.5,615.0,0.58,0.0,0.0,0.0,0.026
22,0.026,1041.0,10.7,614.0,1.37,0.0,0.0,0.0,0.026
23,0.026,1040.0,11.02,612.0,1.05,0.0,0.0,0.0,0.026
24,0.026,1038.0,11.42,619.0,0.9,0.0,0.0,0.0,0.026
25,0.024,1034.0,12.06,615.0,0.58,0.0,0.0,0.0,0.024
26,0.026,1041.0,11.37,615.0,0.97,0.0,0.0,0.0,0.026
27,0.028,1037.0,10.86,619.0,0.91,0.0,0.0,0.0,0.028
28,0.025,1035.0,10.59,618.0,1.26,0.0,0.0,0.0,0.025
29,0.024,1039.0,11.68,610.0,1.12,0.0,0.0,0.0,0.024
30,0.026,1036.0,11.69,611.0,1.14,0.0,0.0,0.0,0.026
